match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_outfielderBlock,player_firstName,player_lastName,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_goalAssist
10388292,home,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,15.0,11.0,1.0,,7.0,7.0,4.0,8.0,3.0,3.0,1.0,1.0,,,,,,,,70.0,19.0,6.8,4.0,0.2145,0.1076,0.00650235,2,,,2.0,,,,1.0,,,,2.0,,,,,,,1.0,,,,,,1.0,,,,
10388292,home,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,F,29,29,True,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,20.0,5.0,6.5,3.0,0.0,0.0,0.0,0,,,1.0,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,
10388292,home,VfL Bochum 1848,Saidy Janko,saidy-janko,S. Janko,D,17,178,272,M,348362,EUR,814320000,D,23,23,True,,,,,,,,,,,,,,,,,,,,12.0,,6.5,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388292,home,VfL Bochum 1848,Simon Zoller,simon-zoller,S. Zoller,F,27,179,102,M,88471,EUR,677894400,F,9,9,True,1.0,,,,,,,1.0,,,,,,,,,,,,12.0,2.0,6.5,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388292,home,VfL Bochum 1848,Konstantinos Stafylidis,konstantinos-stafylidis,K. Stafylidis,D,3,177,196,M,110850,EUR,754790400,D,16,16,True,,,,,,,,,1.0,1.0,2.0,,,,,,,,,14.0,4.0,6.5,,0.0,0.0,5.8e-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388292,home,VfL Bochum 1848,Pierre Kunde,pierre-kunde,P. Kunde,M,8,180,572,M,788352,EUR,806716800,M,28,28,True,,,,,,,,,,,2.0,,,,,,,,,14.0,4.0,6.6,,0.0,0.0,0.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10388292,home,VfL Bochum 1848,Michael Esser,michael-esser,M. Esser,G,,198,31,M,40371,EUR,564537600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388292,home,VfL Bochum 1848,Vasilis Lampropoulos,vasilis-lampropoulos,V. Lampropoulos,D,24,185,107,M,32993,EUR,638755200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388292,home,VfL Bochum 1848,Dominique Heintz,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388292,home,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388292,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,39.0,35.0,14.0,10.0,34.0,35.0,1.0,4.0,,,,12.0,,,2.0,3.0,,,,90.0,52.0,6.7,4.0,0.0,0.0,0.00152894,0,-0.3307,,,,,,,,,,,,,,,,,,,,,,,,gregorkobel,,,
10388292,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,False,40.0,23.0,7.0,1.0,8.0,15.0,16.0,27.0,2.0,4.0,,5.0,2.0,,,,,,,88.0,61.0,6.7,21.0,0.0,0.0,0.107774,0,,2.0,1.0,,1.0,,,,,,,,,,,1.0,,,,2.0,,,1.0,,,1.0,,
10388292,away,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,168937,EUR,810086400,D,25,25,False,75.0,64.0,8.0,5.0,43.0,49.0,22.0,29.0,1.0,2.0,2.0,12.0,,,,,,,,90.0,88.0,7.3,14.0,0.1245,0.0,0.143508,2,,3.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,2.0,,,1.0,,,,1.0,,1.0,1.0,,NiklasSule,,,
10388292,away,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4570,M,16632,EUR,598233600,D,15,15,False,75.0,68.0,15.0,10.0,47.0,49.0,22.0,27.0,2.0,5.0,5.0,6.0,1.0,,,,,,,90.0,87.0,7.2,8.0,0.0,0.0,0.0649319,0,,1.0,3.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,,True,,,,1.0,,1.0,1.0,aussenrist15,,,
10388292,away,Borussia Dortmund,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,246999,EUR,756518400,D,13,13,False,60.0,49.0,6.0,1.0,23.0,25.0,32.0,46.0,,2.0,,10.0,1.0,,,,,,,90.0,85.0,7.7,16.0,0.0,0.0,0.354601,0,,11.0,,,,,,2.0,1.0,1.0,,,1.0,,,,,,,4.0,,,6.0,,raphaelguerreiro14,,,
10388292,away,Borussia Dortmund,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1020811,M,991011,EUR,1056844800,M,22,22,False,39.0,27.0,3.0,2.0,11.0,16.0,16.0,25.0,,7.0,,4.0,1.0,,,,,,,90.0,63.0,6.9,19.0,0.4786,1.1118,0.175771,4,,2.0,6.0,,6.0,5.0,1.0,1.0,1.0,,2.0,1.0,,,,2.0,,2.0,,2.0,2.0,1.0,,,JudeBell,,1.0,
10388292,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,M,23,23,False,50.0,44.0,4.0,3.0,22.0,24.0,22.0,26.0,1.0,4.0,3.0,7.0,2.0,,,,,,,90.0,65.0,6.7,9.0,0.0638,0.0,0.200125,1,,,7.0,1.0,2.0,1.0,,,,,1.0,2.0,,,,,,,,4.0,2.0,1.0,,,emrecan23,,,
10388292,away,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,19,19,False,32.0,29.0,6.0,5.0,12.0,12.0,19.0,24.0,,2.0,,3.0,1.0,,,,,,,74.0,45.0,7.0,7.0,0.1878,0.2386,0.163783,1,,4.0,1.0,,1.0,1.0,,,,,,1.0,,,,2.0,,1.0,,,,,2.0,,julianbrandt,,,
10388292,away,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,803039,EUR,916704000,F,21,21,False,18.0,16.0,1.0,1.0,4.0,4.0,12.0,19.0,,5.0,2.0,2.0,2.0,,,,,,,88.0,42.0,7.2,14.0,0.4416,0.0391,0.638137,4,,5.0,7.0,1.0,6.0,3.0,2.0,,,,1.0,,,,,,,1.0,,2.0,2.0,1.0,,,donyellmalen,1.0,,
10388292,away,Borussia Dortmund,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,47139,M,149731,EUR,772243200,F,9,9,False,16.0,12.0,,,4.0,4.0,8.0,12.0,2.0,2.0,,,,,,,,,,73.0,21.0,6.6,6.0,0.4417,0.0,0.0831667,1,,,5.0,1.0,,,1.0,,,,1.0,3.0,,,,1.0,,,,3.0,1.0,,,,SebHaller,1.0,1.0,1.0
10388292,away,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,940054,EUR,1011312000,F,27,27,False,10.0,7.0,,,1.0,1.0,6.0,11.0,,2.0,1.0,2.0,1.0,,,,,,,81.0,33.0,6.6,15.0,0.8546,0.9065,0.0618539,4,,2.0,10.0,1.0,5.0,1.0,2.0,,,,3.0,,1.0,,,4.0,,1.0,1.0,1.0,2.0,1.0,,,karim_adeyemi,,1.0,
10388292,away,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,37092,EUR,612576000,M,11,11,True,17.0,14.0,,,4.0,4.0,10.0,14.0,1.0,1.0,,1.0,,,,,,,,16.0,19.0,6.9,4.0,0.0,0.0,0.137467,0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,Reus11,1.0,,
10388292,away,Borussia Dortmund,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,997006,EUR,1100908800,F,18,18,True,,,,,,,,,,1.0,,,,,,,,,,17.0,5.0,6.3,1.0,0.2092,0.5683,0.0,2,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,youssoufa_10,,1.0,
10388292,away,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,989056,EUR,1037145600,M,7,7,True,6.0,6.0,1.0,1.0,1.0,1.0,5.0,5.0,,2.0,,1.0,2.0,,,,,,,9.0,10.0,7.0,,0.0617,0.0358,0.0219484,2,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,gioareyna,,,
10388292,away,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,17,17,True,6.0,5.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,1.0,,,,,,,,,,11.0,11.0,6.6,4.0,0.0,0.0,0.0170952,0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388292,away,Borussia Dortmund,Anthony Modeste,anthony-modeste,A. Modeste,F,,187,1876,M,21931,EUR,576979200,F,20,20,True,2.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,11.0,4.0,6.6,3.0,0.034,0.0,0.0,1,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,AModeste27,,,
10388292,away,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388292,away,Borussia Dortmund,Antonios Papadopoulos,antonios-papadopoulos,A. Papadopoulos,D,6,185,286,M,888954,EUR,936921600,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388292,away,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,jbgittens,,,
10388292,away,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
