match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_outfielderBlock,stat_totalOffside,player_firstName,player_lastName,stat_totalCross,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,captain,stat_goals,stat_goodHighClaim,stat_punches,stat_lastManTackle,stat_ownGoals
13981456,home,Inter,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,845291,EUR,896227200,G,13,13,False,30.0,24.0,10.0,4.0,0.0,22.0,24.0,2.0,6.0,10.0,2.0,4.0,90.0,39.0,6.6,7.0,0.00063707,0.0993,0,0.4212,0.05,0.01,-0.06,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981456,home,Inter,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,383560,EUR,806112000,D,25,25,False,59.0,57.0,3.0,3.0,0.0,27.0,27.0,30.0,32.0,6.0,,,90.0,69.0,6.8,3.0,0.0555804,,1,,0.35,0.17,-0.15,,manuel_akanji,2.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0712,-0.06,,,,,,,,,,,,,,,,,,,,,,,
13981456,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,126816,EUR,571449600,D,15,15,False,65.0,62.0,1.0,,0.0,39.0,39.0,23.0,26.0,1.0,,,90.0,83.0,7.2,3.0,0.0114038,,0,,0.08,0.15,0.19,,,2.0,5.0,3.0,8.0,,,,11.0,3.0,3.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
13981456,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7355,M,929199,EUR,915667200,D,30,30,False,49.0,47.0,2.0,1.0,0.0,21.0,21.0,26.0,28.0,4.0,,,90.0,67.0,6.8,4.0,0.01762,,4,,0.2,0.47,-0.09,,,4.0,1.0,6.0,5.0,,,,5.0,1.0,1.0,2.0,0.3872,-0.62,,,,,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.4453,,,,,,,,,,
13981456,home,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,759520,EUR,829785600,M,2,2,False,26.0,20.0,1.0,,0.0,6.0,7.0,14.0,19.0,,,,64.0,45.0,7.1,14.0,0.110641,,1,,0.29,0.17,0.15,,ddumfries2,,3.0,2.0,5.0,,,1.0,1.0,2.0,2.0,,0.0778,-0.45,,,,,3.0,2.0,,,,,,,,1.0,1.0,1.0,2.0,,,,,,
13981456,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,363856,EUR,855273600,M,23,23,False,61.0,49.0,4.0,2.0,0.0,14.0,16.0,35.0,45.0,10.0,,,90.0,78.0,7.5,21.0,0.159653,,1,,0.7,0.18,0.15,,nicolo_barella,,1.0,6.0,5.0,1.0,2.0,,1.0,2.0,1.0,,0.0114,-0.17,,,,,3.0,5.0,2.0,,1.0,,,,,,,1.0,2.0,True,,,,,
13981456,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,135700,EUR,760665600,M,20,20,False,67.0,63.0,7.0,5.0,0.0,23.0,23.0,40.0,44.0,1.0,,,65.0,79.0,7.5,10.0,0.159322,,1,,0.47,0.28,0.13,,HÇalhanoğlu,,1.0,1.0,2.0,,,,,1.0,,1.0,0.0978,-0.26,,,,,6.0,,,,1.0,,,,,2.0,,2.0,3.0,,,,,,
13981456,home,Inter,Petar Sučić,petar-sucic,P. Sučić,M,8,184,7937,M,1091303,EUR,1067040000,M,8,8,False,37.0,35.0,6.0,6.0,1.0,9.0,10.0,26.0,27.0,3.0,,,90.0,48.0,7.1,4.0,0.18409,,0,,0.16,0.29,-0.09,,,1.0,,6.0,4.0,1.0,1.0,,2.0,1.0,,3.0,,,,,,,2.0,1.0,1.0,,,,1.0,2.0,,1.0,1.0,,4.0,,,,,,
13981456,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,284361,EUR,879120000,M,32,32,False,29.0,26.0,4.0,2.0,0.0,5.0,5.0,21.0,24.0,4.0,,,90.0,53.0,9.0,13.0,0.475732,,2,,0.79,0.28,-0.09,,dimarco32,,,6.0,5.0,1.0,1.0,,1.0,4.0,3.0,3.0,0.268,0.53,,,,,9.0,1.0,,1.0,,2.0,,1.0,0.5994,4.0,1.0,1.0,3.0,,1.0,,,,
13981456,home,Inter,Francesco Pio Esposito,francesco-pio-esposito,F. P. Esposito,F,94,189,8641,M,1156616,EUR,1119916800,F,94,94,False,17.0,11.0,,,0.0,1.0,1.0,10.0,16.0,2.0,,,78.0,31.0,5.7,11.0,0.0555119,,4,,-0.55,0.13,-0.01,,,4.0,3.0,5.0,5.0,,1.0,,,,,1.0,0.3449,-0.68,,,,,,,,1.0,3.0,1.0,,2.0,0.2204,,,4.0,,,,,,,
