match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_dispossessed,stat_shotOffTarget,stat_fouls,stat_keyPass,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,player_firstName,player_lastName,stat_lastManTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalOffside,stat_goals
12117335,home,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,1,1,False,28.0,23.0,9.0,5.0,0.0,20.0,24.0,3.0,4.0,4.0,90.0,31.0,6.2,5.0,0.0031488,0,-0.8267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117335,home,Internacional,Bruno Gomes,bruno-gomes,B. Gomes,D,15,175,903,M,995071,EUR,986342400,D,15,15,False,63.0,53.0,3.0,1.0,0.0,22.0,24.0,32.0,45.0,7.0,90.0,95.0,7.8,18.0,0.139637,1,,6.0,1.0,3.0,1.0,11.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,0.1493,,,,,,,,,,,,,,,,,,,,
12117335,home,Internacional,Agustín Rogel,agustin-rogel,A. Rogel,D,3,190,476,M,875293,EUR,877046400,D,18,18,False,40.0,35.0,6.0,3.0,0.0,29.0,30.0,6.0,10.0,2.0,70.0,43.0,6.8,5.0,0.00352153,1,,,,2.0,2.0,2.0,,,,,,1.0,,,,,0.0487,2.0,1.0,0.2408,,,,,,,,,,,,,,,,,
12117335,home,Internacional,Vitão,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,44,44,False,69.0,60.0,7.0,4.0,0.0,39.0,44.0,21.0,25.0,7.0,90.0,78.0,6.9,10.0,0.0098895,1,,,,3.0,2.0,7.0,,,,,,,3.0,2.0,,1.0,0.0271,1.0,,,True,1.0,1.0,,,,,,,,,,,,,,
12117335,home,Internacional,Alexandro Bernabei,alexandro-bernabei,A. Bernabei,D,26,169,2144,M,989200,EUR,969753600,D,26,26,False,63.0,45.0,6.0,3.0,0.0,20.0,23.0,30.0,54.0,2.0,90.0,109.0,7.1,35.0,0.171712,1,,14.0,5.0,1.0,11.0,8.0,2.0,6.0,2.0,,,,3.0,2.0,1.0,2.0,0.0184,1.0,,,,,1.0,4.0,4.0,,,,,,,,,,,,
12117335,home,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180,899,M,345113,EUR,624931200,M,8,8,False,30.0,27.0,1.0,1.0,0.0,10.0,10.0,17.0,20.0,1.0,64.0,40.0,6.5,5.0,0.0364652,1,,,,,4.0,2.0,,1.0,,,,,2.0,,,,0.063,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12117335,home,Internacional,Rômulo Zwarg,romulo,R. Zwarg,M,23,182,491,M,989384,EUR,951868800,M,40,40,False,35.0,29.0,3.0,,0.0,19.0,20.0,10.0,15.0,5.0,70.0,50.0,6.8,10.0,0.0100835,0,,,,,1.0,4.0,1.0,,,,1.0,1.0,3.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
12117335,home,Internacional,Bruno Tabata,bruno-tabata,B. Tabata,M,17,175,1114,M,845433,EUR,859680000,M,17,17,False,32.0,26.0,2.0,1.0,0.0,7.0,7.0,21.0,31.0,4.0,64.0,52.0,7.0,13.0,0.11861,1,,6.0,2.0,,1.0,7.0,,1.0,1.0,1.0,,,4.0,1.0,2.0,2.0,0.0558,,,,,1.0,,,,,,,,,,,,,,,
12117335,home,Internacional,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,M,21,21,False,28.0,23.0,3.0,3.0,0.0,7.0,8.0,17.0,22.0,4.0,81.0,54.0,7.3,14.0,0.0666798,2,,2.0,1.0,2.0,7.0,9.0,,5.0,3.0,,,1.0,3.0,1.0,3.0,1.0,0.0819,1.0,1.0,0.3234,,2.0,1.0,2.0,2.0,,,,,,,,,,,,
12117335,home,Internacional,Rafael Borré,rafael-borre,R. Borré,F,19,174,5874,M,560116,EUR,811123200,F,19,19,False,14.0,12.0,1.0,1.0,0.0,4.0,4.0,8.0,11.0,3.0,90.0,28.0,6.8,7.0,0.0301331,2,,1.0,,,4.0,4.0,,2.0,1.0,,,,1.0,1.0,2.0,2.0,0.3028,2.0,2.0,0.3525,,1.0,,,1.0,rafaelsantosborre,1.0,,,,,,,,,,
12117335,home,Internacional,Enner Valencia,enner-valencia,E. Valencia,F,10,177,9801,M,106456,EUR,626140800,F,13,13,False,20.0,19.0,,,0.0,3.0,3.0,16.0,18.0,1.0,90.0,44.0,7.0,12.0,0.464159,2,,1.0,,2.0,11.0,3.0,,3.0,1.0,,,,,,4.0,,0.0749,3.0,1.0,0.3393,,4.0,1.0,2.0,1.0,ennervalencia,,1.0,,,,,,,,,
12117335,home,Internacional,Gabriel Carvalho,gabriel-teixeira,G. Carvalho,M,20,168,1272,M,1485218,EUR,1187308800,M,34,34,True,25.0,22.0,1.0,1.0,0.0,10.0,10.0,12.0,17.0,3.0,26.0,32.0,6.7,8.0,0.0139334,1,,2.0,,,1.0,,,1.0,,,,,,,2.0,,0.0631,,,,,,1.0,,,,,,,,,,,,,,
12117335,home,Internacional,Wanderson,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,F,11,11,True,15.0,11.0,1.0,,0.0,2.0,3.0,9.0,16.0,1.0,26.0,26.0,6.9,10.0,0.0137545,1,,4.0,,,,1.0,,1.0,1.0,,,,,,2.0,,0.0132,,1.0,0.0423,,,,,1.0,,,,,,,,,,,,
12117335,home,Internacional,Clayton Sampaio,clayton,C. Sampaio,D,20,187,354,M,1394242,EUR,954806400,D,20,20,True,15.0,13.0,2.0,1.0,0.0,8.0,8.0,5.0,7.0,1.0,20.0,18.0,6.8,3.0,0.0014626,0,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
12117335,home,Internacional,Fernando,fernando-reges,Fernando,M,,183,1104,M,41837,EUR,554169600,M,5,5,True,22.0,22.0,,,0.0,6.0,6.0,16.0,16.0,2.0,20.0,25.0,6.8,1.0,0.0131506,0,,,,2.0,,3.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12117335,home,Internacional,Gustavo Prado,gustavo-prado,G. Prado,M,47,179,743,M,1485220,EUR,1118016000,M,47,47,True,11.0,10.0,,,0.0,,,10.0,15.0,,9.0,20.0,6.9,7.0,0.0407923,0,,4.0,,1.0,1.0,2.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,
12117335,home,Internacional,Anthoni,anthoni,Anthoni,G,12,191,615,M,1106134,EUR,1011744000,G,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anthoni,,,,,,,,
12117335,home,Internacional,Renê,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117335,home,Internacional,Braian Aguirre,braian-aguirre,B. Aguirre,D,35,174,797,M,1084963,EUR,964742400,D,35,35,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brian Aguirre,,,,,,,,
12117335,home,Internacional,Luis Otávio,luis-otavio,L. Otávio,M,39,181,427,M,1835768,EUR,1176336000,M,39,39,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luis Otávio,,,,,,,,
12117335,home,Internacional,Lucca,lucca,L. Holanda,F,99,180,616,M,1199435,EUR,1049241600,F,45,45,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucca,,,,,,,,
12117335,home,Internacional,Lucas Alario,lucas-alario,L. Alario,F,27,184,1109,M,249893,EUR,718502400,F,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
