match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_errorLeadToAShot,player_sofascoreId
12528217,home,Konyaspor,Jakub Słowik,jakub-slowik,J. Słowik,G,24,190,234,M,95437,EUR,683596800,G,27,27,False,36.0,28.0,12.0,4.0,0.0,26.0,27.0,2.0,9.0,1.0,1.0,1.0,7.0,1.0,3.0,3.0,1.0,90.0,44.0,7.4,9.0,0.00036136,0,0.9454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528217,home,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,D,5,5,False,77.0,60.0,16.0,5.0,0.0,41.0,46.0,19.0,31.0,,3.0,3.0,5.0,,,,,90.0,90.0,7.2,17.0,0.00994913,1,,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,0.1628,,,,,,,,,,,,,,,,,,
12528217,home,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,40.0,30.0,2.0,1.0,0.0,25.0,27.0,6.0,14.0,,,3.0,6.0,,,,,90.0,53.0,7.7,11.0,0.0906179,3,,13.0,,,2.0,,,1.0,2.0,2.0,,,0.1353,1.0,1.0,11.0,1.0,1.0,,,,,,,,,,,,,
12528217,home,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,255,M,224112,EUR,638928000,D,12,12,False,45.0,35.0,7.0,5.0,0.0,13.0,14.0,26.0,39.0,1.0,3.0,,5.0,,,,,90.0,74.0,7.7,19.0,0.217754,0,,6.0,,,,,,1.0,4.0,1.0,1.0,2.0,,8.0,4.0,1.0,,3.0,True,4.0,,,,,,,,,,,
12528217,home,Konyaspor,Nikola Boranijašević,nikola-boranijasevic,N. Boranijašević,D,28,180,43,M,150667,EUR,706233600,M,24,24,False,33.0,27.0,3.0,2.0,0.0,12.0,13.0,17.0,25.0,1.0,4.0,1.0,6.0,,,,,90.0,54.0,7.5,13.0,0.22971,1,,6.0,1.0,,1.0,,,,,,2.0,1.0,0.1011,5.0,2.0,1.0,,2.0,,2.0,,,1.0,3.0,3.0,,,,,,
12528217,home,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,137,M,1063942,EUR,894844800,M,35,35,False,25.0,19.0,3.0,,0.0,10.0,11.0,9.0,18.0,,3.0,,1.0,,,,,66.0,38.0,6.8,11.0,0.042892,1,,5.0,1.0,,1.0,,,,2.0,,2.0,1.0,0.0306,4.0,,,,,,,Ogulcan Ülgün,,,2.0,1.0,,,,,,
12528217,home,Konyaspor,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194,134,M,310068,EUR,743472000,M,16,16,False,32.0,25.0,4.0,2.0,0.0,12.0,13.0,13.0,19.0,3.0,6.0,2.0,6.0,,,,,85.0,46.0,7.2,7.0,0.00761295,0,,9.0,3.0,,,,,3.0,3.0,3.0,2.0,,,,,3.0,,,,,,,,1.0,1.0,,,,,,
12528217,home,Konyaspor,Yusuf Erdoğan,yusuf-erdogan,Y. Erdoğan,M,10,172,204,M,256663,EUR,713145600,M,10,10,False,17.0,14.0,1.0,1.0,0.0,5.0,7.0,10.0,16.0,4.0,8.0,,3.0,,,,,78.0,34.0,6.5,11.0,0.0631907,2,,3.0,2.0,,,,,,1.0,1.0,1.0,1.0,0.0308,6.0,1.0,1.0,2.0,1.0,,1.0,,,,1.0,,,,,,,
12528217,home,Konyaspor,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,136,M,45377,EUR,672969600,F,9,9,False,35.0,30.0,3.0,2.0,0.0,13.0,13.0,17.0,22.0,2.0,3.0,,7.0,,,,,66.0,46.0,7.3,7.0,0.0604837,1,,4.0,,,,,,3.0,1.0,1.0,1.0,,0.0779,,,2.0,1.0,,,,,,,1.0,,,,,,,
12528217,home,Konyaspor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,740,M,284767,EUR,741225600,F,22,22,False,7.0,6.0,,,0.0,,,6.0,7.0,8.0,12.0,,1.0,,,,,90.0,14.0,6.5,5.0,0.0397878,1,,3.0,1.0,,,,,,,,1.0,1.0,0.0964,,,3.0,1.0,2.0,,1.0,,,2.0,,,1.0,,,,,
