match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_keyPass,stat_outfielderBlock,stat_totalCross,stat_aerialLost,player_firstName,player_lastName,stat_challengeLost,stat_accurateCross,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,captain,stat_totalOffside,stat_goodHighClaim,stat_blockedScoringAttempt,stat_errorLeadToAShot
10434031,home,Kayserispor,Cenk Gönen,cenk-gonen,C. Gönen,G,190,21,M,43556,EUR,572400000,G,1,1,False,36.0,26.0,15.0,5.0,25.0,28.0,1.0,8.0,1.0,7.0,3.0,5.0,1.0,90.0,44.0,7.2,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434031,home,Kayserispor,Onur Bulut,onur-bulut,O. Bulut,D,179,562,M,142494,EUR,766454400,D,38,38,False,34.0,33.0,3.0,3.0,19.0,19.0,14.0,15.0,2.0,3.0,,,,90.0,61.0,7.2,6.0,1,6,3.0,8.0,1.0,3.0,2.0,1.0,4.0,4.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
10434031,home,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,187,803,M,359332,EUR,835228800,D,5,5,False,72.0,64.0,11.0,7.0,40.0,42.0,24.0,30.0,8.0,7.0,,,,90.0,89.0,8.1,9.0,1,5,1.0,7.0,,1.0,1.0,,3.0,3.0,,,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
10434031,home,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,183,103,M,68228,EUR,687571200,D,4,4,False,62.0,56.0,5.0,1.0,49.0,49.0,7.0,13.0,4.0,7.0,,,,90.0,71.0,6.9,7.0,0,,,3.0,,,,,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
10434031,home,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,180,84,M,122922,EUR,671414400,D,21,21,False,44.0,39.0,8.0,4.0,27.0,29.0,12.0,16.0,4.0,6.0,,,,72.0,65.0,6.9,10.0,0,23,2.0,3.0,,,,,,,,2.0,2.0,1.0,,,3.0,,,1.0,1.0,,,,,,,,,,,,
10434031,home,Kayserispor,Campanharo,campanharo,Campanharo,M,178,121,M,220094,EUR,702345600,M,88,88,False,40.0,34.0,3.0,2.0,15.0,18.0,19.0,23.0,1.0,10.0,,,,90.0,59.0,7.4,8.0,0,,6.0,8.0,,1.0,,,6.0,4.0,,1.0,2.0,1.0,,,2.0,1.0,,1.0,2.0,,,2.0,,,,,,,,,
10434031,home,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,176,326,M,344009,EUR,771984000,M,7,7,False,28.0,24.0,1.0,1.0,11.0,12.0,15.0,20.0,1.0,5.0,,,,90.0,57.0,6.8,12.0,3,7,11.0,5.0,,4.0,2.0,,2.0,,3.0,1.0,3.0,,3.0,,1.0,2.0,,4.0,4.0,,,2.0,2.0,1.0,,,,,,,
10434031,home,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,177,827,M,280447,EUR,837820800,M,10,10,False,51.0,44.0,3.0,2.0,24.0,28.0,21.0,25.0,,3.0,,,,84.0,68.0,9.5,11.0,2,8,1.0,7.0,1.0,3.0,3.0,,2.0,1.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,1.0,,1.0,1.0,,,,,
10434031,home,Kayserispor,Bernard Mensah,bernard-mensah,B. Mensah,M,180,416,M,546220,EUR,782352000,M,43,43,False,25.0,23.0,,,9.0,9.0,14.0,17.0,1.0,3.0,,,,72.0,39.0,7.0,8.0,3,43,5.0,4.0,3.0,2.0,1.0,,,,1.0,3.0,1.0,,3.0,,,3.0,,1.0,,,,,,,,1.0,True,,,,
10434031,home,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,172,381,M,859748,EUR,763344000,M,20,20,False,26.0,19.0,,,9.0,12.0,11.0,23.0,,5.0,,,,85.0,62.0,8.1,22.0,3,20,6.0,14.0,2.0,4.0,2.0,2.0,9.0,6.0,3.0,3.0,1.0,,1.0,,,1.0,,9.0,,,,1.0,1.0,,1.0,1.0,,,,,
