match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_wasFouled,stat_lastManTackle,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,player_sofascoreId,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_goals
12450271,away,Angers,Zinedine Ferhat,,,zinedine-ferhat,Z. Ferhat,M,8,183.0,1385,M,842400,EUR,730944000,M,20,20,False,4.0,3.0,,,0.0,,1.0,7.0,2.0,,20.0,12.0,6.6,5.0,0.140737,0,,5.0,4.0,2.0,3.0,,4.0,1.0,,,1.0,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,
12450271,away,Angers,Himad Abdelli,,,himad-abdelli,H. Abdelli,M,8,185.0,7344,M,945830,EUR,942796800,F,10,10,False,46.0,39.0,1.0,1.0,0.0,17.0,18.0,29.0,8.0,,90.0,67.0,6.5,19.0,0.0370287,4,,22.0,1.0,,,,9.0,,1.0,4.0,1.0,,2.0,,,,,4.0,,,,3.0,1.0,3.0,0.1879,True,,,1.0,,,,,
12450271,away,Angers,Esteban Lepaul,,,lepaul-esteban,E. Lepaul,F,9,177.0,1997,M,966621,EUR,956016000,F,19,19,False,14.0,6.0,2.0,1.0,0.0,1.0,3.0,11.0,1.0,,90.0,29.0,6.8,14.0,0.0237041,3,,5.0,,,2.0,2.0,7.0,5.0,,2.0,3.0,1.0,1.0,,,1.0,,2.0,1.0,1.0,,2.0,1.0,,0.273,,1.0,0.0587,2.0,,,,,
12450271,away,Angers,Jim Allevinah,,,jim-allevinah,J. Allevinah,M,18,172.0,920,M,988632,EUR,793843200,F,18,18,True,25.0,23.0,1.0,1.0,0.0,9.0,9.0,17.0,5.0,,70.0,41.0,7.1,10.0,0.0258015,1,,14.0,1.0,,2.0,,10.0,4.0,3.0,2.0,2.0,,1.0,,,2.0,1.0,3.0,1.0,2.0,,1.0,1.0,,0.1947,,1.0,0.3775,,,,,,1.0
12450271,away,Angers,Zinédine Ould Khaled,,,zinedine-ould-khaled,Z. O. Khaled,M,22,195.0,241,M,989899,EUR,947808000,D,12,12,True,5.0,5.0,,,0.0,4.0,4.0,1.0,2.0,,17.0,9.0,6.7,,0.00278956,0,,1.0,,,,,1.0,2.0,1.0,,,,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
12450271,away,Angers,Jacques Ekomié,Jacques Ekomie,,jacques-ekomie,J. Ekomie,D,3,179.0,570,M,1170532,EUR,1061251200,D,3,3,True,2.0,2.0,1.0,1.0,0.0,2.0,2.0,,1.0,,9.0,6.0,6.9,,1.483e-05,0,,,,,1.0,,1.0,2.0,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,
12450271,away,Angers,Farid El Melali,,,farid-el-melali,F. El Melali,M,28,173.0,1171,M,930584,EUR,862790400,F,28,28,True,2.0,2.0,,,0.0,,,2.0,1.0,,9.0,4.0,6.6,1.0,0.00315218,0,,2.0,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
12450271,away,Angers,Melvin Zinga,,,melvin-zinga,M. Zinga,G,16,187.0,122,M,963201,EUR,1016236800,G,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450271,away,Angers,Yacine Gaya,Yacine Gaya,,gaya-yacine,Y. Gaya,D,15,184.0,451,M,1146166,EUR,1100476800,D,70,70,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450271,away,Angers,Cédric Hountondji,,,cedric-hountondji,C. Hountondji,D,4,195.0,551,M,342911,EUR,758937600,D,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450271,away,Angers,Enzo Caumont,Enzo,Caumont,enzo-caumont,E. Caumont,M,8,,7,M,1499180,EUR,1079136000,M,38,38,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450271,away,Angers,Lanroy Machine,Lanroy Machine,,lanroy-machine,L. Machine,F,36,187.0,33,,2142283,EUR,1129161600,F,34,34,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
