match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_ownGoals,stat_fouls,captain,stat_totalCross,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_accurateCross,stat_challengeLost,stat_wasFouled,stat_aerialLost,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_goodHighClaim,player_sofascoreId
11369858,home,KAS Eupen,Gabriel Słonina,gabriel-slonina,G. Słonina,G,44,193.0,5893,M,978787,EUR,1084579200,G,24,24,False,41.0,36.0,9.0,5.0,34.0,37.0,2.0,4.0,2.0,10.0,2.0,4.0,1.0,90.0,51.0,6.8,5.0,0.0,0.0,0.0002718,0,-0.4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369858,home,KAS Eupen,Rune Paeshuyse,rune-paeshuyse,R. Paeshuyse,D,28,187.0,35,M,1020435,EUR,1017273600,D,28,28,False,59.0,52.0,6.0,3.0,44.0,48.0,8.0,11.0,4.0,6.0,,,,90.0,73.0,6.7,7.0,0.0,0.0,0.00350416,0,,,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11369858,home,KAS Eupen,Victor Pálsson,victor-palsson,V. Pálsson,D,26,186.0,193,M,87507,EUR,672969600,D,4,4,False,82.0,74.0,10.0,5.0,54.0,58.0,20.0,25.0,5.0,7.0,,,,90.0,100.0,7.6,10.0,0.0,0.0,0.035451,0,,,,,5.0,,,3.0,5.0,,,True,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
11369858,home,KAS Eupen,Jason Davidson,jason-davidson,J. Davidson,D,2,180.0,74,M,105350,EUR,678153600,D,3,3,False,64.0,54.0,3.0,,40.0,44.0,15.0,22.0,2.0,8.0,,,,90.0,89.0,6.7,14.0,0.0,0.0,0.255522,0,,,,2.0,7.0,2.0,1.0,,6.0,,1.0,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11369858,home,KAS Eupen,Gary Magnee,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,M,15,15,False,36.0,30.0,8.0,5.0,14.0,15.0,17.0,28.0,2.0,5.0,,,,90.0,61.0,6.4,17.0,0.0,0.0,0.0531395,0,,,,7.0,4.0,6.0,2.0,1.0,,,2.0,,7.0,,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
11369858,home,KAS Eupen,Brandon Baiye,baiye-brandon,B. Baiye,M,6,177.0,82,M,861975,EUR,977875200,M,6,6,False,59.0,50.0,5.0,2.0,35.0,39.0,15.0,20.0,1.0,7.0,,,,87.0,73.0,7.0,11.0,0.0,0.0,0.0150466,0,,,,1.0,5.0,,,1.0,1.0,,,,,,3.0,2.0,,,,2.0,,,1.0,,,,,,,,,,,
11369858,home,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,34,188.0,41,M,838613,EUR,877132800,M,23,23,False,39.0,32.0,3.0,,22.0,25.0,10.0,14.0,,3.0,,,,64.0,47.0,6.3,8.0,0.0,0.0,0.0161457,0,,,,5.0,3.0,,,,2.0,,3.0,,,,2.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,
11369858,home,KAS Eupen,Yentl Van Genechten,yentl-van-genechten,Y. V. Genechten,D,2,191.0,45,M,921951,EUR,966556800,M,2,2,False,40.0,24.0,3.0,1.0,17.0,26.0,7.0,15.0,2.0,7.0,,,,76.0,67.0,6.7,19.0,0.0693,0.228,0.00688537,2,,,,2.0,6.0,1.0,1.0,,,,,,1.0,2.0,2.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,
11369858,home,KAS Eupen,Miloš Pantović,milos-pantovic,M. Pantović,M,27,180.0,79,M,352610,EUR,836697600,F,19,19,False,46.0,36.0,1.0,,14.0,16.0,22.0,32.0,,6.0,,,,90.0,64.0,7.4,15.0,0.0,0.0,0.121486,0,,,,3.0,11.0,,,,,,,,2.0,1.0,1.0,1.0,3.0,,1.0,9.0,2.0,3.0,,,,,,,,,,,,
11369858,home,KAS Eupen,Alfreð Finnbogason,alfred-finnbogason,A. Finnbogason,F,27,184.0,223,M,576382,EUR,602294400,F,27,27,False,24.0,12.0,,,7.0,12.0,6.0,13.0,,3.0,,,,90.0,29.0,7.0,16.0,0.0247,0.0,0.425827,0,,,,5.0,1.0,,,,,,1.0,,1.0,1.0,,,2.0,1.0,1.0,,1.0,2.0,2.0,,,1.0,1.0,2.0,,,,,,
11369858,home,KAS Eupen,Isaac Nuhu,isaac-nuhu,I. Nuhu,M,7,171.0,193,M,1047318,EUR,1001808000,F,7,7,False,22.0,16.0,2.0,1.0,7.0,10.0,9.0,16.0,,1.0,,,,86.0,40.0,6.8,16.0,0.9036,0.52,0.00715353,5,,,,7.0,,2.0,,,1.0,,3.0,,4.0,,,,3.0,,1.0,,,,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,,
11369858,home,KAS Eupen,Nathan Bitumazala,nathan-bitumazala,N. Bitumazala,M,10,178.0,85,M,1010227,EUR,1039478400,M,11,11,True,12.0,8.0,,,3.0,3.0,5.0,9.0,,,,,,26.0,15.0,6.6,4.0,0.0308,0.0,0.00287963,1,,,,1.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,
11369858,home,KAS Eupen,Regan Charles-Cook,regan-charles-cook,R. Charles-Cook,F,77,175.0,63,M,803116,EUR,857174400,F,10,10,True,6.0,6.0,,,1.0,1.0,5.0,5.0,,1.0,,,,14.0,8.0,6.7,,0.0,0.0,0.00892003,0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11369858,home,KAS Eupen,Lorenzo Youndje,lorenzo-youndje,L. Youndje,D,13,,31,M,1516528,EUR,1113264000,D,34,34,True,3.0,3.0,,,2.0,2.0,2.0,2.0,,2.0,,,,11.0,7.0,6.8,,0.0,0.0,0.0334629,0,,Lorenzo Youndje,,,3.0,1.0,1.0,,,,,,1.0,,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,
11369858,home,KAS Eupen,Jan Král,jan-kral,J. Král,D,21,197.0,41,M,826043,EUR,923270400,D,21,21,True,4.0,1.0,,,,1.0,1.0,3.0,,,,,,11.0,5.0,4.1,3.0,0.0247,0.0,0.0053612,1,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,1.0,,
11369858,home,KAS Eupen,Abdul Manaf Nurudeen,abdul-manaf-nurudeen,A. M. Nurudeen,G,33,190.0,505,M,886219,EUR,918432000,G,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369858,home,KAS Eupen,Oleksandr Filin,oleksandr-filin,O. Filin,D,25,179.0,38,M,788155,EUR,835660800,D,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369858,home,KAS Eupen,Jerome Deom,deom-jerome,J. Deom,M,24,175.0,45,M,839883,EUR,924480000,M,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369858,away,RSC Anderlecht,Kasper Schmeichel,kasper-schmeichel,K. Schmeichel,G,1,189.0,3882,M,1076,EUR,531532800,G,33,33,False,40.0,30.0,15.0,5.0,28.0,29.0,2.0,11.0,,8.0,1.0,2.0,,90.0,49.0,6.5,10.0,0.0,0.0,0.00182178,0,-0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11369858,away,RSC Anderlecht,Louis Patris,louis-patris,L. Patris,M,27,187.0,275,M,923972,EUR,991872000,D,22,22,False,32.0,25.0,4.0,3.0,16.0,19.0,9.0,15.0,1.0,3.0,,,,69.0,57.0,7.4,16.0,0.0,0.0,0.0698286,0,,,,6.0,7.0,2.0,2.0,,2.0,,2.0,,2.0,2.0,3.0,1.0,2.0,,,,1.0,2.0,3.0,,,,1.0,,,,,,,
11369858,away,RSC Anderlecht,Zeno Debast,zeno-debast,Z. Debast,D,6,191.0,3329,M,1126512,EUR,1066867200,D,56,56,False,97.0,86.0,16.0,8.0,63.0,66.0,23.0,31.0,4.0,11.0,,,,90.0,106.0,6.9,11.0,0.0,0.0,0.0553002,0,,,,1.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11369858,away,RSC Anderlecht,Jan Vertonghen,jan-vertonghen,J. Vertonghen,D,,189.0,1673,M,16921,EUR,546220800,D,14,14,False,93.0,86.0,13.0,8.0,63.0,65.0,23.0,28.0,8.0,8.0,,,,90.0,108.0,7.4,8.0,0.0,0.0,0.0122106,0,,,,2.0,3.0,2.0,1.0,1.0,2.0,,,True,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,
11369858,away,RSC Anderlecht,Ludwig Augustinsson,ludwig-augustinsson,L. Augustinsson,D,6,181.0,394,M,138546,EUR,766886400,D,15,15,False,48.0,42.0,4.0,3.0,22.0,24.0,20.0,27.0,1.0,6.0,,,,90.0,73.0,7.4,11.0,0.2491,0.0,0.066825,2,,,,3.0,6.0,,,,1.0,,,,3.0,1.0,4.0,3.0,2.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,
11369858,away,RSC Anderlecht,Mats Rits,mats-rits,M. Rits,M,23,180.0,216,M,70961,EUR,742953600,M,23,23,False,59.0,52.0,7.0,5.0,23.0,23.0,29.0,36.0,1.0,11.0,,,,90.0,71.0,7.2,10.0,0.3503,0.4009,0.0670022,3,,,,10.0,2.0,,,,1.0,,6.0,,,1.0,,,,,,1.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,
11369858,away,RSC Anderlecht,Amadou Diawara,amadou-diawara,A. Diawara,M,24,183.0,1862,M,788895,EUR,869097600,M,21,21,False,45.0,41.0,3.0,,25.0,26.0,16.0,19.0,1.0,10.0,,,,89.0,56.0,6.7,6.0,0.0928,0.0,0.0197543,2,,,,5.0,3.0,,,,1.0,,3.0,,,,2.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,2.0,,,,
