match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,injury,length,confirmed,reason
11408362,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
11408362,,,,,90,6.0,,1,,,card,Jonathan Buatu-Mananga,False,121292037.0,True,yellow,800348.0,Jonathan Buatu,,,,
11408362,,2.0,2.0,,90,5.0,,1,,,goal,,,181569884.0,True,regular,800348.0,Jonathan Buatu,,,,
11408362,,1.0,2.0,,90,4.0,,1,,,goal,,,181569879.0,True,regular,1445615.0,Tidjany Touré,,,,
11408362,,,,,90,1.0,,1,,,substitution,,,122631288.0,False,regular,,,False,,,
11408362,,,,,90,1.0,,1,,,substitution,,,122631292.0,False,regular,,,False,,,
11408362,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,8.0,,
11408362,,,,,84,,,7,,,varDecision,,,25229.0,False,goalAwarded,592100.0,Cristo González,,,True,
11408362,,0.0,2.0,,82,,,9,,,goal,,,181569710.0,False,regular,592100.0,Cristo González,,,,
11408362,,,,,81,,,10,,,substitution,,,122631262.0,False,regular,,,False,,,
11408362,,,,,81,,,10,,,substitution,,,122631261.0,False,regular,,,False,,,
11408362,,,,,75,,,16,,,substitution,,,122631228.0,True,injury,,,True,,,
11408362,,,,,75,,,16,,,substitution,,,122631227.0,True,regular,,,False,,,
11408362,,,,,63,,,28,,,card,Martim Neto,False,121291959.0,True,yellow,1100646.0,Martim Neto,,,,Foul
11408362,,,,,62,,,29,,,substitution,,,122631170.0,False,injury,,,True,,,
11408362,,,,,59,,,32,,,substitution,,,122631156.0,True,regular,,,False,,,
11408362,,,,,59,,,32,,,substitution,,,122631155.0,True,regular,,,False,,,
11408362,,,,,59,,,32,,,substitution,,,122631154.0,True,regular,,,False,,,
11408362,,0.0,1.0,,47,,,44,,,goal,,,181568576.0,False,regular,592100.0,Cristo González,,,,
11408362,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
11408362,,,,,35,,,11,,,card,Bogdan Milovanov,False,121291871.0,False,yellow,914162.0,Bogdan Milovanov,,,,Persistent fouling
11408362,,,,,34,,,12,,,card,Maxime Dominguez,False,121291865.0,True,yellow,282233.0,Maxime Dominguez,,,,Foul
