match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_clearanceOffLine,stat_expectedGoalsOnTarget,stat_fouls,stat_aerialLost,stat_challengeLost,stat_errorLeadToAShot,captain,stat_totalOffside,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_blockedScoringAttempt
11408362,home,Gil Vicente,Roan Wilson,roan-wilson,R. Wilson,M,14,180,138,M,1001806,EUR,1020211200,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408362,away,FC Arouca,Thiago Rodrigues,thiago-da-silva,Thiago,G,1,188,92,M,358544,EUR,834537600,G,16,16,False,54.0,47.0,18.0,11.0,42.0,44.0,5.0,10.0,8.0,,,1.0,90.0,58.0,6.8,7.0,0.0009575,0,-0.2015,Thiago Rodrigues,da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,
11408362,away,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,22,22,False,37.0,29.0,8.0,3.0,18.0,19.0,11.0,20.0,4.0,,,,90.0,56.0,6.1,13.0,0.00457099,0,,,,4.0,1.0,,2.0,1.0,2.0,,1.0,8.0,,,,3.0,,,,,,,3.0,,4.0,,,,,2.0,,,,,,,,
11408362,away,FC Arouca,Matías Rocha,matias-rocha,M. Rocha,D,4,183,65,M,1083250,EUR,982022400,D,13,13,False,54.0,49.0,5.0,1.0,38.0,40.0,11.0,14.0,3.0,,,,62.0,60.0,6.5,6.0,0.00456105,0,,,,3.0,,,2.0,,,1.0,1.0,6.0,1.0,,,1.0,,,,,,,1.0,4.0,,,,,,,,,,,,,,
11408362,away,FC Arouca,Francisco Montero,francisco-montero,F. Montero,D,20,185,228,M,927376,EUR,916272000,D,4,4,False,92.0,76.0,10.0,3.0,60.0,68.0,16.0,24.0,2.0,,,,89.0,98.0,6.8,17.0,0.0302825,0,,,,1.0,,,,1.0,1.0,,,2.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,
11408362,away,FC Arouca,Weverson,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,False,66.0,52.0,6.0,2.0,29.0,37.0,23.0,30.0,5.0,,,,90.0,88.0,6.5,18.0,0.0230957,0,,,,4.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,,,,1.0,,,,,,,,2.0,1.0,,,,,1.0,,,1.0,,,,,
11408362,away,FC Arouca,Pedro Santos,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,False,79.0,71.0,8.0,5.0,33.0,35.0,38.0,44.0,5.0,,,,81.0,87.0,7.3,8.0,0.0324158,0,,,,4.0,2.0,2.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,
11408362,away,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,89.0,76.0,4.0,4.0,41.0,41.0,35.0,50.0,5.0,,,,90.0,102.0,7.1,17.0,0.0385157,3,,,,5.0,,,1.0,,1.0,1.0,2.0,2.0,1.0,3.0,,2.0,1.0,0.0568,,,,,,1.0,,,True,,,2.0,,,,,,,,
11408362,away,FC Arouca,Jason,jason,Jason,M,23,179,253,M,330677,EUR,773452800,M,10,10,False,23.0,17.0,2.0,1.0,5.0,5.0,14.0,25.0,4.0,,,,81.0,39.0,7.5,12.0,0.160654,3,,,,3.0,1.0,,1.0,1.0,,2.0,,2.0,,2.0,,1.0,1.0,0.9749,1.0,,,0.0202,,1.0,,,,,1.0,7.0,2.0,1.0,3.0,1.0,,,,
11408362,away,FC Arouca,Cristo González,cristo-gonzalez,C. González,M,33,180,344,M,592100,EUR,877651200,M,23,23,False,29.0,23.0,2.0,1.0,6.0,7.0,18.0,24.0,2.0,,,,90.0,49.0,8.1,12.0,0.0367278,6,,,,3.0,2.0,,,,2.0,1.0,,5.0,1.0,1.0,,2.0,2.0,0.769,5.0,2.0,,1.601,1.0,1.0,,,,,,2.0,1.0,,1.0,2.0,,,,
11408362,away,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,56.0,50.0,1.0,1.0,21.0,22.0,29.0,36.0,9.0,,,,89.0,68.0,7.2,9.0,0.0490947,1,,,,4.0,1.0,1.0,1.0,,1.0,,1.0,2.0,,,,2.0,2.0,0.0252,,,,,2.0,1.0,,,,,,2.0,,,1.0,,,,morlayesylla2,1.0
11408362,away,FC Arouca,Rafa Mújica,rafa-mujica,R. Mújica,F,19,183,746,M,845424,EUR,909619200,F,19,19,False,12.0,12.0,,,2.0,2.0,10.0,10.0,3.0,,,,90.0,26.0,6.4,5.0,0.023298,2,,,,4.0,1.0,,,,3.0,,,4.0,1.0,1.0,,4.0,1.0,0.4109,1.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,
11408362,away,FC Arouca,Nino Galović,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,True,16.0,13.0,1.0,,13.0,15.0,,1.0,,,,,28.0,17.0,6.0,3.0,0.00018292,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11408362,away,FC Arouca,Kouassi Eboue,kouassi-eboue,K. Eboue,M,8,185,220,M,839099,EUR,881971200,M,8,8,True,12.0,12.0,1.0,1.0,9.0,9.0,3.0,3.0,1.0,,,,9.0,13.0,6.3,1.0,0.0032397,0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11408362,away,FC Arouca,Alfonso Trezza,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,F,9,9,True,6.0,4.0,,,1.0,1.0,3.0,5.0,1.0,,,,9.0,8.0,6.7,3.0,0.0674756,0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
11408362,away,FC Arouca,Oriol Busquets,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,True,7.0,6.0,1.0,,2.0,2.0,4.0,5.0,,,,,9.0,8.0,6.4,1.0,0.00098361,0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408362,away,FC Arouca,Vitinho,vitinho,Vitinho,M,,175,86,M,905462,EUR,946944000,M,43,43,True,4.0,1.0,1.0,,,1.0,1.0,3.0,,,,,9.0,5.0,6.2,3.0,0.0043565,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408362,away,FC Arouca,João Valido,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408362,away,FC Arouca,Mateus Quaresma,mateus-quaresma,M. Quaresma,D,66,181,70,M,874360,EUR,840672000,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408362,away,FC Arouca,Yusuf Lawal,yusuf-lawal,Y. Lawal,M,24,175,112,M,898808,EUR,890611200,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408362,away,FC Arouca,Vladislav Morozov,vladislav-morozov,V. Morozov,F,18,188,174,M,1009460,EUR,971308800,F,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
