match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialWon,stat_outfielderBlock,stat_aerialLost,stat_dispossessed,stat_wasFouled,stat_shotOffTarget,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
12450973,home,Nantes,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,39,39,False,15.0,13.0,1.0,1.0,0.0,3.0,3.0,10.0,12.0,1.0,2.0,,,80.0,28.0,7.6,7.0,0.397589,6,,,,3.0,3.0,,2.0,,,,,3.0,,2.0,,,,2.0,,1.0,,1.0,2.0,0.4888,,3.0,1.0,,0.4542,,1.0,,,,
12450973,home,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,F,11,11,True,10.0,7.0,3.0,,0.0,3.0,4.0,4.0,6.0,1.0,,,,18.0,16.0,6.5,5.0,0.00079289,0,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12450973,home,Nantes,Sorba Thomas,sorba-thomas,S. Thomas,M,7,185,586,M,911039,EUR,917222400,M,22,22,True,5.0,3.0,,,0.0,1.0,1.0,2.0,5.0,,,,,18.0,8.0,6.6,3.0,0.00029265,1,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,0.0165,,,,,,,,,,,
12450973,home,Nantes,Dehmaine Tabibou,dehmaine-assoumani,D. Tabibou,M,17,181,341,M,1405912,EUR,1113696000,M,59,59,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,1.0,,,10.0,8.0,6.6,1.0,0.0009583,0,,,,,1.0,,,,,1.0,1.0,1.0,,,Dehmaine,Tabibou,,,,,,,,,,,,,,,,,,,
12450973,home,Nantes,Ignatius Ganago,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,7,7,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,10.0,5.0,6.8,,0.00335281,0,,,,,3.0,,1.0,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,
12450973,home,Nantes,Jean-Philippe Gbamin,jean-philippe-gbamin,J. Gbamin,M,5,186,1191,M,326343,EUR,811987200,M,17,17,True,,,,,0.0,,,,,,,,,10.0,,6.1,,,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12450973,home,Nantes,Hugo Barbet,hugo-barbet,H. Barbet,G,1,189,33,M,1162032,EUR,1006387200,G,50,50,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450973,home,Nantes,Patrik Carlgren,patrik-carlgren,P. Carlgren,G,30,188,122,M,156236,EUR,694828800,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450973,home,Nantes,Nathan Zeze,zeze-nathan,N. Zeze,D,44,190,847,M,1154687,EUR,1119052800,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Nathan Zeze,,,,,,,,,,,,,,,,,,,,
12450973,home,Nantes,Mathieu Acapandié,mathieu-acapandie,M. Acapandié,D,22,182,128,M,1405926,EUR,1102982400,D,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Mathieu Acapandié,,,,,,,,,,,,,,,,,,,,
12450973,home,Nantes,Louis Leroux,louis-leroux,L. Leroux,M,66,184,364,M,1405998,EUR,1137974400,M,66,66,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450973,away,Stade de Reims,Yehvann Diouf,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,94,94,False,44.0,39.0,10.0,5.0,0.0,36.0,37.0,3.0,7.0,,10.0,5.0,5.0,90.0,54.0,7.6,6.0,0.00066899,0,1.2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
12450973,away,Stade de Reims,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,489,M,357752,EUR,855532800,D,23,23,False,42.0,37.0,1.0,,0.0,20.0,21.0,18.0,22.0,,4.0,,,90.0,71.0,6.8,12.0,0.0183746,0,,1.0,1.0,4.0,6.0,2.0,2.0,,1.0,4.0,3.0,3.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
12450973,away,Stade de Reims,Cédric Kipré,cedric-kipre,C. Kipré,D,4,196,670,M,886802,EUR,850089600,D,21,21,False,79.0,78.0,1.0,1.0,0.0,62.0,62.0,16.0,17.0,8.0,4.0,,,90.0,95.0,7.3,1.0,0.00956157,0,,,,2.0,3.0,1.0,,,1.0,2.0,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
12450973,away,Stade de Reims,Emmanuel Agbadou,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,5,5,False,106.0,96.0,6.0,1.0,0.0,69.0,73.0,27.0,33.0,6.0,5.0,,,90.0,127.0,7.5,12.0,0.0108046,1,,,,4.0,6.0,1.0,,,1.0,5.0,3.0,,1.0,,,,,1.0,3.0,,2.0,,,0.0116,,1.0,,,0.0223,,,,,,
12450973,away,Stade de Reims,Nhoa Sangui,nhoa-sangui,N. Sangui,D,19,178,286,M,1426221,EUR,1140998400,D,55,55,False,48.0,44.0,2.0,,1.0,31.0,31.0,14.0,19.0,1.0,3.0,,,90.0,62.0,6.9,7.0,0.143049,1,,2.0,1.0,1.0,3.0,,,,,,,,,1.0,,,,2.0,,,1.0,1.0,1.0,0.0138,,,,,,,,,,,
12450973,away,Stade de Reims,Marshall Munetsi,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,M,15,15,False,26.0,21.0,1.0,1.0,0.0,12.0,15.0,9.0,12.0,1.0,3.0,,,90.0,37.0,7.5,8.0,0.308198,2,,1.0,,5.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,3.0,,1.0,1.0,0.1359,,1.0,,1.0,0.1251,,,,,,
12450973,away,Stade de Reims,Valentin Atangana Edoa,atangana-edoa-valentin,V. A. Edoa,M,6,173,1036,M,1154611,EUR,1124928000,M,6,6,False,73.0,68.0,1.0,1.0,0.0,45.0,45.0,23.0,29.0,,6.0,,,90.0,85.0,6.9,9.0,0.00755961,2,,1.0,,6.0,5.0,1.0,,,,1.0,,1.0,1.0,1.0,Valentin Atangana Edoa,,,2.0,1.0,2.0,2.0,2.0,2.0,0.0253,,,,,,,,,,,
12450973,away,Stade de Reims,Teddy Teuma,teddy-teuma,T. Teuma,M,80,176,885,M,829643,EUR,749347200,M,10,10,False,57.0,51.0,5.0,4.0,0.0,35.0,35.0,16.0,26.0,1.0,1.0,,,62.0,74.0,6.7,13.0,0.024431,0,,4.0,,4.0,4.0,1.0,,,,1.0,,1.0,1.0,,,,True,,,,2.0,3.0,,,,,,,,,,,,,
12450973,away,Stade de Reims,Junya Ito,junya-ito,J. Ito,M,10,176,4867,M,783278,EUR,731635200,F,7,7,False,42.0,35.0,4.0,2.0,1.0,8.0,9.0,28.0,37.0,,2.0,,,90.0,60.0,7.9,14.0,0.360695,0,,4.0,1.0,5.0,8.0,3.0,5.0,5.0,,1.0,1.0,2.0,,6.0,,,,,,,2.0,2.0,,,,,,,,,,,,,ItouJky
12450973,away,Stade de Reims,Oumar Diakité,oumar-diakite,O. Diakité,F,10,181,8439,M,1188191,EUR,1071878400,F,22,22,False,17.0,16.0,,,0.0,5.0,5.0,11.0,12.0,1.0,4.0,,,86.0,31.0,6.5,9.0,0.0460069,2,,,,8.0,3.0,,6.0,1.0,,,,2.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,0.1754,,1.0,,,0.1774,2.0,,,,,cheick_diakite
12450973,away,Stade de Reims,Yaya Fofana,yaya-fofana,Y. Fofana,M,8,180,448,M,1401006,EUR,1086998400,F,71,71,False,29.0,23.0,,,0.0,17.0,17.0,6.0,12.0,1.0,3.0,,,73.0,38.0,6.5,10.0,0.0218027,0,,,,5.0,3.0,2.0,4.0,2.0,,,,,,,Yaya Fofana,,,,,1.0,,1.0,,,,,,,,,,,,,
12450973,away,Stade de Reims,Reda Khadra,reda-khadra,R. Khadra,M,30,175,253,M,995671,EUR,994204800,M,14,14,True,12.0,11.0,,,0.0,4.0,4.0,7.0,8.0,,2.0,,,28.0,17.0,6.6,4.0,0.0211888,0,,,,2.0,2.0,,3.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12450973,away,Stade de Reims,Keito Nakamura,keito-nakamura,K. Nakamura,M,17,180,3846,M,905352,EUR,964742400,F,17,17,True,6.0,5.0,1.0,,0.0,2.0,2.0,3.0,5.0,,,,,17.0,12.0,7.3,3.0,0.00204283,3,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,0.1475,,1.0,2.0,1.0,0.5865,,,,,,
12450973,away,Stade de Reims,Amine Salama,amine-salama,A. Salama,F,19,192,769,M,1175856,EUR,963878400,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,10.0,5.0,6.5,2.0,0.0005619,0,,,,,1.0,,,,,,,2.0,,,Salama,,,,,,,1.0,,,,,,,,,,,,,
12450973,away,Stade de Reims,Ludovic Butelle,ludovic-butelle,L. Butelle,G,,188,41,M,3021,EUR,418176000,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450973,away,Stade de Reims,Alexandre Olliero,olliero-alexandre,A. Olliero,G,20,193,64,M,814358,EUR,824342400,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450973,away,Stade de Reims,Joseph Okumu,joseph-okumu,J. Okumu,D,2,193,662,M,985933,EUR,864604800,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450973,away,Stade de Reims,Thibault De Smet,thibault-de-smet,T. D. Smet,D,28,182,215,M,844744,EUR,897004800,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450973,away,Stade de Reims,Kobi Henry,kobi-henry,K. Henry,D,3,187,76,M,1035512,EUR,1082937600,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Kobi Henry,,,,,,,,,,,,,,,,,,,,
12450973,away,Stade de Reims,Maxime Busi,maxime-busi,M. Busi,D,4,182,171,M,943926,EUR,939859200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450973,away,Stade de Reims,Mohamed Bamba,mohamed-bamba,M. Bamba,M,8,188,181,M,1537180,EUR,1097193600,M,63,63,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Mohamed,Bamba,,,,,,,,,,,,,,,,,,,
12450973,away,Stade de Reims,Mamadou Diakhon,diakhon-mamadou,M. Diakhon,F,67,180,1701,M,1495876,EUR,1127347200,F,67,67,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
