match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_bigChanceCreated,stat_outfielderBlock,stat_fouls,stat_totalOffside,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,captain,stat_goals,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAGoal,stat_errorLeadToAShot
12437689,home,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,False,34.0,31.0,1.0,1.0,0.0,4.0,5.0,27.0,34.0,,2.0,,61.0,53.0,7.7,12.0,0.573352,1,,5.0,,,,4.0,6.0,3.0,5.0,4.0,1.0,,,2.0,2.0,3.0,,0.0217,3.0,1.0,,,,,,,,,,,,,,,,,
12437689,home,Atlético Madrid,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,4,4,True,11.0,11.0,,,0.0,8.0,8.0,3.0,3.0,,3.0,,29.0,17.0,6.9,1.0,0.00304426,0,,,,,,1.0,3.0,,,,,,,2.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
12437689,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,7,7,True,8.0,7.0,3.0,3.0,0.0,1.0,1.0,6.0,9.0,1.0,,,29.0,14.0,7.4,4.0,0.01023,1,,2.0,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,0.0372,1.0,,,,1.0,,,1.0,1.0,0.1171,,,1.0,,,,,,
12437689,home,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,angelcorrea32,316152,EUR,794707200,F,10,10,True,4.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,2.0,,17.0,7.0,6.6,1.0,0.002755,0,,1.0,,,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
12437689,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,True,5.0,3.0,3.0,2.0,0.0,1.0,1.0,3.0,5.0,2.0,1.0,,9.0,11.0,6.7,4.0,0.0114928,0,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
12437689,home,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,,989113,EUR,954633600,M,17,17,True,3.0,3.0,,,1.0,1.0,1.0,2.0,2.0,,,,9.0,4.0,7.1,,0.00097701,1,,,,,,,,,,,1.0,,,,,,,0.0532,1.0,,,,,,,,,,,,,1.0,,,,,
12437689,home,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,355,M,,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437689,home,Atlético Madrid,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437689,home,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,axelwitsel28,35612,EUR,600566400,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437689,home,Atlético Madrid,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437689,home,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437689,home,Atlético Madrid,Rayane Belaid,rayane-belaid,R. Belaid,M,29,175,1114,M,,1179148,EUR,1130889600,F,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Rayane Belaid Khellil,,,,,,,,,,,,,
12437689,home,Atlético Madrid,Thomas Lemar,thomas-lemar,T. Lemar,M,11,170,3300,M,,191182,EUR,816134400,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437689,away,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197,925,M,,791046,EUR,860284800,G,1,1,False,33.0,26.0,21.0,14.0,0.0,19.0,20.0,7.0,13.0,1.0,9.0,3.0,90.0,43.0,7.2,8.0,0.00136385,0,-0.3702,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,
12437689,away,Mallorca,Mateu Morey,mateu-morey,M. Morey,D,2,171,594,M,,879543,EUR,951955200,D,2,2,False,26.0,23.0,1.0,1.0,0.0,13.0,15.0,10.0,11.0,2.0,3.0,,67.0,46.0,6.8,10.0,0.00912419,1,,,,1.0,,5.0,5.0,1.0,4.0,3.0,,1.0,1.0,2.0,2.0,2.0,,0.0597,1.0,,,1.0,,,,,,,1.0,,,,,,,,
12437689,away,Mallorca,Martin Valjent,martin-valjent,M. Valjent,D,24,187,757,M,,300522,EUR,818640000,D,24,24,False,39.0,35.0,5.0,3.0,0.0,20.0,21.0,15.0,20.0,4.0,5.0,,90.0,61.0,6.2,9.0,0.00712794,3,,2.0,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,,,,2.0,,0.1049,,,,1.0,,,,,,,,,,,,,,1.0,
12437689,away,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186,793,M,,807116,EUR,686880000,D,21,21,False,59.0,55.0,4.0,4.0,0.0,38.0,38.0,17.0,21.0,6.0,3.0,,90.0,70.0,6.9,5.0,0.00741539,0,,,,3.0,3.0,4.0,3.0,,,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,True,,,,,,,
12437689,away,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,,913695,EUR,939513600,D,6,6,False,52.0,45.0,8.0,4.0,0.0,25.0,26.0,20.0,27.0,6.0,1.0,,90.0,61.0,6.5,9.0,0.0670125,0,,1.0,,,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,1.0
12437689,away,Mallorca,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,,344847,EUR,714355200,D,22,22,False,36.0,24.0,7.0,3.0,0.0,9.0,11.0,19.0,33.0,1.0,5.0,,90.0,64.0,7.0,20.0,0.335863,0,,8.0,4.0,,1.0,1.0,6.0,,4.0,3.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,
12437689,away,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,,349526,EUR,581558400,M,14,14,False,22.0,12.0,3.0,,0.0,5.0,9.0,8.0,15.0,2.0,2.0,,81.0,39.0,6.3,16.0,0.0374106,1,,2.0,1.0,,1.0,7.0,3.0,2.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,0.0664,1.0,,,3.0,,,,,,,1.0,,,,,,,,
12437689,away,Mallorca,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,,988351,EUR,975283200,M,12,12,False,57.0,50.0,6.0,5.0,0.0,25.0,29.0,25.0,28.0,2.0,3.0,,89.0,72.0,7.1,10.0,0.0601892,0,,,,1.0,3.0,6.0,7.0,3.0,1.0,,,,1.0,3.0,2.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
12437689,away,Mallorca,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,,110783,EUR,756518400,M,10,10,False,28.0,24.0,4.0,2.0,0.0,8.0,8.0,16.0,27.0,,1.0,,81.0,40.0,6.9,14.0,0.017241,0,,7.0,,,,2.0,2.0,2.0,,,,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,2.0,,,,,
12437689,away,Mallorca,Cyle Larin,cyle-larin,C. Larin,F,9,187,1609,M,,790179,EUR,798076800,F,17,17,False,11.0,10.0,,,0.0,,,10.0,11.0,1.0,2.0,,67.0,24.0,6.7,6.0,0.0225929,0,,,,4.0,,7.0,2.0,,,,,,,1.0,1.0,3.0,1.0,,1.0,,1.0,1.0,,,,,,,2.0,,,,,,,,
12437689,away,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194,5879,M,vedatmuriqi,310874,EUR,767145600,F,7,7,False,25.0,21.0,,,0.0,5.0,8.0,16.0,17.0,2.0,2.0,,90.0,37.0,6.3,9.0,0.0144645,1,,,,1.0,5.0,3.0,6.0,,1.0,,1.0,,,,,4.0,1.0,0.1516,1.0,,,1.0,,,,,,,,,,,,,,,
12437689,away,Mallorca,Takuma Asano,takuma-asano,T. Asano,M,11,173,2033,M,,309546,EUR,784425600,F,11,11,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,1.0,,23.0,8.0,6.6,2.0,0.0064764,1,,,,,1.0,1.0,2.0,,1.0,,,1.0,,,,,1.0,0.032,,,,,,,,,,,,,,,,,,,
12437689,away,Mallorca,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,,944165,EUR,1018569600,M,27,27,True,8.0,7.0,1.0,1.0,0.0,1.0,2.0,6.0,6.0,,,,23.0,11.0,6.8,1.0,0.0581281,1,,,,,,2.0,1.0,,,,,,1.0,,,,1.0,0.0214,1.0,,,2.0,,,,,1.0,0.0408,,,,,,,,,
12437689,away,Mallorca,Jan Salas,jan-salas,J. Salas,M,28,182,92,M,,1905699,EUR,1123632000,M,28,28,True,11.0,10.0,,,0.0,7.0,8.0,3.0,3.0,,,,9.0,14.0,6.4,1.0,0.00559115,2,,,,,,,1.0,,,,,2.0,,,,,1.0,0.0434,,,,,,,,,,,,,,,,,,,
12437689,away,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,,146852,EUR,724550400,F,9,9,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,1.0,,9.0,4.0,6.5,2.0,3.995e-05,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12437689,away,Mallorca,Chiquinho,chiquinho,Chiquinho,M,10,179,454,M,,1015826,EUR,949708800,F,20,20,True,,,,,0.0,,,,,,,,1.0,2.0,,1.0,,0,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
12437689,away,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187,119,M,,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437689,away,Mallorca,Leo Román,leo-roman,L. Román,G,1,189,1557,M,,1131909,EUR,962841600,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437689,away,Mallorca,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,,962378,EUR,943315200,D,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437689,away,Mallorca,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,,828239,EUR,880070400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437689,away,Mallorca,David López,david-lopez,D. López,D,27,195,103,M,,1513896,EUR,1044230400,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437689,away,Mallorca,Daniel Luna,daniel-luna,D. Luna,M,33,178,444,M,,1018516,EUR,1052265600,M,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
