match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_goals,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
13472729,home,São Paulo,André Silva,andre-silva,A. Silva,F,17,181,2973,M,925072,EUR,865296000,F,17,17,False,,13.0,10.0,1.0,1.0,0.0,2.0,3.0,10.0,,,,81.0,25.0,6.8,6.0,0.00599745,2,,,,8.0,1.0,,5.0,4.0,,,,,3.0,1.0,,1.0,1.0,,3.0,2.0,1.0,1.0,,,0.1048,,,1.0,1.0,1.0,,,,,,,,
13472729,home,São Paulo,Wendell,wendell,Wendell,D,18,176,3255,M,335033,EUR,743126400,D,18,18,True,,20.0,18.0,2.0,1.0,0.0,7.0,8.0,12.0,2.0,,,45.0,31.0,6.8,3.0,0.051546,1,,,,11.0,,,4.0,3.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,0.0327,,,,1.0,,,,,,,,,
13472729,home,São Paulo,Damián Bobadilla,damian-bobadilla,D. Bobadilla,M,21,181,3033,M,1015261,EUR,991958400,M,21,21,True,,26.0,22.0,2.0,2.0,0.0,4.0,6.0,20.0,3.0,,,45.0,30.0,6.7,6.0,0.0366547,0,,,,18.0,1.0,,1.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
13472729,home,São Paulo,Juan Dinenno,juan-dinenno,J. Dinenno,F,19,186,2673,M,350082,EUR,778032000,F,19,19,True,,9.0,5.0,,,0.0,3.0,3.0,6.0,1.0,,,45.0,13.0,6.5,6.0,0.00153654,0,,,,2.0,1.0,,4.0,2.0,,,1.0,,,,3.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
13472729,home,São Paulo,Sabino,sabino,Sabino,D,35,185,1662,M,975118,EUR,846201600,D,35,35,True,,8.0,5.0,2.0,1.0,0.0,2.0,3.0,5.0,2.0,,,9.0,10.0,6.3,4.0,0.00118273,0,,,,3.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
13472729,home,São Paulo,Ryan Francisco,ryan-francisco-rodrigues-dos-santos-silva,R. Francisco,F,49,175,3708,M,1631904,EUR,1164067200,F,49,49,True,,,,,,0.0,,,,,,,9.0,2.0,7.3,,,1,,Ryan,Francisco,,,,2.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,,1.0,0.0315,0.3078,,,,,1.0,,,,,,,
13472729,home,São Paulo,Jandrei,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472729,home,São Paulo,Maik,maik,Maik,D,42,175,1422,M,2035326,EUR,1104710400,D,42,42,True,,,,,,,,,,,,,,,,,,0,,Maik,Gomes Viegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472729,home,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472729,home,São Paulo,Nahuel Ferraresi,nahuel-ferraresi,N. Ferraresi,D,32,188,3355,M,881215,EUR,911433600,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472729,home,São Paulo,Felipe Negrucci,felipe-negrucci,F. Negrucci,M,43,180,1098,M,1485598,EUR,1084492800,M,43,43,True,,,,,,,,,,,,,,,,,,0,,Felipe Negrucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472729,home,São Paulo,Henrique Carmo,henrique,Henrique,M,37,178,1458,M,1807899,EUR,1163030400,F,37,37,True,,,,,,,,,,,,,,,,,,0,,Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472729,home,São Paulo,Matheus Alves,matheus-alves,M. Alves,M,47,179,1728,M,1836780,EUR,1109980800,M,47,47,True,,,,,,,,,,,,,,,,,,0,,Matheus Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472729,away,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,595598,EUR,795657600,G,1,1,False,,30.0,24.0,10.0,4.0,0.0,23.0,24.0,6.0,8.0,,3.0,90.0,44.0,6.8,6.0,0.00057474,0,-0.6363,,,1.0,,,,3.0,,4.0,,,1.0,,,3.0,,,,,,,,,,,leocjardim,,,,,1.0,3.0,1.0,1.0,,,
13472729,away,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,1021721,EUR,838252800,D,96,96,False,,28.0,24.0,1.0,,2.0,13.0,13.0,15.0,7.0,,,73.0,55.0,8.2,11.0,0.258173,2,,,,11.0,2.0,,9.0,8.0,2.0,2.0,5.0,5.0,1.0,2.0,,,1.0,1.0,3.0,2.0,4.0,2.0,,1.0,0.4419,0.4093,,1.0,,1.0,,,,,,1.0,,
13472729,away,Vasco da Gama,João Victor,joao-victor,J. Victor,D,38,187,1769,M,982998,EUR,900633600,D,38,38,False,,58.0,51.0,5.0,3.0,0.0,41.0,43.0,15.0,7.0,,,90.0,70.0,6.9,9.0,0.00286314,0,,,,10.0,,,2.0,3.0,1.0,4.0,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,
13472729,away,Vasco da Gama,Lucas Freitas,lucas-freitas,L. Freitas,D,43,184,1198,M,1069729,EUR,979948800,D,43,43,False,,48.0,43.0,5.0,4.0,0.0,31.0,34.0,14.0,2.0,,,90.0,61.0,6.7,6.0,0.00673433,0,,,,12.0,1.0,,7.0,2.0,2.0,5.0,,,1.0,,1.0,,3.0,,4.0,,1.0,1.0,,,,,,,,,,,,,,,,
13472729,away,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,982174,EUR,971049600,D,6,6,False,,43.0,35.0,4.0,2.0,0.0,22.0,22.0,21.0,2.0,,,90.0,66.0,6.5,14.0,0.0124943,0,,,,13.0,2.0,,6.0,2.0,1.0,5.0,1.0,,,1.0,2.0,,1.0,1.0,3.0,,2.0,1.0,,,,,,,,,,,,,,,,
13472729,away,Vasco da Gama,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,3,3,False,,44.0,41.0,2.0,,0.0,19.0,20.0,24.0,4.0,,,89.0,60.0,6.8,10.0,0.0135813,0,,,,22.0,,,4.0,7.0,1.0,,1.0,1.0,4.0,1.0,1.0,,1.0,4.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,1.0,
13472729,away,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,973293,EUR,883785600,M,25,25,False,,58.0,53.0,4.0,3.0,0.0,30.0,33.0,25.0,4.0,,,90.0,64.0,7.0,5.0,0.0167878,1,,,,23.0,,,2.0,4.0,,1.0,2.0,1.0,,,,2.0,1.0,,2.0,,,,,1.0,0.0288,0.0465,,,,,,,,,,,,
13472729,away,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,1464966,EUR,1154563200,M,77,77,False,,20.0,13.0,1.0,1.0,0.0,4.0,5.0,15.0,4.0,,,90.0,46.0,7.9,14.0,0.0716176,3,,Rayan,,9.0,3.0,,3.0,10.0,,2.0,3.0,2.0,3.0,2.0,,3.0,2.0,,,,4.0,1.0,,2.0,0.6933,0.874,,1.0,,,1.0,,,,,,,2.0
13472729,away,Vasco da Gama,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,,172,68539,M,119159,EUR,708307200,M,11,11,False,,60.0,53.0,2.0,2.0,0.0,22.0,24.0,36.0,3.0,,,88.0,89.0,7.3,17.0,0.0366826,3,,,,31.0,5.0,1.0,7.0,10.0,,,,,5.0,1.0,1.0,,1.0,1.0,1.0,,10.0,5.0,,2.0,0.055,0.2463,Coutinho,1.0,,,,,,,,,,
13472729,away,Vasco da Gama,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4340,M,851285,EUR,929491200,M,17,17,False,,38.0,32.0,2.0,1.0,0.0,14.0,15.0,23.0,5.0,,,89.0,56.0,7.8,10.0,0.309682,2,,,,18.0,4.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,3.0,2.0,,1.0,0.2079,0.582,,,1.0,,1.0,,,,,1.0,,
13472729,away,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,583974,EUR,592876800,F,99,99,False,True,16.0,13.0,,,0.0,8.0,9.0,7.0,2.0,,,89.0,31.0,7.6,6.0,0.030812,3,,,,5.0,,,10.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,,,1.0,2.0,2.0,,,,2.0,0.4015,1.0904,pablovegetti,1.0,,,1.0,,,,,,,
13472729,away,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,877591,EUR,858297600,D,2,2,True,,7.0,2.0,1.0,,0.0,2.0,4.0,3.0,2.0,,,17.0,11.0,6.3,6.0,3.443e-05,0,,,,,,,1.0,2.0,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
13472729,away,Vasco da Gama,Adson,adson,Adson,M,28,171,2153,M,1105970,EUR,970790400,F,28,28,True,,2.0,1.0,,,0.0,1.0,1.0,1.0,,,,2.0,4.0,,1.0,2.15e-06,0,,Adson,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
13472729,away,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,1391962,EUR,1016409600,M,85,85,True,,2.0,1.0,,,0.0,1.0,1.0,1.0,,,,1.0,6.0,,1.0,,0,,Matheus Carvalho,,,,,,4.0,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
13472729,away,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,39649,EUR,631584000,F,90,90,True,,1.0,,,,0.0,,,1.0,,,,1.0,2.0,,1.0,,0,,,,,,,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13472729,away,Vasco da Gama,Loide Augusto,loide-augusto,L. Augusto,M,50,183,1033,M,1110708,EUR,951523200,F,45,45,True,,2.0,1.0,,,0.0,,,2.0,,,,1.0,2.0,,1.0,0.00023489,0,,Loide Augusto,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472729,away,Vasco da Gama,Daniel Fuzato,daniel-fuzato,D. Fuzato,G,13,190,953,M,863276,EUR,867974400,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472729,away,Vasco da Gama,Luiz Gustavo,gustavo-luiz,L. Gustavo,D,44,188,882,M,1634148,EUR,1144800000,D,44,44,True,,,,,,,,,,,,,,,,,,0,,Luiz Gustavo Marinho Ribeiro dos Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472729,away,Vasco da Gama,Mauricio Lemos,mauricio-lemos,M. Lemos,D,4,186,1260,M,385916,EUR,820108800,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472729,away,Vasco da Gama,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,252781,EUR,740793600,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472729,away,Vasco da Gama,Jair,jair,Jair,M,8,178,1707,M,268419,EUR,777859200,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472729,away,Vasco da Gama,Benjamín Garré,benjamin-garre,B. Garré,M,90,171,1416,M,904847,EUR,963273600,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472729,away,Vasco da Gama,Gabriel Souza,gabriel-souza-gb,G. Souza,F,21,190,1416,M,1444693,EUR,1104883200,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
