match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_aerialLost,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_outfielderBlock,stat_lastManTackle,stat_aerialWon,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,player_firstName,stat_interceptionWon,stat_wasFouled,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_accurateCross,captain,stat_totalOffside,stat_errorLeadToAShot
14566718,home,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26212,M,d_raya1,581310,EUR,811123200,G,1,1,False,20.0,16.0,7.0,3.0,0.0,14.0,14.0,2.0,6.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,90.0,30.0,6.9,5.0,0.00058264,24.264,5.59995,0.0,0.0127,0,0.1143,0.04,-0.15,0.21,0.01,3.89,1.46,0.18,0.06,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566718,home,Arsenal,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21692,M,jurrientimber,958959,EUR,992736000,D,12,12,False,47.0,40.0,4.0,,0.0,14.0,14.0,26.0,33.0,5.0,3.0,3.0,1.0,3.0,2.0,1.0,,,,,,83.0,63.0,6.8,12.0,0.049212,27.324,8.03872,5.0,,1,,0.18,0.32,0.21,,2.59,3.6,1.24,0.52,0.1,1.0,1.0,1.0,1.0,2.0,3.0,0.0254,0.0138,2.0,-0.15,,,,,,,,,,,,,,,,,,,
14566718,home,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43611,M,WSaliba4,941168,EUR,985392000,D,2,2,False,80.0,77.0,3.0,2.0,0.0,43.0,43.0,34.0,37.0,7.0,1.0,1.0,,1.0,1.0,,,,,,,90.0,85.0,7.0,4.0,0.0185981,28.764,9.25434,6.0,,0,,0.15,0.09,0.72,,2.95,4.64,1.14,0.4,0.14,,5.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14566718,home,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49147,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,47.0,42.0,3.0,2.0,1.0,26.0,26.0,16.0,21.0,1.0,3.0,,3.0,,1.0,,,,,,,72.0,58.0,8.7,5.0,0.0143133,29.7,7.50586,5.0,,3,,0.19,0.04,0.35,,2.34,3.8,0.94,0.3,0.12,,,,1.0,,,0.498,0.301,1.0,0.5,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
14566718,home,Arsenal,Myles Lewis-Skelly,lewis-skelly-myles,M. Lewis-Skelly,D,49,178,16221,M,myleslewisskelly,1423711,EUR,1159228800,D,49,49,False,24.0,19.0,1.0,,1.0,7.0,7.0,12.0,17.0,2.0,4.0,2.0,2.0,4.0,,,,,,,,90.0,44.0,7.2,10.0,0.050665,29.124,9.36827,8.0,,1,,0.28,0.18,-0.04,,2.88,4.64,1.21,0.46,0.17,1.0,,2.0,,1.0,2.0,0.0461,,1.0,-0.36,,,1.0,,,,1.0,,Myles Lewis-Skelly,1.0,1.0,,,,,,,,
14566718,home,Arsenal,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55955,M,eze,864921,EUR,899078400,M,10,10,False,20.0,17.0,1.0,1.0,0.0,5.0,6.0,12.0,14.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,73.0,33.0,6.8,6.0,0.204894,27.612,8.10202,5.0,,2,,0.03,0.26,0.14,,2.18,3.95,1.34,0.53,0.11,,,1.0,,1.0,,0.1129,,2.0,-0.51,,,1.0,,1.0,,,,,,1.0,,1.0,2.0,1.0,,,,
14566718,home,Arsenal,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26374,M,martin_zubimendi,966837,EUR,917913600,M,36,36,False,46.0,41.0,2.0,2.0,0.0,18.0,18.0,23.0,28.0,2.0,3.0,1.0,3.0,2.0,1.0,,,,,,,73.0,56.0,7.7,5.0,0.618383,28.368,8.28896,6.0,,0,,0.59,0.14,0.25,,2.12,4.46,1.15,0.42,0.13,1.0,,1.0,,,2.0,,,3.0,,,,,,1.0,,,,,2.0,1.0,,,,,1.0,,,
14566718,home,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64677,M,DeclanRice,856714,EUR,916272000,M,41,41,False,46.0,45.0,6.0,6.0,1.0,22.0,22.0,23.0,24.0,3.0,2.0,1.0,1.0,2.0,2.0,,,,,,,90.0,63.0,7.9,8.0,0.22755,28.548,10.90799,8.0,,1,,0.53,0.08,0.22,,2.64,5.52,1.9,0.69,0.16,4.0,,,,3.0,2.0,0.1205,,3.0,-0.02,1.0,,,,2.0,1.0,1.0,,,1.0,,,,,,2.0,,,
14566718,home,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182020,M,BSaka7,934235,EUR,999648000,F,7,7,False,28.0,26.0,2.0,2.0,0.0,8.0,8.0,18.0,20.0,6.0,3.0,6.0,1.0,5.0,1.0,1.0,,,,,,90.0,54.0,6.7,14.0,0.0337843,28.764,9.75582,9.0,,5,,0.02,0.37,-0.01,,3.01,4.36,1.55,0.66,0.18,5.0,,2.0,1.0,,,0.3323,0.1843,,-0.54,,,,1.0,,1.0,1.0,,,3.0,,,1.0,3.0,,,True,,
14566718,home,Arsenal,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,187,197644,M,VGyökeres,804508,EUR,896918400,F,14,14,False,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,5.0,4.0,,3.0,2.0,,,,,,,,83.0,26.0,8.5,6.0,0.014145,30.24,8.86908,13.0,,3,,-0.02,-0.57,0.19,,2.65,4.12,1.2,0.62,0.28,2.0,3.0,,3.0,2.0,1.0,0.8535,2.1109,1.0,0.77,,,,,,1.0,,2.0,,,4.0,,1.0,,,,,,
