match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_interceptionWon,stat_fouls,stat_keyPass,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_shotOffTarget,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_goals
10665985,home,Al-Khaleej,Ayman Al-Hujaili,,,ayman-al-hujaili,A. Al-Hujaili,M,10,165,16,M,990188,EUR,900460800,F,58,58,False,8.0,4.0,,,2.0,4.0,2.0,6.0,1.0,2.0,,,71.0,15.0,6.5,7.0,0,,1.0,,,,2.0,1.0,1.0,,,,2.0,,,,1.0,1.0,,,,,,2.0,,,,,,
10665985,home,Al-Khaleej,Mohammed Al-Sahli,,,mohammed-al-sahli,M. Al-Sahli,M,11,178,3,M,974146,EUR,678326400,F,11,11,True,8.0,6.0,,,2.0,2.0,4.0,6.0,,1.0,,,19.0,15.0,6.9,4.0,1,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,
10665985,home,Al-Khaleej,Hamad Al Abdan,,,hamad-al-abdan,H. A. Abdan,M,,165,13,M,1019294,EUR,959299200,M,99,99,True,5.0,4.0,1.0,,,,4.0,5.0,1.0,,,,20.0,10.0,6.6,2.0,0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,
10665985,home,Al-Khaleej,Saleh Al Abbas,,,saleh-al-abbas,S. A. Abbas,F,14,177,52,M,989766,EUR,797904000,F,14,14,True,2.0,2.0,,,,,2.0,2.0,,,,,15.0,2.0,6.4,,0,2.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
10665985,home,Al-Khaleej,Hisham Al-Dubais,,,al-dubais-hisham,H. Al-Dubais,F,77,175,35,M,1653046,EUR,1001462400,M,77,77,True,1.0,,,,,,,1.0,,,,,8.0,2.0,6.4,1.0,0,3.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
10665985,home,Al-Khaleej,Marwan Al-Haidari,,,marwan-al-haidari,M. Al-Haidari,G,96,191,32,M,832497,EUR,829267200,G,96,96,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665985,home,Al-Khaleej,Abdullah Al-Harbi,,,abdullah-al-harbi,A. Al-Harbi,D,20,175,4,M,818755,EUR,601948800,D,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665985,home,Al-Khaleej,Abdullah Al-Shanqiti,Abdullah Alshenqiti,,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179,10,M,1085896,EUR,914284800,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665985,home,Al-Khaleej,Hazim Al Zahrani,,,hazim-al-zahrani,H. A. Zahrani,D,24,171,8,M,982332,EUR,924825600,D,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665985,home,Al-Khaleej,Hassan Al-Majhad,Hassan,Al-Majhad,hassan-al-majhad,H. Al-Majhad,M,17,175,4,M,1915048,EUR,706147200,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665985,away,Al-Nassr,David Ospina,,,david-ospina,D. Ospina,G,1,183,5027,M,33596,EUR,588988800,G,25,25,False,35.0,29.0,13.0,8.0,26.0,27.0,3.0,8.0,,8.0,,1.0,90.0,42.0,7.2,6.0,0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,D_Ospina1,1.0,1.0,1.0,,
10665985,away,Al-Nassr,Sultan Al-Ghannam,,,sultan-al-ghannam,S. Al-Ghannam,D,2,173,1607,M,830126,EUR,768182400,D,2,2,False,63.0,55.0,1.0,,27.0,30.0,28.0,36.0,2.0,13.0,,,90.0,85.0,7.5,14.0,2,2.0,2.0,2.0,,2.0,5.0,1.0,1.0,,2.0,True,3.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,
10665985,away,Al-Nassr,Abdulelah Al-Amri,,,abdulelah-al-amri,A. Al-Amri,D,5,185,1135,M,881831,EUR,853286400,D,5,5,False,107.0,92.0,11.0,5.0,54.0,57.0,38.0,50.0,4.0,6.0,,,90.0,120.0,7.2,16.0,0,3.0,3.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,
10665985,away,Al-Nassr,Álvaro González,,,alvaro-gonzalez,Á. González,D,,183,313,M,150212,EUR,631756800,D,21,21,False,76.0,68.0,5.0,1.0,47.0,51.0,21.0,25.0,8.0,2.0,,,90.0,88.0,7.3,8.0,0,2.0,1.0,1.0,,3.0,4.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10665985,away,Al-Nassr,Ghislain Konan,Ghislain,Konan,ghislain-konan,G. Konan,D,3,176,2811,M,831781,EUR,820022400,D,13,13,False,63.0,57.0,6.0,5.0,36.0,38.0,22.0,29.0,4.0,5.0,,,90.0,85.0,7.5,11.0,0,,2.0,,,1.0,4.0,2.0,2.0,,,,4.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,
10665985,away,Al-Nassr,Luiz Gustavo,,,luiz-gustavo,L. Gustavo,M,14,187,2128,M,29735,EUR,553996800,M,18,18,False,78.0,72.0,6.0,5.0,35.0,35.0,37.0,43.0,1.0,4.0,,,90.0,89.0,7.6,7.0,1,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,
10665985,away,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183,1000,M,925947,EUR,857433600,M,19,19,False,57.0,54.0,2.0,2.0,19.0,19.0,35.0,38.0,,4.0,,,68.0,62.0,6.6,5.0,0,5.0,1.0,3.0,,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
10665985,away,Al-Nassr,Gonzalo Martínez,,,gonzalo-martinez,G. Martínez,M,28,172,1192,M,789871,EUR,739929600,M,10,10,False,48.0,34.0,7.0,3.0,7.0,9.0,27.0,44.0,,5.0,,,78.0,64.0,6.7,23.0,2,1.0,,,1.0,,5.0,1.0,1.0,,2.0,,5.0,,,,3.0,2.0,,3.0,,2.0,1.0,,,,,,,
10665985,away,Al-Nassr,Anderson Talisca,,,anderson-talisca,A. Talisca,M,94,191,20484,M,329245,EUR,760060800,M,94,94,False,34.0,26.0,3.0,2.0,4.0,4.0,23.0,32.0,,4.0,,,90.0,47.0,6.7,14.0,1,5.0,1.0,2.0,1.0,,4.0,,,1.0,1.0,,2.0,1.0,1.0,,2.0,2.0,,4.0,,2.0,,,AndersonTalisca,,,,,
10665985,away,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164,2201,M,1014447,EUR,859766400,M,29,29,False,48.0,40.0,1.0,,16.0,17.0,24.0,31.0,,4.0,,,85.0,58.0,7.2,14.0,1,6.0,,3.0,1.0,,3.0,1.0,,,,,,,2.0,1.0,5.0,1.0,,2.0,1.0,1.0,,,,,,,1.0,
10665985,away,Al-Nassr,Vincent Aboubakar,,,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,9,9,False,10.0,8.0,2.0,1.0,4.0,5.0,4.0,5.0,1.0,1.0,,,45.0,13.0,7.1,3.0,1,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,aboubakarvincent,,,,,1.0
10665985,away,Al-Nassr,Ayman Yahya,,,ayman-ahmed,A. Yahya,M,23,168,1412,M,1130539,EUR,989798400,M,23,23,True,11.0,10.0,,,4.0,5.0,6.0,6.0,,3.0,,,24.0,14.0,6.7,2.0,0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
10665985,away,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178,1250,M,867179,EUR,840153600,M,17,17,True,20.0,19.0,,,10.0,10.0,9.0,10.0,1.0,2.0,,,22.0,24.0,6.7,2.0,0,1.0,1.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
10665985,away,Al-Nassr,Sami Al-Najei,,,sami-al-najei,S. Al-Najei,M,14,181,886,M,832312,EUR,855273600,M,14,14,True,10.0,7.0,1.0,,1.0,1.0,6.0,9.0,1.0,1.0,,,21.0,16.0,6.6,5.0,0,2.0,,,,1.0,3.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
10665985,away,Al-Nassr,Mohammed Khalil Marran,,,mohammed-khalil-marran,M. K. Marran,F,16,180,1521,M,1115775,EUR,982195200,F,16,16,True,3.0,3.0,,,,,4.0,4.0,,,,,12.0,4.0,6.6,,0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10665985,away,Al-Nassr,Ali Lajami,,,ali-lajami,A. Lajami,D,78,175,1281,M,818667,EUR,830390400,D,78,78,True,6.0,4.0,1.0,,4.0,4.0,,2.0,,1.0,,,13.0,7.0,6.3,2.0,0,2.0,,,,1.0,2.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,
10665985,away,Al-Nassr,Nawaf Al-Aqidi,,,nawaf-al-aqidi,N. Al-Aqidi,G,1,188,1512,M,1014518,EUR,957916800,G,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665985,away,Al-Nassr,Majed Mohammed,Majed Mohammed,,majed-mohammed,M. Mohammed,D,50,169,71,M,1385284,EUR,1007337600,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665985,away,Al-Nassr,Mohammed Al-Fatil,,,mohammed-al-fatil,M. Al-Fatil,D,33,181,549,M,328829,EUR,694483200,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665985,away,Al-Nassr,Abdulmajeed Al-Sulaiheem,,,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165,600,M,538320,EUR,768960000,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
