match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_errorLeadToAShot,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_bigChanceMissed
11369874,home,RC Sporting Charleroi,Nikola Štulić,nikola-stulic,N. Štulić,F,9,188,1224,M,,1029748,EUR,999907200,F,19,19,False,15.0,10.0,1.0,,7.0,8.0,3.0,7.0,1.0,,,,80.0,18.0,7.1,6.0,0.00169107,1,,3.0,1.0,3.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,0.8041,,1.0,1.0,0.9435,,,,,1.0,,,,,
11369874,home,RC Sporting Charleroi,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184,6525,M,AdemZorgane,1000472,EUR,947116800,M,6,6,True,23.0,18.0,2.0,1.0,6.0,7.0,12.0,16.0,3.0,,,,20.0,26.0,6.7,6.0,0.0110301,0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11369874,home,RC Sporting Charleroi,Youssouph Badji,youssouph-badji,Y. Badji,F,25,192,351,M,,982334,EUR,1008806400,F,10,10,True,7.0,6.0,,,2.0,2.0,4.0,5.0,1.0,,,,10.0,8.0,6.8,1.0,0.00513467,1,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.0255,,1.0,,0.425,,,,,,,,,,
11369874,home,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186,544,M,,845344,EUR,929404800,M,18,18,True,1.0,,,,,,,1.0,,,,,10.0,2.0,6.4,1.0,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369874,home,RC Sporting Charleroi,Martin Delavallée,martin-delavalee,M. Delavallée,G,55,185,123,M,,1141106,EUR,1079568000,G,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369874,home,RC Sporting Charleroi,Romeo Monticelli,monticelli-romeo,R. Monticelli,D,40,185,54,M,,1195786,EUR,1128211200,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Roméo Monticelli,,,,,,,,,,,,,,,,,,,,
11369874,home,RC Sporting Charleroi,Mehdi Boukamir,mehdi-boukamir,M. Boukamir,D,32,188,1014,M,,1131463,EUR,1075075200,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Mehdi Boukamir,,,,,,,,,,,,,,,,,,,,
11369874,home,RC Sporting Charleroi,Youssuf Sylla,youssuf-sylla,Y. Sylla,F,17,191,197,M,,1099220,EUR,1040256000,F,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369874,away,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188,1350,M,,599114,EUR,802569600,G,1,1,False,48.0,32.0,19.0,4.0,31.0,35.0,1.0,13.0,14.0,,1.0,2.0,90.0,54.0,6.5,16.0,0.00296992,0,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,
11369874,away,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,224,M,,889387,EUR,927158400,D,34,34,False,62.0,50.0,9.0,5.0,28.0,31.0,22.0,32.0,7.0,,,,90.0,92.0,6.5,19.0,0.0419837,0,,,,3.0,5.0,1.0,1.0,,,2.0,,1.0,5.0,1.0,,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
11369874,away,Royal Antwerp FC,Toby Alderweireld,toby-alderweireld,T. Alderweireld,D,,186,1445,M,,44575,EUR,604800000,D,23,23,False,67.0,54.0,9.0,7.0,41.0,47.0,13.0,20.0,4.0,,,,90.0,74.0,6.9,14.0,0.152219,0,,,4.0,,5.0,,,,,4.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,True,,,,1.0,,,,,,,,,
11369874,away,Royal Antwerp FC,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190,1098,M,,1001858,EUR,1066089600,D,44,44,False,72.0,68.0,4.0,2.0,56.0,57.0,12.0,15.0,6.0,,,,90.0,81.0,6.8,4.0,0.0101167,0,,1.0,2.0,1.0,2.0,,,,,4.0,1.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
11369874,away,Royal Antwerp FC,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,794,M,,836673,EUR,943747200,D,5,5,False,35.0,32.0,2.0,1.0,21.0,22.0,13.0,16.0,4.0,,,,75.0,62.0,7.2,4.0,0.231138,0,,1.0,,4.0,4.0,1.0,,1.0,1.0,4.0,,,2.0,2.0,1.0,2.0,,,,,3.0,2.0,1.0,,,,,,,,1.0,,,,,,,,
11369874,away,Royal Antwerp FC,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,arthurvermeeren,1149127,EUR,1107734400,M,48,48,False,36.0,31.0,2.0,1.0,16.0,18.0,15.0,18.0,6.0,,,,90.0,49.0,6.1,10.0,0.0124885,1,,,,4.0,2.0,,,2.0,,,1.0,,2.0,,,3.0,,3.0,Arthur Vermeeren,,,,,,0.0294,,1.0,,0.1076,,,,,,,,,1.0,
11369874,away,Royal Antwerp FC,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1195,M,,904887,EUR,954892800,M,24,24,False,21.0,16.0,4.0,,7.0,8.0,10.0,14.0,5.0,,,,75.0,39.0,7.5,8.0,0.020014,6,,1.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,,2.0,,,1.0,1.0,,3.0,0.8498,,2.0,1.0,0.6492,,,1.0,,,,,,,1.0
11369874,away,Royal Antwerp FC,Mandela Keita,mandela-keita,M. Keita,M,16,180,1237,M,,1110136,EUR,1020988800,M,27,27,False,12.0,9.0,1.0,,6.0,7.0,3.0,5.0,,,,,24.0,15.0,6.7,3.0,0.0007173,0,,,,,1.0,,,,,,,1.0,,,1.0,,,,Mandela Keita,,,,,,,,,,,,,,,,,,,,
11369874,away,Royal Antwerp FC,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,523,M,,890695,EUR,912297600,F,11,11,False,21.0,15.0,1.0,,6.0,7.0,11.0,18.0,2.0,,,,90.0,42.0,7.0,15.0,0.344063,2,,,,1.0,3.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,5.0,Arbnor,Muja,4.0,2.0,2.0,1.0,0.1022,,1.0,,0.018,,,,,,,,,,
11369874,away,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184,1452,M,,339901,EUR,771552000,F,18,18,False,28.0,20.0,4.0,4.0,7.0,8.0,13.0,20.0,3.0,,,,90.0,33.0,6.7,10.0,0.0293717,0,,2.0,,5.0,1.0,,1.0,,,,,,1.0,1.0,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11369874,away,Royal Antwerp FC,Michel Ange Balikwisha,michel-ange-balikwisha,M. A. Balikwisha,M,10,177,4201,M,,923969,EUR,989452800,F,10,10,False,32.0,25.0,6.0,6.0,14.0,15.0,11.0,23.0,7.0,,,,90.0,48.0,6.8,15.0,0.0156482,0,,,,3.0,3.0,,,1.0,1.0,,,1.0,2.0,2.0,,3.0,,2.0,,,6.0,,,,,,,,,,,,,,,,,1.0,
11369874,away,Royal Antwerp FC,Gyrano Kerk,gyrano-kerk,G. Kerk,M,7,175,505,M,,386950,EUR,817862400,F,7,7,True,12.0,10.0,1.0,1.0,3.0,3.0,7.0,9.0,1.0,,,,52.0,24.0,6.2,10.0,0.0118005,0,,1.0,1.0,6.0,2.0,1.0,2.0,3.0,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
11369874,away,Royal Antwerp FC,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176,3126,M,,875890,EUR,883699200,F,19,19,True,7.0,5.0,,,3.0,3.0,2.0,5.0,,,,,14.0,12.0,6.7,4.0,0.00062713,1,,,,1.0,2.0,,,3.0,2.0,,,,,,,,,,,,1.0,,,1.0,0.0222,,,,,,,,,,,,,,
11369874,away,Royal Antwerp FC,George Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185,2537,M,,1462434,EUR,1155686400,F,9,9,True,4.0,2.0,,,,,2.0,4.0,,,,,15.0,6.0,7.3,2.0,0.0019258,1,,1.0,2.0,2.0,3.0,,,,,,,,,,1.0,1.0,,,George,Ilenikhena,,,,,0.2107,,1.0,1.0,0.5312,,,,,,,,,,
11369874,away,Royal Antwerp FC,Alhassan Yusuf,alhassan-yusuf,A. Yusuf,M,80,175,917,M,,943114,EUR,963878400,M,8,8,True,16.0,11.0,3.0,,5.0,6.0,6.0,10.0,3.0,,,,15.0,18.0,6.3,5.0,0.00090512,0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369874,away,Royal Antwerp FC,Senne Lammens,senne-lammens,S. Lammens,G,31,193,27447,M,,964753,EUR,1026000000,G,91,91,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369874,away,Royal Antwerp FC,Zeno Van Den Bosch,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191,594,M,,1103765,EUR,1057449600,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369874,away,Royal Antwerp FC,Anthony Valencia,anthony-valencia,A. Valencia,F,14,175,559,M,,1020197,EUR,1058659200,F,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
