match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,description,id,isHome,incidentClass,reason,player_id,player_name,injury,playerName,rescinded,length
11368762,FT,4.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
11368762,,,,,90,1.0,,1,,,inGamePenalty,Woodwork,118450824.0,True,missed,woodwork,69418.0,Joselu,,,,
11368762,,,,,77,,,14,,,substitution,,122405631.0,True,regular,,,,False,,,
11368762,,,,,77,,,14,,,substitution,,122405630.0,True,regular,,,,False,,,
11368762,,,,,76,,,15,,,card,,121138451.0,True,yellow,Foul,792073.0,Ferland Mendy,,Ferland Mendy,False,
11368762,,,,,70,,,21,,,substitution,,122405569.0,True,regular,,,,False,,,
11368762,,,,,70,,,21,,,substitution,,122405568.0,True,regular,,,,False,,,
11368762,,,,,70,,,21,,,substitution,,122405570.0,False,regular,,,,False,,,
11368762,,,,,70,,,21,,,substitution,,122405572.0,False,regular,,,,False,,,
11368762,,,,,70,,,21,,,substitution,,122405571.0,False,regular,,,,False,,,
11368762,,,,,68,,,23,,,card,,121138427.0,False,yellow,Foul,1002813.0,Yan Couto,,Yan Couto,False,
11368762,,4.0,0.0,,61,,,30,,,goal,,178248723.0,True,regular,,910536.0,Rodrygo,,,,
11368762,,,,,57,,,34,,,substitution,,122405484.0,True,injury,,,,True,,,
11368762,,3.0,0.0,,54,,,37,,,goal,,178248301.0,True,regular,,991011.0,Jude Bellingham,,,,
11368762,,,,,46,,,45,,,substitution,,122405424.0,False,regular,,,,False,,,
11368762,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
11368762,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,4.0
11368762,,2.0,0.0,,35,,,11,,,goal,,178244713.0,True,regular,,991011.0,Jude Bellingham,,,,
11368762,,,,,21,,,25,,,card,,121138288.0,False,yellow,Foul,129861.0,Juanpe,,Juanpe,False,
11368762,,1.0,0.0,,6,,,40,,,goal,,178242249.0,True,regular,,868812.0,Vinícius Júnior,,,,
