match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,captain,stat_totalClearance,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_dispossessed,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_aerialLost,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_hitWoodwork
11996570,home,Al-Ittihad,Abdullah Al-Mayouf,abdullah-al-mayouf,A. Al-Mayouf,G,187.0,197,M,118159,EUR,538358400.0,G,1,1,False,17.0,14.0,7.0,4.0,12.0,13.0,2.0,4.0,3.0,90.0,18.0,6.8,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996570,home,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,176.0,240,M,818572,EUR,830217600.0,D,37,37,False,26.0,20.0,1.0,,6.0,8.0,14.0,19.0,3.0,60.0,35.0,6.8,10.0,0,27,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996570,home,Al-Ittihad,Ahmed Hegazy,ahmed-hegazy,A. Hegazy,D,194.0,4623,M,159653,EUR,664761600.0,D,26,26,False,91.0,82.0,15.0,9.0,27.0,29.0,55.0,62.0,4.0,90.0,98.0,7.4,10.0,0,26,,2.0,1.0,1.0,,1.0,,2.0,ahmedhegazy6,True,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11996570,home,Al-Ittihad,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,179.0,398,M,847235,EUR,712627200.0,D,15,15,False,68.0,61.0,3.0,,26.0,27.0,35.0,43.0,8.0,90.0,88.0,7.7,10.0,0,15,2.0,2.0,9.0,5.0,2.0,,1.0,1.0,,,1.0,3.0,,,,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
11996570,home,Al-Ittihad,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,170.0,81,M,818813,EUR,777772800.0,D,33,33,False,37.0,33.0,3.0,2.0,8.0,9.0,25.0,28.0,6.0,45.0,47.0,7.6,5.0,1,33,,,2.0,,,1.0,1.0,,,,,2.0,3.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
11996570,home,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,169.0,44806,M,234148,EUR,670204800.0,M,7,7,False,80.0,75.0,3.0,2.0,27.0,27.0,48.0,53.0,12.0,90.0,91.0,7.4,9.0,0,17,,3.0,6.0,4.0,2.0,2.0,,3.0,nglkante,,,,,,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,
11996570,home,Al-Ittihad,Fabinho,fabinho,Fabinho,M,187.0,9249,M,243585,EUR,751334400.0,M,8,8,False,68.0,62.0,7.0,6.0,22.0,23.0,40.0,45.0,4.0,90.0,73.0,7.5,6.0,0,8,,6.0,5.0,3.0,3.0,,,2.0,Fabinho,,,,2.0,,,2.0,,,,,1.0,,,4.0,,,,,,,,,,,,
11996570,home,Al-Ittihad,Faisal Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,185.0,951,M,966452,EUR,997660800.0,M,16,16,False,57.0,54.0,3.0,3.0,16.0,16.0,38.0,41.0,5.0,85.0,70.0,7.7,4.0,1,16,,4.0,2.0,2.0,2.0,,,3.0,,,,2.0,1.0,Faisal,Al-Ghamdi,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,
11996570,home,Al-Ittihad,Romarinho,romarinho,Romarinho,M,176.0,1742,M,797619,EUR,660960000.0,M,90,90,False,48.0,44.0,2.0,1.0,7.0,8.0,37.0,41.0,2.0,71.0,58.0,7.3,8.0,0,,1.0,1.0,4.0,2.0,2.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11996570,home,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,184.0,194410,M,3306,EUR,566870400.0,F,9,9,False,22.0,14.0,1.0,,3.0,3.0,11.0,19.0,1.0,71.0,32.0,6.3,11.0,3,90,,1.0,2.0,,,2.0,2.0,,KBenz9,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,
