match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_bigChanceCreated,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_goalAssist
11451141,home,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,17.0,12.0,9.0,4.0,12.0,13.0,4.0,8.0,1.0,1.0,90.0,26.0,5.6,5.0,0.0,0.0,6.739e-05,0,-2.1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451141,home,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,184,M,155998,EUR,766368000,D,2,2,False,25.0,16.0,4.0,1.0,6.0,10.0,20.0,3.0,,,90.0,51.0,6.7,17.0,0.6558,0.9468,0.114706,2,,11.0,5.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11451141,home,Kasımpaşa,Kenneth Omeruo,kenneth-omeruo,K. Omeruo,D,,185.0,571,M,158293,EUR,750816000,D,4,4,False,40.0,30.0,8.0,3.0,21.0,26.0,14.0,4.0,,,90.0,50.0,6.0,13.0,0.0,0.0,0.00965918,0,,9.0,,,5.0,5.0,7.0,,1.0,,,3.0,2.0,2.0,,,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,
11451141,home,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,1392102,EUR,1145491200,D,58,58,False,48.0,35.0,5.0,1.0,25.0,28.0,20.0,7.0,,,90.0,61.0,5.9,15.0,0.036,0.0,0.0031374,1,,10.0,,,2.0,9.0,5.0,1.0,,,,4.0,1.0,1.0,1.0,1.0,3.0,,,,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11451141,home,Kasımpaşa,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,3,183.0,18,M,893007,EUR,873936000,D,3,3,False,38.0,28.0,4.0,,15.0,17.0,25.0,7.0,,,79.0,66.0,6.4,18.0,0.0,0.0,0.026724,0,,14.0,4.0,1.0,1.0,5.0,7.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,,,,2.0,3.0,3.0,,1.0,,,,,,,,,,,
11451141,home,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600,M,6,6,False,18.0,10.0,3.0,1.0,7.0,9.0,9.0,3.0,,,45.0,27.0,6.6,8.0,0.0616,0.0,0.0197251,2,,3.0,,,3.0,1.0,5.0,1.0,,,,,,,,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,
11451141,home,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188.0,161,M,128196,EUR,732844800,M,35,35,False,52.0,47.0,5.0,3.0,19.0,19.0,34.0,6.0,,,90.0,63.0,7.2,7.0,0.2573,0.0,0.0263085,3,,28.0,1.0,,2.0,1.0,7.0,,,,,,3.0,3.0,,3.0,1.0,3.0,,,,,,3.0,,,,,,,,,,,,
11451141,home,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,919225,EUR,773107200,M,12,12,False,34.0,21.0,2.0,1.0,4.0,7.0,30.0,4.0,,,79.0,53.0,6.9,21.0,0.0387,0.0571,0.515826,1,,18.0,3.0,1.0,1.0,3.0,5.0,,1.0,1.0,,,,,5.0,3.0,,4.0,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,
11451141,home,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,254979,EUR,761529600,M,10,10,False,35.0,26.0,4.0,3.0,10.0,11.0,35.0,7.0,,,90.0,62.0,7.3,22.0,0.1288,0.1706,0.206896,4,,18.0,11.0,2.0,,1.0,5.0,,1.0,2.0,,,1.0,,2.0,3.0,,1.0,,,,1.0,1.0,1.0,1.0,,True,1.0,,,,,,,,
11451141,home,Kasımpaşa,Erdem Çetinkaya,erdem-cetinkaya,E. Çetinkaya,M,17,177.0,22,M,993902,EUR,985824000,M,11,11,False,14.0,7.0,1.0,,2.0,4.0,11.0,2.0,,,53.0,28.0,6.7,11.0,0.227,0.0,0.00350833,1,,5.0,1.0,,,2.0,5.0,,,,,,1.0,1.0,1.0,1.0,,,,,,5.0,3.0,1.0,,,,,1.0,,,,,,,
11451141,home,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,380,M,822228,EUR,694137600,F,7,7,False,19.0,14.0,,,7.0,8.0,11.0,2.0,,,90.0,25.0,6.8,7.0,0.126,0.0,0.02216,1,,7.0,,,,3.0,2.0,,,,,1.0,,,2.0,1.0,,2.0,,,3.0,1.0,1.0,1.0,,,,,,3.0,,,,,,
11451141,home,Kasımpaşa,Iron Gomis,iron-gomis,I. Gomis,M,17,182.0,129,M,979593,EUR,942019200,M,97,97,True,9.0,6.0,,,2.0,2.0,9.0,2.0,,,45.0,15.0,6.5,7.0,0.1287,0.0,0.00739963,1,,4.0,2.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,
11451141,home,Kasımpaşa,Selim Dilli,selim-dilli,S. Dilli,M,20,177.0,4,M,999296,EUR,896140800,M,20,20,True,20.0,15.0,,,2.0,3.0,17.0,4.0,,,37.0,25.0,6.6,8.0,0.052,0.062,0.0134965,2,,13.0,,,,2.0,,,1.0,1.0,,,,,2.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,
11451141,home,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181.0,71,M,111811,EUR,725846400,D,5,5,True,2.0,2.0,,,2.0,2.0,,1.0,,,11.0,2.0,6.2,,0.0,0.0,1.51e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451141,home,Kasımpaşa,Ali Sühan Demirel,ali-suhan-demirel,A. S. Demirel,F,,182.0,27,M,1138089,EUR,1041465600,M,99,99,True,3.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,11.0,8.0,6.5,3.0,0.0313,0.0,5.57e-06,1,,,,,,2.0,1.0,,1.0,,,,1.0,,,,,,Ali Demirel,,1.0,,,1.0,,,,,,,1.0,,,,,
11451141,home,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451141,home,Kasımpaşa,Adnan Aktaş,aktas-adnan,A. Aktaş,D,13,182.0,18,M,1521616,EUR,1163116800,D,13,13,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451141,home,Kasımpaşa,Hasan Yesilyurt,hasan-yesilyurt,H. Yesilyurt,M,28,,6,M,1092013,EUR,966556800,M,80,80,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Hasan Yesilyurt,,,,,,,,,,,,,,,,,
11451141,home,Kasımpaşa,Yusuf Inci,inci-yusuf,Y. Inci,M,,177.0,18,M,1529978,EUR,1107216000,M,22,22,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Yusuf Inci,,,,,,,,,,,,,,,,,
11451141,home,Kasımpaşa,Dries Saddiki,dries-saddiki,D. Saddiki,M,17,179.0,158,M,795133,EUR,839548800,M,17,17,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451141,home,Kasımpaşa,Berat Kalkan,berat-kalkan,B. Kalkan,F,,171.0,32,M,1063358,EUR,1046563200,M,41,41,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Berat Kalkan,,,,,,,,,,,,,,,,,
11451141,away,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192.0,4886,M,754330,EUR,828662400,G,1,1,False,42.0,22.0,32.0,14.0,12.0,15.0,27.0,10.0,3.0,5.0,90.0,56.0,7.7,20.0,0.0,0.0,0.00507099,0,0.2365,10.0,,,2.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,True,,,,,2.0,1.0,1.0,,
11451141,away,Trabzonspor,Mehmet Aydın,mehmet-aydin,M. Aydın,M,8,180.0,343,M,980632,EUR,1013212800,D,50,50,False,36.0,25.0,3.0,,10.0,14.0,22.0,8.0,,,90.0,61.0,7.0,15.0,0.0,0.0,0.0141438,0,,15.0,,,4.0,5.0,8.0,1.0,2.0,,,3.0,2.0,2.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,
11451141,away,Trabzonspor,Rayyan Baniya,rayyan-baniya,R. Baniya,D,23,192.0,339,M,929739,EUR,919296000,D,2,2,False,23.0,21.0,1.0,1.0,15.0,17.0,6.0,4.0,,,90.0,32.0,6.4,3.0,0.0,0.0,0.00352484,0,,6.0,,,1.0,4.0,1.0,3.0,,,,4.0,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,
11451141,away,Trabzonspor,Filip Benković,filip-benkovic,F. Benković,D,32,194.0,532,M,357588,EUR,868752000,D,32,32,False,45.0,39.0,5.0,1.0,36.0,39.0,6.0,6.0,,,90.0,56.0,7.3,6.0,0.2052,0.6028,0.00086497,1,,3.0,,,2.0,1.0,2.0,,,1.0,1.0,5.0,,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,
11451141,away,Trabzonspor,Jens Stryger Larsen,jens-stryger-larsen,J. Stryger Larsen,D,17,180.0,369,M,44848,EUR,667094400,D,19,19,False,33.0,26.0,6.0,4.0,19.0,20.0,15.0,3.0,,,90.0,56.0,6.8,11.0,0.0,0.0,0.00526095,0,,7.0,2.0,,1.0,2.0,1.0,,,,,5.0,,,1.0,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,
11451141,away,Trabzonspor,Doğucan Haspolat,dogucan-haspolat,D. Haspolat,M,34,177.0,456,M,846087,EUR,950227200,M,34,34,False,30.0,24.0,3.0,1.0,13.0,16.0,15.0,5.0,,,70.0,41.0,6.7,9.0,0.0162,0.019,0.00571328,1,,11.0,1.0,,,6.0,3.0,,1.0,1.0,,1.0,2.0,1.0,,1.0,4.0,,,,,1.0,,,,,,,,,,,,,1.0,
11451141,away,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172.0,1000,M,109779,EUR,635212800,M,7,7,False,21.0,18.0,2.0,2.0,7.0,8.0,15.0,8.0,,,63.0,30.0,7.0,8.0,0.0,0.0,0.644531,0,,11.0,2.0,,,4.0,,1.0,,,,1.0,,,1.0,,1.0,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,1.0
11451141,away,Trabzonspor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168.0,642,M,826155,EUR,930268800,M,10,10,False,22.0,17.0,1.0,,7.0,9.0,15.0,2.0,,,82.0,40.0,7.7,12.0,0.0366,0.0,0.233493,1,,11.0,2.0,1.0,1.0,7.0,5.0,3.0,,,,,2.0,,4.0,,1.0,2.0,,,1.0,4.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,,2.0
