match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_dispossessed,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_shotOffTarget,stat_keyPass,stat_accurateCross,stat_outfielderBlock,stat_totalOffside,stat_challengeLost,stat_wasFouled,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot,player_sofascoreId,stat_goals,stat_bigChanceCreated
10909916,home,Hull City,Matt Ingram,matt-ingram,M. Ingram,G,21,191,48,M,136108,EUR,756172800,G,1,1,False,27.0,19.0,14.0,6.0,15.0,16.0,4.0,11.0,3.0,1.0,3.0,90.0,34.0,6.4,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909916,home,Hull City,Lewie Coyle,lewie-coyle,L. Coyle,D,2,173,69,M,827587,EUR,813715200,D,2,2,False,40.0,31.0,5.0,1.0,19.0,22.0,12.0,24.0,10.0,,,90.0,69.0,6.2,20.0,1,True,6.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10909916,home,Hull City,Tobias Figueiredo,tobias-figueiredo,T. Figueiredo,D,4,188,200,M,96999,EUR,760147200,D,6,6,False,52.0,43.0,6.0,1.0,37.0,42.0,6.0,10.0,3.0,,,90.0,59.0,6.0,12.0,0,,,1.0,4.0,,1.0,,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10909916,home,Hull City,Sean McLoughlin,sean-mcloughlin,S. McLoughlin,D,15,191,88,M,891514,EUR,847843200,D,17,17,False,71.0,63.0,15.0,11.0,45.0,48.0,18.0,23.0,7.0,,,90.0,79.0,6.9,11.0,2,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
10909916,home,Hull City,Callum Elder,callum-elder,C. Elder,D,20,180,121,M,786274,EUR,791164800,D,3,3,False,48.0,41.0,2.0,1.0,23.0,24.0,19.0,28.0,2.0,,,90.0,75.0,6.8,12.0,0,,4.0,1.0,2.0,3.0,,,7.0,,1.0,1.0,,1.0,,1.0,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,
10909916,home,Hull City,Greg Docherty,greg-docherty,G. Docherty,M,10,177,61,M,313386,EUR,842313600,M,8,8,False,24.0,18.0,1.0,,12.0,13.0,6.0,12.0,3.0,,,83.0,40.0,7.2,8.0,1,,1.0,1.0,2.0,8.0,,,,,6.0,1.0,,1.0,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,
10909916,home,Hull City,Ryan Woods,ryan-woods,R. Woods,M,8,173,24,M,162863,EUR,755740800,M,15,15,False,59.0,58.0,5.0,5.0,40.0,40.0,23.0,27.0,6.0,,,90.0,78.0,7.6,6.0,0,,8.0,,1.0,6.0,2.0,,,,1.0,1.0,,1.0,,,,,,,2.0,5.0,,,1.0,3.0,2.0,,,,,,,,
10909916,home,Hull City,Xavier Simons,xavier-simons,X. Simons,M,4,180,210,M,996916,EUR,1045699200,M,35,35,False,32.0,27.0,2.0,1.0,20.0,20.0,7.0,12.0,1.0,,,72.0,37.0,6.5,8.0,0,,,,1.0,2.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
10909916,home,Hull City,Harvey Vale,harvey-vale,H. Vale,M,20,180,783,M,996914,EUR,1063238400,M,34,34,False,24.0,16.0,4.0,2.0,5.0,8.0,11.0,18.0,8.0,,,61.0,32.0,6.4,12.0,1,,2.0,1.0,2.0,2.0,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,2.0,,,1.0,1.0,,,,,,,
10909916,home,Hull City,Tyler Smith,smith-tyler,T. Smith,F,38,178,28,M,966868,EUR,912729600,F,22,22,False,9.0,6.0,,,4.0,4.0,2.0,5.0,2.0,,,72.0,13.0,6.5,4.0,0,,,,1.0,2.0,,,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,
