match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_wasFouled,stat_clearanceOffLine,stat_outfielderBlock,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_totalOffside,player_firstName,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_errorLeadToAGoal,stat_penaltyConceded
12117259,home,Corinthians,Hugo Souza,hugo-souza,H. Souza,G,1,199,25650,M,hugosouza,950454,EUR,917740800,G,1,1,False,True,31.0,19.0,21.0,9.0,0.0,17.0,21.0,2.0,10.0,2.0,7.0,1.0,1.0,90.0,36.0,6.1,12.0,0.00035631,0,-1.0492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117259,home,Corinthians,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,mateuzinhoo,931540,EUR,968371200,D,2,2,False,,48.0,42.0,3.0,1.0,0.0,29.0,33.0,14.0,20.0,3.0,4.0,,,90.0,73.0,6.5,14.0,0.00846763,2,,5.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0369,,,,,,,,,,,,,,,,,,,,,,,,
12117259,home,Corinthians,Gustavo Henrique,gustavo-henrique,G. Henrique,D,13,195,5441,M,,243181,EUR,732931200,D,13,13,False,,40.0,35.0,7.0,3.0,0.0,29.0,29.0,6.0,11.0,8.0,4.0,,,90.0,52.0,6.9,5.0,0.00144498,1,,,,1.0,8.0,,,,1.0,,1.0,1.0,,,0.028,1.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12117259,home,Corinthians,Cacá,caca,Cacá,D,25,185,3939,M,,929200,EUR,924998400,D,25,25,False,,57.0,54.0,10.0,8.0,0.0,41.0,42.0,13.0,15.0,2.0,1.0,,,90.0,64.0,7.2,3.0,0.00551892,0,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12117259,home,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172,6254,M,,981703,EUR,925776000,D,21,21,False,,35.0,26.0,4.0,3.0,0.0,13.0,17.0,14.0,20.0,3.0,1.0,,,85.0,59.0,7.0,14.0,0.0512814,1,,2.0,1.0,4.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,0.09,1.0,,1.0,,,,2.0,1.0,1.0,1.0,0.0479,,,,,,,,,,,,,
12117259,home,Corinthians,José Martínez,jose-martinez,J. Martínez,M,70,177,7398,M,elBrujo,979325,EUR,776217600,M,70,70,False,,36.0,32.0,3.0,2.0,0.0,15.0,18.0,17.0,18.0,1.0,6.0,,,89.0,49.0,6.8,6.0,0.317741,1,,,,7.0,6.0,2.0,2.0,1.0,,1.0,3.0,3.0,,2.0,0.0278,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
12117259,home,Corinthians,André Carrillo,andre-carrillo,A. Carrillo,M,19,180,14534,M,18andrecarrillo,115182,EUR,676857600,M,19,19,False,,40.0,33.0,6.0,4.0,0.0,20.0,23.0,13.0,19.0,1.0,3.0,,,77.0,64.0,6.6,13.0,0.00655298,1,,2.0,,9.0,7.0,3.0,4.0,3.0,1.0,,3.0,1.0,,1.0,0.071,1.0,,1.0,1.0,,2.0,,3.0,,,,1.0,,,,,,,,,,,,
12117259,home,Corinthians,Rodrigo Garro,rodrigo-garro,R. Garro,M,8,174,33134,M,rodrigarroo,994454,EUR,883872000,M,10,10,False,,54.0,42.0,8.0,6.0,0.0,17.0,18.0,28.0,44.0,,1.0,,,90.0,86.0,7.3,22.0,0.171626,1,,8.0,3.0,5.0,10.0,2.0,4.0,3.0,,,3.0,1.0,2.0,,0.1662,,,,4.0,,,5.0,2.0,,1.0,0.6544,1.0,,,,,,,,,,,,
12117259,home,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174,9937,M,BrenoBidon,1199261,EUR,1108857600,M,27,27,False,,31.0,23.0,8.0,3.0,0.0,12.0,13.0,11.0,19.0,1.0,2.0,,,89.0,49.0,6.7,14.0,0.0121535,1,,1.0,,5.0,7.0,,2.0,1.0,,,2.0,1.0,1.0,2.0,0.0401,,2.0,,2.0,,,,2.0,,1.0,0.1912,,,,,,,,,,,,,
12117259,home,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183,45110,M,yurialberto,905463,EUR,984873600,F,9,9,False,,23.0,19.0,1.0,1.0,0.0,7.0,8.0,12.0,16.0,1.0,3.0,,,90.0,40.0,8.5,10.0,0.0223942,6,,1.0,,3.0,4.0,,3.0,1.0,2.0,1.0,1.0,,3.0,,1.0692,1.0,2.0,,,,,,,,3.0,1.584,,1.0,2.0,2.0,,,,,,,,,
