match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_shotOffTarget,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_hitWoodwork,stat_unsuccessfulTouch,stat_wonContest,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_punches,stat_lastManTackle,stat_bigChanceMissed
11703898,home,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,False,32.0,18.0,22.0,8.0,12.0,14.0,6.0,18.0,8.0,1.0,1.0,2.0,2.0,90.0,38.0,6.9,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703898,home,VfL Wolfsburg,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6978,M,879674,EUR,954979200,D,4,4,False,30.0,22.0,2.0,1.0,12.0,17.0,10.0,13.0,3.0,,,,,90.0,45.0,7.2,8.0,0,True,2.0,3.0,5.0,6.0,8.0,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11703898,home,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,False,26.0,22.0,1.0,,19.0,21.0,3.0,6.0,2.0,,,,,90.0,39.0,7.4,5.0,1,,3.0,3.0,5.0,6.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11703898,home,VfL Wolfsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,350,M,798926,EUR,898646400,D,5,5,False,36.0,25.0,9.0,1.0,20.0,24.0,5.0,12.0,5.0,,,,,90.0,51.0,7.2,11.0,1,,,2.0,,5.0,3.0,,3.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11703898,home,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,20,20,False,20.0,13.0,5.0,1.0,10.0,12.0,4.0,9.0,6.0,,,,,74.0,41.0,6.8,12.0,0,,,,5.0,5.0,3.0,1.0,5.0,2.0,,1.0,1.0,2.0,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11703898,home,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,644,M,796987,EUR,915494400,M,32,32,False,24.0,16.0,1.0,,8.0,11.0,9.0,16.0,6.0,,,,,90.0,48.0,7.6,12.0,1,,2.0,2.0,6.0,11.0,4.0,2.0,5.0,2.0,3.0,,3.0,3.0,,,1.0,3.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,
11703898,home,VfL Wolfsburg,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1106,M,989371,EUR,1033689600,M,6,6,False,26.0,20.0,5.0,5.0,13.0,14.0,7.0,13.0,7.0,,,,,81.0,48.0,7.5,13.0,1,,,3.0,7.0,10.0,2.0,1.0,4.0,4.0,3.0,5.0,1.0,,1.0,2.0,,1.0,,,,2.0,1.0,,2.0,,,,,,,,,,,
11703898,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,165,M,169255,EUR,763516800,M,31,31,False,36.0,23.0,5.0,2.0,15.0,18.0,8.0,18.0,3.0,,,,,90.0,44.0,6.5,15.0,1,,,,4.0,,2.0,,,,,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11703898,home,VfL Wolfsburg,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3503,M,280631,EUR,877046400,F,7,7,False,15.0,8.0,1.0,1.0,2.0,6.0,7.0,13.0,4.0,,,,,65.0,24.0,7.3,12.0,2,,2.0,,5.0,,,1.0,,,,,4.0,2.0,2.0,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,
11703898,home,VfL Wolfsburg,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1358,M,983540,EUR,1024185600,F,11,11,False,13.0,7.0,1.0,1.0,4.0,6.0,3.0,7.0,5.0,,,,,74.0,28.0,7.1,15.0,1,,1.0,1.0,7.0,4.0,,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,3.0,5.0,,2.0,2.0,,1.0,1.0,2.0,,,,,,
