match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_outfielderBlock,player_firstName,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_totalOffside,player_sofascoreId,stat_punches
11401937,home,Fortuna Sittard,Kaj Sierhuis,kaj-sierhuis,K. Sierhuis,F,9,180,498,M,855847,EUR,893635200,F,9,9,False,17.0,12.0,1.0,1.0,2.0,3.0,10.0,14.0,1.0,,,,77.0,30.0,6.3,15.0,0.0277014,1,,,,,2.0,10.0,2.0,,4.0,2.0,,,,,,,,3.0,,,0.0215,1.0,4.0,,,,1.0,,,,,,,
11401937,home,Fortuna Sittard,Siemen Voet,siemen-voet,S. Voet,D,3,190,123,M,997344,EUR,952300800,D,2,2,True,14.0,13.0,1.0,1.0,10.0,11.0,3.0,4.0,2.0,,,,45.0,19.0,6.4,3.0,0.0185795,0,,,1.0,,1.0,6.0,2.0,2.0,,,,,,1.0,,1.0,,,,1.0,,,3.0,,Siemen,Voet,,,,,,,,
11401937,home,Fortuna Sittard,Ragnar Oratmangoen,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,F,34,34,True,6.0,4.0,,,,,4.0,6.0,1.0,,,,13.0,10.0,6.5,4.0,0.00545676,0,,,,,,2.0,1.0,1.0,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0ratmangoen,
11401937,home,Fortuna Sittard,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190,104,M,954812,EUR,903052800,M,32,32,True,4.0,2.0,,,1.0,2.0,1.0,2.0,1.0,,,,13.0,5.0,6.6,2.0,0.0020723,0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,
11401937,home,Fortuna Sittard,Rémy Vita,remy-vita,R. Vita,D,21,170,144,M,1035696,EUR,986083200,D,61,61,True,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401937,home,Fortuna Sittard,Milan Robberechts,milan-robberechts,M. Robberechts,F,39,172,94,M,1128428,EUR,1078358400,F,39,39,True,,,,,,,,,,,,,1.0,,,,,0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11401937,home,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401937,home,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191,51,M,128992,EUR,753580800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401937,home,Fortuna Sittard,Nathan Markelo,nathan-markelo,N. Markelo,M,24,182,73,M,920489,EUR,915667200,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401937,home,Fortuna Sittard,Oğuzhan Özyakup,oguzhan-ozyakup,O. Özyakup,M,,180,252,M,137642,EUR,717206400,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401937,home,Fortuna Sittard,Marko Lazetić,marko-lazetic,M. Lazetić,F,27,192,1043,M,997215,EUR,1074729600,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401937,home,Fortuna Sittard,Mouhamed Belkheir,mouhamed-belkheir,M. Belkheir,F,14,185,410,M,928920,EUR,915235200,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401937,home,Fortuna Sittard,Iman Griffith,griffith-iman,I. Griffith,F,11,170,61,M,1002670,EUR,1007251200,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401937,away,RKC Waalwijk,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,33.0,21.0,26.0,14.0,10.0,10.0,11.0,23.0,10.0,1.0,1.0,2.0,90.0,47.0,7.3,13.0,0.00761063,0,0.6237,,,,1.0,,1.0,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,2.0
11401937,away,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,2,184,104,M,798179,EUR,880329600,D,2,2,False,12.0,10.0,,,5.0,6.0,5.0,7.0,,,,,37.0,17.0,6.4,3.0,0.0153763,0,,,1.0,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11401937,away,RKC Waalwijk,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,42.0,34.0,2.0,,22.0,25.0,12.0,17.0,6.0,,,,90.0,59.0,6.8,10.0,0.00451096,1,,,,,1.0,3.0,4.0,2.0,,,,,,5.0,2.0,3.0,1.0,2.0,,,0.1703,,1.0,,,,1.0,,,,,,,
11401937,away,RKC Waalwijk,Dario Van Den Buijs,dario-van-den-buijs,D. V. D. Buijs,D,33,188,65,M,783468,EUR,810864000,D,3,3,False,58.0,51.0,11.0,7.0,27.0,30.0,24.0,28.0,4.0,,,,90.0,72.0,7.6,8.0,0.040643,2,,,,,6.0,1.0,9.0,,,,,,1.0,5.0,1.0,2.0,1.0,1.0,1.0,,0.0772,,1.0,,,,,1.0,0.2089,,,,,
11401937,away,RKC Waalwijk,Aaron Meijers,aaron-meijers,A. Meijers,D,14,176,30,M,32386,EUR,562377600,D,28,28,False,44.0,31.0,8.0,1.0,10.0,12.0,22.0,42.0,4.0,,,,90.0,86.0,7.1,24.0,0.0776399,1,,,10.0,1.0,,2.0,6.0,,1.0,1.0,1.0,,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0656,1.0,1.0,1.0,Aaron,Meijers,,,,,,,,
11401937,away,RKC Waalwijk,Godfried Roemeratoe,godfried-roemeratoe,G. Roemeratoe,M,6,178,106,M,825849,EUR,935020800,M,24,24,False,35.0,33.0,3.0,3.0,11.0,12.0,23.0,25.0,4.0,,,,90.0,44.0,7.0,4.0,0.0697094,0,,,2.0,1.0,,3.0,3.0,1.0,,,,,,1.0,,3.0,2.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,
11401937,away,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,5,195,495,M,1010846,EUR,978480000,M,6,6,False,42.0,32.0,4.0,4.0,11.0,13.0,22.0,31.0,8.0,,,,90.0,64.0,7.7,15.0,0.109497,2,,,2.0,1.0,3.0,5.0,12.0,1.0,1.0,3.0,2.0,,,2.0,,4.0,4.0,1.0,3.0,2.0,0.0342,1.0,,,,,2.0,,,,,,,
11401937,away,RKC Waalwijk,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,7,179,62,M,971006,EUR,1007769600,M,7,7,False,12.0,9.0,2.0,2.0,4.0,5.0,5.0,7.0,3.0,,,,45.0,21.0,6.3,10.0,0.0103104,1,,,,,,6.0,1.0,1.0,3.0,2.0,1.0,,,,,,,2.0,,,0.0075,,1.0,,,,1.0,,,,,1.0,,
11401937,away,RKC Waalwijk,Chris Lokesa,lokesa-chris,C. Lokesa,M,5,175,140,M,1126518,EUR,1099785600,M,14,14,False,15.0,12.0,,,5.0,5.0,7.0,12.0,,,,,58.0,28.0,6.2,11.0,0.00387719,0,,,2.0,,,9.0,2.0,2.0,4.0,,,,,,,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,,
11401937,away,RKC Waalwijk,Filip Stevanović,filip-stevanovic,F. Stevanović,F,80,177,762,M,966503,EUR,1032825600,M,10,10,False,21.0,11.0,2.0,1.0,2.0,3.0,13.0,23.0,2.0,,,,58.0,37.0,6.7,17.0,0.247931,1,,,5.0,4.0,1.0,5.0,2.0,,3.0,1.0,,,1.0,,,1.0,1.0,2.0,,,0.0511,4.0,1.0,,,,,,,,,,,
11401937,away,RKC Waalwijk,Michiel Kramer,michiel-kramer,M. Kramer,F,29,195,192,M,36781,EUR,597110400,F,29,29,False,21.0,14.0,,,8.0,9.0,6.0,12.0,2.0,,,,90.0,29.0,7.0,8.0,0.01079,2,,True,,,7.0,4.0,7.0,,,,,,,4.0,,,,1.0,,,0.2025,,4.0,,,,2.0,,,,,1.0,,
11401937,away,RKC Waalwijk,Jurien Gaari,jurien-gaari,J. Gaari,D,3,181,58,M,884944,EUR,756604800,D,23,23,True,17.0,9.0,7.0,3.0,8.0,9.0,1.0,9.0,5.0,,,,53.0,32.0,6.6,11.0,0.00057325,0,,,1.0,,,2.0,3.0,2.0,,3.0,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11401937,away,RKC Waalwijk,Zakaria Bakkali,zakaria-bakkali,Z. Bakkali,M,99,168,156,M,285941,EUR,822614400,F,11,11,True,15.0,10.0,2.0,,2.0,5.0,8.0,10.0,3.0,,,,45.0,18.0,6.5,6.0,0.107734,0,,,,,,3.0,,2.0,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,
11401937,away,RKC Waalwijk,Reuven Niemeijer,reuven-niemeijer,R. Niemeijer,M,10,178,46,M,846202,EUR,796262400,F,27,27,True,4.0,1.0,,,1.0,3.0,,2.0,,,,,32.0,9.0,6.7,4.0,1.947e-05,2,,,1.0,,1.0,4.0,2.0,,,,,,,,,,,,1.0,1.0,0.1228,,3.0,,,,1.0,1.0,0.3666,,,,,
11401937,away,RKC Waalwijk,Richonell Margaret,richonell-margaret,R. Margaret,F,18,191,393,M,973716,EUR,968284800,F,19,19,True,6.0,6.0,,,1.0,1.0,5.0,6.0,1.0,,,,32.0,18.0,6.7,4.0,0.0180521,1,,,1.0,,,5.0,5.0,1.0,,3.0,1.0,,1.0,,,3.0,2.0,1.0,1.0,1.0,0.0601,,1.0,,,,,,,,,,,
11401937,away,RKC Waalwijk,Jeroen Houwen,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401937,away,RKC Waalwijk,Mark Spenkelink,mark-spenkelink,M. Spenkelink,G,16,196,33,M,875466,EUR,854323200,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401937,away,RKC Waalwijk,Raz Meir,raz-meir,R. Meir,D,55,180,13,M,283917,EUR,849312000,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401937,away,RKC Waalwijk,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401937,away,RKC Waalwijk,Daouda Weidmann,weidmann-daouda,D. Weidmann,M,42,180,95,M,1142678,EUR,1052006400,M,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401937,away,RKC Waalwijk,Patrick Vroegh,patrick-vroegh,P. Vroegh,M,8,175,12,M,991846,EUR,943833600,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Patrick,Vroegh,,,,,,,,
11401937,away,RKC Waalwijk,Kevin Felida,kevin-felida,K. Felida,M,6,172,104,M,896215,EUR,942278400,M,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
