match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_lastManTackle,stat_wasFouled,stat_expectedGoalsOnTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAGoal,player_firstName,player_lastName,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_errorLeadToAShot,stat_punches
12499755,home,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36498,M,MNeuer,8959,EUR,512265600,G,1,1,False,True,30.0,26.0,13.0,9.0,0.0,21.0,22.0,5.0,8.0,5.0,1.0,2.0,2.0,90.0,36.0,6.4,4.0,0.0111481,0,-0.0301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499755,home,FC Bayern München,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,KonradLaimer,355492,EUR,864691200,D,27,27,False,,81.0,73.0,,,0.0,18.0,22.0,56.0,62.0,9.0,,,,90.0,105.0,7.0,16.0,0.307063,1,,3.0,1.0,2.0,3.0,6.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0347,1.0,,,,,,,,,,,,,,,,,,
12499755,home,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,Upamecano,798583,EUR,909446400,D,2,2,False,,82.0,80.0,3.0,2.0,0.0,35.0,36.0,45.0,46.0,7.0,,,,90.0,89.0,7.3,2.0,0.183942,1,,,,3.0,2.0,5.0,,,,,,,2.0,1.0,1.0,,1.0,0.0728,,1.0,1.0,1.0,1.0,0.5844,,,,,,,,,,,,,
12499755,home,FC Bayern München,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15013,M,kiminjae3,896569,EUR,848016000,D,3,3,False,,92.0,85.0,4.0,2.0,0.0,33.0,36.0,52.0,56.0,6.0,,,,90.0,99.0,7.2,7.0,0.0644746,1,,,,4.0,4.0,6.0,,,,,1.0,2.0,,2.0,2.0,,,0.0705,1.0,4.0,,,,,1.0,1.0,1.0,,,,,,,,,,
12499755,home,FC Bayern München,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,raphaelguerreiro14,246999,EUR,756518400,D,22,22,False,,53.0,52.0,1.0,1.0,1.0,13.0,13.0,41.0,42.0,1.0,,,,85.0,67.0,7.5,3.0,0.43928,1,,2.0,2.0,,1.0,2.0,,,,,1.0,,,1.0,,1.0,,0.0235,3.0,1.0,,,1.0,,,,,,,1.0,,,,,,,
12499755,home,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,Jok_32,259117,EUR,792201600,M,6,6,False,,120.0,115.0,13.0,13.0,0.0,36.0,36.0,83.0,92.0,6.0,,,,90.0,140.0,8.3,12.0,0.320009,1,,8.0,4.0,1.0,3.0,2.0,,2.0,1.0,1.0,,1.0,,,,1.0,1.0,0.0365,6.0,,,,,,,,,,,1.0,1.0,1.0,,,,,
12499755,home,FC Bayern München,Aleksandar Pavlović,aleksandar-pavlovic,A. Pavlović,M,45,186,10825,M,alekspavlovic_,1142251,EUR,1083542400,M,45,45,False,,69.0,65.0,3.0,1.0,0.0,13.0,13.0,52.0,56.0,5.0,,,,58.0,73.0,7.1,4.0,0.0760024,2,,,,,1.0,1.0,,,,,,,,1.0,,,,0.1753,1.0,1.0,1.0,,,0.3832,,,,,,,1.0,,1.0,,,,
12499755,home,FC Bayern München,Michael Olise,michael-olise,M. Olise,M,17,184,79532,M,MOlise,978838,EUR,1008115200,M,17,17,False,,36.0,33.0,1.0,,1.0,3.0,4.0,31.0,37.0,1.0,,,,45.0,47.0,8.0,8.0,0.229892,2,,5.0,1.0,,,3.0,,,1.0,1.0,,,,,,1.0,,0.1308,3.0,,,,2.0,,,,,,,1.0,2.0,,,,,,
12499755,home,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,Bambi,1010231,EUR,1046217600,M,42,42,False,,61.0,50.0,1.0,1.0,0.0,9.0,11.0,41.0,50.0,3.0,,,,90.0,79.0,8.6,15.0,0.653092,5,,,,1.0,2.0,8.0,,1.0,5.0,4.0,1.0,,,1.0,1.0,1.0,1.0,0.7653,4.0,,3.0,,2.0,1.2424,,,,,,1.0,1.0,,1.0,1.0,,,
12499755,home,FC Bayern München,Kingsley Coman,kingsley-coman,K. Coman,M,21,178,32905,M,KingComan,280441,EUR,834624000,M,11,11,False,,33.0,33.0,,,1.0,5.0,5.0,28.0,29.0,3.0,,,,58.0,46.0,7.6,7.0,0.695267,4,,1.0,,,5.0,1.0,,2.0,3.0,1.0,2.0,,,,,1.0,,0.1269,4.0,1.0,,,,,,,,,,1.0,2.0,,,,1.0,,
