match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_totalContest,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_challengeLost,stat_blockedScoringAttempt,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_wonContest,stat_outfielderBlock,stat_totalOffside
10382199,home,FC Emmen,Dave Funke,funke-dave,D. Funke,D,,2,M,1465852,EUR,1063324800,D,21,21,True,,,,,,,,,,,,,,,,,,,0,12,,,,,,,,,,,,,,Dave Funke,,,,,,,,,,,,,,,
10382199,home,FC Emmen,Jasin Assehnoun,jasin-assehnoun,J. Assehnoun,M,175.0,80,M,943188,EUR,914630400,M,11,11,True,,,,,,,,,,,,,,,,,,,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382199,home,FC Emmen,Ben Scholte,ben-scholte,B. Scholte,F,185.0,21,M,1048127,EUR,997401600,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Ben Scholte,,,,,,,,,,,,,,,
10382199,away,PSV Eindhoven,Walter Benítez,walter-benitez,W. Benítez,G,193.0,4345,M,249859,EUR,727401600,G,1,1,False,28.0,16.0,18.0,8.0,13.0,17.0,3.0,11.0,,,4.0,,1.0,1.0,90.0,32.0,6.5,12.0,0,44,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
10382199,away,PSV Eindhoven,Jordan Teze,jordan-teze,J. Teze,D,183.0,1080,M,825846,EUR,938649600,D,3,3,False,66.0,54.0,3.0,2.0,29.0,32.0,26.0,36.0,1.0,3.0,7.0,,,,75.0,84.0,6.7,17.0,0,4,,1.0,1.0,,2.0,1.0,,,,,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,
10382199,away,PSV Eindhoven,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,195.0,2596,M,979563,EUR,1025136000,D,22,22,False,68.0,61.0,10.0,7.0,38.0,40.0,23.0,28.0,,3.0,9.0,,,,90.0,84.0,7.6,7.0,1,32,2.0,2.0,,2.0,3.0,2.0,,,,1.0,,7.0,,,,,,,1.0,,,,,,,,,,
10382199,away,PSV Eindhoven,Armando Obispo,armando-obispo,A. Obispo,D,184.0,450,M,825838,EUR,920592000,D,4,4,False,63.0,55.0,4.0,3.0,38.0,41.0,17.0,22.0,2.0,4.0,10.0,,,,90.0,73.0,7.1,9.0,1,4,,1.0,,2.0,1.0,1.0,1.0,,,1.0,,2.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,
10382199,away,PSV Eindhoven,Mauro Júnior,mauro-junior,M. Júnior,D,171.0,1141,M,893499,EUR,925948800,D,17,17,False,26.0,24.0,,,14.0,15.0,10.0,13.0,,1.0,4.0,,,,43.0,43.0,5.6,6.0,0,17,,3.0,1.0,2.0,1.0,1.0,,,,,,3.0,1.0,,,2.0,,1.0,,,,,,,,,,1.0,
10382199,away,PSV Eindhoven,Guus Til,guus-til,G. Til,M,183.0,2263,M,845798,EUR,882748800,M,20,20,False,29.0,21.0,1.0,,11.0,15.0,10.0,14.0,2.0,4.0,8.0,,,,76.0,41.0,6.7,11.0,0,20,2.0,5.0,1.0,2.0,2.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,
10382199,away,PSV Eindhoven,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,191.0,10131,M,843754,EUR,881020800,M,6,6,False,61.0,49.0,8.0,6.0,22.0,27.0,27.0,35.0,2.0,8.0,11.0,,,,90.0,79.0,6.8,17.0,1,6,1.0,7.0,2.0,,2.0,,1.0,1.0,,,,3.0,3.0,,,1.0,,4.0,,1.0,,,,,ibrahim_sangare,,3.0,,
10382199,away,PSV Eindhoven,Érick Gutiérrez,erick-gutierrez,É. Gutiérrez,M,181.0,915,M,590700,EUR,803174400,M,15,15,False,40.0,37.0,,,18.0,18.0,19.0,22.0,2.0,3.0,1.0,,,,89.0,52.0,6.5,8.0,1,15,2.0,7.0,2.0,1.0,1.0,,1.0,,,1.0,,1.0,3.0,,,,,1.0,1.0,,,,,,,,,1.0,
10382199,away,PSV Eindhoven,Johan Bakayoko,johan-bakayoko,J. Bakayoko,F,179.0,6820,M,1088896,EUR,1050796800,F,27,27,False,12.0,8.0,,,5.0,7.0,3.0,7.0,,2.0,,,,,45.0,24.0,6.3,12.0,2,9,,4.0,2.0,,,,1.0,,,1.0,,,2.0,Johan Bakayoko,,2.0,,3.0,,1.0,,,,,johanbakayoko,1.0,2.0,,
10382199,away,PSV Eindhoven,Anwar El Ghazi,anwar-el-ghazi,A. E. Ghazi,M,188.0,868,M,362470,EUR,799459200,F,21,21,False,12.0,7.0,,,4.0,5.0,5.0,12.0,4.0,5.0,,,,,76.0,28.0,7.0,13.0,3,27,2.0,5.0,1.0,,,,2.0,1.0,,2.0,,,1.0,,,5.0,2.0,1.0,2.0,1.0,,,,,,,,,2.0
10382199,away,PSV Eindhoven,Xavi Simons,xavi-simons,X. Simons,M,179.0,50786,M,997183,EUR,1050883200,F,7,7,False,23.0,22.0,1.0,1.0,6.0,6.0,16.0,17.0,1.0,7.0,3.0,,,,90.0,39.0,7.4,5.0,3,7,1.0,4.0,1.0,,1.0,,2.0,3.0,,2.0,,2.0,2.0,,,,,3.0,1.0,1.0,,,,1.0,XaviSimons,,2.0,,1.0
10382199,away,PSV Eindhoven,Philipp Max,philipp-max,P. Max,D,178.0,608,M,142672,EUR,749347200,D,31,31,True,26.0,21.0,1.0,1.0,12.0,13.0,10.0,17.0,,4.0,2.0,,,,45.0,43.0,6.9,10.0,0,,,3.0,1.0,,2.0,2.0,,2.0,,,,1.0,2.0,,,4.0,1.0,,1.0,,,,,,,,,,
10382199,away,PSV Eindhoven,Phillipp Mwene,phillipp-mwene,P. Mwene,M,170.0,470,M,138126,EUR,759801600,D,29,29,True,12.0,8.0,1.0,1.0,4.0,6.0,4.0,7.0,,2.0,,,,,15.0,23.0,6.8,6.0,0,2,,1.0,,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,
10382199,away,PSV Eindhoven,Joey Veerman,joey-veerman,J. Veerman,M,185.0,3780,M,850816,EUR,911433600,M,23,23,True,25.0,22.0,2.0,2.0,11.0,12.0,12.0,17.0,,,2.0,,,,14.0,29.0,6.9,6.0,0,23,,,,,,,,,,,,,,,,4.0,1.0,,1.0,,,,,,,,,,
10382199,away,PSV Eindhoven,Fodé Fofana,fode-fofana,F. Fofana,F,187.0,176,M,1088898,EUR,1035590400,F,42,42,True,4.0,2.0,1.0,,,,2.0,4.0,,1.0,,,,,14.0,8.0,6.3,4.0,0,,2.0,4.0,1.0,,,,,,,,,,,Fodé Fofana,,,,2.0,,,,,,,,,1.0,,
10382199,away,PSV Eindhoven,Yorbe Vertessen,yorbe-vertessen,Y. Vertessen,F,176.0,940,M,909958,EUR,978912000,F,32,32,True,2.0,2.0,,,,,2.0,2.0,,,,,,,1.0,2.0,,,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382199,away,PSV Eindhoven,Joël Drommel,joel-drommel,J. Drommel,G,189.0,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382199,away,PSV Eindhoven,Boy Waterman,boy-waterman,B. Waterman,G,188.0,86,M,2594,EUR,443750400,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382199,away,PSV Eindhoven,Richard Ledezma,richard-ledezma,R. Ledezma,D,175.0,944,M,985176,EUR,968198400,M,37,37,True,,,,,,,,,,,,,,,,,,,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382199,away,PSV Eindhoven,Fredrik Oppegård,fredrik-oppegard,F. Oppegård,D,175.0,200,M,1005648,EUR,1028678400,D,35,35,True,,,,,,,,,,,,,,,,,,,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382199,away,PSV Eindhoven,André Ramalho,andre-ramalho,A. Ramalho,D,182.0,5374,M,148155,EUR,698198400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
