match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_fouls,stat_blockedScoringAttempt,stat_hitWoodwork,stat_penaltyWon,stat_totalContest,stat_shotOffTarget,stat_penaltyConceded,stat_totalTackle,stat_goalAssist,stat_interceptionWon,stat_wonTackle,stat_keyPass,stat_outfielderBlock,captain,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_penaltyMiss,player_firstName,player_lastName,stat_clearanceOffLine,stat_challengeLost,stat_goodHighClaim,stat_penaltySave,stat_totalOffside
11067501,home,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,33,33,False,21.0,15.0,7.0,3.0,14.0,18.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,90.0,29.0,5.5,7.0,0.00058416,0,-0.4396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067501,home,Internacional,Fabricio Bustos,fabricio-bustos,F. Bustos,D,16,167,800,M,850023,EUR,830649600,D,16,16,False,56.0,50.0,3.0,1.0,18.0,21.0,32.0,40.0,,3.0,3.0,2.0,,3.0,,,,,,90.0,83.0,6.3,14.0,0.054016,1,,5.0,2.0,3.0,1.0,1.0,1.0,0.0138,0.1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067501,home,Internacional,Vitão,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,44,44,False,12.0,9.0,3.0,,5.0,5.0,4.0,7.0,,,,2.0,,,,,,,,9.0,12.0,3.0,3.0,0.0011858,0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067501,home,Internacional,Nicolás Hernández,nicolas-hernandez,N. Hernández,D,22,180,256,M,887155,EUR,885081600,D,22,22,False,64.0,58.0,8.0,5.0,30.0,33.0,28.0,31.0,1.0,2.0,3.0,3.0,,1.0,,,,,,90.0,71.0,6.5,6.0,0.0147438,1,,,3.0,4.0,,,,0.0467,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11067501,home,Internacional,Dalbert,dalbert,Dalbert,D,36,181,321,M,385386,EUR,747446400,D,29,29,False,38.0,29.0,1.0,,16.0,19.0,13.0,23.0,1.0,1.0,,5.0,,,,,,,,71.0,63.0,5.5,18.0,0.0117868,1,,4.0,2.0,5.0,,,2.0,0.018,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11067501,home,Internacional,Charles Aránguiz,charles-aranguiz,C. Aránguiz,M,20,171,3505,M,18304,EUR,608774400,M,20,20,False,58.0,52.0,2.0,2.0,19.0,22.0,33.0,37.0,,3.0,1.0,2.0,,1.0,,,,,,71.0,68.0,6.7,8.0,0.0312396,0,,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
11067501,home,Internacional,Johnny Cardoso,johnny,J. Cardoso,M,5,186,5155,M,990169,EUR,1000944000,M,30,30,False,51.0,45.0,3.0,1.0,17.0,19.0,28.0,32.0,2.0,4.0,1.0,4.0,,1.0,,,,,,90.0,59.0,6.9,8.0,0.0433171,1,,,3.0,3.0,,1.0,2.0,0.0263,0.1182,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11067501,home,Internacional,Mauricio,mauricio,Mauricio,M,18,174,5655,M,986233,EUR,993168000,M,27,27,False,21.0,14.0,1.0,,5.0,7.0,9.0,20.0,2.0,5.0,,3.0,,2.0,,,,,,72.0,35.0,7.0,13.0,0.0064639,2,,6.0,1.0,1.0,,,,0.0831,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
11067501,home,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,41.0,33.0,1.0,1.0,5.0,5.0,30.0,43.0,,11.0,,4.0,,4.0,,,,,,90.0,69.0,8.3,17.0,0.2883,2,,7.0,,4.0,2.0,2.0,2.0,0.833,1.0915,3.0,,,,5.0,,,2.0,,,1.0,4.0,,True,2.0,5.0,1.0,1.0,,,,,,,,,,
11067501,home,Internacional,Carlos De Pena,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,M,14,14,False,9.0,7.0,,,3.0,4.0,4.0,5.0,,2.0,1.0,1.0,,1.0,,,,,,29.0,16.0,6.7,2.0,0.00188755,0,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
11067501,home,Internacional,Enner Valencia,enner-valencia,E. Valencia,F,10,177,9801,M,106456,EUR,626140800,F,13,13,False,9.0,7.0,,,3.0,3.0,4.0,7.0,,3.0,1.0,2.0,,2.0,,,,,,90.0,29.0,5.9,8.0,0.144139,7,,1.0,2.0,7.0,,4.0,2.0,1.5733,2.0134,3.0,1.0,,,3.0,2.0,,1.0,,,1.0,1.0,,,,,,1.0,ennervalencia,3.0,1.0,,,,,,,
11067501,home,Internacional,Igor Gomes,igor-gomes,I. Gomes,D,25,186,325,M,997023,EUR,983836800,D,21,21,True,47.0,42.0,2.0,,27.0,28.0,15.0,20.0,2.0,4.0,2.0,6.0,,,,,,,,61.0,56.0,6.9,7.0,0.00703034,0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,
