match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_wasFouled,stat_totalContest,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_errorLeadToAShot,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,player_sofascoreId,stat_hitWoodwork
11369840,away,RSC Anderlecht,Theo Leoni,,,theo-leoni,T. Leoni,M,6,174,569,M,867251,EUR,956275200,M,17,17,False,49.0,42.0,5.0,3.0,19.0,19.0,24.0,34.0,,6.0,,7.0,,,,,76.0,70.0,7.7,14.0,0.1081,0.4939,0.0666741,2,,2.0,5.0,1.0,,1.0,5.0,3.0,,1.0,1.0,4.0,1.0,1.0,,2.0,2.0,,2.0,,1.0,,,,,,,,,,,,
11369840,away,RSC Anderlecht,Thomas Delaney,,,thomas-delaney,T. Delaney,M,27,182,1294,M,66477,EUR,683856000,M,25,25,False,47.0,33.0,6.0,6.0,15.0,19.0,18.0,30.0,2.0,8.0,,8.0,,,,,90.0,66.0,7.1,19.0,0.3798,0.0,0.0415573,2,,2.0,6.0,,,,4.0,3.0,2.0,3.0,,2.0,,2.0,,1.0,,,,,,,,2.0,,,,,,,,,
11369840,away,RSC Anderlecht,Alexis Flips,,,flips-alexis,A. Flips,M,70,173,227,M,879672,EUR,948153600,F,8,8,False,17.0,15.0,2.0,1.0,4.0,4.0,12.0,21.0,1.0,5.0,,4.0,,,,,59.0,38.0,7.3,13.0,0.0648,0.1673,0.259557,2,,,5.0,2.0,,1.0,3.0,,,,2.0,8.0,1.0,2.0,,1.0,2.0,1.0,2.0,,,1.0,,,,,,,,,,,
11369840,away,RSC Anderlecht,Kasper Dolberg,,,kasper-dolberg,K. Dolberg,F,9,187,4191,M,795761,EUR,876096000,F,12,12,False,15.0,12.0,,,3.0,3.0,9.0,12.0,,1.0,,4.0,,,,,90.0,25.0,7.3,10.0,0.0651,0.4854,0.0592611,2,,3.0,4.0,,,,,,1.0,,1.0,,,,,7.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,KDolberg,
11369840,away,RSC Anderlecht,Francis Amuzu,,,amuzu-francis,F. Amuzu,M,9,170,1932,M,901889,EUR,935366400,F,7,7,False,17.0,14.0,1.0,1.0,3.0,3.0,11.0,18.0,2.0,8.0,1.0,6.0,,,,,90.0,38.0,6.9,8.0,0.4417,0.0,0.0064826,4,,1.0,2.0,,,,2.0,,,4.0,1.0,4.0,,,3.0,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0
11369840,away,RSC Anderlecht,Louis Patris,,,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,D,22,22,True,11.0,6.0,2.0,,3.0,4.0,3.0,8.0,3.0,4.0,,4.0,,,,,31.0,22.0,6.6,8.0,0.1793,0.0,0.00087573,1,,1.0,2.0,1.0,,2.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,
11369840,away,RSC Anderlecht,Thorgan Hazard,,,thorgan-hazard,T. Hazard,F,11,174,3646,M,94286,EUR,733363200,M,11,11,True,14.0,12.0,,,2.0,2.0,10.0,16.0,1.0,3.0,,,,,,,31.0,25.0,6.9,9.0,0.0724,0.0,0.0250543,1,,2.0,3.0,,,,1.0,,1.0,1.0,,4.0,,,,2.0,2.0,,,,,,,1.0,,,,,,,,THazard,
11369840,away,RSC Anderlecht,Luis Vázquez,,,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,True,4.0,3.0,,,,,3.0,4.0,,,,,,,,,14.0,5.0,6.5,2.0,0.0,0.0,0.00463979,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11369840,away,RSC Anderlecht,Anders Dreyer,,,anders-dreyer,A. Dreyer,F,10,174,2337,M,809280,EUR,894067200,M,36,36,True,4.0,3.0,,,1.0,1.0,2.0,5.0,,,,1.0,,,,,10.0,10.0,7.6,3.0,0.2066,0.455,0.00118364,2,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,
11369840,away,RSC Anderlecht,Colin Coosemans,,,colin-coosemans,C. Coosemans,G,26,185,265,M,122399,EUR,712800000,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369840,away,RSC Anderlecht,Amadou Diawara,,,amadou-diawara,A. Diawara,M,24,183,1862,M,788895,EUR,869097600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369840,away,RSC Anderlecht,Mario Stroeykens,Mathieu,Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3682,M,1101702,EUR,1096416000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
