match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_penaltyWon,player_firstName,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,player_lastName,stat_goalAssist,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
10665956,home,Al-Fateh,Sofiane Bendebka,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400.0,F,28,28,False,41.0,38.0,3.0,3.0,18.0,18.0,20.0,24.0,4.0,,,,89.0,54.0,7.9,5.0,3,1.0,2.0,3.0,2.0,5.0,2.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,3.0,,,,1.0,1.0,,1.0,,,,
10665956,home,Al-Fateh,Othman Al-Othman,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800.0,M,88,88,True,13.0,10.0,,,2.0,2.0,9.0,12.0,,,,,16.0,19.0,7.0,4.0,1,1.0,,,1.0,3.0,,,,,,2.0,1.0,,,1.0,,1.0,,,1.0,,1.0,1.0,,,Othman Alothma,,,,,,,,,
10665956,home,Al-Fateh,Salem Alnajdi,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600.0,M,83,83,True,5.0,5.0,,,3.0,3.0,2.0,2.0,,,,,10.0,6.0,6.5,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10665956,home,Al-Fateh,Hassan Al Salis,hassan-al-salis,H. A. Salis,M,9,181.0,9,M,1066589,EUR,962755200.0,F,99,99,True,2.0,,,,,,,2.0,,,,,9.0,5.0,7.0,2.0,2,,1.0,,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,Hassan Al Salis,,,,,,,,,
10665956,home,Al-Fateh,Mohammed Al-Fuhaid,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200.0,M,14,14,True,17.0,17.0,,,10.0,10.0,7.0,7.0,1.0,,,,10.0,17.0,6.5,,0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10665956,home,Al-Fateh,Nouh Al-Mousa,nouh-al-mousa,N. Al-Mousa,M,,175.0,17,M,818614,EUR,667267200.0,M,16,16,True,14.0,14.0,,,4.0,4.0,10.0,10.0,1.0,,,,1.0,15.0,,,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665956,home,Al-Fateh,Waled Al Enazi,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200.0,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665956,home,Al-Fateh,Ziyad Aljari,ziyad-aljari,Z. Aljari,D,4,182.0,17,M,1049202,EUR,1005782400.0,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Ziyad Aljari,,,,,,,,,
10665956,home,Al-Fateh,Ali Alzubaidi,ali-alzubaidi,A. Alzubaidi,D,2,177.0,7,M,160903,EUR,726105600.0,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665956,home,Al-Fateh,Ali Al Masoud,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000.0,F,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Ali Al Masoud,,,,,,,,,
10665956,away,Al-Ettifaq,Paulo Victor,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000.0,G,48,48,False,27.0,18.0,19.0,10.0,14.0,18.0,4.0,9.0,12.0,,2.0,3.0,90.0,43.0,6.6,9.0,0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
10665956,away,Al-Ettifaq,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800.0,D,2,2,False,35.0,27.0,2.0,,20.0,22.0,7.0,16.0,7.0,,,,90.0,54.0,6.3,18.0,0,3.0,,2.0,3.0,2.0,3.0,3.0,,,2.0,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0
10665956,away,Al-Ettifaq,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400.0,D,5,5,False,36.0,28.0,7.0,2.0,20.0,24.0,8.0,12.0,6.0,,,,90.0,40.0,6.3,8.0,0,,1.0,,2.0,3.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,Saad Al-Mousa,,,,,,,,,
10665956,away,Al-Ettifaq,Marcel Tisserand,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000.0,D,32,32,False,37.0,30.0,3.0,,24.0,25.0,6.0,12.0,9.0,,,,90.0,44.0,6.4,8.0,0,,4.0,2.0,4.0,3.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665956,away,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400.0,D,70,70,False,45.0,40.0,5.0,1.0,29.0,31.0,11.0,14.0,7.0,,,,90.0,60.0,6.4,7.0,0,,2.0,,5.0,3.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,
10665956,away,Al-Ettifaq,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200.0,D,12,12,False,10.0,6.0,1.0,,2.0,3.0,4.0,7.0,1.0,,,,40.0,21.0,5.1,7.0,0,,2.0,1.0,5.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,Alhwsawi Sanousi Mohammed,,,,,,,,,
10665956,away,Al-Ettifaq,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400.0,M,7,7,False,26.0,17.0,6.0,2.0,3.0,5.0,14.0,28.0,1.0,,,,81.0,46.0,6.8,21.0,0,7.0,1.0,,6.0,4.0,,,1.0,1.0,2.0,1.0,,2.0,,3.0,True,,,,,,5.0,2.0,,,,,,,,,,,,
10665956,away,Al-Ettifaq,Ibrahim Mahnashi,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200.0,M,6,6,False,21.0,20.0,5.0,5.0,10.0,10.0,10.0,11.0,2.0,,,,41.0,26.0,6.8,1.0,0,,,,1.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10665956,away,Al-Ettifaq,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600.0,M,11,11,False,45.0,40.0,1.0,1.0,25.0,29.0,15.0,16.0,8.0,,,,81.0,64.0,7.2,8.0,1,,1.0,1.0,4.0,8.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,2.0,3.0,3.0,,,,,,,,,,,,
10665956,away,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800.0,M,27,27,False,28.0,16.0,1.0,1.0,6.0,10.0,11.0,21.0,6.0,,,,81.0,48.0,7.1,19.0,3,3.0,,3.0,3.0,8.0,1.0,1.0,2.0,,2.0,3.0,,,1.0,,,,1.0,,1.0,2.0,1.0,,2.0,,,,,1.0,,,,,,
10665956,away,Al-Ettifaq,Robin Quaison,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800.0,F,99,99,False,14.0,11.0,,,6.0,7.0,5.0,7.0,1.0,,,,81.0,26.0,6.5,8.0,2,,3.0,1.0,8.0,3.0,,,1.0,,,,1.0,,,,,1.0,1.0,,,4.0,1.0,1.0,,,,,,,,,,,,
10665956,away,Al-Ettifaq,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200.0,M,8,8,True,27.0,21.0,4.0,1.0,10.0,12.0,11.0,16.0,1.0,,,,49.0,30.0,6.2,7.0,0,1.0,1.0,,5.0,,1.0,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10665956,away,Al-Ettifaq,Nawaf Hazazi,hazazi-nawaf,N. Hazazi,F,77,168.0,13,M,1092810,EUR,1010707200.0,M,24,24,True,2.0,2.0,,,,,2.0,2.0,,,,,9.0,7.0,6.1,2.0,0,,,,4.0,2.0,,,,,,1.0,,2.0,,,,,,,,2.0,1.0,1.0,,,Nawaf Hazazi,,,,,,,,,
10665956,away,Al-Ettifaq,Youssouf Niakate,youssouf-niakate,Y. Niakate,F,12,178.0,551,M,291915,EUR,724464000.0,F,18,18,True,6.0,4.0,,,1.0,2.0,3.0,4.0,1.0,,,,9.0,6.0,6.6,2.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665956,away,Al-Ettifaq,Rayan Albloushi,rayan-albloushi,R. Albloushi,F,14,177.0,25,M,1092811,EUR,983232000.0,F,20,20,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,9.0,6.0,6.2,2.0,1,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,Rayan Albloushi,1.0,,,,,,,,
10665956,away,Al-Ettifaq,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200.0,F,17,17,True,1.0,1.0,,,,,1.0,1.0,,,,,9.0,2.0,6.4,,1,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10665956,away,Al-Ettifaq,Abdullah Hussein Alowayshir,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800.0,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665956,away,Al-Ettifaq,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000.0,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665956,away,Al-Ettifaq,Abdulrahman Oumar,abdulrahman-oumar,A. Oumar,D,49,,1,M,1177289,EUR,,D,49,49,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Abdulrahman Oumar,,,,,,,,,
10665956,away,Al-Ettifaq,Fahad Ghazi,fahad-ghazi,F. Ghazi,D,14,181.0,11,M,832496,EUR,762393600.0,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Fahad,,,,Ghazi,,,,,
