match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,captain,stat_aerialWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_penaltyWon,player_firstName,player_lastName,stat_penaltyFaced,stat_hitWoodwork,stat_penaltyConceded,stat_lastManTackle
11391264,home,Olympique de Marseille,Faris Moumbagna,faris-pemi-moumbagna,F. P. Moumbagna,F,14,185,1813,M,1029456,EUR,962409600,F,14,14,False,9.0,6.0,1.0,,,1.0,6.0,9.0,,1.0,,,,63.0,16.0,7.0,6.0,0.0208446,2,,,1.0,3.0,5.0,3.0,,1.0,,,1.0,1.0,2.0,0.2008,,2.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,
11391264,home,Olympique de Marseille,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,914309,EUR,952300800,F,29,29,True,8.0,8.0,,,1.0,1.0,7.0,7.0,,1.0,,,,27.0,17.0,6.4,5.0,0.00662691,0,,ilimanndiaye10,,1.0,4.0,1.0,,,1.0,,1.0,,,,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,
11391264,home,Olympique de Marseille,Amine Harit,amine-harit,A. Harit,M,25,179,11445,M,827522,EUR,866592000,M,11,11,True,22.0,19.0,1.0,1.0,6.0,6.0,13.0,16.0,1.0,5.0,,,,27.0,28.0,6.9,5.0,0.0322646,0,,amineharit,,,1.0,2.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
11391264,home,Olympique de Marseille,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,M,18,18,True,16.0,14.0,,,14.0,16.0,,,3.0,3.0,,,,19.0,20.0,6.6,2.0,0.00024734,0,,,,2.0,3.0,3.0,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
11391264,home,Olympique de Marseille,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,96544,EUR,729734400,M,19,19,True,14.0,13.0,1.0,1.0,8.0,8.0,5.0,6.0,,3.0,,,,12.0,16.0,6.6,2.0,0.01082,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11391264,home,Olympique de Marseille,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,17,17,True,15.0,11.0,2.0,1.0,6.0,8.0,5.0,8.0,,,,,,12.0,20.0,6.7,6.0,0.00086559,1,,,1.0,1.0,3.0,2.0,,1.0,1.0,,,,1.0,0.0487,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,
11391264,home,Olympique de Marseille,Rubén Blanco,ruben-blanco,R. Blanco,G,,188,391,M,180515,EUR,806630400,G,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391264,home,Olympique de Marseille,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quentin Merlin,,,,,
11391264,home,Olympique de Marseille,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,D,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391264,home,Olympique de Marseille,Joaquín Correa,joaquin-correa,J. Correa,F,30,188,5676,M,249929,EUR,776736000,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,tucocorrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391264,away,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,24.0,13.0,18.0,7.0,9.0,10.0,4.0,14.0,,8.0,1.0,,2.0,90.0,34.0,6.5,11.0,0.00030418,0,-0.3549,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
11391264,away,Lorient,Panos Katseris,panos-katseris,P. Katseris,M,13,175,251,M,1402217,EUR,994291200,D,7,7,False,7.0,3.0,2.0,,1.0,4.0,2.0,11.0,2.0,1.0,,,,90.0,35.0,5.6,17.0,0.00396769,3,,,8.0,,1.0,2.0,,3.0,,,3.0,,1.0,0.6747,,2.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,
11391264,away,Lorient,Nathaniel Adjei,nathaniel-adjei,N. Adjei,D,32,191,432,M,1103079,EUR,1029888000,D,32,32,False,20.0,18.0,2.0,1.0,13.0,13.0,5.0,7.0,4.0,3.0,,,,62.0,32.0,6.3,3.0,0.00290398,0,,,,2.0,3.0,3.0,,,,,,1.0,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,Nathaniel Adjei,,,,,
11391264,away,Lorient,Julien Laporte,julien-laporte,J. Laporte,D,15,185,87,M,791048,EUR,752371200,D,15,15,False,41.0,36.0,6.0,5.0,21.0,24.0,15.0,17.0,7.0,4.0,,,,90.0,55.0,6.6,6.0,0.0103892,1,,,,1.0,5.0,4.0,2.0,1.0,1.0,,,,1.0,0.1358,,3.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,
11391264,away,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,37.0,32.0,9.0,4.0,20.0,21.0,12.0,17.0,5.0,2.0,,,,90.0,51.0,6.6,6.0,0.0109397,0,,,1.0,,,3.0,,,2.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11391264,away,Lorient,Benjamin Mendy,benjamin-mendy,B. Mendy,D,23,185,2303,M,139225,EUR,774403200,D,5,5,False,34.0,28.0,2.0,1.0,13.0,14.0,20.0,28.0,2.0,6.0,,,,90.0,62.0,7.5,13.0,0.855998,3,,,8.0,1.0,5.0,3.0,,2.0,1.0,,1.0,,1.0,0.2172,,1.0,4.0,1.0,,1.0,,1.0,,,,0.1867,3.0,5.0,,,2.0,,,,,,,,
11391264,away,Lorient,Imrân Louza,imran-louza,I. Louza,M,10,178,3377,M,965943,EUR,925516800,M,6,6,False,27.0,16.0,3.0,,8.0,11.0,8.0,20.0,,3.0,,,,75.0,40.0,6.5,18.0,0.0112011,1,,,4.0,4.0,5.0,1.0,1.0,,1.0,,3.0,,,0.0497,,,,,,1.0,,,,2.0,1.0,0.0562,,,,,,,,,,,,,
11391264,away,Lorient,Tiemoué Bakayoko,tiemoue-bakayoko,T. Bakayoko,M,14,188,1233,M,149735,EUR,777081600,M,14,14,False,23.0,21.0,2.0,2.0,8.0,8.0,13.0,15.0,,4.0,,,,62.0,34.0,6.6,6.0,0.0173499,0,,,,2.0,3.0,3.0,1.0,,2.0,,4.0,1.0,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,
11391264,away,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,19,19,False,39.0,34.0,4.0,4.0,11.0,14.0,23.0,26.0,2.0,6.0,,,,90.0,59.0,7.0,8.0,0.0207271,2,,,1.0,1.0,6.0,5.0,1.0,,4.0,,,,2.0,0.0431,True,1.0,1.0,,,1.0,1.0,,,5.0,3.0,0.1453,,,1.0,,,,,,,,,,
11391264,away,Lorient,Aiyegun Tosin,aiyegun-tosin,A. Tosin,F,15,179,2383,M,875548,EUR,898819200,M,27,27,False,18.0,13.0,,,7.0,9.0,6.0,9.0,,6.0,,,,62.0,26.0,6.3,7.0,0.00229458,1,,,,1.0,3.0,1.0,,1.0,,,,1.0,,0.0086,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
11391264,away,Lorient,Mohamed Bamba,mohamed-bamba,M. Bamba,F,9,185,944,M,1405239,EUR,1007942400,F,9,9,False,30.0,23.0,,,8.0,10.0,15.0,20.0,,3.0,,,,80.0,48.0,7.1,14.0,0.109405,1,,,,3.0,9.0,7.0,2.0,,3.0,,3.0,1.0,1.0,0.0307,,1.0,3.0,2.0,,,1.0,,,,2.0,,3.0,,3.0,1.0,,,,,,,,,
11391264,away,Lorient,Formose Mendy,formose-mendy,F. Mendy,D,27,191,1488,M,982316,EUR,978393600,D,13,13,True,15.0,9.0,4.0,1.0,6.0,7.0,3.0,8.0,,3.0,,,,28.0,18.0,6.7,6.0,0.00075092,0,,,,,1.0,3.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0
11391264,away,Lorient,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,1153265,EUR,1102464000,M,10,10,True,8.0,8.0,1.0,1.0,1.0,1.0,8.0,8.0,,,,,,28.0,15.0,6.7,3.0,0.152354,1,,bouanani,1.0,,1.0,2.0,,1.0,1.0,,2.0,1.0,,0.2347,,,,,1.0,,,,,,1.0,,2.0,1.0,1.0,,,,,Badredine Bouanani,,,,,
11391264,away,Lorient,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,12,178,8305,M,1102503,EUR,953769600,F,11,11,True,5.0,5.0,,,,,5.0,5.0,,,,,,28.0,16.0,6.9,4.0,0.12573,1,,dieng_ahmadou_bamba,,2.0,4.0,3.0,,1.0,1.0,,2.0,1.0,,0.0673,,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,1.0,,,Ahmadou Bamba Dieng,,,,,
11391264,away,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,M,21,21,True,11.0,9.0,,,4.0,4.0,6.0,8.0,,2.0,,,,15.0,22.0,7.1,5.0,0.146583,0,,,1.0,,1.0,4.0,,,,,2.0,2.0,,,,,2.0,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,
11391264,away,Lorient,Eli Junior Kroupi,eli-junior-kroupi,E. J. Kroupi,F,22,179,7447,M,1426228,EUR,1151020800,M,22,22,True,10.0,10.0,,,1.0,1.0,9.0,9.0,,4.0,,,,10.0,13.0,6.6,1.0,0.00878903,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391264,away,Lorient,Alfred Gomis,alfred-gomis,A. Gomis,G,1,196,1220,M,143695,EUR,747187200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391264,away,Lorient,Gedeon Kalulu,gedeon-kalulu,G. Kalulu,D,2,176,4314,M,991200,EUR,872812800,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,gedeon_K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391264,away,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391264,away,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,D,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
