match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_shotOffTarget,stat_outfielderBlock,captain,stat_aerialWon,stat_keyPass,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_clearanceOffLine,stat_hitWoodwork
10438089,home,Paços de Ferreira,Marafona,marafona,Marafona,G,28,190,49,M,59715,EUR,547430400,G,28,28,False,34.0,19.0,22.0,7.0,15.0,20.0,4.0,14.0,5.0,3.0,3.0,90.0,41.0,6.7,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438089,home,Paços de Ferreira,Juan Delgado,juan-delgado,J. Delgado,D,15,177,146,M,339695,EUR,731289600,D,15,15,False,24.0,15.0,5.0,1.0,11.0,16.0,5.0,11.0,7.0,,,90.0,43.0,6.4,15.0,0,3.0,1.0,1.0,6.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
10438089,home,Paços de Ferreira,Nuno Lima,nuno-lima,N. Lima,D,3,184,122,M,1133301,EUR,984700800,D,3,3,False,31.0,25.0,5.0,5.0,18.0,21.0,7.0,10.0,4.0,,,90.0,40.0,7.3,7.0,2,,,,,,,,,3.0,,,,,,Nuno Lima,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10438089,home,Paços de Ferreira,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,25,25,False,30.0,27.0,3.0,1.0,26.0,29.0,1.0,1.0,4.0,,,90.0,48.0,7.3,3.0,2,,,1.0,2.0,5.0,,,,7.0,3.0,3.0,,2.0,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,
10438089,home,Paços de Ferreira,Vitorino Antunes,vitorino-antunes,V. Antunes,D,,175,105,M,28386,EUR,544233600,D,5,5,False,34.0,20.0,10.0,4.0,10.0,15.0,10.0,22.0,4.0,,,90.0,65.0,7.2,23.0,1,3.0,,1.0,1.0,6.0,,,,2.0,4.0,2.0,4.0,1.0,,,,,1.0,,1.0,,,True,1.0,1.0,,,,,,,,,
10438089,home,Paços de Ferreira,Rui Pires,rui-pires,R. Pires,M,8,182,65,M,845751,EUR,890524800,M,26,26,False,24.0,20.0,4.0,2.0,12.0,14.0,8.0,10.0,5.0,,,90.0,34.0,6.7,4.0,0,,,4.0,8.0,1.0,,,,6.0,1.0,1.0,,,4.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,
10438089,home,Paços de Ferreira,Nicolás Gaitán,nicolas-gaitan,N. Gaitán,M,,173,446,,42455,EUR,572572800,M,10,10,False,17.0,14.0,5.0,3.0,9.0,9.0,8.0,17.0,4.0,,,88.0,48.0,7.4,12.0,3,9.0,3.0,1.0,8.0,4.0,3.0,,,7.0,3.0,1.0,1.0,1.0,2.0,,,,1.0,,,2.0,1.0,,,3.0,1.0,2.0,1.0,,,,,,
10438089,home,Paços de Ferreira,Luiz Carlos,luiz-carlos,L. Carlos,M,,175,24,M,94203,EUR,489369600,M,22,22,False,30.0,25.0,1.0,1.0,10.0,13.0,15.0,20.0,4.0,,,88.0,45.0,7.3,8.0,1,3.0,,1.0,3.0,6.0,,,,2.0,5.0,4.0,,1.0,2.0,,,,,,,,,,,2.0,,,,1.0,,,,,
10438089,home,Paços de Ferreira,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,6,6,False,20.0,16.0,,,11.0,12.0,5.0,9.0,4.0,,,79.0,30.0,6.6,6.0,4,1.0,,2.0,5.0,1.0,1.0,,,,,,1.0,1.0,2.0,,,,1.0,,,2.0,,,,,,,,1.0,,,,,
10438089,home,Paços de Ferreira,Nigel Thomas,nigel-thomas,N. Thomas,F,27,177,76,M,916952,EUR,980985600,M,7,7,False,24.0,18.0,1.0,,6.0,9.0,15.0,22.0,2.0,,,72.0,40.0,7.0,13.0,4,7.0,3.0,,1.0,2.0,,,,,1.0,1.0,2.0,,,,,,1.0,,,1.0,,,1.0,3.0,,1.0,,2.0,,,,,
