match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_challengeLost,stat_errorLeadToAShot,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_penaltyConceded,stat_bigChanceMissed,stat_goals,stat_penaltyWon,stat_lastManTackle,stat_errorLeadToAGoal,stat_penaltyMiss
11368712,home,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,13.0,8.0,7.0,2.0,8.0,9.0,4.0,10.0,1.0,2.0,1.0,1.0,3.0,90.0,25.0,7.8,6.0,5.987e-05,0,1.3166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368712,home,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,,52663,EUR,608515200,D,18,18,False,52.0,42.0,3.0,1.0,18.0,19.0,37.0,6.0,,,,,,90.0,77.0,7.2,15.0,0.0600508,0,,,,True,25.0,4.0,1.0,2.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11368712,home,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,,910978,EUR,931132800,D,3,3,False,77.0,65.0,8.0,2.0,45.0,50.0,27.0,6.0,,,,,,90.0,94.0,7.0,17.0,0.00626523,1,,,,,20.0,,,2.0,3.0,4.0,4.0,,,2.0,,,3.0,,,2.0,1.0,1.0,1.0,1.0,0.019,,,,,,,,,,,,,,,
11368712,home,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,,807648,EUR,790905600,D,5,5,False,71.0,53.0,13.0,4.0,36.0,44.0,27.0,7.0,,,,,,90.0,78.0,6.9,19.0,0.19597,0,,,,,17.0,,,1.0,4.0,2.0,7.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
11368712,home,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,,801837,EUR,736473600,D,15,15,False,63.0,55.0,6.0,2.0,21.0,24.0,41.0,5.0,,,,,,90.0,78.0,7.2,13.0,0.098474,0,,,,,35.0,2.0,1.0,,2.0,1.0,3.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,3.0,,,,,,,,,,,,
11368712,home,Athletic Club,Beñat Prados,benat-prados,B. Prados,M,24,179,600,M,,1012409,EUR,981590400,M,24,24,False,63.0,57.0,2.0,1.0,24.0,26.0,37.0,8.0,,,,,,70.0,77.0,7.6,9.0,0.0625874,0,,,,,33.0,,,2.0,5.0,2.0,8.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
11368712,home,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,,96365,EUR,744595200,M,16,16,False,62.0,57.0,6.0,5.0,19.0,20.0,44.0,12.0,,,,,,81.0,78.0,7.6,11.0,0.145722,0,,,,,39.0,2.0,1.0,,,2.0,7.0,2.0,1.0,,,,2.0,,,1.0,,,1.0,6.0,,,,2.0,,,,,,,,,,,,
11368712,home,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20741,M,IñakiWill,783374,EUR,771638400,M,9,9,False,39.0,28.0,,,7.0,8.0,32.0,6.0,,,,,,90.0,58.0,7.6,19.0,0.0869368,4,,,,,21.0,1.0,,,,2.0,3.0,2.0,2.0,1.0,,,4.0,1.0,2.0,1.0,1.0,,,1.0,0.2887,,,2.0,1.0,2.0,0.2963,,,,,,,,,
11368712,home,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,803,M,,1391375,EUR,1053820800,M,30,30,False,21.0,20.0,,,5.0,5.0,18.0,4.0,,,,,,70.0,36.0,6.6,12.0,0.0850204,0,,,,,16.0,2.0,1.0,,1.0,6.0,3.0,2.0,2.0,,,,5.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,,
11368712,home,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,NicoWill,1085400,EUR,1026432000,M,11,11,False,32.0,28.0,1.0,1.0,4.0,6.0,32.0,3.0,,,,,,77.0,55.0,7.0,15.0,0.810605,3,,,,,26.0,6.0,2.0,,,6.0,5.0,7.0,4.0,,1.0,,4.0,3.0,1.0,,1.0,,,,0.113,,1.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,
