match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_errorLeadToAShot,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,player_sofascoreId,stat_dispossessed,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_bigChanceMissed
11451086,home,Fatih Karagümrük,Güven Yalçın,,,guven-yalcin,G. Yalçın,F,10,184,385,M,826162,EUR,916617600,F,10,10,False,29.0,20.0,1.0,1.0,7.0,10.0,13.0,19.0,5.0,,,74.0,47.0,7.1,15.0,0.0383882,1,,,1.0,11.0,7.0,,,6.0,0.0259,,6.0,4.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,2.0,,,,,1.0,1.0,,,,,
11451086,home,Fatih Karagümrük,Otabek Shukurov,,,otabek-shukurov,O. Shukurov,M,63,182,2967,M,358890,EUR,835401600,M,29,29,True,12.0,12.0,1.0,1.0,7.0,7.0,5.0,5.0,1.0,,,24.0,15.0,7.0,,0.0020495,0,,,,,2.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11451086,home,Fatih Karagümrük,Stefano Sturaro,,,stefano-sturaro,S. Sturaro,M,,181,209,M,148191,EUR,731635200,M,27,27,True,9.0,8.0,1.0,1.0,3.0,3.0,5.0,7.0,2.0,,,16.0,13.0,6.8,2.0,0.00244226,0,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11451086,home,Fatih Karagümrük,Serdar Dursun,,,serdar-dursun,S. Dursun,F,19,190,1064,M,123917,EUR,687830400,F,19,19,True,11.0,4.0,,,2.0,5.0,2.0,6.0,2.0,,,16.0,15.0,7.3,8.0,0.00073972,1,,,,3.0,1.0,,1.0,1.0,0.4569,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,
11451086,home,Fatih Karagümrük,Frédéric Veseli,,,frederic-veseli,F. Veseli,D,34,183,158,M,137775,EUR,722217600,D,3,3,True,2.0,2.0,,,,,2.0,2.0,,,,10.0,4.0,6.6,,0.00022516,0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11451086,home,Fatih Karagümrük,Adnan Uğur,,,adnan-ugur,A. Uğur,M,77,174,53,M,987539,EUR,993686400,M,77,77,True,3.0,2.0,,,,,2.0,3.0,,,,10.0,6.0,6.2,3.0,0.00047165,0,,,,2.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11451086,home,Fatih Karagümrük,Furkan Bekleviç,,,furkan-beklevic,F. Bekleviç,G,99,192,20,M,934507,EUR,917740800,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451086,home,Fatih Karagümrük,Emir Tintiş,,,emir-tintis,E. Tintiş,D,3,187,27,M,1210418,EUR,1073865600,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451086,home,Fatih Karagümrük,Brahim Darri,Brahim,Darri,brahim-darri,B. Darri,M,11,177,36,M,164581,EUR,779414400,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451086,home,Fatih Karagümrük,Kerem Atakan Kesgin,,,kerem-atakan-kesgin,K. A. Kesgin,M,17,174,132,M,857745,EUR,973382400,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451086,home,Fatih Karagümrük,Samed Onur,,,samed-onur,S. Onur,M,8,175,60,M,980608,EUR,1026691200,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451086,away,Adana Demirspor,Ertaç Özbir,,,ertac-ozbir,E. Özbir,G,,186,92,M,126077,EUR,625276800,G,25,25,False,22.0,21.0,,,21.0,22.0,,,6.0,4.0,4.0,90.0,30.0,7.2,1.0,0.00012124,0,-0.6969,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,2.0,2.0,,
11451086,away,Adana Demirspor,Jonas Svensson,,,jonas-svensson,J. Svensson,D,71,170,1475,M,98199,EUR,731376000,D,22,22,False,47.0,38.0,2.0,1.0,20.0,23.0,18.0,25.0,2.0,,,90.0,70.0,6.5,13.0,0.0145597,0,,1.0,1.0,,3.0,,,1.0,,,,,,,,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,
11451086,away,Adana Demirspor,Andreaw Gravillon,,,andreaw-gravillon,A. Gravillon,D,26,188,179,M,827934,EUR,886896000,D,5,5,False,85.0,75.0,14.0,9.0,53.0,54.0,22.0,31.0,6.0,,,90.0,97.0,6.9,11.0,0.00804489,0,,,2.0,3.0,5.0,,2.0,,,,,,,,,2.0,2.0,1.0,,,2.0,,,1.0,,,,,,,,,,,
11451086,away,Adana Demirspor,Semih Güler,,,semih-guler,S. Güler,D,6,184,112,M,325155,EUR,786153600,D,4,4,False,96.0,82.0,15.0,5.0,69.0,71.0,13.0,25.0,9.0,,,90.0,113.0,6.6,16.0,0.00371102,1,,,2.0,7.0,8.0,,1.0,1.0,0.0959,,1.0,1.0,,,,2.0,,4.0,2.0,,1.0,,,2.0,2.0,,,,1.0,,,,,1.0,
11451086,away,Adana Demirspor,Kévin Rodrigues,,,kevin-rodrigues,K. Rodrigues,D,77,169,248,M,234232,EUR,762825600,D,77,77,False,34.0,29.0,2.0,1.0,20.0,21.0,9.0,14.0,4.0,,,73.0,59.0,6.9,7.0,0.0074145,0,,1.0,,2.0,2.0,,3.0,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,
11451086,away,Adana Demirspor,Emre Akbaba,,,emre-akbaba,E. Akbaba,M,8,180,414,M,343527,EUR,718156800,M,8,8,False,49.0,38.0,6.0,6.0,17.0,17.0,21.0,32.0,6.0,,,83.0,67.0,7.5,14.0,0.0316181,2,,,,5.0,9.0,1.0,,,0.0836,,,,,,2.0,,,3.0,3.0,,6.0,,,2.0,3.0,,,,1.0,,,,,,
11451086,away,Adana Demirspor,Benjamin Stambouli,,,benjamin-stambouli,B. Stambouli,M,21,180,161,M,105951,EUR,650505600,M,90,90,False,21.0,12.0,4.0,2.0,8.0,9.0,4.0,12.0,3.0,,,45.0,25.0,6.7,9.0,0.00264284,0,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,1.0,True,,,,,,,,,,,,,
11451086,away,Adana Demirspor,Yusuf Sarı,,,yusuf-sari,Y. Sarı,M,7,168,562,M,896364,EUR,911520000,M,7,7,False,21.0,16.0,5.0,3.0,4.0,4.0,16.0,23.0,5.0,,,90.0,39.0,7.3,12.0,0.534692,4,,6.0,,5.0,1.0,,,1.0,0.1462,,3.0,,1.0,,3.0,,,1.0,,1.0,,,,1.0,,2.0,,4.0,2.0,,,,,,
11451086,away,Adana Demirspor,Younès Belhanda,Younès,Belhanda,younes-belhanda,Y. Belhanda,M,10,177,1189,M,72999,EUR,635904000,M,10,10,False,32.0,25.0,3.0,2.0,11.0,12.0,14.0,22.0,2.0,,,90.0,53.0,6.5,17.0,0.115323,1,,2.0,,6.0,1.0,,,1.0,0.0848,,2.0,,1.0,,2.0,1.0,,,,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0
11451086,away,Adana Demirspor,Nani,,,nani,Nani,F,17,177,2176,M,17740,EUR,532569600,M,30,30,False,14.0,11.0,,,4.0,4.0,8.0,11.0,4.0,,,45.0,21.0,6.8,4.0,0.0775969,3,,1.0,,3.0,1.0,,,2.0,0.3478,,,,,,1.0,,,,,1.0,1.0,,,,1.0,2.0,,1.0,1.0,,,,,,1.0
11451086,away,Adana Demirspor,M'Baye Niang,,,mbaye-niang,M. Niang,F,29,188,1637,M,139228,EUR,787795200,F,9,9,False,10.0,8.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,,,73.0,14.0,6.8,4.0,0.0799478,1,,,,,,,,,0.0265,,,,,,1.0,,1.0,,,2.0,,,,,,1.0,,,,4.0,,,,,
11451086,away,Adana Demirspor,Tayfun Aydoğan,,,tayfun-aydogan,T. Aydoğan,M,8,175,43,M,816435,EUR,833328000,M,6,6,True,34.0,29.0,3.0,2.0,16.0,17.0,13.0,17.0,4.0,,,45.0,42.0,6.6,7.0,0.00725955,0,,,,3.0,2.0,,3.0,1.0,,,,,,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,
11451086,away,Adana Demirspor,Arbër Zeneli,,,arber-zeneli,A. Zeneli,F,9,176,393,M,227892,EUR,793670400,M,23,23,True,11.0,8.0,1.0,1.0,3.0,4.0,5.0,7.0,3.0,,,45.0,15.0,6.4,5.0,0.0100254,0,,,,2.0,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,
11451086,away,Adana Demirspor,Yusuf Erdoğan,,,yusuf-erdogan,Y. Erdoğan,M,10,172,204,M,256663,EUR,713145600,M,32,32,True,11.0,10.0,,,7.0,7.0,3.0,5.0,,,,17.0,18.0,6.7,2.0,0.00376591,0,,1.0,,2.0,5.0,,,1.0,,,,,,,,1.0,1.0,4.0,1.0,,1.0,,,,,,,,,,,,,,
11451086,away,Adana Demirspor,Yusuf Barası,,,yusuf-barasi,Y. Barası,F,9,182,285,M,1000187,EUR,1049068800,F,56,56,True,3.0,2.0,,,1.0,2.0,1.0,1.0,1.0,,,17.0,5.0,6.6,2.0,0.00067591,0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11451086,away,Adana Demirspor,Édouard Michut,,,edouard-michut,É. Michut,M,20,178,701,M,1048011,EUR,1046736000,M,20,20,True,5.0,4.0,,,3.0,3.0,1.0,2.0,2.0,,,11.0,6.0,6.5,1.0,0.00083469,0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11451086,away,Adana Demirspor,Shahrudin Mahammadaliyev,,,sahrudin-mahammadaliyev,Ş. Mahammadaliev,G,1,185,5783,M,813105,EUR,771379200,G,71,71,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,shahrudin1,,,,,,,,,,,,
11451086,away,Adana Demirspor,Abdulsamet Burak,,,abdulsamet-burak,A. Burak,D,3,182,40,M,900798,EUR,831945600,D,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451086,away,Adana Demirspor,İsmail Çokçalış,,,ismail-cokcalis,İ. Çokçalış,D,16,176,32,M,906050,EUR,961545600,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451086,away,Adana Demirspor,Abdurrahim Dursun,,,abdurrahim-dursun,A. Dursun,D,77,176,46,M,883275,EUR,912470400,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451086,away,Adana Demirspor,Dorukhan Toköz,,,dorukhan-tokoz,D. Toköz,M,24,180,156,M,796133,EUR,832636800,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
