match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_aerialLost,stat_shotOffTarget,stat_hitWoodwork,stat_fouls,stat_outfielderBlock,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
13078236,home,Quick Boys,Patrick Brouwer,,,patrick-brouwer,P. Brouwer,F,27,176.0,92,M,1066319,EUR,984960000.0,F,27,27,False,21.0,13.0,1.0,,1.0,3.0,4.0,13.0,22.0,5.0,2.0,5.0,,,,90.0,41.0,7.6,17.0,2,5.0,3.0,4.0,12.0,1.0,,,5.0,,6.0,1.0,,2.0,,3.0,,3.0,1.0,1.0,1.0,,,1.0,,,,,,
13078236,home,Quick Boys,Jan-Willem Kamp,Jan-Willem,Kamp,jan-willem-kamp,J. Kamp,D,,180.0,3,M,212776,EUR,762307200.0,M,4,4,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,3.0,,,,,25.0,6.0,6.6,1.0,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
13078236,home,Quick Boys,Lukas  Hamann,Lukas  Hamann,,lukas-hamann,L. Hamann,F,11,,12,M,1926071,EUR,1048291200.0,F,21,21,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,,,10.0,10.0,6.8,2.0,0,,,1.0,2.0,,1.0,1.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,
13078236,home,Quick Boys,Anwar Bensabouh,Anwar,Bensabouh,bensabouh-anwar,A. Bensabouh,M,16,179.0,26,M,947047,EUR,916876800.0,M,16,16,True,,,,,0.0,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078236,home,Quick Boys,Hadi Erol,Hadi,Erol,hadi-erol,H. Erol,M,27,,5,M,1648729,EUR,1108339200.0,M,34,34,True,,,,,0.0,,,,,1.0,,,,,,1.0,2.0,,1.0,0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
13078236,home,Quick Boys,Paul Van Der Helm,Paul,Van Der Helm,paul-van-der-helm,P. V. D. Helm,G,1,198.0,3,M,847034,EUR,731980800.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078236,home,Quick Boys,Marcus Scholten,,,marcus-scholten,M. Scholten,M,15,,7,M,1066321,EUR,1016841600.0,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078236,home,Quick Boys,Jouke Vlieland,Jouke Vlieland,8055,jouke-vlieland,J. Vlieland,M,32,,3,M,1842109,EUR,,M,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078236,home,Quick Boys,Luuk Admiraal,,,luuk-admiraal,L. Admiraal,F,17,,15,M,1066700,EUR,1016150400.0,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078236,away,Fortuna Sittard,Luuk Koopmans,,,luuk-koopmans,L. Koopmans,G,1,191.0,52,M,128992,EUR,753580800.0,G,1,1,False,28.0,11.0,24.0,7.0,0.0,4.0,8.0,7.0,20.0,1.0,2.0,18.0,,1.0,1.0,90.0,44.0,6.8,18.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,1.0
13078236,away,Fortuna Sittard,Ivo Pinto,,,ivo-pinto,I. Pinto,D,12,184.0,113,M,78730,EUR,631670400.0,D,12,12,False,17.0,9.0,7.0,3.0,0.0,6.0,8.0,3.0,9.0,2.0,,1.0,1.0,,,54.0,39.0,6.0,19.0,0,,,,6.0,2.0,1.0,1.0,,True,2.0,,,2.0,,,1.0,5.0,,,,,,,,,,,,
13078236,away,Fortuna Sittard,Syb van Ottele,,,syb-van-ottele,S. v. Ottele,D,6,185.0,93,M,961686,EUR,1012608000.0,D,6,6,False,31.0,14.0,13.0,,0.0,10.0,17.0,4.0,14.0,5.0,4.0,1.0,,,,71.0,41.0,6.0,18.0,0,,,4.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,
13078236,away,Fortuna Sittard,Rodrigo Guth,Rodrigo,Guth,rodrigo-guth,R. Guth,D,14,191.0,292,M,905458,EUR,973814400.0,D,14,14,False,66.0,49.0,17.0,5.0,0.0,26.0,28.0,23.0,38.0,2.0,4.0,5.0,,,,90.0,79.0,6.5,18.0,0,,,2.0,2.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
13078236,away,Fortuna Sittard,Mitchell Dijks,,,mitchell-dijks,M. Dijks,D,24,192.0,201,M,235400,EUR,729216000.0,D,35,35,False,17.0,11.0,1.0,,0.0,9.0,13.0,2.0,5.0,4.0,3.0,4.0,1.0,,,54.0,39.0,6.0,14.0,0,1.0,,1.0,3.0,,1.0,,,,,,,1.0,,3.0,,3.0,,,,,,1.0,,,,,,
13078236,away,Fortuna Sittard,Samuel Bastien,,,samuel-bastien,S. Bastien,M,22,174.0,275,M,352964,EUR,843696000.0,M,22,22,False,21.0,15.0,3.0,1.0,0.0,3.0,4.0,12.0,21.0,3.0,,3.0,1.0,,,90.0,34.0,6.4,15.0,0,4.0,,1.0,4.0,,1.0,1.0,,,2.0,,,,,2.0,,3.0,,,,,,,,,,,,
13078236,away,Fortuna Sittard,Rosier Loreintz,,,loreintz-rosier,R. Loreintz,M,32,190.0,105,M,954812,EUR,903052800.0,M,32,32,False,56.0,42.0,10.0,3.0,0.0,25.0,29.0,17.0,27.0,8.0,3.0,8.0,,,,90.0,70.0,7.0,14.0,2,,,5.0,3.0,,2.0,1.0,,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,
13078236,away,Fortuna Sittard,Alen Halilović,,,alen-halilovic,A. Halilović,M,10,169.0,1720,M,277331,EUR,835056000.0,M,10,10,False,29.0,21.0,4.0,4.0,1.0,7.0,8.0,14.0,26.0,7.0,,6.0,5.0,,,90.0,44.0,7.6,14.0,1,5.0,,1.0,3.0,,,,1.0,,2.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,
13078236,away,Fortuna Sittard,Ezequiel Bullaude,,,ezequiel-bullaude,E. Bullaude,M,10,184.0,546,M,960077,EUR,972518400.0,M,33,33,False,14.0,10.0,1.0,1.0,0.0,2.0,4.0,8.0,10.0,2.0,,,,,,45.0,19.0,6.3,6.0,0,,,1.0,3.0,,,,,,,,,1.0,,2.0,1.0,,1.0,,,,,1.0,,,,,,
13078236,away,Fortuna Sittard,Kristoffer Peterson,,,kristoffer-peterson,K. Peterson,M,7,180.0,135,M,366942,EUR,785980800.0,M,7,7,False,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,4.0,,1.0,2.0,,,45.0,14.0,6.3,3.0,0,,,,6.0,1.0,,,,,2.0,,,,,3.0,,,2.0,,,,,2.0,,,,,,
13078236,away,Fortuna Sittard,Alessio Da Cruz,,,alessio-da-cruz,A. D. Cruz,F,77,184.0,273,M,780206,EUR,853545600.0,F,23,23,False,16.0,7.0,1.0,,0.0,3.0,5.0,4.0,13.0,4.0,1.0,,,,,90.0,26.0,7.0,14.0,1,2.0,,4.0,7.0,,,,1.0,,5.0,,,1.0,,1.0,,2.0,,,1.0,1.0,2.0,,,,,,,
13078236,away,Fortuna Sittard,Ryan Fosso,Ryan,Fosso,ryan-fosso,R. Fosso,M,80,183.0,188,M,1142147,EUR,1024272000.0,M,80,80,True,21.0,15.0,2.0,,0.0,5.0,6.0,10.0,15.0,3.0,,3.0,,,,45.0,28.0,6.5,8.0,1,,,,6.0,1.0,3.0,2.0,,,3.0,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,
13078236,away,Fortuna Sittard,Ante Erceg,,,ante-erceg,A. Erceg,F,50,179.0,276,M,65528,EUR,629424000.0,F,50,50,True,3.0,1.0,,,0.0,,,1.0,3.0,1.0,1.0,,,,,45.0,8.0,6.4,3.0,1,,,1.0,3.0,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,
13078236,away,Fortuna Sittard,Jasper Dahlhaus,,,jasper-dahlhaus,J. Dahlhaus,D,8,176.0,32,M,1048758,EUR,1006819200.0,D,8,8,True,20.0,14.0,1.0,1.0,0.0,5.0,7.0,9.0,16.0,6.0,,1.0,,,,36.0,35.0,6.6,13.0,0,3.0,,4.0,5.0,,1.0,,,,1.0,,,2.0,,1.0,,2.0,2.0,,,,,1.0,,,,,,
13078236,away,Fortuna Sittard,Josip Mitrović,Josip,Mitrović,josip-mitrovic,J. Mitrović,M,11,174.0,188,M,880751,EUR,960681600.0,F,28,28,True,17.0,12.0,2.0,1.0,0.0,5.0,6.0,8.0,15.0,7.0,,5.0,3.0,,,36.0,35.0,7.0,13.0,0,4.0,1.0,1.0,2.0,,1.0,,1.0,,,,,,,4.0,,1.0,,,,,,2.0,,,,,,
13078236,away,Fortuna Sittard,Édouard Michut,,,edouard-michut,É. Michut,M,20,178.0,701,M,1048011,EUR,1046736000.0,M,20,20,True,7.0,6.0,,,0.0,,,6.0,8.0,,,2.0,,,,19.0,12.0,6.4,6.0,0,1.0,,,2.0,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,
13078236,away,Fortuna Sittard,Niels Martens,Niels Martens,,niels-martens,N. Martens,G,25,201.0,18,M,1513291,EUR,1083888000.0,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078236,away,Fortuna Sittard,Ramazan Bayram,Ramazan,Bayram,ramazan-bayram,R. Bayram,G,71,190.0,36,M,1855744,EUR,1097539200.0,G,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078236,away,Fortuna Sittard,Darijo Grujčić,Darijo,Grujčić,darijo-grujcic,D. Grujčić,D,29,188.0,110,M,870118,EUR,927072000.0,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078236,away,Fortuna Sittard,Luka Tunjić,Luka Tunjic,,luka-tunjic,L. Tunjić,M,77,183.0,250,M,1896133,EUR,1132358400.0,M,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078236,away,Fortuna Sittard,Tristan Schenkhuizen,Tristan,Schenkhuizen,tristan-schenkhuizen,T. Schenkhuizen,M,38,178.0,40,M,1386737,EUR,1089590400.0,M,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078236,away,Fortuna Sittard,Úmaro Embaló,,,umaro-embalo,Ú. Embaló,M,,170.0,336,M,901857,EUR,989107200.0,F,85,85,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
