match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,captain,stat_goals,stat_totalOffside,stat_ownGoals
12448373,home,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,31.0,20.0,20.0,10.0,0.0,14.0,17.0,6.0,14.0,4.0,1.0,4.0,90.0,38.0,7.1,11.0,0.0011751,0,-0.3964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448373,home,PSV Eindhoven,Richard Ledezma,,,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,D,37,37,False,71.0,68.0,2.0,1.0,0.0,26.0,27.0,44.0,50.0,7.0,,,83.0,84.0,7.2,8.0,0.171807,0,,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12448373,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,6,6,False,79.0,75.0,5.0,4.0,0.0,34.0,35.0,41.0,44.0,3.0,,,90.0,91.0,7.2,4.0,0.0255653,0,,,,3.0,,5.0,1.0,,,3.0,2.0,4.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
12448373,home,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,82.0,76.0,11.0,9.0,1.0,23.0,23.0,54.0,61.0,2.0,,,90.0,107.0,8.3,11.0,0.299057,1,,2.0,1.0,4.0,1.0,10.0,1.0,,3.0,,3.0,1.0,,,2.0,,1.0,1.0,2.0,1.0,0.0153,,,,,,,,,,,,
12448373,home,PSV Eindhoven,Matteo Dams,Matteo Dams,,matteo-dams,M. Dams,D,32,184,819,M,1162305,EUR,1078790400,D,32,32,False,39.0,36.0,2.0,1.0,0.0,9.0,9.0,27.0,32.0,2.0,,,49.0,55.0,6.2,6.0,0.0581808,1,,2.0,,5.0,,1.0,2.0,2.0,,1.0,2.0,3.0,1.0,,,1.0,,,1.0,,0.1001,1.0,1.0,1.0,0.0987,,,,,,,,
12448373,home,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,M,17,17,False,44.0,41.0,4.0,3.0,0.0,15.0,17.0,26.0,27.0,7.0,,,90.0,65.0,7.0,6.0,0.0562862,1,,,,3.0,,8.0,1.0,,,1.0,1.0,2.0,,,1.0,,1.0,,,1.0,0.0206,,,,,1.0,,,,,,,
12448373,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,21.0,16.0,1.0,,0.0,5.0,7.0,11.0,14.0,3.0,,,89.0,36.0,6.9,10.0,0.0771762,4,,,,1.0,,2.0,,,,,,2.0,,1.0,,,1.0,1.0,3.0,1.0,0.7011,1.0,,2.0,0.3391,1.0,1.0,1.0,,,,,
12448373,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,False,47.0,43.0,2.0,1.0,0.0,13.0,13.0,30.0,35.0,3.0,,,77.0,63.0,7.0,11.0,0.054395,3,,1.0,,4.0,,2.0,,,2.0,1.0,2.0,6.0,2.0,,2.0,,2.0,,3.0,,0.1694,3.0,2.0,1.0,0.0367,2.0,,,ismaelsaibari,,,,
12448373,home,PSV Eindhoven,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187,17305,M,38710,EUR,602380800,F,5,5,False,35.0,30.0,1.0,1.0,0.0,7.0,7.0,24.0,33.0,2.0,,,45.0,50.0,7.1,12.0,0.371679,0,,5.0,1.0,3.0,,,1.0,1.0,2.0,,,4.0,2.0,,,,2.0,,,,,2.0,2.0,,,,,,ivanperisic444,,,,
12448373,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,27.0,17.0,,,0.0,6.0,7.0,11.0,20.0,3.0,,,68.0,30.0,7.6,11.0,0.0748125,1,,,,4.0,,,1.0,1.0,2.0,2.0,3.0,2.0,,,,,,,,,0.0933,,,1.0,0.8448,,,,luukdejong9,True,1.0,,
12448373,home,PSV Eindhoven,Malik Tillman,,,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,F,7,7,False,38.0,34.0,3.0,3.0,0.0,7.0,7.0,27.0,33.0,5.0,,,83.0,73.0,7.6,15.0,0.063175,3,,2.0,,10.0,,1.0,2.0,1.0,,,,9.0,1.0,1.0,,1.0,4.0,1.0,2.0,2.0,0.5501,9.0,6.0,1.0,0.2666,1.0,1.0,,MalikTillman8,,,,
12448373,home,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,11,11,True,8.0,6.0,1.0,1.0,0.0,4.0,5.0,3.0,4.0,3.0,,,45.0,18.0,6.7,7.0,0.124881,2,,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,1.0,4.0,,0.0912,1.0,,,,1.0,,,johanbakayoko,,,,
12448373,home,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,14,14,True,6.0,5.0,1.0,,0.0,2.0,3.0,3.0,3.0,3.0,,,22.0,10.0,6.5,3.0,0.00355475,0,,,,,,1.0,,,,1.0,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,
12448373,home,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,True,1.0,,1.0,,0.0,,,,1.0,,,,13.0,7.0,7.1,1.0,,0,,,,1.0,,4.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
12448373,home,PSV Eindhoven,Rick Karsdorp,,,rick-karsdorp,R. Karsdorp,D,,182,704,M,363792,EUR,792460800,D,2,2,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,17.0,6.0,6.7,,0.00018013,0,,,,1.0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
12448373,home,PSV Eindhoven,Noa Lang,,,noa-lang,N. Lang,F,77,173,15023,M,875136,EUR,929577600,F,10,10,True,,,,,0.0,,,,1.0,,,,17.0,3.0,6.5,2.0,,0,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,noano,,,,
12448373,home,PSV Eindhoven,Adamo Nagalo,Adamo Nagalo,,adamo-nagalo,A. Nagalo,D,39,185,3457,M,1108094,EUR,1032652800,D,39,39,True,,,,,0.0,,,,,,,,1.0,1.0,,,,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448373,home,PSV Eindhoven,Tijn Smolenaars,,,tijn-smolenaars,T. Smolenaars,G,1,197,64,M,1445965,EUR,1109116800,G,51,51,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448373,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448373,home,PSV Eindhoven,Tygo Land,,,land-tygo,T. Land,M,18,180,850,M,1441117,EUR,1136937600,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448373,away,Sparta Rotterdam,Nick Olij,,,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,25.0,20.0,11.0,6.0,0.0,15.0,15.0,5.0,10.0,11.0,4.0,5.0,90.0,35.0,7.3,5.0,0.00380314,0,-0.4141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
12448373,away,Sparta Rotterdam,Saïd Bakari,,,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,D,2,2,False,37.0,33.0,2.0,,0.0,13.0,16.0,20.0,24.0,6.0,,,82.0,65.0,6.7,11.0,0.0363606,0,,3.0,,6.0,,6.0,3.0,2.0,,,1.0,5.0,4.0,1.0,1.0,,,,2.0,,,3.0,2.0,,,,,,,,,,
12448373,away,Sparta Rotterdam,Rick Meissen,Rick Meijssen,,rick-meissen,R. Meissen,D,3,193,44,M,1048906,EUR,1014508800,D,3,3,False,50.0,46.0,3.0,1.0,0.0,21.0,21.0,25.0,29.0,4.0,,,90.0,65.0,7.3,4.0,0.029159,1,,,,3.0,,5.0,,,2.0,1.0,3.0,1.0,,2.0,1.0,,,,,,0.0762,,,1.0,0.108,,,,,,,,
12448373,away,Sparta Rotterdam,Mike Eerdhuijzen,,,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,4,4,False,57.0,48.0,5.0,3.0,0.0,25.0,27.0,23.0,30.0,3.0,,,90.0,65.0,6.8,10.0,0.0228922,1,,,,,,4.0,,,1.0,2.0,,2.0,,1.0,1.0,,,,1.0,,0.0251,,,,,1.0,,,,,,1.0,
12448373,away,Sparta Rotterdam,Djevencio van der Kust,,,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,5,5,False,32.0,26.0,1.0,,0.0,13.0,16.0,13.0,17.0,3.0,,,82.0,43.0,6.3,8.0,0.00777713,0,,1.0,,1.0,,4.0,1.0,1.0,,,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
12448373,away,Sparta Rotterdam,Metinho,Metinho,,metinho,Metinho,M,5,178,957,M,1106148,EUR,1051056000,M,6,6,False,50.0,42.0,2.0,2.0,0.0,10.0,12.0,33.0,40.0,3.0,,,90.0,66.0,7.8,10.0,0.313829,1,,2.0,1.0,8.0,,2.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,,1.0,,1.0,1.0,,,0.0502,3.0,3.0,,,,,,,,,,
12448373,away,Sparta Rotterdam,Pelle Clement,,,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,8,8,False,32.0,28.0,1.0,,0.0,12.0,13.0,16.0,21.0,6.0,,,68.0,47.0,7.3,8.0,0.318973,1,,2.0,,4.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,,0.0791,,,,,1.0,,,,,,,
12448373,away,Sparta Rotterdam,Camiel Neghli,Camiel Neghli,,camiel-neghli,C. Neghli,M,10,180,992,M,1089021,EUR,1005004800,M,7,7,False,31.0,23.0,,,0.0,6.0,7.0,17.0,25.0,6.0,,,82.0,53.0,6.3,18.0,0.0415866,1,,1.0,,2.0,,1.0,,,,4.0,,10.0,3.0,,1.0,,2.0,,6.0,1.0,0.1047,2.0,1.0,,,1.0,,,,,,1.0,
12448373,away,Sparta Rotterdam,Arno Verschueren,,,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,10,10,False,15.0,13.0,1.0,,1.0,5.0,6.0,9.0,10.0,3.0,,,90.0,28.0,6.8,6.0,0.172673,1,,1.0,1.0,3.0,,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,1.0,3.0,,0.2133,,,,,,,,,,,,1.0
12448373,away,Sparta Rotterdam,Mohamed Nassoh,Mohamed Nassoh,,mohamed-nassoh,M. Nassoh,M,10,186,724,M,1088895,EUR,1043539200,M,11,11,False,51.0,39.0,3.0,3.0,0.0,10.0,11.0,29.0,44.0,4.0,,,90.0,72.0,7.5,23.0,0.0832821,2,,4.0,,4.0,,,2.0,2.0,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.1629,1.0,1.0,1.0,0.0404,,,,,,,,
12448373,away,Sparta Rotterdam,Tobias Lauritsen,,,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,8.0,5.0,,,0.0,1.0,2.0,4.0,6.0,2.0,,,41.0,14.0,7.3,4.0,0.00355528,1,,,,3.0,,1.0,1.0,1.0,,2.0,2.0,2.0,,,,,,,1.0,1.0,0.1683,,,1.0,0.4339,,,,,,1.0,1.0,
12448373,away,Sparta Rotterdam,Shunsuke Mito,,,shunsuke-mito,S. Mito,M,11,164,867,M,1002479,EUR,1033171200,F,17,17,True,13.0,13.0,1.0,1.0,0.0,3.0,3.0,10.0,12.0,2.0,,,49.0,25.0,6.3,4.0,0.0162061,4,,2.0,,1.0,,,1.0,1.0,,,,1.0,,,1.0,,1.0,2.0,1.0,,0.6175,,,1.0,0.0214,1.0,2.0,,,,,,
