match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_lastManTackle,stat_keyPass,stat_totalOffside,stat_goals,captain,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_punches
12448292,home,Heracles Almelo,Tiago Codinha,tiago-codinha,T. Codinha,M,38,184,25,M,1801349,EUR,1121817600,M,39,39,True,,,,,,,,,,,,,,,,,,0,,Tiago Codinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448292,home,Heracles Almelo,Jordy Bruijn,jordy-bruijn,J. Bruijn,M,8,170,76,M,825278,EUR,838080000,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448292,home,Heracles Almelo,Giandro Sambo,giandro-sambo,G. Sambo,F,28,181,33,M,1469027,EUR,1156723200,D,28,28,True,,,,,,,,,,,,,,,,,,0,,Giandro Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448292,away,Willem II Tilburg,Thomas Didillon,thomas-didillon,T. Didillon,G,1,193,124,M,339809,EUR,817516800,G,1,1,False,24.0,13.0,14.0,3.0,0.0,10.0,11.0,3.0,13.0,7.0,1.0,5.0,90.0,37.0,7.5,11.0,0.00054837,0,0.3785,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,1.0,2.0
12448292,away,Willem II Tilburg,Nick Doodeman,nick-doodeman,N. Doodeman,M,7,173,115,M,822166,EUR,845942400,D,7,7,False,28.0,21.0,1.0,1.0,0.0,9.0,10.0,16.0,25.0,5.0,,,79.0,44.0,6.9,12.0,0.246023,0,,,,7.0,1.0,1.0,4.0,4.0,,1.0,1.0,,,,2.0,,2.0,1.0,,1.0,1.0,,,,,2.0,,,,,4.0,,,,,
12448292,away,Willem II Tilburg,Mickael Tirpan,mickael-tirpan,M. Tirpan,D,25,177,59,M,800340,EUR,751334400,D,25,25,False,59.0,47.0,5.0,2.0,0.0,29.0,37.0,18.0,24.0,7.0,,,90.0,90.0,7.4,19.0,0.011562,0,,,,2.0,1.0,2.0,6.0,8.0,3.0,1.0,,,,,5.0,3.0,6.0,4.0,,,1.0,,,,,,,,,1.0,,,,,,
12448292,away,Willem II Tilburg,Raffael Behounek,behounek-raffael,R. Behounek,D,30,187,82,M,799723,EUR,861148800,D,30,30,False,49.0,42.0,6.0,3.0,0.0,32.0,35.0,10.0,14.0,3.0,,,90.0,60.0,7.0,8.0,0.00995732,0,,,,,,1.0,,3.0,,,,,,,6.0,1.0,2.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,
12448292,away,Willem II Tilburg,Tommy St. Jago,tommy-st-jago,T. S. Jago,D,33,186,182,M,876232,EUR,946857600,D,33,33,False,40.0,36.0,6.0,3.0,0.0,25.0,27.0,11.0,13.0,8.0,,,90.0,59.0,7.5,4.0,0.14982,1,,,,,,1.0,2.0,7.0,1.0,,1.0,1.0,1.0,,10.0,,3.0,3.0,,2.0,1.0,0.0864,,,,1.0,,,,,,,,,,
12448292,away,Willem II Tilburg,Rúnar Þór Sigurgeirsson,runar-thor-sigurgeirsson,R. Þ. Sigurgeirsson,D,21,186,110,M,902229,EUR,946339200,D,5,5,False,27.0,20.0,3.0,2.0,0.0,9.0,11.0,12.0,22.0,4.0,,,90.0,55.0,6.9,15.0,0.0856459,2,,,,6.0,2.0,,8.0,4.0,3.0,,2.0,2.0,2.0,,3.0,,1.0,,1.0,1.0,3.0,0.1166,,,,,,,,,1.0,,,,,
12448292,away,Willem II Tilburg,Jesse Bosch,jesse-bosch,J. Bosch,M,5,176,81,M,989859,EUR,949363200,M,8,8,False,33.0,25.0,5.0,2.0,0.0,9.0,12.0,17.0,22.0,3.0,,,90.0,44.0,7.7,8.0,0.208359,2,,,,1.0,,,2.0,4.0,1.0,,1.0,1.0,,2.0,2.0,,3.0,2.0,,,1.0,0.0602,0.3259,,,2.0,,1.0,True,1.0,1.0,1.0,1.0,,,
12448292,away,Willem II Tilburg,Amine Lachkar,lachkar-amine,A. Lachkar,M,34,189,135,M,1418129,EUR,1050624000,M,34,34,False,31.0,23.0,4.0,3.0,0.0,9.0,11.0,14.0,20.0,1.0,,,90.0,46.0,6.6,14.0,0.00675839,1,,Amine Lachkar,,,2.0,2.0,12.0,8.0,3.0,3.0,1.0,,,1.0,,,6.0,3.0,2.0,,3.0,0.0755,0.3484,,,,,,,1.0,,,,,,
12448292,away,Willem II Tilburg,Ringo Meerveld,ringo-meerveld,R. Meerveld,M,10,177,424,M,992018,EUR,1040428800,M,16,16,False,33.0,31.0,3.0,3.0,0.0,12.0,13.0,20.0,22.0,6.0,,,90.0,58.0,7.3,11.0,0.225797,1,,,,2.0,,,6.0,9.0,,2.0,10.0,6.0,1.0,,,,,,2.0,3.0,,0.046,,,,1.0,,,,,1.0,,,,,
12448292,away,Willem II Tilburg,Kyan Vaesen,vaesen-kyan,K. Vaesen,F,17,190,139,M,997827,EUR,987120000,F,9,9,False,12.0,9.0,,,1.0,3.0,3.0,6.0,9.0,1.0,,,79.0,30.0,6.7,11.0,0.00343302,1,,,,,7.0,5.0,13.0,7.0,3.0,2.0,,,1.0,,1.0,,,,4.0,2.0,1.0,0.2666,,,,1.0,,,,,,,1.0,,,
12448292,away,Willem II Tilburg,Cisse Sandra,cisse-sandra,C. Sandra,M,11,183,563,M,1004449,EUR,1071532800,F,14,14,False,33.0,28.0,4.0,4.0,0.0,12.0,15.0,17.0,20.0,3.0,,,90.0,51.0,7.1,12.0,0.0447462,2,,,,2.0,,,6.0,5.0,2.0,1.0,6.0,3.0,1.0,,1.0,,1.0,,2.0,1.0,1.0,0.085,,1.0,,3.0,,,,,1.0,1.0,,,,
12448292,away,Willem II Tilburg,Valentino Vermeulen,valentino-vermeulen,V. Vermeulen,D,2,172,12,M,913222,EUR,995587200,D,20,20,True,4.0,1.0,,,0.0,,2.0,1.0,3.0,,,,11.0,8.0,6.6,5.0,0.00112859,0,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,
12448292,away,Willem II Tilburg,Jeremy Bokila,jeremy-bokila,J. Bokila,F,18,188,210,M,32497,EUR,595468800,F,18,18,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,1.0,,,11.0,5.0,6.5,2.0,0.00338065,0,,,,,2.0,,3.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12448292,away,Willem II Tilburg,Connor van den Berg,connor-van-den-berg,C. van den Berg,G,16,187,35,M,990815,EUR,984873600,G,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448292,away,Willem II Tilburg,Maarten Schut,maarten-schut,M. Schut,G,41,180,17,M,1048757,EUR,1065916800,G,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448292,away,Willem II Tilburg,Jens Mathijsen,jens-mathijsen,J. Mathijsen,D,14,183,58,M,1897233,EUR,1187136000,D,48,48,True,,,,,,,,,,,,,,,,,,0,,Jens,Mathijsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448292,away,Willem II Tilburg,Rob Nizet,rob-nizet,R. Nizet,D,,177,74,M,964758,EUR,1018742400,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448292,away,Willem II Tilburg,Max de Waal,max-de-waal,M. d. Waal,M,,189,115,M,996865,EUR,1010620800,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448292,away,Willem II Tilburg,Patrick Joosten,patrick-joosten,P. Joosten,M,,188,46,M,787568,EUR,829440000,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448292,away,Willem II Tilburg,Khaled Razak,khaled-razak,K. Razak,F,35,174,57,M,1431921,EUR,1134432000,F,35,35,True,,,,,,,,,,,,,,,,,,0,,Khaled Razak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448292,away,Willem II Tilburg,Per van Loon,per-van-loon,P. v. Loon,F,22,176,47,M,1901884,EUR,1104451200,M,50,50,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448292,away,Willem II Tilburg,Emilio Kehrer,emilio-kehrer,E. Kehrer,F,11,177,82,M,1064079,EUR,1016582400,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
