match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,stat_errorLeadToAGoal,stat_wasFouled,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_dispossessed,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside,stat_hitWoodwork
13189387,home,Leicester City,Jamie Vardy,,,jamie-vardy,J. Vardy,F,10,178,22954,M,173827,EUR,537321600,F,9,9,False,2.0,2.0,,,0.0,1.0,1.0,1.0,,2.0,2.0,,,,,,60.0,11.0,7.3,1.0,3,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,Vardy7,,1.0,,1.0,True,1.0,,,,
13189387,home,Leicester City,Oliver Skipp,,,skipp-oliver,O. Skipp,M,22,175,1307,M,859901,EUR,969062400,M,22,22,True,23.0,23.0,2.0,2.0,0.0,15.0,15.0,8.0,,2.0,,4.0,,,,,30.0,27.0,6.8,1.0,0,8.0,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
13189387,home,Leicester City,Patson Daka,,,patson-daka,P. Daka,F,20,185,15540,M,865057,EUR,907891200,F,20,20,True,10.0,8.0,,,1.0,4.0,6.0,5.0,,3.0,,2.0,,,,,30.0,18.0,7.0,4.0,0,4.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,patsondaka,,,,,,,,,,
13189387,home,Leicester City,Jordan Ayew,,,jordan-ayew,J. Ayew,F,9,182,13137,M,103045,EUR,684547200,F,18,18,True,8.0,7.0,,,0.0,4.0,4.0,5.0,,,,,,,,,30.0,13.0,6.5,4.0,0,4.0,1.0,,2.0,,,,,,2.0,1.0,,1.0,1.0,,,,,,jordanayew9,,,1.0,,,,,,,
13189387,home,Leicester City,Kasey McAteer,Kasey McAteer,,kasey-mcateer,K. McAteer,M,20,177,512,M,1065134,EUR,1006387200,M,35,35,True,9.0,7.0,,,0.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,,,,,24.0,13.0,6.6,3.0,0,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,
13189387,home,Leicester City,Bobby Decordova-Reid,,,bobby-decordova-reid,B. Reid,M,14,170,1214,M,151499,EUR,728611200,F,14,14,True,3.0,2.0,,,0.0,1.0,1.0,2.0,,1.0,,1.0,,,,,9.0,7.0,6.5,3.0,0,1.0,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,
13189387,home,Leicester City,Daniel Iversen,,,daniel-iversen,D. Iversen,G,1,193,283,M,796986,EUR,869270400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189387,home,Leicester City,Luke Thomas,,,luke-thomas,L. Thomas,D,33,178,488,M,991584,EUR,992131200,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189387,home,Leicester City,Caleb Okoli,,,caleb-okoli,C. Okoli,D,5,191,939,M,967722,EUR,994982400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189387,home,Leicester City,Hamza Choudhury,,,hamza-choudhury,H. Choudhury,M,17,178,85684,M,833057,EUR,875664000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,HChoudhury,,,,,,,,,,
13189387,away,Queens Park Rangers,Joe Walsh,,,joe-walsh,J. Walsh,G,13,193,34,M,990760,EUR,1017619200,G,13,13,False,26.0,23.0,6.0,3.0,0.0,23.0,23.0,3.0,,,,4.0,,,,,90.0,32.0,5.4,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
13189387,away,Queens Park Rangers,Harrison Ashby,,,ashby-harrison,H. Ashby,D,33,179,462,M,1084284,EUR,1005696000,D,20,20,False,43.0,25.0,8.0,3.0,0.0,19.0,29.0,16.0,1.0,4.0,2.0,7.0,,,,,90.0,69.0,4.7,27.0,0,6.0,2.0,1.0,3.0,,,,3.0,1.0,3.0,1.0,,,,2.0,,,1.0,,,,,,,,,,1.0,,
13189387,away,Queens Park Rangers,Ronnie Edwards,Ronnie,Edwards,ronnie-edwards,R. Edwards,D,37,183,428,M,1012415,EUR,1048809600,D,17,17,False,48.0,44.0,4.0,3.0,0.0,38.0,40.0,8.0,,2.0,4.0,1.0,,,,,90.0,54.0,5.7,4.0,0,6.0,,,2.0,,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,
13189387,away,Queens Park Rangers,Jake Clarke-Salter,,,jake-clarke-salter,J. Clarke-Salter,D,6,188,145,M,791984,EUR,874886400,D,6,6,False,62.0,61.0,4.0,3.0,0.0,55.0,55.0,7.0,,,4.0,1.0,,,,,90.0,68.0,5.8,2.0,0,6.0,,1.0,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
13189387,away,Queens Park Rangers,Kenneth Paal,,,kenneth-paal,K. Paal,D,3,175,247,M,285997,EUR,867110400,D,22,22,False,53.0,47.0,5.0,2.0,0.0,30.0,33.0,24.0,,3.0,1.0,4.0,,,,,72.0,70.0,6.4,11.0,0,17.0,4.0,1.0,2.0,,,,1.0,1.0,,,1.0,3.0,,1.0,,,,2.0,,,,,,,,,,,
13189387,away,Queens Park Rangers,Jonathan Varane,Jonathan Varane,,jonathan-varane,J. Varane,M,40,190,197,M,1118185,EUR,999907200,M,40,40,False,37.0,33.0,3.0,3.0,0.0,17.0,19.0,20.0,1.0,5.0,,5.0,,,,,90.0,52.0,7.3,8.0,1,16.0,2.0,,3.0,,1.0,1.0,3.0,1.0,1.0,3.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,
13189387,away,Queens Park Rangers,Sam Field,,,sam-field,S. Field,M,26,191,79,M,839819,EUR,894585600,M,8,8,False,32.0,31.0,,,0.0,13.0,13.0,19.0,,,1.0,5.0,,,,,70.0,35.0,6.3,2.0,0,18.0,,1.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,True,,,,,
13189387,away,Queens Park Rangers,Koki Saito,,,koki-saito,K. Saito,M,14,170,1060,M,905356,EUR,997401600,M,14,14,False,12.0,8.0,,,0.0,2.0,3.0,9.0,,2.0,,3.0,,,,,81.0,21.0,6.0,10.0,1,6.0,,2.0,9.0,2.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,,1.0,,1.0,,,,3.0,,,,,,,
13189387,away,Queens Park Rangers,Nicolas Madsen,,,nicolas-madsen,N. Madsen,M,24,193,1190,M,938306,EUR,953251200,M,24,24,False,29.0,24.0,2.0,1.0,0.0,11.0,15.0,16.0,,,2.0,2.0,,,,,90.0,35.0,6.1,8.0,0,13.0,2.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
13189387,away,Queens Park Rangers,Ilias Chair,,,ilias-chair,I. Chair,M,10,171,2136,M,809512,EUR,878169600,M,10,10,False,42.0,37.0,,,0.0,21.0,24.0,24.0,,4.0,,2.0,,,,,70.0,59.0,6.5,12.0,1,17.0,6.0,,3.0,1.0,1.0,,1.0,1.0,,,,,1.0,3.0,2.0,1.0,,1.0,,,,1.0,,,,,,2.0,1.0
13189387,away,Queens Park Rangers,Rayan Kolli,Rayan Kolli,,kolli-rayan,R. Kolli,F,26,175,1730,M,1521566,EUR,1107993600,F,26,26,False,11.0,7.0,,,1.0,4.0,5.0,6.0,2.0,3.0,1.0,2.0,,,,,72.0,21.0,7.8,6.0,3,3.0,,3.0,5.0,,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,,1.0,2.0,,,,,,
13189387,away,Queens Park Rangers,Kieran Morgan,Kieran Morgan,,kieran-morgan,K. Morgan,M,21,186,97,M,1403129,EUR,1142553600,D,21,21,True,13.0,10.0,1.0,1.0,0.0,3.0,4.0,9.0,,2.0,,,,,,,20.0,18.0,6.4,4.0,0,7.0,,,2.0,,,,,,,1.0,,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,
13189387,away,Queens Park Rangers,Paul Smyth,,,paul-smyth,P. Smyth,F,11,174,115,M,842562,EUR,873849600,F,11,11,True,7.0,6.0,,,0.0,2.0,2.0,5.0,,1.0,,,,,,,20.0,12.0,6.6,3.0,1,4.0,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,
13189387,away,Queens Park Rangers,Jack Colback,Jack,Colback,jack-colback,J. Colback,M,,176,95,M,40686,EUR,625190400,M,4,4,True,19.0,18.0,,,0.0,8.0,9.0,10.0,,,1.0,2.0,,,,,18.0,24.0,6.5,2.0,0,10.0,,,2.0,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
13189387,away,Queens Park Rangers,Alfie Lloyd,,,alfie-lloyd,A. Lloyd,F,19,180,54,M,1091181,EUR,1051660800,F,28,28,True,11.0,8.0,,,0.0,3.0,4.0,7.0,,1.0,,3.0,,,,,18.0,16.0,6.3,7.0,0,5.0,,1.0,3.0,,,,1.0,1.0,2.0,,,,,2.0,,,1.0,,,,,,,,,,,,
13189387,away,Queens Park Rangers,Michael Frey,,,michael-frey,M. Frey,F,99,189,392,M,134248,EUR,774576000,F,12,12,True,6.0,6.0,,,0.0,3.0,3.0,3.0,,,,,,,,,9.0,9.0,6.5,2.0,1,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,
13189387,away,Queens Park Rangers,Paul Nardi,,,paul-nardi,P. Nardi,G,16,187,112,M,155717,EUR,769219200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189387,away,Queens Park Rangers,Morgan Fox,,,morgan-fox,M. Fox,D,3,185,40,M,288957,EUR,748569600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189387,away,Queens Park Rangers,Jimmy Dunne,,,jimmy-dunne,J. Dunne,D,3,191,249,M,914891,EUR,877219200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189387,away,Queens Park Rangers,Elijah Dixon-Bonner,,,dixon-bonner-elijah,E. Dixon-Bonner,M,28,183,118,M,927355,EUR,978307200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
