match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonTackle,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalOffside,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_goalAssist,stat_shotOffTarget,captain,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented,stat_blockedScoringAttempt
11391418,home,Olympique Lyonnais,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,36.0,27.0,19.0,10.0,23.0,26.0,4.0,10.0,1.0,1.0,11.0,1.0,3.0,90.0,47.0,7.2,9.0,0.00146039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391418,home,Olympique Lyonnais,Jake O'Brien,,,jake-obrien,J. O'Brien,D,15,197,1429,M,998253,EUR,989884800,D,12,12,False,35.0,24.0,5.0,,20.0,26.0,4.0,9.0,2.0,7.0,3.0,,,90.0,50.0,6.9,12.0,0.00129482,0,3.0,2.0,6.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11391418,home,Olympique Lyonnais,Dejan Lovren,,,dejan-lovren,D. Lovren,D,6,188,2842,M,39480,EUR,615600000,D,5,5,False,35.0,28.0,4.0,1.0,23.0,26.0,5.0,10.0,2.0,2.0,3.0,,,84.0,45.0,6.6,8.0,0.00184608,2,1.0,1.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,1.0,0.2461,0.4737,,,,,,,,,,,,,,,,,,
11391418,home,Olympique Lyonnais,Duje Ćaleta-Car,,,duje-caleta-car,D. Ćaleta-Car,D,16,192,2892,M,257091,EUR,842918400,D,55,55,False,30.0,20.0,4.0,1.0,16.0,20.0,4.0,10.0,8.0,2.0,1.0,1.0,,90.0,35.0,7.1,10.0,0.00157685,0,1.0,5.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
11391418,home,Olympique Lyonnais,Clinton Mata,,,clinton-mata,C. Mata,D,22,180,1320,M,152813,EUR,721094400,M,22,22,False,39.0,30.0,3.0,,13.0,17.0,17.0,22.0,9.0,2.0,6.0,1.0,,90.0,63.0,7.2,13.0,0.0249756,0,1.0,3.0,5.0,2.0,1.0,2.0,,,,2.0,1.0,,,,,1.0,6.0,5.0,1.0,,,,,,,,,,,,,
11391418,home,Olympique Lyonnais,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,False,42.0,37.0,,,17.0,19.0,20.0,24.0,4.0,3.0,8.0,1.0,,90.0,58.0,6.7,11.0,0.018097,0,,,5.0,,,,1.0,,,,3.0,1.0,,,3.0,1.0,4.0,,,1.0,,,,,,,,,,,,
11391418,home,Olympique Lyonnais,Corentin Tolisso,,,corentin-tolisso,C. Tolisso,M,8,181,3233,M,343067,EUR,775872000,M,8,8,False,53.0,40.0,4.0,,27.0,30.0,13.0,24.0,8.0,1.0,11.0,2.0,,90.0,66.0,7.1,16.0,0.0145989,0,,3.0,2.0,,,,1.0,,,,2.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11391418,home,Olympique Lyonnais,Nicolás Tagliafico,,,nicolas-tagliafico,N. Tagliafico,D,3,172,10932,M,158243,EUR,715219200,M,3,3,False,23.0,19.0,2.0,,11.0,12.0,8.0,12.0,4.0,3.0,3.0,,,90.0,48.0,7.1,8.0,0.0657521,0,,1.0,,,,,1.0,,,2.0,3.0,,,,3.0,,,,,,tagliafico3,,,,,,,,,,,
11391418,home,Olympique Lyonnais,Ernest Nuamah,Ernest Nuamah,,ernest-nuamah,E. Nuamah,F,37,178,6900,M,1202024,EUR,1067644800,F,37,37,False,18.0,14.0,,,5.0,6.0,11.0,19.0,5.0,,1.0,2.0,,82.0,42.0,7.2,21.0,0.6513,0,,1.0,7.0,1.0,,8.0,7.0,,,,,3.0,,,,1.0,4.0,2.0,1.0,2.0,nana_nuamah10,2.0,2.0,,,,,,,,,
11391418,home,Olympique Lyonnais,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176,76914,M,979128,EUR,1061078400,F,18,18,False,21.0,18.0,5.0,3.0,8.0,9.0,11.0,15.0,5.0,,6.0,3.0,,88.0,42.0,7.9,11.0,0.582576,2,,,4.0,1.0,,4.0,3.0,,1.0,2.0,1.0,1.0,0.1632,0.201,1.0,1.0,2.0,1.0,,3.0,rayan_cherki,1.0,1.0,1.0,1.0,,,,,,,
