match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,captain,stat_totalTackle,stat_wasFouled,stat_fouls,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_penaltyFaced,stat_hitWoodwork,stat_penaltyConceded,player_sofascoreId,stat_bigChanceMissed
14109631,home,Alanyaspor,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,105974,EUR,626227200,G,1,1,False,25.0,17.0,12.0,6.0,0.0,12.0,14.0,5.0,11.0,1.0,1.0,1.0,7.0,3.0,4.0,1.0,1.0,1.0,90.0,34.0,8.2,8.0,0.00069169,1.3286,0,0.9461,0.03,-0.02,0.16,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109631,home,Alanyaspor,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184,123,M,1133301,EUR,984700800,D,3,3,False,38.0,30.0,8.0,4.0,0.0,23.0,24.0,7.0,14.0,1.0,1.0,3.0,3.0,,,,,,90.0,46.0,7.0,9.0,0.00321704,,0,,0.09,0.08,0.24,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109631,home,Alanyaspor,Fidan Aliti,,,fidan-aliti,F. Aliti,D,5,182,320,M,385296,EUR,749606400,D,5,5,False,40.0,33.0,11.0,6.0,0.0,25.0,26.0,8.0,14.0,2.0,,3.0,4.0,,,,,,90.0,51.0,7.9,8.0,0.0115004,,0,,0.21,0.05,0.79,,1.0,4.0,3.0,,True,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14109631,home,Alanyaspor,Ümit Akdağ,Umit Akdag,,umit-akdag,Ü. Akdağ,D,50,192,604,M,1215071,EUR,1065398400,D,50,50,False,45.0,38.0,6.0,3.0,0.0,23.0,23.0,15.0,22.0,2.0,,6.0,5.0,,,,,,90.0,58.0,7.3,9.0,0.0385902,,0,,0.25,0.11,0.42,,1.0,2.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14109631,home,Alanyaspor,Florent Hadergjonaj,,,florent-hadergjonaj,F. Hadergjonaj,D,94,183,410,M,354860,EUR,775612800,M,94,94,False,14.0,8.0,,,0.0,2.0,4.0,6.0,10.0,1.0,,,2.0,,,,,,29.0,18.0,6.5,8.0,0.00223522,,0,,-0.07,-0.07,-0.01,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
14109631,home,Alanyaspor,Gaius Makouta,,,makouta-gaius,G. Makouta,M,42,180,298,M,847013,EUR,869788800,M,42,42,False,20.0,18.0,,,0.0,12.0,12.0,6.0,8.0,1.0,,2.0,3.0,,,,,,67.0,29.0,6.9,4.0,0.00188251,,0,,0.02,0.02,0.19,,,4.0,,,,1.0,3.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14109631,home,Alanyaspor,Maestro,,,maestro,Maestro,M,58,173,1198,M,1002146,EUR,1059955200,M,58,58,False,37.0,37.0,1.0,1.0,0.0,19.0,19.0,18.0,18.0,3.0,1.0,2.0,5.0,,,,,,90.0,52.0,7.1,2.0,0.0168184,,1,,0.14,0.08,0.21,,,5.0,,,,3.0,1.0,,,,1.0,,2.0,,1.0,2.0,1.0,1.0,0.0258,2.0,-0.09,,,,,,,,,,,,
14109631,home,Alanyaspor,Yusuf Özdemir,Yusuf Ozdemir,,yusuf-ozdemir,Y. Özdemir,M,88,181,157,M,1084884,EUR,979084800,M,88,88,False,26.0,22.0,3.0,1.0,1.0,5.0,6.0,17.0,20.0,4.0,,1.0,1.0,,,,,,88.0,50.0,7.2,12.0,0.343723,,0,,0.45,0.13,0.19,,,3.0,,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,,4.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,
14109631,home,Alanyaspor,Ibrahim Kaya,,,ibrahim-kaya,İ. Kaya,M,27,184,83,M,996405,EUR,984096000,F,27,27,False,13.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,11.0,8.0,,2.0,4.0,,,,,,90.0,42.0,6.6,21.0,0.00591955,,2,,-0.17,0.31,0.19,,,2.0,,,,,2.0,,6.0,,1.0,3.0,,,4.0,4.0,,,0.8118,1.0,0.3,,1.0,1.0,1.0,1.0,0.919,,,,,,
14109631,home,Alanyaspor,Ui-Jo Hwang,,,ui-jo-hwang,U. Hwang,F,16,186,1040,M,791314,EUR,714960000,F,16,16,False,13.0,11.0,,,0.0,2.0,3.0,9.0,10.0,1.0,,,1.0,,,,,,68.0,19.0,6.7,4.0,0.0205135,,1,,-0.04,-0.26,-0.01,,2.0,5.0,,,,,2.0,,,,1.0,,,,2.0,1.0,1.0,,0.0505,1.0,-0.44,,1.0,,,,,,,,,,
