match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside
11370009,home,Cercle Brugge,Warleson,,,warleson,Warleson,G,1,191,144,M,861071,EUR,841449600,G,1,1,False,True,19.0,9.0,19.0,9.0,1.0,1.0,1.0,8.0,18.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,90.0,24.0,7.0,10.0,0.00721277,1.0,0,0.7078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370009,home,Cercle Brugge,Edgaras Utkus,,,edgaras-utkus,E. Utkus,D,3,190,321,M,921180,EUR,961632000,D,3,3,False,,37.0,15.0,2.0,,,4.0,6.0,12.0,32.0,2.0,7.0,,,,,,83.0,66.0,7.1,31.0,0.139376,1.0,0,,1.0,1.0,3.0,5.0,6.0,11.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,
11370009,home,Cercle Brugge,Boris Popović,,,boris-popovic,B. Popović,D,5,189,111,M,902050,EUR,951523200,D,5,5,False,,44.0,23.0,4.0,1.0,1.0,13.0,21.0,10.0,23.0,2.0,4.0,,,,,,90.0,51.0,6.9,22.0,0.246392,1.0,1,,,,5.0,6.0,7.0,8.0,2.0,2.0,,,,1.0,,2.0,1.0,1.0,1.0,0.0885,,,,,,,,,,
11370009,home,Cercle Brugge,Jesper Daland,,,jesper-daland,J. Daland,D,2,188,224,M,958915,EUR,947116800,D,4,4,False,,47.0,34.0,16.0,6.0,,14.0,18.0,20.0,29.0,6.0,10.0,,,,,,90.0,62.0,7.0,14.0,0.130807,,0,,,,2.0,2.0,3.0,6.0,3.0,2.0,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,
11370009,home,Cercle Brugge,Senna Miangue,Senna,Miangue,senna-miangue,S. Miangue,D,18,195,115,M,827573,EUR,855100800,D,18,18,False,,40.0,28.0,7.0,2.0,,12.0,14.0,16.0,27.0,4.0,3.0,,,,,,90.0,62.0,6.6,19.0,0.0916075,1.0,0,,1.0,,2.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,,2.0,,,,,,,,,
11370009,home,Cercle Brugge,Félix Lemaréchal,,,felix-lemarechal,F. Lemaréchal,M,80,181,808,M,1130942,EUR,1060214400,M,6,6,False,,36.0,27.0,3.0,2.0,,7.0,7.0,21.0,36.0,,8.0,,,,,,88.0,57.0,6.8,21.0,0.127305,1.0,1,,7.0,1.0,1.0,,4.0,3.0,2.0,2.0,1.0,1.0,,4.0,,1.0,,,,0.0403,,2.0,1.0,,,,,,,
11370009,home,Cercle Brugge,Leonardo Lopes,,,leonardo-lopes,L. Lopes,M,22,168,202,M,783478,EUR,912384000,M,22,22,False,,42.0,26.0,2.0,,,6.0,6.0,20.0,36.0,5.0,10.0,,,,,,90.0,70.0,7.1,23.0,0.0433078,1.0,1,,,,3.0,2.0,6.0,6.0,3.0,2.0,3.0,,,4.0,2.0,1.0,,1.0,1.0,0.0203,1.0,,,,,,,,,
11370009,home,Cercle Brugge,Malamine Efekele,,,efekele-malamine,M. Efekele,M,21,180,214,M,1385508,EUR,1090195200,M,7,7,False,,12.0,10.0,,,,6.0,7.0,4.0,6.0,,7.0,,,,,,61.0,25.0,6.5,8.0,0.00791654,,1,,1.0,,1.0,,3.0,5.0,1.0,,,1.0,,3.0,4.0,,,,,0.0665,,1.0,1.0,,,,,,,
11370009,home,Cercle Brugge,Felipe Augusto,Felipe Augusto,,felipe-augusto,F. Augusto,F,99,187,1398,M,1106681,EUR,1077062400,M,10,10,False,,22.0,10.0,,,,1.0,3.0,9.0,19.0,,,,,,,,90.0,30.0,7.2,14.0,0.270023,1.0,2,,,,10.0,6.0,11.0,7.0,,,,1.0,1.0,2.0,,,,,,0.3059,1.0,,1.0,1.0,1.0,0.8663,,,,
11370009,home,Cercle Brugge,Flávio Nazinho,,,nazinho-flavio,F. Nazinho,D,20,180,637,M,1006113,EUR,1058659200,M,20,20,False,,16.0,12.0,1.0,,,3.0,5.0,10.0,18.0,2.0,3.0,,,,,,61.0,36.0,6.5,14.0,0.0843454,,0,,7.0,1.0,3.0,,5.0,3.0,,,1.0,1.0,,4.0,2.0,,,,,,2.0,,,,,,,,,
11370009,home,Cercle Brugge,Alan Minda,,,minda-alan,A. Minda,F,27,171,2590,M,1122552,EUR,1052870400,F,11,11,False,,21.0,19.0,,,,5.0,6.0,14.0,15.0,,2.0,,,,,,90.0,34.0,7.7,7.0,0.0636866,2.0,3,,,,1.0,1.0,3.0,3.0,3.0,1.0,,1.0,,3.0,,,,,,0.2194,,,,3.0,1.0,0.8676,,,,
11370009,home,Cercle Brugge,Abu Francis,,,francis-abu,A. Francis,M,17,182,1501,M,988801,EUR,988329600,M,17,17,True,,22.0,19.0,1.0,1.0,,8.0,8.0,11.0,15.0,,4.0,,,,,,29.0,26.0,6.8,4.0,0.0154786,,1,,1.0,,1.0,,2.0,1.0,,,,1.0,,,,1.0,,,,0.024,,,,1.0,,0.3315,,,,
11370009,home,Cercle Brugge,Kazeem Olaigbe,,,kazeem-olaigbe,K. Olaigbe,F,70,178,763,M,1004346,EUR,1041465600,F,19,19,True,,10.0,9.0,,,,1.0,1.0,8.0,11.0,,1.0,,,,,,29.0,21.0,6.2,10.0,0.0392404,,2,,2.0,,,,5.0,,3.0,,,,,2.0,,,,,,0.094,,2.0,2.0,,,,,,,
11370009,home,Cercle Brugge,Jonas Lietaert,Jonas Lietaert,,lietaert-jonas,J. Lietaert,D,76,190,52,M,1469335,EUR,1089936000,D,76,76,True,,5.0,,2.0,,,,2.0,,3.0,,,,,,,,14.0,9.0,6.4,6.0,0.0002152,,0,,,,,1.0,1.0,3.0,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
11370009,home,Cercle Brugge,Abdoul Kader Ouattara,,,ouattara-abdoul-kader,A. K. Ouattara,F,7,171,568,M,1652684,EUR,1117065600,F,99,99,True,,3.0,2.0,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,9.0,7.0,6.2,3.0,0.0044311,,0,,,,2.0,,5.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,
11370009,home,Cercle Brugge,Maxime Delanghe,,,maxime-delanghe,M. Delanghe,G,21,189,144,M,909953,EUR,990576000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370009,home,Cercle Brugge,Christiaan Ravych,,,ravych-christiaan,C. Ravych,D,66,187,206,M,1191212,EUR,1027987200,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370009,home,Cercle Brugge,Hugo Siquet,,,hugo-siquet,H. Siquet,D,41,180,607,M,983041,EUR,1026172800,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370009,home,Cercle Brugge,Jordan Semedo Varela,Jordan,Semedo Varela,jordan-varela,J. Semedo Varela,D,20,175,96,M,1158020,EUR,1042588800,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370009,home,Cercle Brugge,Dré Callens,Dré Callens,,dre-callens,D. Callens,M,81,172,4,M,1596916,EUR,1107043200,F,81,81,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370009,away,KV Mechelen,Gaëtan Coucke,,,gaetan-coucke,G. Coucke,G,98,187,160,M,794989,EUR,910051200,G,1,1,False,,33.0,17.0,24.0,9.0,,12.0,14.0,5.0,19.0,2.0,9.0,1.0,3.0,1.0,1.0,1.0,90.0,44.0,6.9,16.0,0.00154512,,0,0.0654,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
11370009,away,KV Mechelen,Munashe Garananga,,,munashe-garananga,M. Garananga,D,42,186,437,M,1189773,EUR,979776000,D,42,42,False,,39.0,32.0,6.0,2.0,,22.0,27.0,10.0,12.0,3.0,7.0,,,,,,89.0,65.0,7.0,13.0,0.0108269,,1,,,,3.0,3.0,5.0,8.0,3.0,3.0,1.0,2.0,2.0,3.0,,1.0,,,1.0,0.0374,,1.0,1.0,,,,,,,
