match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_aerialLost,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,player_sofascoreId,stat_blockedScoringAttempt,stat_dispossessed,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_penaltyWon
11579449,home,Inter Miami CF,Robert Taylor,,,robert-taylor,R. Taylor,F,16,181,1355,M,290943,EUR,782697600,F,16,16,False,22.0,15.0,4.0,3.0,1.0,2.0,14.0,20.0,,1.0,,,,,,45.0,30.0,6.2,12.0,0,,,,4.0,,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11579449,home,Inter Miami CF,Dixon Arroyo,,,dixon-arroyo,D. Arroyo,M,23,179,187,M,158407,EUR,707356800,M,3,3,True,47.0,44.0,6.0,5.0,11.0,11.0,33.0,37.0,1.0,3.0,,,,,,45.0,60.0,7.2,6.0,1,,1.0,,3.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,
11579449,home,Inter Miami CF,Josef Martínez,,,josef-martinez,J. Martínez,F,30,173,3054,M,133990,EUR,737769600,F,17,17,True,5.0,4.0,,,,,4.0,5.0,,,,,,,,45.0,10.0,6.9,3.0,3,,,,1.0,,,,,,,1.0,,,,1.0,,,,,2.0,1.0,,,1.0,,,1.0,1.0,1.0,
11579449,home,Inter Miami CF,David Ruíz,David Ruiz,,ruiz-david,D. Ruíz,M,41,181,1617,M,1131700,EUR,1076198400,M,41,41,True,13.0,12.0,,,4.0,4.0,8.0,9.0,,,,,,,,14.0,19.0,6.4,5.0,0,,,,1.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
11579449,home,Inter Miami CF,Nicolás Stefanelli,,,nicolas-stefanelli,N. Stefanelli,F,15,166,232,M,582220,EUR,785462400,F,22,22,True,7.0,6.0,1.0,1.0,1.0,1.0,6.0,8.0,,,,,,,,13.0,12.0,6.9,2.0,1,,2.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,
11579449,home,Inter Miami CF,CJ dos Santos,,,cj-dos-santos,C. d. Santos,G,1,191,296,M,906020,EUR,967075200,G,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11579449,home,Inter Miami CF,Tomás Avilés,Tomás Avilés,,tomas-aviles,T. Avilés,D,6,186,2581,M,1411695,EUR,1075766400,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11579449,home,Inter Miami CF,Christopher McVey,,,christopher-mcvey,C. McVey,D,97,192,102,M,881876,EUR,860803200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11579449,away,Houston Dynamo,Andrew Tarbell,,,andrew-tarbell,A. Tarbell,G,,190,26,M,829203,EUR,749952000,G,13,13,False,18.0,9.0,10.0,1.0,8.0,11.0,1.0,7.0,,4.0,,,2.0,,3.0,90.0,25.0,6.8,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11579449,away,Houston Dynamo,Griffin Dorsey,,,griffin-dorsey,G. Dorsey,D,25,182,65,M,973288,EUR,920592000,D,25,25,False,31.0,26.0,2.0,2.0,9.0,11.0,17.0,23.0,6.0,7.0,,,,,,90.0,51.0,7.6,8.0,2,,3.0,,1.0,3.0,,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,
11579449,away,Houston Dynamo,Erik Sviatchenko,,,erik-sviatchenko,E. Sviatchenko,D,28,184,167,M,48050,EUR,686534400,D,28,28,False,38.0,31.0,9.0,5.0,20.0,23.0,11.0,15.0,4.0,5.0,,,,,,90.0,49.0,6.8,7.0,0,,,,3.0,3.0,,,1.0,2.0,2.0,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11579449,away,Houston Dynamo,Micael,Micael,,micael,Micael,D,13,190,2254,M,1105341,EUR,966038400,D,31,31,False,28.0,25.0,1.0,,19.0,20.0,6.0,8.0,9.0,5.0,,,,,,90.0,43.0,7.2,3.0,1,,,,2.0,4.0,,,3.0,1.0,,,,,,,3.0,1.0,2.0,,1.0,,,,,,,,,,
11579449,away,Houston Dynamo,Franco Escobar,,,franco-escobar,F. Escobar,D,2,179,194,M,595300,EUR,793324800,D,2,2,False,31.0,26.0,1.0,,14.0,16.0,12.0,15.0,4.0,6.0,,,,,,90.0,64.0,7.7,11.0,0,,,,3.0,7.0,,1.0,6.0,5.0,4.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,
11579449,away,Houston Dynamo,Artur,,,artur,Artur,M,6,181,181,M,840452,EUR,826502400,M,6,6,False,43.0,36.0,,,20.0,25.0,16.0,18.0,2.0,9.0,,,,,,90.0,51.0,7.2,8.0,0,,,,1.0,4.0,1.0,1.0,,3.0,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,
11579449,away,Houston Dynamo,Héctor Herrera,,,hector-herrera,H. Herrera,M,16,180,1537,M,204790,EUR,640483200,M,16,16,False,62.0,51.0,5.0,3.0,26.0,27.0,27.0,42.0,1.0,11.0,,,,,,90.0,100.0,7.8,24.0,2,True,7.0,2.0,10.0,11.0,,7.0,3.0,3.0,2.0,3.0,,,4.0,3.0,1.0,,2.0,7.0,1.0,,,1.0,4.0,,,,,,
11579449,away,Houston Dynamo,Adalberto Carrasquilla,,,adalberto-carrasquilla,A. Carrasquilla,M,28,170,2046,M,796330,EUR,912211200,M,20,20,False,37.0,31.0,1.0,,10.0,10.0,21.0,29.0,,7.0,,,,,,89.0,61.0,6.5,16.0,4,,2.0,,7.0,6.0,,6.0,,,,,,3.0,,,,,,3.0,3.0,,,1.0,4.0,,,,,,
11579449,away,Houston Dynamo,Amine Bassi,,,amine-bassi,A. Bassi,M,,173,379,M,879780,EUR,880588800,M,8,8,False,44.0,40.0,1.0,,9.0,9.0,31.0,36.0,1.0,5.0,,,,,,84.0,53.0,7.6,8.0,1,,1.0,,1.0,2.0,1.0,,1.0,,,2.0,,2.0,,3.0,,,,,,1.0,,,,,,,1.0,,
11579449,away,Houston Dynamo,Nelson Quiñones,,,quinones-nelson,N. Quiñones,M,7,175,166,M,1130271,EUR,1029801600,M,21,21,False,32.0,26.0,2.0,,9.0,12.0,18.0,21.0,1.0,7.0,,,,,,79.0,53.0,7.6,10.0,4,,1.0,1.0,4.0,4.0,,4.0,3.0,,,2.0,,1.0,1.0,1.0,,,1.0,3.0,1.0,2.0,,1.0,1.0,,,,,2.0,1.0
11579449,away,Houston Dynamo,Corey Baird,,,corey-baird,C. Baird,F,,178,102,,921567,EUR,822960000,F,11,11,False,30.0,28.0,2.0,2.0,10.0,11.0,18.0,19.0,,1.0,,,,,,84.0,41.0,7.1,5.0,5,,,,5.0,1.0,1.0,2.0,,,,2.0,,,1.0,2.0,,,2.0,1.0,1.0,1.0,,3.0,,,,1.0,,2.0,
11579449,away,Houston Dynamo,Bradley Smith,,,bradley-smith,B. Smith,D,,178,48,M,149814,EUR,765849600,D,3,3,True,6.0,3.0,1.0,,1.0,1.0,2.0,5.0,,,,,,,,11.0,7.0,6.3,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11579449,away,Houston Dynamo,Ibrahim Aliyu,,,ibrahim-aliyu,I. Aliyu,M,11,184,215,M,982466,EUR,1011139200,F,18,18,True,7.0,5.0,,,1.0,2.0,4.0,5.0,,,,,,,,13.0,9.0,6.3,3.0,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,
11579449,away,Houston Dynamo,Luis Caicedo,,,luis-caicedo,L. Caicedo,M,,172,59,M,824938,EUR,832377600,M,27,27,True,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,13.0,3.0,6.6,,0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11579449,away,Houston Dynamo,Teenage Hadebe,,,teenage-hadebe,T. L. Hadebe,D,15,180,280,M,864666,EUR,811296000,D,17,17,True,,,,,,,,,,,,,,,,1.0,1.0,,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11579449,away,Houston Dynamo,Steve Clark,,,steve-clark,S. Clark,G,,190,53,M,109561,EUR,513820800,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11579449,away,Houston Dynamo,Daniel Steres,,,daniel-steres,D. Steres,D,,183,26,M,800378,EUR,658281600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11579449,away,Houston Dynamo,Iván Franco,,,ivan-franco,I. Franco,M,18,165,154,M,924933,EUR,955843200,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
