match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_aerialLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_goalAssist,stat_accurateCross,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_errorLeadToAShot,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_punches,stat_ownGoals
11369817,home,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193.0,1240,M,10406,EUR,573609600,G,22,22,False,True,33.0,27.0,19.0,14.0,22.0,24.0,5.0,9.0,1.0,1.0,10.0,1.0,2.0,2.0,90.0,38.0,7.3,6.0,0.0,0.0,0.00090042,0,0.3641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369817,home,Club Brugge KV,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183.0,7500,M,973290,EUR,918432000,D,17,17,False,,35.0,31.0,2.0,2.0,15.0,16.0,16.0,21.0,,2.0,5.0,,,,90.0,56.0,7.1,16.0,0.9695,1.0562,0.0130294,2,,,,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369817,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188.0,823,M,248331,EUR,728179200,D,44,44,False,,53.0,49.0,7.0,6.0,29.0,30.0,20.0,23.0,2.0,5.0,3.0,,,,90.0,58.0,7.0,4.0,0.0,0.0,0.0143737,0,,,,,3.0,,,,,3.0,1.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11369817,home,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188.0,885,M,1104897,EUR,1106265600,D,58,58,False,,59.0,55.0,5.0,3.0,41.0,44.0,14.0,15.0,,,6.0,,,,90.0,67.0,6.7,4.0,0.0,0.0,0.007972,0,,Jorne,Spileers,,2.0,2.0,,,,,,,,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,
11369817,home,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183.0,4477,M,997152,EUR,977443200,D,55,55,False,,33.0,29.0,5.0,5.0,14.0,15.0,16.0,21.0,,2.0,2.0,,,,45.0,44.0,7.0,9.0,0.0,0.0,0.0660215,0,,,,3.0,2.0,1.0,,,,2.0,1.0,2.0,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,
11369817,home,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174.0,784,M,877236,EUR,951696000,M,10,10,False,,47.0,43.0,,,24.0,24.0,19.0,23.0,,5.0,3.0,,,,71.0,55.0,7.0,5.0,0.0,0.0,0.039303,0,,,,,2.0,1.0,1.0,,,3.0,2.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
11369817,home,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184.0,6213,M,1129862,EUR,987638400,M,15,15,False,,86.0,78.0,7.0,6.0,38.0,40.0,40.0,46.0,2.0,6.0,14.0,,,,90.0,96.0,7.5,8.0,0.1576,0.0,0.0502582,3,,,,,4.0,1.0,,,,1.0,1.0,,2.0,3.0,,,,,1.0,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,
11369817,home,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187.0,2523,M,888537,EUR,946425600,M,7,7,False,,42.0,34.0,5.0,3.0,5.0,5.0,30.0,41.0,1.0,4.0,2.0,,,,90.0,59.0,10.0,12.0,0.4512,0.8859,0.107463,4,,,,4.0,4.0,,,3.0,2.0,1.0,1.0,,,1.0,,3.0,,,1.0,1.0,1.0,5.0,2.0,2.0,1.0,,,,1.0,,,,,
11369817,home,Club Brugge KV,Philip Zinckernagel,philip-zinckernagel,P. Zinckernagel,F,11,175.0,1060,M,328247,EUR,787536000,M,77,77,False,,33.0,23.0,2.0,,6.0,8.0,17.0,30.0,,10.0,1.0,,,,71.0,59.0,8.9,18.0,0.3257,0.3914,0.332803,4,,,,5.0,5.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,3.0,1.0,,1.0,,,,1.0,,1.0,2.0,2.0,3.0,,,,,,,,,
11369817,home,Club Brugge KV,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180.0,11508,M,1121923,EUR,1113696000,M,32,32,False,,19.0,16.0,,,3.0,3.0,13.0,17.0,1.0,13.0,5.0,,,,77.0,51.0,9.2,12.0,0.4761,0.678,0.105657,5,,,,1.0,6.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,,,,,,,1.0,,1.0,10.0,6.0,2.0,2.0,1.0,,1.0,nusaantonio,,,,
