match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_keyPass,stat_interceptionWon,stat_wasFouled,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_bigChanceCreated,stat_lastManTackle,stat_errorLeadToAShot,stat_hitWoodwork
12451079,home,Angers,Ibrahima Niane,ibrahima-niane,I. Niane,F,,187,431,M,,880775,EUR,921110400,F,7,7,False,22.0,16.0,2.0,1.0,0.0,5.0,7.0,11.0,15.0,4.0,,,79.0,27.0,6.4,8.0,0.0114796,0,,,,5.0,3.0,,1.0,,,,,1.0,,,2.0,2.0,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,
12451079,home,Angers,Lilian Raolisoa,lilian-raolisoa,L. Raolisoa,D,27,178,247,M,,1462778,EUR,961113600,D,27,27,True,12.0,10.0,,,1.0,4.0,4.0,8.0,11.0,3.0,,,22.0,20.0,7.3,4.0,0.140468,0,,3.0,2.0,3.0,3.0,1.0,,,1.0,,,,Lilian Raolisoa,,1.0,1.0,,,,,,,,1.0,,2.0,1.0,1.0,,,,1.0,,,
12451079,home,Angers,Yassin Belkhdim,belkhdim-yassin,Y. Belkhdim,M,14,175,1155,M,,1195241,EUR,1013644800,M,14,14,True,9.0,9.0,1.0,1.0,0.0,5.0,5.0,4.0,4.0,1.0,,,22.0,14.0,6.5,1.0,0.00176288,0,,,,4.0,1.0,3.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
12451079,home,Angers,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,12,178,8305,M,dieng_ahmadou_bamba,1102503,EUR,953769600,F,99,99,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,11.0,2.0,6.5,,0.00090388,0,,,,,,,,,,,,,Ahmadou Bamba Dieng,,,,,,,,,,,,,,,,,,,,,,
12451079,home,Angers,Esteban Lepaul,lepaul-esteban,E. Lepaul,F,9,177,1997,M,,966621,EUR,956016000,F,19,19,True,4.0,2.0,,,0.0,,,2.0,6.0,2.0,,,11.0,8.0,7.3,5.0,0.00037619,1,,2.0,,2.0,,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,0.0629,0.4979,,,,,,,,,,,,
12451079,home,Angers,Jacques Ekomié,jacques-ekomie,J. Ekomie,D,3,179,570,M,,1170532,EUR,1061251200,D,3,3,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,9.0,1.0,6.5,,0.00275471,0,,,,1.0,,,,,,,,,Jacques Ekomie,,1.0,,,,,,,,,,,,,,,,,,,,
12451079,home,Angers,Melvin Zinga,melvin-zinga,M. Zinga,G,16,187,122,M,,963201,EUR,1016236800,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451079,home,Angers,Abdoulaye Bamba,abdoulaye-bamba,A. Bamba,D,25,182,172,M,,121180,EUR,641001600,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451079,home,Angers,Zinédine Ould Khaled,zinedine-ould-khaled,Z. O. Khaled,M,22,195,241,M,,989899,EUR,947808000,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451079,home,Angers,Pierrick Capelle,pierrick-capelle,P. Capelle,M,15,181,58,M,,209768,EUR,545443200,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451079,away,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,1,1,False,18.0,18.0,1.0,1.0,0.0,18.0,18.0,,,4.0,1.0,1.0,90.0,27.0,6.8,,7.767e-05,0,-1.025,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12451079,away,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,D,2,2,False,55.0,48.0,1.0,,0.0,8.0,11.0,40.0,47.0,6.0,,,45.0,66.0,7.0,11.0,0.214182,0,,3.0,,4.0,1.0,2.0,,,1.0,1.0,1.0,2.0,,,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,
12451079,away,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,marquinhosm5,155995,EUR,768873600,D,5,5,False,110.0,101.0,6.0,1.0,0.0,56.0,57.0,46.0,54.0,8.0,,,90.0,120.0,6.9,9.0,0.0633605,0,,1.0,1.0,5.0,3.0,1.0,,3.0,1.0,1.0,,3.0,,,1.0,1.0,,,,,,,,1.0,1.0,2.0,,,,,True,,,,
12451079,away,Paris Saint-Germain,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9818,M,milanskriniar,187205,EUR,792460800,D,37,37,False,86.0,83.0,2.0,,0.0,59.0,60.0,24.0,26.0,2.0,,,90.0,95.0,7.0,3.0,0.00869662,1,,,,3.0,3.0,,,2.0,1.0,1.0,,1.0,,,2.0,2.0,,1.0,,,2.0,0.0468,,,,,1.0,,,,,,,,
12451079,away,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17502,M,lberaldo,1108441,EUR,1069632000,D,35,35,False,97.0,92.0,4.0,3.0,0.0,37.0,40.0,55.0,57.0,4.0,,,90.0,107.0,6.6,7.0,0.0415606,1,,,,5.0,3.0,2.0,1.0,,1.0,,,2.0,Lucas Beraldo,,,2.0,,1.0,,,,0.0155,,,,,1.0,,,,,,,,
12451079,away,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,False,57.0,51.0,1.0,1.0,1.0,18.0,18.0,33.0,39.0,3.0,,,66.0,66.0,7.4,7.0,0.0437572,0,,,,6.0,4.0,1.0,,2.0,3.0,2.0,1.0,1.0,,,4.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,
12451079,away,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,False,114.0,109.0,10.0,9.0,0.0,43.0,45.0,66.0,69.0,8.0,,,90.0,126.0,7.2,8.0,0.15181,2,,,,6.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,,,,,,,1.0,,,,0.0424,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,
12451079,away,Paris Saint-Germain,Senny Mayulu,mayulu-senny,S. Mayulu,M,24,183,21840,M,,1473491,EUR,1147824000,M,24,24,False,34.0,28.0,1.0,1.0,0.0,4.0,4.0,24.0,31.0,2.0,,,66.0,43.0,7.0,9.0,0.0403171,1,,1.0,,4.0,1.0,,1.0,,,,,3.0,,,,,,,1.0,,,0.0414,0.0884,2.0,1.0,2.0,1.0,,,,,,,,
12451079,away,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19307,M,kanginlee,917087,EUR,982540800,F,19,19,False,63.0,58.0,1.0,1.0,1.0,14.0,14.0,47.0,54.0,3.0,,,89.0,79.0,10.0,10.0,0.485288,4,,5.0,3.0,6.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,1.0,,,2.0,2.0,2.0,,0.7608,1.2273,2.0,1.0,5.0,,,,,,2.0,,,
12451079,away,Paris Saint-Germain,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,F,11,11,False,67.0,63.0,2.0,2.0,2.0,15.0,16.0,49.0,53.0,1.0,,,90.0,77.0,8.7,7.0,0.797122,5,,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,3.0,,,0.4137,1.0405,,,3.0,,,1.0,,,2.0,,,
12451079,away,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182,37510,M,bradley_b,996952,EUR,1030924800,F,29,29,False,26.0,24.0,,,0.0,5.0,5.0,19.0,23.0,1.0,,,45.0,37.0,8.8,7.0,0.199899,3,,2.0,,2.0,4.0,,,,2.0,1.0,2.0,1.0,,,,1.0,,1.0,2.0,2.0,,0.906,1.5238,2.0,1.0,1.0,,,,,,,,,
12451079,away,Paris Saint-Germain,Yoram Zague,zague-yoram,Y. Zague,D,24,168,2143,M,,1403218,EUR,1147651200,D,42,42,True,25.0,23.0,1.0,1.0,0.0,4.0,4.0,20.0,24.0,,,,45.0,34.0,6.8,4.0,0.0778486,1,,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,0.0507,0.1744,1.0,1.0,1.0,1.0,,,,,,,,
12451079,away,Paris Saint-Germain,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,DD14,1154605,EUR,1117756800,F,14,14,True,15.0,15.0,,,0.0,6.0,6.0,9.0,10.0,,,,45.0,27.0,7.0,3.0,0.150596,2,,1.0,,3.0,7.0,,,,2.0,1.0,,1.0,Désiré Doué,,,,,,,,,0.0914,,5.0,3.0,1.0,,2.0,2.0,,,,,,
12451079,away,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,ODembélé,818244,EUR,863654400,F,10,10,True,21.0,18.0,1.0,1.0,0.0,4.0,4.0,16.0,20.0,1.0,,,24.0,30.0,7.3,5.0,0.0976743,2,,3.0,2.0,,2.0,,,,,,1.0,,,,,,,,1.0,,,0.1456,0.7312,2.0,2.0,2.0,1.0,,1.0,,,,,,
12451079,away,Paris Saint-Germain,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23659,M,RKM,871706,EUR,912816000,F,23,23,True,7.0,3.0,,,0.0,1.0,4.0,2.0,3.0,,,,24.0,11.0,6.5,5.0,0.0806999,2,,,,2.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,0.8395,0.5451,2.0,1.0,,,,,,,,,,1.0
12451079,away,Paris Saint-Germain,João Neves,joao-neves,J. Neves,M,87,174,37142,M,joao_neves,1190933,EUR,1096243200,M,87,87,True,6.0,6.0,1.0,1.0,0.0,4.0,4.0,2.0,2.0,,,,8.0,10.0,7.1,,0.00176006,2,,,,,3.0,,,,,,,,,,,1.0,,1.0,1.0,,,0.2911,0.1839,1.0,1.0,,,1.0,,,,,,,
12451079,away,Paris Saint-Germain,Matvey Safonov,matvey-safonov,M. Safonov,G,39,191,16026,M,MSafonov,800749,EUR,919900800,G,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451079,away,Paris Saint-Germain,Arnau Tenas,arnau-tenas,A. Tenas,G,25,185,5097,M,,908714,EUR,991180800,G,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451079,away,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180,37370,M,nunomendes_5,989768,EUR,1024444800,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451079,away,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
