match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialLost,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_onTargetScoringAttempt,stat_accurateCross,stat_wasFouled,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_goalAssist,stat_penaltyConceded
10913495,home,Al Raed,Silviu Lung Jr.,silviu-lung-jr,S. Lung Jr.,G,1,189.0,122,M,44556,EUR,612921600,G,1,1,False,27.0,23.0,14.0,10.0,19.0,22.0,4.0,5.0,7.0,1.0,1.0,90.0,33.0,6.1,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913495,home,Al Raed,Yahya Sunbul,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,958020,EUR,884131200,D,45,45,False,28.0,23.0,3.0,1.0,14.0,15.0,9.0,14.0,4.0,,,58.0,52.0,6.5,14.0,1,1.0,5.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10913495,home,Al Raed,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400,D,19,19,False,45.0,42.0,3.0,2.0,31.0,32.0,11.0,14.0,4.0,,,89.0,52.0,6.8,4.0,0,1.0,4.0,3.0,,,1.0,1.0,,2.0,,1.0,2.0,,,True,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10913495,home,Al Raed,Mohammed Salem,mohammed-salem,M. Salem,D,,175.0,5,M,818554,EUR,492134400,D,12,12,False,43.0,33.0,6.0,1.0,25.0,30.0,8.0,13.0,7.0,,,90.0,53.0,6.4,11.0,0,,1.0,4.0,,,1.0,,,6.0,,1.0,,,,,,,,Mohammed,Salem,4.0,,,,,,,,,,,,,,,
10913495,home,Al Raed,Pablo Santos,pablo-santos,P. Santos,D,27,185.0,62,M,874392,EUR,700876800,D,28,28,False,45.0,40.0,5.0,4.0,29.0,31.0,11.0,15.0,3.0,,,90.0,60.0,7.1,7.0,1,1.0,4.0,7.0,1.0,1.0,,,,2.0,2.0,1.0,3.0,,,,1.0,2.0,1.0,,,4.0,1.0,,,,,,,,,,,,,,
10913495,home,Al Raed,Awdh Faraj,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,D,27,27,False,38.0,34.0,2.0,1.0,19.0,20.0,17.0,21.0,7.0,,,90.0,73.0,6.8,12.0,1,3.0,4.0,6.0,3.0,,5.0,4.0,1.0,2.0,,,1.0,2.0,2.0,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,
10913495,home,Al Raed,Mohamed Fouzair,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800,M,10,10,False,29.0,21.0,3.0,1.0,3.0,5.0,19.0,27.0,1.0,,,90.0,52.0,6.9,18.0,2,3.0,9.0,6.0,1.0,2.0,5.0,2.0,,1.0,,,,3.0,1.0,,,,3.0,,,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
10913495,home,Al Raed,Sultan Farhan,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600,M,44,44,False,47.0,42.0,3.0,2.0,24.0,26.0,18.0,21.0,9.0,,,90.0,57.0,7.0,6.0,1,,2.0,4.0,,,,,1.0,,,1.0,4.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10913495,home,Al Raed,Damjan Đoković,damjan-dokovic,D. Djoković,M,88,188.0,128,M,108740,EUR,640396800,M,88,88,False,33.0,26.0,7.0,4.0,8.0,9.0,18.0,25.0,3.0,,,85.0,39.0,6.7,8.0,0,1.0,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
10913495,home,Al Raed,Alexandru Mitriță,alexandru-mitrita,A. Mitriță,F,20,167.0,1639,M,179639,EUR,792201600,M,82,82,False,15.0,14.0,2.0,2.0,2.0,2.0,13.0,15.0,1.0,,,59.0,29.0,6.5,9.0,1,2.0,4.0,2.0,,2.0,3.0,1.0,1.0,,,,,3.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,
10913495,home,Al Raed,Júlio Tavares,julio-tavares,J. Tavares,F,11,187.0,109,M,218652,EUR,595900800,F,17,17,False,32.0,23.0,1.0,1.0,7.0,7.0,16.0,25.0,1.0,,,90.0,48.0,6.4,17.0,0,,13.0,10.0,2.0,4.0,2.0,,,,,,2.0,2.0,1.0,,3.0,1.0,2.0,,,7.0,,,1.0,,,,,,,,,,,,
10913495,home,Al Raed,Karim El Berkaoui,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,919719,EUR,818812800,F,11,11,True,10.0,7.0,2.0,2.0,2.0,4.0,5.0,6.0,2.0,,,32.0,16.0,6.3,6.0,1,,3.0,1.0,1.0,1.0,,,1.0,,,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10913495,home,Al Raed,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200,M,7,7,True,9.0,7.0,1.0,,4.0,4.0,3.0,8.0,1.0,,,31.0,21.0,6.3,7.0,1,3.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
10913495,home,Al Raed,Naif Hazzazi,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200,M,18,18,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,12.0,4.0,6.4,,0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10913495,home,Al Raed,Raed Al-Ghamdi,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,795468,EUR,768182400,F,9,9,True,1.0,,,,,,,1.0,1.0,,,8.0,4.0,6.8,2.0,1,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10913495,home,Al Raed,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913495,home,Al Raed,Abdullah Al-Shaflut,abdullah-saad-al-shaflut,A. S. A. Shaflut,D,66,170.0,2,M,1429813,EUR,1020038400,D,66,66,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Abdullah,Al-Shaflut,,,,,,,,,,,,,,,,
10913495,home,Al Raed,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913495,home,Al Raed,Abdulaziz Al Jebreen,abdulaziz-al-jebreen,A. A. Jebreen,M,,178.0,12,M,791406,EUR,640483200,M,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913495,home,Al Raed,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913495,away,Al-Ettifaq,Paulo Victor,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000,G,48,48,False,19.0,12.0,8.0,1.0,11.0,12.0,1.0,7.0,8.0,1.0,1.0,90.0,30.0,6.8,7.0,0,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,2.0,1.0,2.0,,
10913495,away,Al-Ettifaq,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800,D,2,2,False,31.0,25.0,7.0,3.0,11.0,14.0,16.0,26.0,4.0,,,90.0,62.0,8.1,19.0,0,9.0,2.0,4.0,,,2.0,1.0,,2.0,,2.0,1.0,1.0,2.0,,,1.0,1.0,,,1.0,,2.0,1.0,2.0,,,,1.0,,,,,,2.0,
10913495,away,Al-Ettifaq,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,5,5,False,52.0,46.0,3.0,1.0,35.0,36.0,11.0,16.0,4.0,,,90.0,59.0,6.3,8.0,0,,4.0,2.0,1.0,1.0,,,,3.0,,,1.0,,,,2.0,,,Saad Al-Mousa,,1.0,,,,,,,,,,,,,,,
10913495,away,Al-Ettifaq,Marcel Tisserand,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000,D,32,32,False,42.0,37.0,6.0,2.0,30.0,31.0,7.0,11.0,5.0,,,90.0,51.0,7.0,5.0,0,,1.0,3.0,1.0,,,,,5.0,1.0,1.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
10913495,away,Al-Ettifaq,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200,D,12,12,False,46.0,37.0,3.0,1.0,16.0,18.0,21.0,28.0,5.0,,,90.0,68.0,7.2,12.0,1,,6.0,8.0,1.0,1.0,2.0,2.0,,,,1.0,5.0,1.0,,,1.0,4.0,4.0,Alhwsawi Sanousi Mohammed,,1.0,1.0,,,,,1.0,,,,,,,,,1.0
10913495,away,Al-Ettifaq,Ibrahim Mahnashi,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200,M,6,6,False,62.0,53.0,4.0,2.0,25.0,25.0,28.0,37.0,5.0,,,87.0,74.0,6.6,11.0,1,,8.0,5.0,2.0,,,,,3.0,,,3.0,2.0,,,4.0,1.0,2.0,,,,,,2.0,,1.0,,,,,,,,,,
10913495,away,Al-Ettifaq,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187.0,216,M,876857,EUR,895881600,M,98,98,False,83.0,72.0,12.0,10.0,26.0,28.0,46.0,55.0,11.0,,,90.0,98.0,7.3,14.0,1,,7.0,8.0,5.0,2.0,2.0,2.0,1.0,2.0,,,5.0,1.0,,,,3.0,,,,,,,1.0,,,,,,,,,,,,
10913495,away,Al-Ettifaq,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,M,7,7,False,37.0,27.0,6.0,2.0,7.0,8.0,21.0,35.0,4.0,,,90.0,60.0,6.7,20.0,2,6.0,4.0,3.0,1.0,2.0,2.0,2.0,,,,,1.0,3.0,1.0,True,1.0,1.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,
10913495,away,Al-Ettifaq,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,M,17,17,False,20.0,15.0,2.0,1.0,5.0,7.0,10.0,15.0,4.0,,,63.0,27.0,6.4,8.0,0,2.0,3.0,3.0,,1.0,,,,,,1.0,,,2.0,,2.0,,,,,2.0,,,1.0,,,,,,,,,,,,
10913495,away,Al-Ettifaq,Robin Quaison,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800,M,99,99,False,15.0,12.0,1.0,1.0,2.0,2.0,10.0,13.0,1.0,,,86.0,30.0,6.9,9.0,1,,5.0,5.0,,2.0,3.0,1.0,,1.0,,1.0,3.0,2.0,,,,2.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,
10913495,away,Al-Ettifaq,Youssouf Niakate,youssouf-niakate,Y. Niakate,F,12,178.0,551,M,291915,EUR,724464000,F,18,18,False,10.0,7.0,,,3.0,3.0,4.0,7.0,,,,74.0,16.0,6.7,4.0,3,,4.0,3.0,,,1.0,,2.0,,,,,,,,3.0,,,,,1.0,,,2.0,,1.0,,,1.0,,,,,,,
10913495,away,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800,F,27,27,True,16.0,13.0,,,6.0,6.0,7.0,10.0,4.0,,,27.0,23.0,6.9,3.0,1,,3.0,3.0,,,1.0,1.0,1.0,,,2.0,1.0,,,,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,
10913495,away,Al-Ettifaq,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,8,8,True,17.0,15.0,,,5.0,5.0,10.0,12.0,3.0,,,16.0,22.0,6.9,3.0,0,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
10913495,away,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,True,5.0,5.0,,,,,5.0,5.0,,,,10.0,6.0,6.6,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913495,away,Al-Ettifaq,Faisal Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,951,M,966452,EUR,997660800,M,16,16,True,12.0,11.0,,,3.0,4.0,8.0,8.0,,,,10.0,15.0,6.7,3.0,0,,1.0,,,,1.0,,,1.0,,,,,2.0,,,,,Faisal,Al-Ghamdi,,,,,,,,,,,,,,,,
10913495,away,Al-Ettifaq,Abdullah Hussein Alowayshir,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913495,away,Al-Ettifaq,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000,D,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913495,away,Al-Ettifaq,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,M,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913495,away,Al-Ettifaq,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913495,away,Al-Ettifaq,Nawaf Hazazi,hazazi-nawaf,N. Hazazi,F,77,168.0,13,M,1092810,EUR,1010707200,M,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Nawaf Hazazi,,,,,,,,,,,,,,,,,
