match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,captain,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_outfielderBlock,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_hitWoodwork,player_sofascoreId,stat_totalOffside,player_firstName,player_lastName,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAGoal
12629257,home,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,1,1,False,26.0,11.0,19.0,5.0,0.0,8.0,11.0,3.0,15.0,7.0,1.0,2.0,90.0,31.0,6.5,16.0,0.00101199,0,0.3964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12629257,home,Internacional,Bruno Gomes,bruno-gomes,B. Gomes,D,15,175,903,M,995071,EUR,986342400,D,15,15,False,58.0,47.0,5.0,1.0,0.0,21.0,24.0,26.0,34.0,8.0,,,90.0,85.0,6.9,18.0,0.0200148,1,,2.0,1.0,6.0,7.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,0.1414,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12629257,home,Internacional,Agustín Rogel,agustin-rogel,A. Rogel,D,3,190,476,M,875293,EUR,877046400,D,18,18,False,50.0,41.0,2.0,,0.0,32.0,38.0,9.0,12.0,2.0,,,90.0,59.0,6.7,9.0,0.00202398,1,,2.0,5.0,5.0,9.0,,,1.0,2.0,1.0,,1.0,2.0,0.0589,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12629257,home,Internacional,Gabriel Mercado,gabriel-mercado,G. Mercado,D,25,180,995,M,128376,EUR,543024000,D,25,25,False,47.0,41.0,4.0,2.0,0.0,32.0,35.0,9.0,12.0,2.0,,,90.0,55.0,7.0,6.0,0.0023508,2,,1.0,4.0,1.0,5.0,,,2.0,,,,1.0,,0.0568,1.0,,,,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,
12629257,home,Internacional,Alexandro Bernabei,alexandro-bernabei,A. Bernabei,D,26,169,2144,M,989200,EUR,969753600,D,26,26,False,43.0,32.0,2.0,1.0,0.0,15.0,23.0,19.0,28.0,4.0,,,90.0,92.0,7.1,27.0,0.170916,1,,,3.0,7.0,7.0,1.0,,,,,1.0,,1.0,0.0607,3.0,1.0,8.0,4.0,,4.0,,8.0,2.0,1.0,0.044,,,,,,,,,,,,,,,,,,,
12629257,home,Internacional,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,29,29,False,34.0,31.0,4.0,2.0,0.0,16.0,17.0,15.0,17.0,5.0,,,64.0,46.0,7.6,6.0,0.0205166,1,,2.0,1.0,3.0,4.0,1.0,,,1.0,1.0,2.0,1.0,,0.5825,1.0,,1.0,1.0,,2.0,,,,1.0,0.3404,1.0,,,,,,,,,,,,,,,,,,
12629257,home,Internacional,Rômulo Zwarg,romulo,R. Zwarg,M,23,182,491,M,989384,EUR,951868800,M,40,40,False,30.0,24.0,3.0,1.0,0.0,11.0,12.0,13.0,18.0,4.0,,,90.0,39.0,6.8,7.0,0.00583919,1,,1.0,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0567,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12629257,home,Internacional,Bruno Tabata,bruno-tabata,B. Tabata,M,17,175,1114,M,845433,EUR,859680000,M,17,17,False,25.0,20.0,2.0,1.0,0.0,3.0,5.0,18.0,25.0,4.0,,,90.0,52.0,7.8,15.0,0.484555,6,,1.0,1.0,4.0,6.0,1.0,1.0,,1.0,1.0,3.0,2.0,,1.3257,3.0,,4.0,2.0,1.0,,,5.0,1.0,4.0,1.9375,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
12629257,home,Internacional,Gabriel Carvalho,gabriel-teixeira,G. Carvalho,M,20,168,1272,M,1485218,EUR,1187308800,M,34,34,False,36.0,32.0,3.0,2.0,0.0,8.0,8.0,25.0,33.0,,,,90.0,59.0,6.7,14.0,0.154444,2,,2.0,,11.0,4.0,2.0,,,,,1.0,1.0,5.0,0.1682,3.0,,5.0,3.0,2.0,,,5.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,
12629257,home,Internacional,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,M,21,21,False,,,,,0.0,,,,,,,,7.0,1.0,,,,0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12629257,home,Internacional,Enner Valencia,enner-valencia,E. Valencia,F,10,177,9801,M,106456,EUR,626140800,F,13,13,False,3.0,2.0,,,0.0,2.0,2.0,,2.0,2.0,,,45.0,13.0,6.1,5.0,8.158e-05,2,,5.0,,8.0,1.0,1.0,,,,,1.0,1.0,1.0,0.8103,,,1.0,,,,,1.0,,2.0,0.7695,,,,1.0,,1.0,,ennervalencia,1.0,,,,,,,,,,
12629257,home,Internacional,Gustavo Prado,gustavo-prado,G. Prado,M,47,179,743,M,1485220,EUR,1118016000,M,47,47,True,16.0,15.0,1.0,1.0,0.0,2.0,2.0,13.0,15.0,2.0,,,70.0,35.0,6.9,7.0,0.043783,4,,1.0,,7.0,6.0,3.0,1.0,,4.0,2.0,1.0,2.0,,0.1628,,2.0,1.0,,1.0,,,1.0,,2.0,0.5636,,,,,,,,,,,,,,,,,,,
12629257,home,Internacional,Lucas Alario,lucas-alario,L. Alario,F,27,184,1109,M,249893,EUR,718502400,F,31,31,True,10.0,6.0,,,0.0,3.0,5.0,3.0,5.0,2.0,,,45.0,14.0,6.5,6.0,0.0145755,0,,3.0,1.0,6.0,2.0,,,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12629257,home,Internacional,Fernando,fernando-reges,Fernando,M,,183,1104,M,41837,EUR,554169600,M,5,5,True,12.0,8.0,1.0,,0.0,2.0,3.0,6.0,9.0,1.0,,,26.0,13.0,6.7,4.0,0.0135438,0,,,2.0,1.0,2.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12629257,home,Internacional,Ricardo Mathias,ricardo-mathias,R. Mathias,F,77,192,1826,M,1483340,EUR,1153785600,F,49,49,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,13.0,7.0,6.7,5.0,0.00214717,0,,2.0,2.0,4.0,3.0,,,,,,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,Ricardo Mathias,,,,,,,,,
12629257,home,Internacional,Fabricio,fabricio,Fabricio,G,12,193,150,M,883917,EUR,505440000,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
