match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalTackle,stat_wonTackle,captain,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_bigChanceMissed,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside
11406781,home,Empoli,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,25,25,False,18.0,8.0,15.0,6.0,2.0,4.0,6.0,14.0,1.0,3.0,3.0,7.0,2.0,1.0,1.0,2.0,90.0,30.0,7.2,10.0,0.00247984,0,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406781,home,Empoli,Bartosz Bereszyński,,,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,D,19,19,False,27.0,21.0,4.0,2.0,15.0,16.0,6.0,12.0,,2.0,6.0,2.0,1.0,,,,90.0,48.0,7.1,10.0,0.00348982,0,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11406781,home,Empoli,Sebastian Walukiewicz,,,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,False,22.0,12.0,6.0,,9.0,10.0,3.0,12.0,3.0,5.0,6.0,2.0,,,,,90.0,34.0,7.3,10.0,0.00045771,0,,,,2.0,,,,2.0,1.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,
11406781,home,Empoli,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,33,33,False,27.0,20.0,8.0,3.0,14.0,15.0,6.0,12.0,1.0,2.0,5.0,3.0,,,,,90.0,41.0,7.4,7.0,0.0107418,0,,,,2.0,1.0,,,,4.0,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,
11406781,home,Empoli,Emmanuel Gyasi,,,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,21.0,18.0,1.0,,7.0,9.0,12.0,14.0,1.0,3.0,2.0,2.0,,,,,90.0,35.0,7.0,6.0,0.213675,0,,2.0,3.0,8.0,3.0,,,1.0,1.0,,1.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,
11406781,home,Empoli,Alberto Grassi,,,alberto-grassi,A. Grassi,M,33,183,263,M,186845,EUR,794534400,M,5,5,False,21.0,17.0,2.0,1.0,14.0,15.0,3.0,6.0,1.0,4.0,4.0,3.0,1.0,,,,82.0,30.0,6.8,4.0,0.010786,0,,,2.0,4.0,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
11406781,home,Empoli,Youssef Maleh,,,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,29,29,False,34.0,27.0,6.0,3.0,18.0,20.0,9.0,16.0,1.0,8.0,,10.0,1.0,,,,90.0,54.0,7.6,10.0,0.0223502,0,,2.0,1.0,4.0,,,,1.0,1.0,,2.0,6.0,4.0,,,,1.0,,,,,,,,,,,,
11406781,home,Empoli,Giuseppe Pezzella,,,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,M,3,3,False,14.0,7.0,3.0,,5.0,10.0,4.0,7.0,,5.0,1.0,4.0,2.0,,,,82.0,38.0,6.7,14.0,0.24387,0,,3.0,,4.0,1.0,3.0,1.0,1.0,,2.0,1.0,2.0,1.0,,,2.0,,,1.0,,,,,,,,,,
11406781,home,Empoli,Jacopo Fazzini,,,jacopo-fazzini,J. Fazzini,F,22,178,840,M,1012179,EUR,1047772800,F,21,21,False,17.0,13.0,,,4.0,4.0,10.0,16.0,,8.0,1.0,1.0,2.0,,,,70.0,42.0,7.5,10.0,0.124529,3,,3.0,2.0,5.0,,2.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,,,1.0,1.0,,2.0,2.0,1.0,0.1268,,,,,,,
11406781,home,Empoli,Nicolò Cambiaghi,,,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,971005,EUR,977961600,F,28,28,False,10.0,10.0,,,4.0,4.0,7.0,7.0,1.0,6.0,1.0,4.0,1.0,,,,70.0,25.0,6.9,4.0,0.00864916,2,,1.0,2.0,3.0,,2.0,1.0,,1.0,3.0,,3.0,3.0,,,1.0,,,,2.0,,0.5228,1.0,1.0,,,,,
11406781,home,Empoli,Alberto Cerri,,,alberto-cerri,A. Cerri,F,7,196,335,M,187121,EUR,829612800,F,17,17,False,4.0,2.0,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,20.0,11.0,7.3,5.0,0.0004162,2,,,,2.0,,,,,,1.0,,,,,,,2.0,,,1.0,,0.2683,,,1.0,1.0,0.7412,,
11406781,home,Empoli,M'Baye Niang,,,mbaye-niang,M. Niang,F,29,188,1652,M,139228,EUR,787795200,F,10,10,True,10.0,6.0,2.0,,1.0,2.0,5.0,8.0,3.0,5.0,1.0,2.0,1.0,,,,70.0,20.0,6.6,9.0,0.0286539,0,,,2.0,5.0,,3.0,1.0,,,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,
11406781,home,Empoli,Szymon Żurkowski,,,szymon-zurkowski,S. Żurkowski,F,14,185,1858,M,860435,EUR,875145600,M,27,27,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,,20.0,7.0,6.3,1.0,0.0003306,0,,,,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11406781,home,Empoli,Matteo Cancellieri,,,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,F,20,20,True,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,,,,2.0,,,,,20.0,9.0,6.2,7.0,0.00077804,0,,,3.0,6.0,,,,,,4.0,2.0,,,,,,1.0,,,,,,,,,,,,
11406781,home,Empoli,Liberato Cacace,,,liberato-cacace,L. Cacace,D,13,184,514,M,905264,EUR,970012800,D,13,13,True,4.0,1.0,2.0,,,,1.0,4.0,1.0,1.0,2.0,2.0,,,,,8.0,10.0,6.6,5.0,0.00032174,0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
