match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_dispossessed,stat_unsuccessfulTouch,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_errorLeadToAShot,stat_outfielderBlock,stat_clearanceOffLine,stat_penaltyWon,stat_errorLeadToAGoal
12448374,home,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,16.0,15.0,4.0,3.0,0.0,13.0,14.0,2.0,2.0,5.0,1.0,90.0,20.0,6.3,1.0,0.0009714,0,-1.0414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448374,home,FC Utrecht,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,53.0,50.0,3.0,3.0,0.0,20.0,20.0,31.0,41.0,3.0,,90.0,91.0,7.0,14.0,0.068027,0,,8.0,1.0,1.0,4.0,5.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12448374,home,FC Utrecht,Mike van der Hoorn,,,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,3,3,False,109.0,97.0,9.0,3.0,0.0,26.0,27.0,71.0,82.0,5.0,,90.0,118.0,6.9,12.0,0.074739,1,,,,2.0,4.0,8.0,1.0,,,2.0,1.0,1.0,,2.0,,5.0,1.0,1.0,1.0,0.0176,0.009,,,,,,,,,,,,,,,,,,
12448374,home,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,98.0,91.0,6.0,3.0,0.0,45.0,47.0,46.0,51.0,6.0,,90.0,112.0,7.9,7.0,0.118141,1,,,,,,6.0,,1.0,1.0,4.0,1.0,3.0,2.0,,,2.0,1.0,,,0.2479,0.9109,True,1.0,,,,,,,,,,,,,,,,
12448374,home,FC Utrecht,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,37.0,32.0,4.0,2.0,1.0,11.0,11.0,26.0,43.0,5.0,,70.0,70.0,7.7,19.0,0.32552,1,,17.0,5.0,1.0,4.0,4.0,,2.0,,1.0,,3.0,3.0,,3.0,1.0,,,1.0,0.0195,,,,2.0,1.0,,,,,,,,,,,,,,
12448374,home,FC Utrecht,Oscar Fraulo,,,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,6,6,False,65.0,60.0,4.0,4.0,0.0,17.0,19.0,44.0,47.0,6.0,,90.0,72.0,6.9,7.0,0.089405,0,,1.0,1.0,1.0,4.0,2.0,,1.0,1.0,,,,,1.0,3.0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,
12448374,home,FC Utrecht,Paxten Aaronson,Paxten Aaronson,,paxten-aaronson,P. Aaronson,M,31,175,898,M,1035515,EUR,1061856000,M,21,21,False,31.0,28.0,,,0.0,7.0,7.0,22.0,26.0,7.0,,90.0,53.0,7.9,5.0,0.116414,5,,2.0,1.0,,4.0,11.0,3.0,,,,1.0,9.0,4.0,1.0,,1.0,1.0,,,0.2715,0.6068,,1.0,,3.0,1.0,,1.0,,,,,,,,,,,
12448374,home,FC Utrecht,Ole Romeny,,,ole-romeny,O. Romeny,F,11,185,13950,M,921948,EUR,961459200,M,77,77,False,37.0,31.0,1.0,,0.0,3.0,3.0,28.0,38.0,2.0,,83.0,56.0,6.7,16.0,0.044405,3,,4.0,,1.0,5.0,4.0,1.0,3.0,1.0,,,,,3.0,1.0,,1.0,,1.0,0.246,,,,,1.0,,3.0,1.0,oleromeny,1.0,,,,,,,,,
12448374,home,FC Utrecht,Victor Jensen,,,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,7,7,False,11.0,8.0,,,0.0,1.0,1.0,7.0,10.0,3.0,,45.0,14.0,6.6,4.0,0.0095092,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
12448374,home,FC Utrecht,Yoann Cathline,,,cathline-yoann,Y. Cathline,M,10,176,517,M,1105700,EUR,1027296000,M,20,20,False,25.0,21.0,,,0.0,5.0,5.0,17.0,25.0,4.0,,59.0,43.0,6.9,12.0,0.268582,3,,5.0,1.0,1.0,3.0,3.0,,3.0,1.0,,,1.0,1.0,1.0,2.0,,,,1.0,0.0908,,,,,3.0,,2.0,,,,,,,,,,,,
