match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_fouls,stat_keyPass,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_goals,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_lastManTackle,stat_goodHighClaim,stat_errorLeadToAShot
12437574,home,Las Palmas,Dinko Horkaš,,,dinko-horkas,D. Horkaš,G,1,189.0,377,M,855922,EUR,921024000,G,13,13,False,44.0,26.0,31.0,13.0,0.0,19.0,22.0,7.0,22.0,2.0,5.0,3.0,5.0,1.0,90.0,55.0,7.1,19.0,0.00407068,0,-0.5583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437574,home,Las Palmas,Viti Rozada,,,viti-rozada,V. Rozada,D,17,171.0,116,M,1031499,EUR,874368000,D,18,18,False,33.0,25.0,4.0,,0.0,10.0,12.0,15.0,22.0,2.0,8.0,,,,90.0,53.0,6.7,12.0,0.0395099,0,,1.0,1.0,2.0,10.0,2.0,1.0,1.0,5.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12437574,home,Las Palmas,Juanma Herzog,,,juanma-herzog,J. Herzog,D,15,186.0,242,M,1513451,EUR,1084406400,D,28,28,False,31.0,26.0,3.0,,0.0,26.0,26.0,,5.0,1.0,3.0,,,,71.0,37.0,6.5,5.0,0.0002805,1,,,3.0,2.0,3.0,,,,,,,,2.0,1.0,1.0,2.0,0.0572,,,,,,,,,,,,,,,,,
12437574,home,Las Palmas,Scott McKenna,,,scott-mckenna,S. McKenna,D,26,188.0,973,M,358108,EUR,847756800,D,15,15,False,52.0,41.0,4.0,,0.0,28.0,33.0,13.0,19.0,2.0,5.0,,,,90.0,55.0,6.2,12.0,0.0918627,0,,,6.0,6.0,6.0,,,,,,1.0,,5.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
12437574,home,Las Palmas,Mika Mármol,,,mika-marmol,M. Mármol,D,3,181.0,783,M,979146,EUR,993945600,D,3,3,False,40.0,28.0,8.0,2.0,0.0,11.0,13.0,17.0,29.0,3.0,4.0,,,,90.0,63.0,6.3,19.0,0.0376862,0,,2.0,1.0,3.0,3.0,2.0,1.0,,2.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,
12437574,home,Las Palmas,Sandro Ramírez,,,sandro-ramirez,S. Ramírez,M,19,175.0,945,M,188407,EUR,805248000,M,19,19,False,11.0,10.0,,,0.0,4.0,4.0,8.0,15.0,,,,,,63.0,30.0,7.1,9.0,0.152274,2,,8.0,,2.0,3.0,,,,1.0,1.0,,2.0,1.0,,,1.0,0.0641,1.0,2.0,True,2.0,1.0,1.0,0.0334,,,,,,,,,,
12437574,home,Las Palmas,Dário Essugo,,,dario-essugo,D. Essugo,M,14,178.0,9115,M,1110006,EUR,1110758400,M,29,29,False,31.0,24.0,5.0,1.0,0.0,15.0,16.0,9.0,15.0,,3.0,,,,71.0,41.0,6.7,9.0,0.0155336,1,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,0.0213,,,,,1.0,,0.0478,1.0,,,,,,,,,
12437574,home,Las Palmas,Javier Muñoz,,,javier-munoz,J. Muñoz,M,14,179.0,313,M,353154,EUR,793929600,M,5,5,False,26.0,18.0,7.0,2.0,0.0,8.0,9.0,11.0,19.0,1.0,4.0,,,,80.0,38.0,6.7,11.0,0.139117,2,,2.0,2.0,1.0,2.0,,,,,,2.0,,,,,2.0,0.0367,1.0,1.0,,1.0,1.0,1.0,0.0417,,,,,,,,,,
12437574,home,Las Palmas,Alberto Moleiro,,,alberto-moleiro,A. Moleiro,M,20,172.0,3634,M,1012444,EUR,1064880000,M,10,10,False,21.0,17.0,1.0,,0.0,5.0,5.0,12.0,17.0,,3.0,,,,80.0,32.0,6.4,8.0,0.0302394,0,,1.0,,4.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,
12437574,home,Las Palmas,Oliver McBurnie,,,oliver-mcburnie,O. McBurnie,F,9,188.0,1008,M,367228,EUR,833846400,F,16,16,False,17.0,11.0,,,0.0,1.0,1.0,10.0,16.0,1.0,1.0,,,,90.0,30.0,7.6,9.0,0.0117835,3,,,2.0,5.0,7.0,,2.0,1.0,1.0,,,3.0,2.0,1.0,,,1.112,2.0,1.0,,,1.0,1.0,0.9148,,1.0,1.0,,,,,,,
