match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_ownGoals,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goals,player_sofascoreId
14035983,home,KVC Westerlo,Nacho Ferri,,,nacho-ferri,N. Ferri,F,90,192.0,459,M,1196903,EUR,1096934400,F,90,90,False,13.0,7.0,,,0.0,4.0,7.0,3.0,6.0,1.0,,2.0,,,,,,84.0,33.0,6.3,15.0,0.0183417,127.96130538781,11.0,36.225,25.725,,3,,-0.31,0.32,-0.01,,1.0,,3.0,10.0,8.0,3.0,3.0,2.0,,1.0,1.0,4.0,2.0,67.348611225658,3.0,,4.0,,,1.0,,,3.0,0.1436,-0.51,,,2.0,0.1581,,,
14035983,home,KVC Westerlo,Raf Smekens,,,smekens-raf,R. Smekens,M,17,181.0,28,M,1177983,EUR,1075334400,M,17,17,True,35.0,24.0,2.0,1.0,0.0,8.0,13.0,16.0,22.0,,1.0,3.0,,,,,,45.0,47.0,6.8,14.0,0.0209689,123.95657491209,16.0,91.035,22.89,,2,,0.14,0.08,-0.02,,1.0,,,,2.0,,,,,2.0,1.0,,,24.46492583271,1.0,1.0,,,,2.0,,,,0.076,-0.03,,,,,,,
14035983,home,KVC Westerlo,Naoufal Bohamdi-Kamoni,Naoufal Bohamdi-Kamoni,,naoufal-bohamdi-kamoni,N. Bohamdi-Kamoni,F,11,,49,M,2124293,EUR,1187568000,F,11,11,True,11.0,10.0,,,0.0,3.0,3.0,7.0,8.0,,,1.0,,,,,,26.0,21.0,6.8,7.0,0.00413676,58.308573842021,8.0,22.365,16.8,,0,,-0.07,0.08,0.0,,3.0,,,,3.0,,,,,2.0,2.0,3.0,1.0,9.3157878893843,1.0,,,,,,,,,,,,,,,,,
14035983,home,KVC Westerlo,Shunsuke Saito,Shunsuke,Saito,shunsuke-saito,S. Saito,M,38,174.0,244,M,1869028,EUR,1114473600,F,38,38,True,8.0,6.0,,,0.0,2.0,3.0,4.0,5.0,,,1.0,,,,,,16.0,19.0,7.0,8.0,0.626539,35.827165043227,5.0,32.34,12.39,,0,,0.32,0.04,-0.03,,6.0,3.0,,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,
14035983,home,KVC Westerlo,Kyan Vaesen,,,vaesen-kyan,K. Vaesen,F,17,190.0,139,M,997827,EUR,987120000,F,14,14,True,4.0,2.0,1.0,,0.0,2.0,2.0,,2.0,,,2.0,,,,,,16.0,7.0,6.3,3.0,9.291e-05,22.017790796232,4.0,1.47,8.4,,1,,-0.03,0.04,0.0,,,,,2.0,,,,,,,,1.0,,,,,2.0,,,,,,,0.0464,-0.1,,,1.0,0.1478,,,
14035983,home,KVC Westerlo,Fernand Gouré,,,fernand-goure,F. Gouré,F,29,189.0,108,M,1100897,EUR,1018569600,F,29,29,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,,,,,,,,,12.0,10.0,6.6,1.0,0.00142488,15.782277433881,1.0,11.235,11.235,,1,,-0.01,0.02,-0.01,,,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,15.782277433881,1.0,,,,1.0,,,,1.0,0.0874,-0.18,,,1.0,0.2145,,,
14035983,home,KVC Westerlo,Koen Van Langendonck,,,koen-van-langendonck,K. V. Langendonck,G,30,188.0,44,M,247481,EUR,613353600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035983,home,KVC Westerlo,Roman Neustädter,,,roman-neustadter,R. Neustädter,D,33,190.0,122,M,38471,EUR,572140800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035983,home,KVC Westerlo,Thomas Van den Keybus,,,thomas-van-den-keybus,T. V. d. Keybus,M,39,179.0,112,M,997164,EUR,988156800,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035983,home,KVC Westerlo,Serhiy Sydorchuk,,,serhiy-sydorchuk,S. Sydorchuk,M,8,189.0,289,M,81202,EUR,673142400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035983,away,Cercle Brugge,Warleson,,,warleson,Warleson,G,1,191.0,144,M,861071,EUR,841449600,G,1,1,False,28.0,12.0,24.0,8.0,0.0,4.0,6.0,8.0,22.0,1.0,,11.0,1.0,3.0,6.0,1.0,1.0,90.0,38.0,7.8,17.0,0.00160211,15.330916412418,3.0,13.65,6.615,0.4401,0,0.5953,0.1,-0.02,0.3,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035983,away,Cercle Brugge,Gary Magnee,,,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,D,15,15,False,20.0,9.0,6.0,2.0,1.0,1.0,4.0,8.0,16.0,2.0,2.0,5.0,,,,,,90.0,47.0,6.9,19.0,0.147794,66.385845386297,10.0,14.91,9.555,,0,,0.28,0.06,0.15,,5.0,3.0,,6.0,4.0,1.0,1.0,,1.0,3.0,3.0,,1.0,,,2.0,1.0,1.0,,,,,2.0,,,,,,,,,
14035983,away,Cercle Brugge,Christiaan Ravych,,,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200,D,66,66,False,21.0,16.0,9.0,5.0,0.0,8.0,8.0,8.0,13.0,11.0,2.0,1.0,,,,,,90.0,43.0,7.7,8.0,0.0371303,62.743862729864,8.0,7.665,7.875,,0,,0.32,-0.18,0.51,,,,2.0,2.0,5.0,,1.0,,,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,
14035983,away,Cercle Brugge,Edgaras Utkus,,,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,D,3,3,False,28.0,19.0,10.0,7.0,0.0,9.0,12.0,10.0,16.0,8.0,4.0,1.0,,,,,,90.0,49.0,7.9,9.0,0.0958688,69.522477636393,9.0,20.58,9.87,,1,,0.23,0.09,0.69,,,,7.0,2.0,10.0,,,,,3.0,3.0,,1.0,,,,1.0,1.0,,,2.0,,,0.0572,-0.19,,,1.0,0.104,,,
14035983,away,Cercle Brugge,Flávio Nazinho,,,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200,D,20,20,False,19.0,15.0,2.0,,0.0,5.0,6.0,10.0,13.0,7.0,3.0,3.0,,,,,,90.0,56.0,6.7,14.0,0.0209391,70.531368515415,10.0,26.67,18.27,,2,,0.03,0.17,-0.03,,5.0,1.0,2.0,6.0,6.0,1.0,,,,4.0,3.0,2.0,,30.819235876316,1.0,,2.0,1.0,,1.0,,,2.0,0.0513,-0.1,1.0,,,,,,
14035983,away,Cercle Brugge,Hannes Van Der Bruggen,,,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,18.0,13.0,3.0,2.0,0.0,6.0,7.0,7.0,11.0,1.0,1.0,,,,,,,45.0,24.0,6.7,5.0,0.0129359,35.787469634378,5.0,-24.15,-0.52500000000001,,0,,0.15,-0.11,-0.08,,,,,5.0,2.0,,,,,1.0,,,1.0,,,,1.0,3.0,,,,,1.0,,,,True,,,,,
14035983,away,Cercle Brugge,Lawrence Agyekum,Lawrence Agyekum,,lawrence-agyekum,L. Agyekum,M,6,174.0,952,M,1185568,EUR,1069545600,M,6,6,False,24.0,9.0,5.0,1.0,0.0,4.0,8.0,5.0,16.0,2.0,2.0,8.0,,,,,,90.0,51.0,6.2,22.0,0.00475497,53.146905882208,9.0,1.155,7.35,,0,,-0.3,-0.35,0.17,,2.0,,1.0,10.0,10.0,2.0,2.0,,,7.0,2.0,1.0,2.0,,,,3.0,1.0,,,,,2.0,,,,,,,,,
14035983,away,Cercle Brugge,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,180.0,179,M,190401,EUR,808272000,M,18,18,False,23.0,20.0,3.0,2.0,0.0,9.0,9.0,11.0,14.0,3.0,,6.0,,,,,,90.0,33.0,6.5,6.0,0.0118778,41.582318335441,8.0,-2.73,3.57,,0,,0.08,0.04,0.15,,,,2.0,10.0,4.0,1.0,1.0,,,2.0,2.0,1.0,,,,1.0,3.0,2.0,,,,,3.0,,,,,,,,,
14035983,away,Cercle Brugge,Edan Diop,Edan Diop,,diop-edan,E. Diop,M,37,173.0,536,M,1390575,EUR,1093651200,M,37,37,False,32.0,25.0,3.0,2.0,0.0,8.0,9.0,17.0,23.0,1.0,2.0,12.0,,,,,,82.0,51.0,7.0,14.0,0.0533894,221.39205134153,26.0,81.48,14.175,,2,,-0.04,0.37,0.17,,,,,3.0,3.0,,4.0,2.0,,1.0,1.0,3.0,,23.718904189566,2.0,1.0,,1.0,,1.0,,,,0.0632,-0.46,1.0,,,,1.0,,
14035983,away,Cercle Brugge,Oluwaseun Adewumi,,,adewumi-oluwaseun,O. Adewumi,F,17,182.0,221,M,1201883,EUR,1109116800,F,17,17,False,12.0,6.0,,,0.0,1.0,2.0,5.0,10.0,,,3.0,,,,,,74.0,24.0,7.4,10.0,0.0235025,140.97155985615,11.0,62.685,41.58,,2,,-0.22,0.29,-0.01,,1.0,,1.0,3.0,4.0,,1.0,1.0,,1.0,,3.0,1.0,74.330843620849,3.0,,3.0,,1.0,,,,,0.4129,0.54,1.0,,1.0,0.6394,1.0,1.0,
14035983,away,Cercle Brugge,Steve Ngoura,,,ngoura-steve,S. Ngoura,F,9,193.0,401,M,1394411,EUR,1109030400,F,9,9,False,13.0,6.0,,,0.0,,,6.0,13.0,1.0,,4.0,,,,,,89.0,44.0,5.5,27.0,0.0232622,126.39386537013,13.0,60.375,21.84,,1,,-0.7,0.46,0.0,,1.0,,3.0,13.0,4.0,6.0,4.0,1.0,,,,8.0,,69.756016081969,4.0,1.0,4.0,,,,,,,0.0847,0.02,1.0,,,,2.0,,
14035983,away,Cercle Brugge,Ibrahim Diakité,Ibrahim Diakité,,ibrahim-diakite,I. Diakité,D,2,178.0,2182,M,1168646,EUR,1067558400,D,2,2,True,7.0,3.0,2.0,1.0,0.0,,1.0,3.0,6.0,2.0,1.0,1.0,,,,,,45.0,19.0,6.7,8.0,0.00151747,19.069712084147,4.0,5.985,4.935,,0,,0.06,0.01,0.13,,,,,3.0,1.0,,,,,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,
14035983,away,Cercle Brugge,Dante Vanzeir,,,dante-vanzeir,D. Vanzeir,F,13,175.0,635,M,822673,EUR,892684800,F,13,13,True,4.0,1.0,,,0.0,1.0,1.0,,3.0,1.0,,1.0,,,,,,16.0,8.0,6.5,5.0,1.69e-06,24.211515693304,5.0,8.295,5.04,,0,,-0.23,0.17,0.18,,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,
14035983,away,Cercle Brugge,Erick Nunes,,,erick-nunes,E. Nunes,M,8,180.0,148,M,1894087,EUR,1078012800,M,8,8,True,4.0,2.0,1.0,,0.0,1.0,1.0,1.0,3.0,,,1.0,,,,,,8.0,9.0,6.5,3.0,0.00115778,27.253838785734,3.0,18.9,15.54,,0,,-0.03,0.03,0.14,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14035983,away,Cercle Brugge,Oumar Diakité,,,oumar-diakite,O. Diakité,F,10,181.0,8359,M,1188191,EUR,1071878400,F,10,10,True,,,,,0.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cheick_diakite
14035983,away,Cercle Brugge,Maxime Delanghe,,,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035983,away,Cercle Brugge,Emmanuel Kakou,Emmanuel Kakou,,emmanuel-kakou,E. Kakou,D,5,,182,M,1847412,EUR,1120089600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035983,away,Cercle Brugge,Heriberto Jurado,Heriberto De Jesus,,heriberto-jurado,H. Jurado,M,23,172.0,1086,M,1153538,EUR,1104710400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035983,away,Cercle Brugge,Nils De Wilde,,,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035983,away,Cercle Brugge,Krys Kouassi,Krys Kouassi,,krys-kouassi,K. Kouassi,F,41,175.0,49,M,2001165,EUR,1173312000,F,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
