match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_wonTackle,player_firstName,stat_totalContest,player_lastName,stat_wonContest,stat_totalOffside,stat_shotOffTarget,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,captain,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
11452972,home,Al-Riyadh,Martín Campaña,martin-campana,M. Campaña,G,25,186.0,179,M,243045,EUR,612403200,G,25,25,False,32.0,22.0,14.0,5.0,19.0,21.0,3.0,11.0,1.0,1.0,1.0,12.0,1.0,2.0,2.0,1.0,90.0,44.0,7.0,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452972,home,Al-Riyadh,Khalid Bin Shuwayyi,khalid-bin-shuwayyi,K. B. Shuwayyi,D,75,176.0,10,M,893516,EUR,828921600,D,5,5,False,35.0,27.0,4.0,,11.0,16.0,17.0,22.0,1.0,4.0,1.0,5.0,,,,,81.0,50.0,6.5,12.0,0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11452972,home,Al-Riyadh,Ahmad Asiri,ahmad-asiri,A. Asiri,D,13,179.0,31,M,350060,EUR,690076800,D,29,29,False,41.0,32.0,8.0,1.0,25.0,27.0,7.0,14.0,1.0,2.0,9.0,3.0,,,,,90.0,54.0,6.7,10.0,0,,,3.0,,,1.0,,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,
11452972,home,Al-Riyadh,Alin Toșca,alin-tosca,A. Toșca,D,,181.0,131,M,110210,EUR,700531200,D,6,6,False,44.0,38.0,6.0,2.0,25.0,27.0,13.0,18.0,,2.0,1.0,2.0,,,,,90.0,52.0,6.4,9.0,0,1.0,,4.0,2.0,,,2.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,
11452972,home,Al-Riyadh,Abdulelah Al Khaibari,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200,D,8,8,False,26.0,18.0,2.0,,14.0,17.0,4.0,11.0,,2.0,2.0,6.0,,,,,61.0,44.0,6.5,12.0,0,2.0,,3.0,,,,2.0,,,2.0,,,,2.0,Abdulelah Al Khaibari,1.0,,,,,,,,,,,,,
11452972,home,Al-Riyadh,Mohammed Al Aqal,mohammed-al-aqal,M. A. Aqal,M,90,182.0,24,M,1127133,EUR,949881600,M,7,7,False,8.0,6.0,1.0,,2.0,2.0,4.0,6.0,2.0,9.0,2.0,1.0,,,,,61.0,27.0,6.6,6.0,0,,,11.0,1.0,,,1.0,2.0,5.0,7.0,,2.0,,,Mohammed Al Aqal,2.0,,1.0,1.0,,,,,,,,,,
11452972,home,Al-Riyadh,Birama Touré,birama-toure,B. Touré,M,60,183.0,134,M,246507,EUR,707788800,M,60,60,False,49.0,41.0,7.0,3.0,20.0,21.0,21.0,28.0,,2.0,5.0,6.0,,,,,90.0,64.0,6.8,10.0,1,,,5.0,,1.0,1.0,1.0,1.0,1.0,,,4.0,,,,,,,,1.0,,,,,,,,,
11452972,home,Al-Riyadh,Fahad Al-Reshedi,fahad-al-reshedi,F. Al-Reshedi,M,80,173.0,10,M,818573,EUR,676339200,M,80,80,False,18.0,16.0,,,13.0,13.0,3.0,5.0,,,1.0,,,,,,61.0,24.0,6.6,2.0,2,,,3.0,,,,,,,2.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,
11452972,home,Al-Riyadh,Juanmi,juanmi,Juanmi,F,7,169.0,641,M,96369,EUR,737856000,M,10,10,False,19.0,18.0,1.0,1.0,9.0,10.0,9.0,9.0,,4.0,,3.0,,,,,90.0,33.0,6.5,6.0,1,,,8.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,1.0,,3.0,,1.0,1.0,,1.0,,,,,,,,
11452972,home,Al-Riyadh,Saleh Al Abbas,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000,F,14,14,False,5.0,5.0,,,2.0,2.0,3.0,3.0,1.0,3.0,,1.0,,,,,68.0,10.0,6.9,1.0,1,,,5.0,,,,,,2.0,2.0,,3.0,1.0,,,,,,1.0,,,1.0,,,,,,,
