match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_ownGoals,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,captain,stat_wonContest,stat_keyPass,stat_hitWoodwork,stat_goalAssist,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAGoal,stat_lastManTackle
10385500,home,Arsenal,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,23.0,14.0,15.0,6.0,8.0,9.0,6.0,14.0,1.0,7.0,1.0,1.0,1.0,1.0,90.0,28.0,6.2,9.0,0.0,0.0,0.00337292,0,-1.5316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385500,home,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,35.0,27.0,3.0,,8.0,11.0,19.0,25.0,2.0,1.0,,,,,75.0,48.0,6.4,11.0,0.0,0.0,0.0156678,0,,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10385500,home,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,12,12,False,53.0,46.0,3.0,1.0,34.0,38.0,12.0,15.0,5.0,10.0,,,,,90.0,61.0,6.4,7.0,0.0,0.0,0.0051562,0,,,1.0,3.0,2.0,3.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385500,home,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,55.0,49.0,2.0,,24.0,27.0,25.0,28.0,1.0,5.0,,,,,90.0,67.0,6.6,8.0,0.0489,0.0,0.0153326,1,,,1.0,2.0,2.0,6.0,,,,,,1.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
10385500,home,Arsenal,Oleksandr Zinchenko,,,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,False,56.0,54.0,1.0,,19.0,19.0,35.0,38.0,1.0,6.0,,,,,77.0,68.0,6.7,3.0,0.0815,0.0,0.0388849,2,,1.0,,1.0,,3.0,,,2.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
10385500,home,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,44.0,39.0,1.0,,11.0,13.0,28.0,32.0,,10.0,,,,,90.0,56.0,6.9,8.0,0.0293,0.0,0.0689524,1,,1.0,1.0,1.0,2.0,4.0,2.0,,,1.0,,,,1.0,1.0,1.0,,1.0,True,2.0,1.0,,,,,,,,,,,
10385500,home,Arsenal,Thomas Partey,,,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,45.0,31.0,8.0,3.0,16.0,18.0,15.0,27.0,,5.0,,,,,90.0,57.0,6.9,15.0,0.3852,0.0,0.0151957,3,,,3.0,3.0,6.0,6.0,2.0,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,,1.0,,,,,,,,,,
10385500,home,Arsenal,Granit Xhaka,,,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,43.0,38.0,2.0,2.0,9.0,10.0,29.0,35.0,1.0,2.0,,,,,90.0,57.0,7.7,9.0,0.3838,0.4186,0.10245,2,,2.0,,1.0,3.0,3.0,,,,1.0,,,1.0,,,,2.0,,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,
10385500,home,Arsenal,Bukayo Saka,,,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,31.0,25.0,1.0,1.0,3.0,5.0,24.0,28.0,,4.0,,,,,84.0,43.0,7.2,8.0,0.0377,0.2807,0.284995,1,,2.0,3.0,1.0,5.0,4.0,1.0,,,1.0,,,,1.0,1.0,1.0,2.0,,,,3.0,,,,,1.0,,2.0,1.0,1.0,,
10385500,home,Arsenal,Gabriel Jesus,,,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,False,29.0,22.0,1.0,1.0,3.0,3.0,19.0,26.0,,1.0,,,,,84.0,55.0,8.9,16.0,1.9128,1.8984,0.0548622,7,,,2.0,4.0,10.0,8.0,4.0,,,2.0,,1.0,4.0,,,4.0,1.0,,,3.0,3.0,,2.0,4.0,2.0,3.0,2.0,,1.0,,,
10385500,home,Arsenal,Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,25.0,23.0,1.0,1.0,2.0,2.0,22.0,31.0,,3.0,,,,,90.0,47.0,7.9,15.0,0.0543,0.6223,0.314227,1,,8.0,,,6.0,4.0,5.0,,1.0,4.0,,,,,,3.0,1.0,,,3.0,4.0,,,,,1.0,1.0,1.0,1.0,,,
10385500,home,Arsenal,Takehiro Tomiyasu,,,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,True,8.0,7.0,,,3.0,4.0,4.0,4.0,,1.0,,,,,15.0,10.0,6.5,1.0,0.0,0.0,0.00111492,0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10385500,home,Arsenal,Kieran Tierney,,,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,3,3,True,11.0,7.0,3.0,,3.0,4.0,4.0,7.0,,1.0,,,,,13.0,13.0,6.4,5.0,0.0,0.0,0.00176137,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385500,home,Arsenal,Emile Smith Rowe,,,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,True,2.0,2.0,,,2.0,2.0,1.0,2.0,,1.0,,,,,13.0,7.0,6.9,2.0,0.0,0.0,0.123667,0,,2.0,,,1.0,2.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,1.0,,,,
10385500,home,Arsenal,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,True,2.0,2.0,,,,,2.0,2.0,,,,,,,13.0,4.0,6.7,,0.0388,0.1456,0.00180386,1,,,1.0,,2.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,
10385500,home,Arsenal,Matt Turner,,,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385500,home,Arsenal,Rob Holding,,,rob-holding,R. Holding,D,6,189,1055,M,,793228,EUR,811555200,D,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385500,home,Arsenal,Mohamed Elneny,,,mohamed-elneny,M. Elneny,M,17,180,16934,M,elnennym,159675,EUR,710812800,M,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385500,home,Arsenal,Albert Sambi Lokonga,,,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,,901892,EUR,940550400,M,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385500,home,Arsenal,Nicolas Pépé,,,nicolas-pepe,N. Pépé,F,19,183,12582,M,nicolas_pepe19,593526,EUR,801705600,F,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385500,away,Leicester City,Danny Ward,,,danny-ward,D. Ward,G,21,191,698,M,,197428,EUR,740707200,G,1,1,False,39.0,26.0,19.0,6.0,21.0,21.0,5.0,18.0,1.0,5.0,3.0,4.0,1.0,1.0,90.0,51.0,5.6,14.0,0.0,0.0,0.00115027,0,-0.6344,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,
10385500,away,Leicester City,Wesley Fofana,,,wesley-fofana,W. Fofana,D,29,186,14604,M,wesley_fofana3,923894,EUR,977011200,D,3,3,False,53.0,44.0,5.0,1.0,27.0,30.0,17.0,23.0,2.0,4.0,,,,,90.0,73.0,6.3,12.0,0.1096,0.2951,0.00450901,1,,,4.0,2.0,8.0,8.0,1.0,1.0,4.0,2.0,,2.0,,2.0,1.0,2.0,3.0,,,1.0,,,,,1.0,1.0,,,,,,
10385500,away,Leicester City,Jonny Evans,,,jonny-evans,J. Evans,D,,188,4344,M,6jevans,30144,EUR,568166400,D,6,6,False,62.0,56.0,5.0,2.0,45.0,48.0,11.0,14.0,3.0,2.0,,,,,90.0,66.0,5.8,6.0,0.0,0.0,0.00494927,0,,,1.0,,3.0,1.0,,,,,,2.0,,1.0,,,,,True,,,,,,,,,,,,,
10385500,away,Leicester City,Daniel Amartey,,,daniel-amartey,D. Amartey,M,,188,1219,M,,308526,EUR,787968000,D,18,18,False,57.0,50.0,6.0,3.0,36.0,40.0,14.0,17.0,1.0,5.0,,,,,63.0,62.0,6.4,8.0,0.0,0.0,0.00570811,0,,,1.0,3.0,2.0,4.0,,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
