match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_aerialLost,stat_clearanceOffLine,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_totalOffside,stat_onTargetScoringAttempt,stat_errorLeadToAShot,player_firstName,player_lastName,stat_accurateKeeperSweeper,stat_goals,stat_penaltyWon
13329561,home,Everton,Beto,beto,Beto,F,9,194,3386,M,,987489,EUR,886204800,F,14,14,False,11.0,5.0,,,0.0,1.0,2.0,4.0,10.0,2.0,,,,,90.0,22.0,6.4,15.0,0,1.0,,3.0,7.0,5.0,1.0,,,,,,,,,,,,,5.0,,1.0,4.0,,,,3.0,1.0,1.0,,,,,,,
13329561,home,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1167,M,,829570,EUR,848448000,F,11,11,True,11.0,8.0,1.0,,0.0,4.0,4.0,5.0,13.0,2.0,,,,,25.0,24.0,7.2,10.0,1,6.0,1.0,1.0,2.0,3.0,,,,1.0,,,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,
13329561,home,Everton,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183,6111,M,_alcaraz22,1017392,EUR,1038614400,M,24,24,True,15.0,14.0,2.0,2.0,0.0,5.0,6.0,9.0,9.0,4.0,,,,,25.0,23.0,7.0,4.0,2,,,,1.0,1.0,,,1.0,1.0,,,,,,2.0,,,,3.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,
13329561,home,Everton,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182,767,M,,1085950,EUR,1056931200,M,42,42,True,8.0,8.0,1.0,1.0,0.0,1.0,1.0,7.0,7.0,4.0,,,,,16.0,14.0,7.1,1.0,2,,,,2.0,2.0,1.0,,2.0,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,
13329561,home,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1569,M,,110846,EUR,726710400,D,5,5,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,11.0,5.0,6.7,2.0,1,,,1.0,,2.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
13329561,home,Everton,Asmir Begović,asmir-begovic,A. Begović,G,31,198,813,M,,13918,EUR,551145600,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329561,home,Everton,João Virgínia,joao-virginia,J. Virgínia,G,12,191,817,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,João,Virgínia,,,
13329561,home,Everton,Roman Dixon,roman-dixon,R. Dixon,D,12,175,113,M,,1415001,EUR,1104019200,D,75,75,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roman Dixon,,,,
13329561,home,Everton,Isaac Heath,isaac-heath,I. Heath,F,30,173,73,M,,1411668,EUR,1098921600,F,83,83,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isaac Heath,,,,
13329561,home,Everton,Martin Sherif,martin-sherif,M. Sherif,F,21,193,171,M,,1177183,EUR,1149897600,F,67,67,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329561,away,Bournemouth,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26081,M,KepaA,232422,EUR,781142400,G,13,13,False,33.0,14.0,25.0,6.0,0.0,9.0,13.0,5.0,20.0,7.0,1.0,,1.0,1.0,90.0,39.0,6.7,19.0,0,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,
13329561,away,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,885,M,,548188,EUR,854928000,D,4,4,False,26.0,20.0,,,0.0,12.0,15.0,9.0,13.0,3.0,,,,,90.0,42.0,6.8,10.0,0,2.0,1.0,2.0,4.0,2.0,1.0,,,,3.0,1.0,,,,,True,1.0,,,,,2.0,,,,,,,,,,,,,
13329561,away,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17070,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,False,46.0,36.0,13.0,4.0,0.0,26.0,27.0,10.0,19.0,8.0,,,,,90.0,59.0,7.0,11.0,0,,,2.0,4.0,3.0,,,,,6.0,2.0,1.0,1.0,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
13329561,away,Bournemouth,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195,161561,M,deanhuijsen,1176744,EUR,1113436800,D,2,2,False,43.0,36.0,11.0,5.0,0.0,23.0,24.0,13.0,19.0,3.0,,,,,90.0,55.0,7.3,7.0,0,,,2.0,2.0,2.0,,,,,8.0,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,
13329561,away,Bournemouth,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25969,M,miloskerkez,1097425,EUR,1068163200,D,3,3,False,27.0,15.0,7.0,,0.0,3.0,3.0,12.0,27.0,6.0,,,,,90.0,60.0,7.2,21.0,1,3.0,,,4.0,3.0,,,,,2.0,2.0,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,,,1.0,3.0,1.0,,,,Milos,Kerkez,,,
13329561,away,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1202,M,,322391,EUR,793411200,M,10,10,False,39.0,31.0,6.0,2.0,0.0,20.0,20.0,11.0,19.0,7.0,,,,,89.0,55.0,7.0,10.0,2,,,2.0,6.0,7.0,1.0,,,,2.0,,2.0,,1.0,1.0,,3.0,1.0,,,1.0,,,,1.0,3.0,2.0,,1.0,,,,,,
13329561,away,Bournemouth,Tyler Adams,tyler-adams,T. Adams,M,12,175,2920,M,,800419,EUR,918950400,M,12,12,False,41.0,37.0,1.0,,0.0,20.0,20.0,17.0,21.0,8.0,,,,,90.0,56.0,7.1,6.0,0,,,,4.0,5.0,,,,,3.0,1.0,3.0,2.0,1.0,,,3.0,,1.0,,,,,,,2.0,2.0,,,,,,,,
13329561,away,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1759,M,,895576,EUR,922060800,M,16,16,False,16.0,14.0,,,0.0,5.0,5.0,10.0,16.0,5.0,,,,,78.0,40.0,6.6,13.0,2,5.0,1.0,,6.0,4.0,2.0,,,,2.0,,1.0,1.0,,,,1.0,,3.0,,1.0,1.0,,,2.0,4.0,2.0,,,,,,,,
13329561,away,Bournemouth,Ben Winterburn,ben-winterburn,B. Winterburn,M,16,185,93,M,,2007889,EUR,1094256000,M,47,47,False,6.0,2.0,,,0.0,,1.0,2.0,6.0,1.0,,,,,64.0,12.0,6.7,6.0,0,1.0,,,4.0,3.0,,,,,,,3.0,1.0,3.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
13329561,away,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,24,185,91394,M,antoinesemenyo42,934354,EUR,947203200,M,24,24,False,27.0,18.0,1.0,,0.0,5.0,7.0,13.0,21.0,3.0,,,,,90.0,61.0,8.4,21.0,5,1.0,,,9.0,6.0,4.0,,1.0,,6.0,1.0,2.0,1.0,1.0,2.0,,,,5.0,,2.0,2.0,,1.0,2.0,4.0,2.0,,2.0,,,,,1.0,1.0
13329561,away,Bournemouth,Daniel Jebbison,daniel-jebbison,D. Jebbison,F,9,190,528,M,,1096136,EUR,1057881600,F,21,21,False,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,1.0,,,,,78.0,23.0,6.9,11.0,2,,,1.0,13.0,3.0,2.0,1.0,,,1.0,,,,3.0,3.0,,,,1.0,,1.0,5.0,,,,5.0,1.0,,2.0,,Daniel Jebbison,,,1.0,
13329561,away,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6947,M,justinkluivert,851596,EUR,925862400,F,19,19,True,7.0,5.0,,,0.0,1.0,2.0,4.0,5.0,2.0,,,,,26.0,15.0,7.2,3.0,4,,,1.0,,4.0,,1.0,2.0,,,,1.0,,,1.0,,,,1.0,,1.0,,,1.0,,1.0,1.0,,2.0,,,,,,
13329561,away,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1279,M,,855731,EUR,868320000,M,7,7,True,5.0,2.0,2.0,,0.0,1.0,1.0,2.0,6.0,,,,,,12.0,7.0,6.5,4.0,0,2.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
13329561,away,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,34231,M,d.ouattara15,1106451,EUR,1013385600,F,11,11,True,2.0,1.0,,,0.0,,,1.0,3.0,,,,,,12.0,8.0,6.3,3.0,2,1.0,,2.0,1.0,2.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,,Dango Ouattara,,,,
13329561,away,Bournemouth,Zain Silcott-Duberry,zain-silcott-duberry,Z. Silcott-Duberry,F,43,177,152,M,,1403063,EUR,1120867200,F,43,43,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zain Silcott-Duberry,,,,
13329561,away,Bournemouth,Will Dennis,will-dennis,W. Dennis,G,12,188,235,M,,991001,EUR,963187200,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329561,away,Bournemouth,Callan McKenna,callan-mckenna,C. McKenna,G,46,192,83,M,,1214988,EUR,1136073600,G,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Callan McKenna,,,,
13329561,away,Bournemouth,Matai Akinmboni,matai-akinmboni,M. Akinmboni,D,45,191,393,M,,1190712,EUR,1161043200,D,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matai Akinmboni,,,,
13329561,away,Bournemouth,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,M. Kinsey-Wellings,D,21,185,83,M,,1902493,EUR,1107302400,D,48,48,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329561,away,Bournemouth,Remy Rees-Dottin,remy-rees-dottin,R. Rees-Dottin,F,50,174,138,M,,2023409,EUR,1141603200,F,51,51,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Remy Rees-Dottin,,,,
