match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_dispossessed,stat_outfielderBlock,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,captain,stat_blockedScoringAttempt,stat_challengeLost,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves
10411455,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,F,22,22,False,15.0,10.0,,,3.0,3.0,7.0,14.0,3.0,,,,90.0,35.0,6.5,16.0,0.0772,0.0,0.0209173,231.36083218009,20.0,103.53,20.37,2,,2.0,,,6.0,7.0,4.0,2.0,,,1.0,1.0,2.0,4.0,2.0,118.04703730066,8.0,,,,3.0,,,,,,2.0,,lameckbanda.10,,,,
10411455,home,Lecce,Joan González,,,joan-gonzalez,J. González,M,,190,178,M,1137730,EUR,1012521600,M,16,16,True,17.0,15.0,3.0,2.0,7.0,7.0,8.0,10.0,2.0,,,,45.0,31.0,7.4,3.0,0.364,1.0225,0.0091678,83.415639761615,7.0,28.56,12.705,2,,,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,34.190725554989,2.0,,1.0,,,,,,,,,1.0,,2.0,1.0,,
10411455,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,True,15.0,14.0,4.0,3.0,4.0,4.0,11.0,14.0,1.0,,,,28.0,27.0,6.6,7.0,0.0,0.0,0.0508479,102.74262578883,10.0,89.355,22.995,0,,3.0,1.0,,2.0,2.0,1.0,,,,,,,2.0,,28.356030910549,1.0,,,,,,,1.0,,,,,,,,,
10411455,home,Lecce,Lorenzo Colombo,,,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,9,9,True,9.0,7.0,,,1.0,1.0,6.0,8.0,1.0,,,,27.0,14.0,6.6,4.0,0.1787,0.2602,0.00671337,5.8803931841332,1.0,5.88,5.88,1,,,2.0,1.0,5.0,2.0,,,,,1.0,,1.0,,2.0,,,,,,1.0,,,,,,,,,1.0,,,
10411455,home,Lecce,Pablo Rodríguez,,,pablo-rodriguez,P. Rodríguez,M,99,178,304,M,1014682,EUR,996883200,F,99,99,True,7.0,6.0,,,2.0,3.0,4.0,5.0,,,,,14.0,10.0,6.7,2.0,0.0,0.0,0.00584485,46.617284558469,5.0,-15.12,11.025,0,,1.0,,,1.0,2.0,,,,,1.0,,,1.0,1.0,12.294072758854,1.0,,,,,,,,,,,,,,,,
10411455,home,Lecce,Kristoffer Askildsen,,,askildsen-kristoffer,K. Askildsen,M,19,190,141,M,954855,EUR,978998400,M,7,7,True,3.0,2.0,1.0,,,,4.0,10.0,,,,,8.0,12.0,7.1,6.0,0.0,0.0,0.188287,39.355549473116,2.0,32.445,28.98,0,,7.0,,,1.0,1.0,,,,1.0,,,,1.0,,30.677752460048,1.0,1.0,,,,,,2.0,1.0,,,1.0,,,,,
10411455,home,Lecce,Marco Bleve,,,marco-bleve,M. Bleve,G,1,184,60,M,307036,EUR,813974400,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411455,home,Lecce,Federico Brancolini,,,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,21,21,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411455,home,Lecce,Alessandro Tuia,,,alessandro-tuia,A. Tuia,D,13,183,77,M,41468,EUR,644803200,D,13,13,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411455,home,Lecce,Samuel Umtiti,,,samuel-umtiti,S. Umtiti,D,,182,3972,M,96547,EUR,753235200,D,93,93,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,samumtiti,,,,
10411455,home,Lecce,Mats Lemmens,,,mats-lemmens,M. Lemmens,D,83,184,74,M,1137727,EUR,1015718400,D,83,83,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411455,home,Lecce,Rémi Oudin,,,remi-oudin,R. Oudin,M,28,185,292,M,842709,EUR,848275200,F,28,28,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411455,home,Lecce,Alexis Blin,,,alexis-blin,A. Blin,M,28,184,149,M,318657,EUR,842832000,M,29,29,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411455,home,Lecce,Marcin Listkowski,,,listkowski-marcin,M. Listkowski,F,10,178,284,M,796673,EUR,887068800,F,19,19,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411455,away,Monza,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,844609,EUR,869961600,G,16,16,False,35.0,12.0,32.0,9.0,5.0,7.0,7.0,28.0,11.0,1.0,1.0,1.0,90.0,48.0,6.8,23.0,0.0,0.0,0.00310822,157.21745078616,15.0,120.75,17.43,0,0.2827,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,L'UomoTigre,,,2.0,2.0
10411455,away,Monza,Marlon,,,marlon,Marlon,D,4,182,529,M,331853,EUR,810432000,D,4,4,False,35.0,32.0,,,25.0,26.0,7.0,9.0,,,,,90.0,47.0,7.0,3.0,0.0,0.0,0.00325657,81.054025740015,12.0,42.0,12.495,0,,,,,3.0,5.0,,,3.0,,3.0,2.0,,2.0,2.0,,,,,,,1.0,,,,,,1.0,,,,,
10411455,away,Monza,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1707,M,208988,EUR,746755200,D,3,3,False,47.0,43.0,4.0,2.0,33.0,35.0,10.0,12.0,4.0,,,,90.0,56.0,7.0,4.0,0.0,0.0,0.0379845,70.728346622213,12.0,28.245,7.875,0,,,,2.0,,5.0,,,6.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
10411455,away,Monza,Armando Izzo,,,armando-izzo,A. Izzo,D,4,183,521,M,165583,EUR,699494400,D,55,55,False,33.0,30.0,3.0,2.0,20.0,20.0,10.0,13.0,4.0,,,,90.0,42.0,6.5,6.0,0.0,0.0,0.00546298,88.552767035415,11.0,36.54,19.635,0,,,,1.0,3.0,4.0,2.0,,1.0,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
10411455,away,Monza,Samuele Birindelli,,,samuele-birindelli,S. Birindelli,M,19,175,231,M,856729,EUR,932342400,M,19,19,False,7.0,4.0,1.0,,2.0,2.0,2.0,7.0,1.0,,,,45.0,17.0,6.4,7.0,0.0,0.0,0.00283289,17.30066058138,2.0,8.925,13.02,0,,2.0,,,3.0,1.0,,,,,1.0,1.0,1.0,,2.0,13.200582411394,1.0,,,,,,,,,,,1.0,,,,,
10411455,away,Monza,Matteo Pessina,,,matteo-pessina,M. Pessina,M,32,183,659,M,350210,EUR,861580800,M,32,32,False,20.0,17.0,1.0,,7.0,7.0,11.0,14.0,3.0,,,,59.0,33.0,6.6,6.0,0.0691,0.0,0.127329,36.548877098331,5.0,-1.05,7.35,1,,1.0,1.0,,4.0,2.0,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,14.394022231468,1.0,,,,1.0,,,1.0,,True,1.0,,,,,,
10411455,away,Monza,Nicolò Rovella,,,nicolo-rovella,N. Rovella,M,6,179,2966,M,937324,EUR,1007424000,M,6,6,False,35.0,30.0,3.0,3.0,16.0,17.0,15.0,20.0,1.0,,,,58.0,45.0,6.6,6.0,0.0,0.0,0.016365,94.408678063638,14.0,40.635,12.6,0,,2.0,1.0,1.0,4.0,2.0,,,2.0,2.0,,,,1.0,,,,,,,,,,1.0,,,,3.0,,,,,
10411455,away,Monza,Stefano Sensi,,,stefano-sensi,S. Sensi,M,6,168,1044,M,294313,EUR,807580800,M,12,12,False,37.0,34.0,5.0,4.0,10.0,11.0,25.0,31.0,4.0,,,,88.0,57.0,7.5,11.0,0.0532,0.3342,0.115514,143.24161993976,13.0,8.505,23.73,1,,5.0,,1.0,5.0,7.0,,,1.0,1.0,2.0,1.0,2.0,4.0,3.0,25.619352763097,1.0,,,,2.0,,,1.0,,,,,,1.0,1.0,,
10411455,away,Monza,Carlos Augusto,,,carlos-augusto,C. Augusto,D,30,184,7355,M,929199,EUR,915667200,M,30,30,False,25.0,20.0,2.0,1.0,13.0,13.0,7.0,16.0,4.0,,,,90.0,54.0,6.6,14.0,0.0,0.0,0.10774,160.52088066936,15.0,77.805,36.33,0,,4.0,1.0,3.0,8.0,6.0,1.0,1.0,4.0,,2.0,2.0,1.0,,5.0,64.233673990201,2.0,,,,2.0,,,,,,,,,,,,
10411455,away,Monza,Dany Mota,,,dany-mota,D. Mota,F,47,180,827,M,838907,EUR,894067200,F,47,47,False,17.0,5.0,1.0,,4.0,5.0,1.0,14.0,3.0,,,,90.0,27.0,6.6,18.0,0.0,0.0,0.00050974,34.927817071198,5.0,18.06,5.25,0,,2.0,7.0,3.0,10.0,5.0,1.0,1.0,1.0,,,,3.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,
10411455,away,Monza,Gianluca Caprari,,,gianluca-caprari,G. Caprari,F,24,170,457,M,148458,EUR,743990400,F,17,17,False,12.0,9.0,1.0,1.0,1.0,1.0,8.0,12.0,4.0,,,,59.0,20.0,6.7,7.0,0.0,0.0,0.237296,131.81015370223,12.0,7.56,24.36,0,,1.0,,,2.0,1.0,1.0,,,1.0,,,1.0,1.0,,43.228825878087,2.0,1.0,,,1.0,1.0,,,,,,,,,,,
10411455,away,Monza,Salvatore Molina,,,salvatore-molina,S. Molina,M,79,177,75,M,165735,EUR,694224000,M,79,79,True,10.0,8.0,1.0,,4.0,4.0,4.0,8.0,2.0,,,,45.0,25.0,6.5,8.0,0.0,0.0,0.00215685,45.190661556264,5.0,40.74,19.425,0,,2.0,,,3.0,4.0,2.0,2.0,,,1.0,1.0,2.0,1.0,2.0,21.572901543372,1.0,,,,1.0,,,,,,,,,,,,
10411455,away,Monza,Andrea Colpani,,,colpani-andrea,A. Colpani,M,28,186,944,M,928122,EUR,926380800,M,28,28,True,8.0,6.0,1.0,,3.0,3.0,3.0,5.0,1.0,,,,32.0,12.0,6.6,4.0,0.0,0.0,0.00198533,9.9907405261907,2.0,7.35,3.78,0,,,,,1.0,2.0,,,,,2.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
10411455,away,Monza,Mattia Valoti,,,mattia-valoti,M. Valoti,M,5,181,99,M,139397,EUR,747273600,M,10,10,True,13.0,10.0,,,5.0,6.0,5.0,7.0,3.0,,,,31.0,20.0,6.6,4.0,0.0,0.0,0.00816774,63.286554386106,7.0,12.18,8.925,0,,,,1.0,4.0,4.0,,,1.0,,1.0,1.0,1.0,2.0,2.0,,,,,,,1.0,,,,,,2.0,,,,,
10411455,away,Monza,Patrick Ciurria,,,patrick-ciurria,P. Ciurria,F,26,178,222,M,346676,EUR,792288000,F,84,84,True,6.0,3.0,1.0,,,1.0,3.0,5.0,1.0,,,,31.0,12.0,6.3,7.0,0.0,0.0,0.00697363,9.1326368590895,1.0,5.04,5.04,0,,,,,3.0,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,
10411455,away,Monza,José Machín,,,jose-machin,J. Machín,M,28,184,178,M,792308,EUR,839980800,M,7,7,True,1.0,,,,,1.0,,,,,,,8.0,1.0,6.5,1.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411455,away,Monza,Alessio Cragno,,,alessio-cragno,A. Cragno,G,22,184,263,M,148740,EUR,772761600,G,89,89,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411455,away,Monza,Luca Caldirola,,,luca-caldirola,L. Caldirola,D,33,189,134,M,100565,EUR,665366400,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411455,away,Monza,Valentin Antov,,,valentin-antov,V. Antov,D,26,185,687,M,827640,EUR,973728000,D,26,26,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411455,away,Monza,Luca Marrone,,,luca-marrone,L. Marrone,D,4,186,56,M,81827,EUR,638582400,D,34,34,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411455,away,Monza,Andrea Carboni,,,andrea-carboni,A. Carboni,D,44,185,201,M,970978,EUR,981244800,D,44,44,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411455,away,Monza,Andrea Barberis,,,andrea-barberis,A. Barberis,M,5,177,41,M,152910,EUR,755568000,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411455,away,Monza,Filippo Ranocchia,,,filippo-ranocchia,F. Ranocchia,M,10,186,410,M,934238,EUR,989798400,M,22,22,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411455,away,Monza,Warren Bondo,,,warren-bondo,W. Bondo,M,38,177,2004,M,1000366,EUR,1063584000,M,38,38,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411455,away,Monza,Christian Gytkjær,,,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,78939,EUR,641952000,F,9,9,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411455,away,Monza,Samuele Vignato,Samuele Vignato,,samuele-vignato,S. Vignato,F,19,170,526,M,1119364,EUR,1077580800,M,80,80,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
