match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_goalAssist,stat_aerialLost,stat_bigChanceCreated,stat_outfielderBlock,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_accurateCross,stat_onTargetScoringAttempt,captain,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_penaltyConceded,stat_errorLeadToAGoal,stat_ownGoals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon
10388251,home,FC Bayern München,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,E. M. Choupo-Moting,F,13,191,7877,M,Choupo,21626,EUR,606614400,F,13,13,False,15.0,12.0,,,4.0,4.0,8.0,11.0,,5.0,,1.0,,,,,,69.0,22.0,7.0,3.0,0.5005,0.9591,0.0225581,2,,,2.0,,,,,2.0,,,,1.0,,2.0,,,,3.0,3.0,,,,,2.0,,,2.0,1.0,,,,,,
10388251,home,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,sergegnabry,187433,EUR,805680000,F,7,7,True,6.0,4.0,,,2.0,2.0,2.0,4.0,,,,,,,,,,21.0,7.0,5.7,3.0,0.0,0.0,0.00088377,0,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,
10388251,home,FC Bayern München,Sadio Mané,sadio-mane,S. Mané,M,10,175,169423,M,SadioMané,217704,EUR,702864000,F,17,17,True,4.0,4.0,,,4.0,4.0,,,,,,1.0,,,,,,21.0,12.0,6.3,3.0,0.0,0.0,5.989e-05,0,,,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
10388251,home,FC Bayern München,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90247,M,JCancelo,138892,EUR,769996800,D,22,22,True,8.0,6.0,,,2.0,2.0,4.0,6.0,,1.0,,1.0,,,,,,11.0,9.0,6.4,2.0,0.0,0.0,0.00131257,0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
10388251,home,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,Bambi,1010231,EUR,1046217600,F,42,42,True,6.0,5.0,,,3.0,3.0,2.0,3.0,,1.0,,1.0,,,,,,11.0,10.0,6.6,3.0,0.0938,0.3493,0.00057144,1,,,2.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,
10388251,home,FC Bayern München,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31069,M,ryanjiro,904897,EUR,1021507200,M,38,38,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,2.0,,,,,,,,9.0,6.0,6.4,1.0,0.0,0.0,0.00049638,0,,,2.0,2.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
10388251,home,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388251,home,FC Bayern München,Noussair Mazraoui,noussair-mazraoui,N. Mazraoui,D,3,183,53749,M,nousmaz97,847030,EUR,879465600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388251,home,FC Bayern München,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,josip_stanisic,927407,EUR,954633600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388251,home,FC Bayern München,Daley Blind,daley-blind,D. Blind,D,17,180,2817,M,,44864,EUR,636940800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388251,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,gregorkobel,556866,EUR,881366400,G,1,1,False,41.0,35.0,11.0,5.0,35.0,38.0,,3.0,,,,7.0,,4.0,,6.0,,90.0,53.0,5.8,6.0,0.0,0.0,0.00016219,0,-0.2944,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
10388251,away,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,,254119,EUR,801532800,D,17,17,False,52.0,42.0,5.0,5.0,18.0,23.0,27.0,37.0,,6.0,,4.0,,,,,,90.0,87.0,6.2,20.0,0.0,0.0,0.415159,0,,8.0,8.0,4.0,,,,3.0,2.0,1.0,1.0,3.0,,,1.0,,,5.0,2.0,2.0,,,3.0,,,,,,,,,,,
10388251,away,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,NiklasSule,168937,EUR,810086400,D,25,25,False,61.0,53.0,7.0,6.0,39.0,39.0,14.0,22.0,1.0,4.0,2.0,5.0,,,,,,90.0,70.0,6.4,9.0,0.0487,0.0,0.00506309,1,,,2.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10388251,away,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,False,39.0,33.0,9.0,4.0,25.0,27.0,8.0,12.0,,2.0,1.0,5.0,,,,,,44.0,45.0,6.6,6.0,0.0,0.0,0.0209851,0,,,2.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,
10388251,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,,800951,EUR,879724800,D,26,26,False,25.0,23.0,4.0,3.0,15.0,15.0,8.0,14.0,,1.0,1.0,4.0,,,,,,45.0,36.0,6.0,8.0,0.0322,0.0,0.008681,1,,4.0,3.0,1.0,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10388251,away,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,julianbrandt,226978,EUR,830995200,M,19,19,False,26.0,23.0,2.0,2.0,9.0,10.0,14.0,16.0,,1.0,,2.0,,,,,,45.0,34.0,6.4,5.0,0.1229,0.0,0.0354655,1,,,3.0,,1.0,,1.0,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,
10388251,away,Borussia Dortmund,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1020811,M,JudeBell,991011,EUR,1056844800,M,22,22,False,51.0,44.0,5.0,4.0,19.0,23.0,26.0,29.0,,8.0,,5.0,,,,,,90.0,70.0,7.3,10.0,0.2137,0.0,0.0729333,1,,1.0,5.0,,1.0,,,1.0,,2.0,1.0,1.0,,2.0,,,2.0,5.0,5.0,1.0,,,1.0,,,,,,,,,,,1.0
10388251,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,emrecan23,138156,EUR,758332800,M,23,23,False,62.0,57.0,6.0,4.0,36.0,37.0,21.0,25.0,1.0,6.0,,9.0,,,,,,90.0,73.0,7.0,7.0,0.7884,0.9852,0.0246323,1,,,5.0,2.0,,,2.0,4.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,
10388251,away,Borussia Dortmund,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,raphaelguerreiro14,246999,EUR,756518400,M,13,13,False,58.0,50.0,1.0,1.0,18.0,19.0,33.0,44.0,,3.0,1.0,10.0,,,,,,90.0,79.0,6.9,17.0,0.0,0.0,0.267249,0,,5.0,6.0,1.0,,,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,,,1.0,4.0,2.0,2.0,,,1.0,,,,,,,,,,,
10388251,away,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,Reus11,37092,EUR,612576000,M,11,11,False,32.0,26.0,,,10.0,10.0,17.0,23.0,,2.0,,5.0,,,,,,61.0,40.0,6.3,9.0,0.0558,0.0,0.082106,1,,1.0,3.0,,,1.0,,,,2.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,True,,,,,,,,,
10388251,away,Borussia Dortmund,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,47139,M,SebHaller,149731,EUR,772243200,F,9,9,False,13.0,12.0,1.0,1.0,6.0,7.0,6.0,6.0,,1.0,,2.0,,,,,,60.0,17.0,6.2,2.0,0.3509,0.6488,0.0108173,1,,,2.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,
10388251,away,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4570,M,aussenrist15,16632,EUR,598233600,D,15,15,True,34.0,27.0,5.0,2.0,21.0,22.0,6.0,12.0,2.0,4.0,3.0,3.0,,,,,,46.0,43.0,6.7,8.0,0.0,0.0,0.00429753,0,,,3.0,1.0,,,2.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10388251,away,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,,795005,EUR,884476800,M,6,6,True,28.0,24.0,3.0,,13.0,14.0,11.0,14.0,,2.0,,5.0,,,,,,45.0,36.0,6.5,6.0,0.0,0.0,0.00731234,0,,,4.0,3.0,,,3.0,2.0,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,
10388251,away,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,donyellmalen,803039,EUR,916704000,F,21,21,True,17.0,15.0,1.0,1.0,2.0,2.0,13.0,15.0,,4.0,,2.0,,,,,,45.0,30.0,7.5,5.0,0.0945,0.6899,0.120166,3,,,3.0,,1.0,,,,,2.0,,,,,,,,5.0,2.0,,,,,2.0,,1.0,,,,,,,,
10388251,away,Borussia Dortmund,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,,341589,EUR,820454400,M,8,8,True,17.0,15.0,3.0,3.0,6.0,6.0,9.0,11.0,,1.0,1.0,,,,,,,30.0,22.0,6.7,4.0,0.0,0.0,0.0155016,0,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,
10388251,away,Borussia Dortmund,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,youssoufa_10,997006,EUR,1100908800,F,18,18,True,8.0,5.0,1.0,,1.0,2.0,4.0,6.0,,2.0,,1.0,,,,,,29.0,14.0,6.4,6.0,0.0,0.0,0.00849771,0,,,3.0,,,,,1.0,1.0,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,
10388251,away,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388251,away,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,jbgittens,1140599,EUR,1091923200,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388251,away,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388251,away,Borussia Dortmund,Anthony Modeste,anthony-modeste,A. Modeste,F,,187,1876,M,AModeste27,21931,EUR,576979200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
