match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialWon,stat_errorLeadToAGoal,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,stat_totalContest,stat_wonContest,stat_outfielderBlock,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_bigChanceMissed
14573129,home,FC Noah,Nardin Mulahusejnović,nardin-mulahusejnovic,N. Mulahusejnović,F,32,190,342,M,887806,EUR,886982400,F,32,32,False,15.0,11.0,,,1.0,4.0,4.0,7.0,11.0,5.0,,3.0,2.0,,,,,90.0,30.0,8.1,7.0,0.320915,71.145751344678,8.0,49.77,21.105,,3,,0.2,0.38,0.18,,,,3.0,2.0,,,1.0,,2.0,1.0,0.3364,4.0,0.51,,,,,1.0,1.0,1.0,,,,,2.0,0.773,1.0,1.0,1.0,,,,
14573129,home,FC Noah,Alen Grgić,alen-grgic,A. Grgić,M,27,187,180,M,344177,EUR,776476800,D,77,77,True,5.0,2.0,,,0.0,2.0,3.0,,2.0,2.0,,2.0,2.0,,,,,18.0,11.0,6.8,3.0,2.1e-06,27.470145083887,4.0,2.94,4.935,,0,,-0.04,0.02,0.2,,,,2.0,3.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
14573129,home,FC Noah,Gustavo Sangaré,gustavo-sangare,G. Sangaré,M,17,180,2992,M,1019038,EUR,847411200,M,17,17,True,6.0,3.0,,,0.0,,,3.0,6.0,3.0,,,,,,,,18.0,9.0,6.4,4.0,0.0006853,13.161755139965,2.0,6.615,5.145,,0,,-0.03,0.01,0.13,,,,2.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
14573129,home,FC Noah,Sergey Muradyan,sergey-muradyan,S. Muradyan,D,3,189,183,M,1408999,EUR,1093564800,D,3,3,True,,,,,0.0,,,,,,,2.0,,,,,,8.0,2.0,6.7,,,,,,,,0,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,Sergey Muradyan,,,,,,,,,,
14573129,home,FC Noah,Yan Eteki,yan-eteki,Y. Eteki,M,88,187,120,M,848082,EUR,872553600,M,88,88,True,,,,,0.0,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573129,home,FC Noah,Ognjen Čančarević,ognjen-cancarevic,O. Čančarević,G,55,188,207,M,795899,EUR,622684800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573129,home,FC Noah,Hovhannes Hambardzumyan,hovhannes-hambardzumyan,H. Hambardzumyan,D,19,179,119,M,57291,EUR,654998400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573129,home,FC Noah,Gor Manvelyan,gor-manvelyan,G. Manvelyan,M,10,180,193,M,1129370,EUR,1018310400,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573129,home,FC Noah,Artem Avanesyan,artem-avanesyan,A. Avanesyan,M,18,177,19,M,862988,EUR,932169600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573129,home,FC Noah,Artak Dashyan,artak-dashyan,A. Dashyan,M,10,181,81,M,583996,EUR,627523200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573129,away,Legia Warszawa,Kacper Tobiasz,kacper-tobiasz,K. Tobiasz,G,1,191,837,M,1083777,EUR,1036368000,G,1,1,False,31.0,15.0,25.0,9.0,0.0,8.0,11.0,7.0,20.0,,,2.0,8.0,3.0,3.0,1.0,1.0,90.0,43.0,6.6,16.0,0.00605032,37.792177627724,6.0,-15.12,2.625,0.0754,0,-0.5214,0.14,0.01,-0.11,0.09,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,
14573129,away,Legia Warszawa,Paweł Wszołek,pawel-wszolek,P. Wszołek,D,7,186,1059,M,139152,EUR,704592000,D,7,7,False,21.0,18.0,,,0.0,9.0,9.0,9.0,12.0,3.0,,1.0,2.0,,,,,90.0,31.0,6.4,6.0,0.126142,41.264249098259,6.0,-11.13,5.25,,0,,0.26,0.03,-0.36,,2.0,1.0,1.0,4.0,,,,,1.0,2.0,,1.0,,True,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,
14573129,away,Legia Warszawa,Kamil Piątkowski,kamil-piatkowski,K. Piątkowski,D,91,191,2379,M,942335,EUR,961545600,D,91,91,False,33.0,24.0,7.0,2.0,0.0,14.0,15.0,10.0,18.0,2.0,1.0,4.0,6.0,,,,,90.0,49.0,6.7,9.0,0.0642877,122.58631410484,10.0,-94.395,-0.84,,1,,0.06,0.17,-0.18,,,,,4.0,,4.0,,,,1.0,0.0911,1.0,-0.01,,3.0,,,1.0,1.0,,,3.0,,,,,,,,,,,
14573129,away,Legia Warszawa,Steve Kapuadi,kapuadi-steve,S. Kapuadi,D,3,196,1861,M,1019957,EUR,893894400,D,3,3,False,26.0,14.0,8.0,1.0,0.0,10.0,18.0,4.0,8.0,6.0,1.0,4.0,4.0,,,,,90.0,37.0,5.3,15.0,0.00208305,58.116831446627,9.0,-13.965,4.305,,1,,0.07,0.02,-0.67,,,,3.0,3.0,,,1.0,1.0,2.0,1.0,0.0826,,-0.1,,2.0,1.0,1.0,,,,,,,,1.0,0.092,,,,,,,
14573129,away,Legia Warszawa,Arkadiusz Reca,arkadiusz-reca,A. Reca,M,13,187,1079,M,580638,EUR,803347200,D,13,13,False,26.0,17.0,3.0,,0.0,9.0,12.0,8.0,14.0,1.0,,9.0,4.0,,,,,90.0,48.0,6.4,11.0,0.00541652,59.693144281112,6.0,-51.45,0.73499999999999,,0,,0.03,0.07,-0.23,,,,,5.0,,1.0,1.0,1.0,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,
14573129,away,Legia Warszawa,Claude Gonçalves,claude-goncalves,C. Gonçalves,M,5,173,213,M,341833,EUR,765849600,M,5,5,False,19.0,15.0,3.0,2.0,0.0,4.0,5.0,11.0,14.0,3.0,,4.0,3.0,,,,,77.0,29.0,6.7,6.0,0.00694315,65.001823652059,7.0,-40.215,3.255,,1,,0.03,0.06,0.28,,,,,3.0,,,2.0,1.0,,1.0,0.1454,1.0,-0.08,,,,2.0,,1.0,,,,,,1.0,0.1826,,,,,,,
14573129,away,Legia Warszawa,Damian Szymański,damian-szymanski,D. Szymański,M,44,185,1378,M,345972,EUR,803260800,M,44,44,False,37.0,27.0,7.0,1.0,0.0,11.0,13.0,16.0,24.0,6.0,1.0,5.0,4.0,,,,,90.0,56.0,6.4,13.0,0.0212468,132.68498112847,13.0,-62.79,13.125,,1,,0.18,0.16,-0.04,,3.0,,,5.0,,4.0,2.0,1.0,,5.0,0.1729,,-0.54,,3.0,,,1.0,,,,1.0,,,,,,,,,,,
14573129,away,Legia Warszawa,Ermal Krasniqi,krasniqi-ermal,E. Krasniqi,M,77,188,573,M,1160858,EUR,905126400,M,77,77,False,30.0,22.0,1.0,,0.0,5.0,7.0,17.0,23.0,9.0,1.0,1.0,7.0,,,,,82.0,55.0,6.7,18.0,0.0755739,153.26709512252,14.0,-85.05,9.345,,2,,0.03,0.22,0.17,,2.0,1.0,,5.0,,,1.0,1.0,2.0,1.0,0.1908,3.0,0.0,,,,3.0,2.0,1.0,7.0,3.0,1.0,,,,,,1.0,,,,,
14573129,away,Legia Warszawa,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5337,M,1012383,EUR,1094515200,M,82,82,False,16.0,15.0,,,0.0,6.0,6.0,9.0,10.0,4.0,1.0,1.0,2.0,,,,,72.0,28.0,7.0,4.0,0.181042,96.848837556242,10.0,-35.595,10.605,,1,,0.34,0.19,0.2,,2.0,1.0,1.0,3.0,1.0,,,,,,0.0178,1.0,-0.1,,,,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,,kacper_urbanski10,
14573129,away,Legia Warszawa,Rúben Vinagre,ruben-vinagre,R. Vinagre,D,19,174,705,M,846441,EUR,923616000,M,19,19,False,19.0,13.0,3.0,,0.0,6.0,7.0,7.0,12.0,2.0,,,4.0,,,,,72.0,39.0,6.4,16.0,0.0662283,117.32869951782,15.0,-12.075,8.505,,0,,-0.06,0.06,-0.04,,4.0,1.0,,4.0,,3.0,1.0,1.0,3.0,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
14573129,away,Legia Warszawa,Mileta Rajović,mileta-rajovic,M. Rajović,F,29,196,626,M,992951,EUR,932169600,F,29,29,False,20.0,12.0,,,0.0,7.0,8.0,5.0,12.0,4.0,,1.0,2.0,,,,,82.0,29.0,7.8,10.0,0.0352743,71.133982137517,7.0,-26.565,5.04,,4,,0.0,0.54,0.13,,,,1.0,6.0,1.0,,1.0,,1.0,2.0,1.4448,,0.42,,4.0,,,2.0,,2.0,1.0,,,,1.0,0.9892,1.0,,,,,,1.0
14573129,away,Legia Warszawa,Bartosz Kapustka,bartosz-kapustka,B. Kapustka,M,67,179,1538,M,309648,EUR,851299200,M,67,67,True,8.0,5.0,1.0,,0.0,1.0,1.0,4.0,7.0,3.0,,,2.0,,,,,18.0,13.0,6.3,5.0,0.00108636,34.398273986575,5.0,-7.56,3.57,,0,,0.01,0.04,-0.06,,,,2.0,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
14573129,away,Legia Warszawa,Kacper Chodyna,kacper-chodyna,K. Chodyna,M,11,176,216,M,942334,EUR,927504000,M,11,11,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,,,,,,,,18.0,8.0,6.4,1.0,0.00295308,3.2899537990677,1.0,2.73,2.73,,0,,-0.02,-0.08,-0.03,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573129,away,Legia Warszawa,Rafał Augustyniak,rafal-augustyniak,R. Augustyniak,M,8,185,411,M,338475,EUR,750556800,D,8,8,True,8.0,7.0,1.0,,0.0,3.0,3.0,4.0,5.0,2.0,1.0,,,,,,,13.0,10.0,6.3,2.0,0.00303865,,,,,,0,,0.03,,-0.22,,,,1.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
14573129,away,Legia Warszawa,Vahan Bichakhchyan,vahan-bichakhchyan,V. Bichakhchyan,M,21,172,906,M,842944,EUR,931478400,M,21,21,True,2.0,,,,0.0,,,,2.0,,,,1.0,,,,,8.0,9.0,6.4,7.0,,20.461403435428,3.0,-19.74,-3.36,,0,,-0.16,0.04,-0.05,,4.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14573129,away,Legia Warszawa,Antonio Čolak,antonio-colak,A. Čolak,F,14,187,872,M,142395,EUR,748224000,F,14,14,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,,,8.0,4.0,6.4,1.0,0.00035541,3.3212047512913,1.0,1.575,1.575,,0,,-0.02,-0.04,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14573129,away,Legia Warszawa,Gabriel Kobylak,gabriel-kobylak,G. Kobylak,G,27,190,195,M,1009284,EUR,1014163200,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573129,away,Legia Warszawa,Wojciech Banasik,wojciech-banasik,W. Banasik,G,50,191,102,M,1594714,EUR,1147046400,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573129,away,Legia Warszawa,Marco Burch,marco-burch,M. Burch,D,15,182,191,M,988276,EUR,971913600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573129,away,Legia Warszawa,Wojciech Urbański,wojciech-urbanski,W. Urbański,M,53,180,322,M,1536342,EUR,1105488000,M,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wojciech Urbanski,,,,,,,,,,
14573129,away,Legia Warszawa,Jakub Żewłakow,jakub-zewlakow,J. Żewłakow,M,20,182,238,M,1638822,EUR,1165017600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573129,away,Legia Warszawa,Petar Stojanović,petar-stojanovic,P. Stojanović,M,30,177,667,M,227082,EUR,813024000,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
