match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_penaltyWon,captain,stat_goals,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyConceded,stat_hitWoodwork,stat_clearanceOffLine
12528247,home,Fenerbahçe,Rodrigo Becão,rodrigo-becao,R. Becão,D,50,191,1867,M,,880207,EUR,822009600,D,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528247,home,Fenerbahçe,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183,3374,M,,999396,EUR,972604800,F,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528247,home,Fenerbahçe,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,,72127,EUR,676252800,F,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528247,away,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190,9264,M,Muslera,28381,EUR,519264000,G,1,1,False,49.0,33.0,26.0,10.0,0.0,25.0,30.0,8.0,19.0,4.0,18.0,,4.0,8.0,90.0,70.0,8.4,16.0,0.00220859,0,1.8351,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,1.0,1.0,1.0,1.0,,,,
12528247,away,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185,4087,M,,138152,EUR,784425600,D,23,23,False,23.0,16.0,4.0,1.0,0.0,9.0,11.0,7.0,13.0,5.0,3.0,,,,86.0,45.0,6.5,12.0,0.0282198,0,,1.0,,1.0,4.0,,2.0,1.0,1.0,,,1.0,3.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12528247,away,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,DAVINSON,566102,EUR,834537600,D,6,6,False,46.0,33.0,13.0,3.0,0.0,30.0,33.0,3.0,13.0,1.0,4.0,,,,90.0,63.0,7.1,16.0,0.00559821,0,,,,1.0,4.0,,3.0,1.0,,,,1.0,4.0,,,3.0,1.0,,,,,,2.0,,,,,,,,,,,,,6.0,,,
12528247,away,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,abdulkerimbard1,178963,EUR,778896000,D,42,42,False,33.0,27.0,5.0,2.0,0.0,20.0,22.0,7.0,11.0,5.0,3.0,,,,90.0,46.0,6.4,7.0,0.00422679,0,,,,3.0,5.0,2.0,,,1.0,,,6.0,8.0,,,,2.0,,,,,,2.0,1.0,,,,,,,,,,,,1.0,1.0,,
12528247,away,Galatasaray,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184,7106,M,ismaijakobs,897291,EUR,934848000,D,4,4,False,20.0,15.0,4.0,1.0,0.0,9.0,9.0,6.0,15.0,6.0,5.0,,,,90.0,43.0,6.4,14.0,0.00587157,0,,4.0,,2.0,2.0,1.0,,3.0,,,,2.0,6.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
12528247,away,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,ltorreira34,754794,EUR,823996800,M,34,34,False,36.0,34.0,2.0,1.0,1.0,16.0,16.0,18.0,20.0,4.0,3.0,,,,84.0,51.0,7.2,5.0,0.029655,1,,,,1.0,2.0,,1.0,1.0,,,1.0,,6.0,2.0,,,3.0,0.0197,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,
12528247,away,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178,11687,M,gabrielsara,913593,EUR,930355200,M,20,20,False,39.0,27.0,4.0,3.0,0.0,10.0,14.0,17.0,25.0,1.0,5.0,,,,84.0,54.0,7.0,17.0,0.344049,2,,,,4.0,7.0,1.0,,2.0,2.0,,,1.0,7.0,2.0,2.0,,1.0,0.3699,1.2072,,,,4.0,1.0,,1.0,,,,,1.0,,,,,,,,
12528247,away,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,barisalperyilmaz,904096,EUR,959040000,M,53,53,False,17.0,15.0,1.0,1.0,0.0,3.0,3.0,13.0,16.0,,1.0,,,,83.0,36.0,6.2,13.0,0.0374581,0,,2.0,1.0,1.0,5.0,,1.0,4.0,3.0,,1.0,3.0,12.0,,,1.0,6.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,
12528247,away,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,driesmertens,32493,EUR,547257600,M,10,10,False,24.0,15.0,1.0,,0.0,5.0,6.0,10.0,21.0,2.0,3.0,,,,75.0,44.0,7.2,16.0,0.0271756,4,,3.0,,,3.0,,2.0,1.0,1.0,1.0,,,7.0,3.0,1.0,,1.0,0.4079,0.6571,,,2.0,1.0,,,,3.0,,,,1.0,,,,,,,,
12528247,away,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9047,M,yunusakgun17,857738,EUR,962928000,M,11,11,False,27.0,26.0,,,0.0,7.0,8.0,20.0,20.0,2.0,2.0,,,,90.0,44.0,7.3,5.0,0.324378,2,,1.0,1.0,,2.0,1.0,,2.0,,1.0,4.0,2.0,5.0,1.0,1.0,,2.0,0.1807,0.5983,,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,
12528247,away,Galatasaray,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,229308,M,Osimhen9,822471,EUR,914889600,F,45,45,False,15.0,13.0,,,1.0,1.0,1.0,12.0,14.0,2.0,1.0,,,,90.0,27.0,7.7,5.0,0.722974,4,,,,4.0,6.0,,,1.0,2.0,1.0,3.0,6.0,9.0,,1.0,,1.0,0.3083,0.0715,,,2.0,,,1.0,1.0,3.0,,,,,,,,,,,,
12528247,away,Galatasaray,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8501,M,rolandsallai,355088,EUR,864259200,F,7,7,True,6.0,5.0,,,0.0,3.0,3.0,2.0,4.0,,,,,,15.0,10.0,6.8,3.0,0.00388215,0,,1.0,,,2.0,,1.0,,1.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12528247,away,Galatasaray,Elias Jelert,elias-jelert,E. Jelert,D,38,178,2410,M,,1126433,EUR,1055376000,D,24,24,True,,,,,0.0,,,,,,,,,,14.0,,6.3,,,0,,,,,,,,,,,,,,,,,,,,Elias,Jelert,,,,,,,,,,,,,,,,,,
12528247,away,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,,142619,EUR,741657600,M,8,8,True,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,13.0,7.0,6.7,1.0,0.199156,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528247,away,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,,992912,EUR,885686400,M,18,18,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,,13.0,8.0,6.5,3.0,0.00984738,0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12528247,away,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,Nelsson,846148,EUR,908323200,D,25,25,True,1.0,1.0,,,0.0,,,1.0,1.0,2.0,,,,,11.0,6.0,7.7,,0.00014078,1,,,,2.0,2.0,,,,,,,,,,1.0,,,0.1211,0.167,,,,,,,,,,,,,,,,,1.0,,,1.0
12528247,away,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528247,away,Galatasaray,Metehan Baltacı,metehan-baltaci,M. Baltacı,D,3,189,2121,M,,997155,EUR,1036281600,D,90,90,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528247,away,Galatasaray,Efe Akman,efe-akman,E. Akman,M,8,175,1340,M,,1215206,EUR,1142812800,M,83,83,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528247,away,Galatasaray,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,mbatshuayi,147745,EUR,749520000,F,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528247,away,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181,38623,M,MauroIcardi,233114,EUR,730080000,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
