match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_dispossessed,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_outfielderBlock,player_firstName,player_lastName,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_hitWoodwork,stat_bigChanceCreated
11252722,home,Sacramento Republic FC,Juan Sebastian Herrera,juan-sebastian-herrera,J. S. Herrera,F,9,178,40,M,927105,EUR,783907200,F,9,9,False,16.0,12.0,3.0,1.0,4.0,4.0,12.0,6.0,6.0,,1.0,1.0,1.0,1.0,2.0,,86.0,25.0,8.6,5.0,3,8.0,2.0,,1.0,1.0,2.0,1.0,,3.0,1.0,,,,1.0,,2.0,,2.0,,,,2.0,,,,,
11252722,home,Sacramento Republic FC,Lee Desmond,lee-desmond,L. Desmond,D,4,183,13,M,794001,EUR,790732800,D,4,4,True,21.0,20.0,1.0,1.0,10.0,10.0,11.0,,1.0,,,,,1.0,,,12.0,21.0,6.4,1.0,0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11252722,home,Sacramento Republic FC,Zeiko Lewis,zeiko-lewis,Z. Lewis,F,,170,19,M,793030,EUR,765590400,F,10,10,True,6.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,,,,,,,,12.0,8.0,6.5,4.0,0,3.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11252722,home,Sacramento Republic FC,Nick Ross,nick-ross,N. Ross,M,19,175,8,M,78861,EUR,689817600,M,19,19,True,4.0,1.0,,,1.0,1.0,3.0,,,,,,,,,,10.0,4.0,6.5,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252722,home,Sacramento Republic FC,Matt LaGrassa,matt-lagrassa,M. LaGrassa,M,,182,1,,882558,EUR,728092800,M,20,20,True,5.0,4.0,,,1.0,1.0,4.0,1.0,,,,,,2.0,,,10.0,6.0,6.4,2.0,0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11252722,home,Sacramento Republic FC,Luther Archimede,archimede-luther,L. Archimede,F,,190,13,M,967455,EUR,937526400,F,17,17,True,6.0,5.0,1.0,,,,7.0,,,,,,,1.0,,,10.0,7.0,6.5,2.0,0,5.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11252722,home,Sacramento Republic FC,Carlos Saldaña,carlos-saldana,C. Saldaña,G,91,187,6,M,1144661,EUR,846374400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Carlos Saldaña,,,,,,,
11252722,home,Sacramento Republic FC,Ferrety Sousa,ferrety-sousa,F. Sousa,D,,168,10,M,881511,EUR,662083200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252722,away,Colorado Rapids,Marko Ilić,marko-ilic,M. Ilić,G,31,190,333,M,843151,EUR,886464000,G,1,1,False,26.0,12.0,18.0,4.0,9.0,10.0,16.0,,,,,,,9.0,,,90.0,33.0,6.4,14.0,0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,,
11252722,away,Colorado Rapids,Michael Joseph Edwards,michael-joseph-edwards,M. J. Edwards,D,34,191,18,M,982551,EUR,974678400,D,34,34,False,31.0,22.0,8.0,1.0,18.0,23.0,8.0,2.0,5.0,1.0,1.0,1.0,9.0,4.0,,,45.0,46.0,7.5,9.0,1,4.0,3.0,2.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,
11252722,away,Colorado Rapids,Andreas Maxsø,andreas-maxso,A. Maxsø,D,94,193,117,M,287941,EUR,763948800,D,5,5,False,34.0,28.0,1.0,1.0,27.0,31.0,3.0,4.0,6.0,,,,6.0,3.0,1.0,,90.0,43.0,6.7,6.0,0,1.0,4.0,,1.0,,2.0,,True,2.0,,,,,,,,,,1.0,,,,,,,,
11252722,away,Colorado Rapids,Anthony Markanich,anthony-markanich,A. Markanich,D,13,185,112,M,1172471,EUR,946166400,D,31,31,False,40.0,27.0,6.0,,21.0,27.0,13.0,4.0,7.0,1.0,1.0,,7.0,7.0,1.0,,90.0,71.0,7.4,16.0,0,6.0,1.0,7.0,5.0,4.0,1.0,1.0,,1.0,,,,,,,,1.0,,2.0,Anthony Markanich,,,,,,,
11252722,away,Colorado Rapids,Sebastian Anderson,sebastian-anderson,S. Anderson,M,2,175,37,M,980952,EUR,1028764800,M,27,27,False,39.0,29.0,8.0,3.0,18.0,20.0,20.0,2.0,6.0,,,,2.0,3.0,3.0,,90.0,57.0,6.9,13.0,0,11.0,,1.0,3.0,3.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,
11252722,away,Colorado Rapids,Ralph Priso,ralph-priso,R. Priso,M,6,176,97,M,1002266,EUR,1028246400,M,97,97,False,45.0,41.0,2.0,1.0,30.0,31.0,14.0,8.0,8.0,,1.0,1.0,3.0,6.0,2.0,,90.0,60.0,6.9,8.0,0,11.0,2.0,2.0,3.0,2.0,3.0,1.0,,4.0,1.0,,,,,,,2.0,,,,,,,,,,
11252722,away,Colorado Rapids,Danny Leyva,danny-leyva,D. Leyva,M,6,178,124,M,981054,EUR,1052092800,M,15,15,False,39.0,31.0,3.0,1.0,15.0,18.0,23.0,6.0,5.0,,1.0,1.0,1.0,8.0,3.0,,90.0,54.0,6.9,12.0,1,17.0,,2.0,1.0,1.0,2.0,1.0,,1.0,3.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,
11252722,away,Colorado Rapids,Alex Gersbach,alex-gersbach,A. Gersbach,D,3,183,50,M,753060,EUR,863049600,M,16,16,False,18.0,10.0,3.0,,6.0,9.0,10.0,3.0,2.0,,,,1.0,5.0,,,45.0,25.0,6.9,9.0,0,5.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,
11252722,away,Colorado Rapids,Michael Barrios,michael-barrios,M. Barrios,M,7,163,315,M,791545,EUR,672192000,F,12,12,False,13.0,10.0,1.0,1.0,5.0,5.0,8.0,6.0,6.0,,1.0,1.0,,3.0,1.0,,83.0,24.0,7.7,5.0,2,5.0,,1.0,4.0,3.0,4.0,,,2.0,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,
11252722,away,Colorado Rapids,Max,max,Max,M,8,187,253,M,1105838,EUR,989539200,F,8,8,False,20.0,17.0,,,10.0,10.0,10.0,3.0,2.0,,2.0,1.0,2.0,2.0,,,45.0,29.0,6.6,8.0,0,7.0,1.0,,,,,,,,2.0,,,,,,,2.0,,,Max,,,,,,,
11252722,away,Colorado Rapids,Jonathan Lewis,jonathan-lewis,J. Lewis,M,,170,45,M,867755,EUR,865382400,F,7,7,False,15.0,10.0,1.0,,5.0,6.0,9.0,4.0,5.0,,4.0,3.0,,2.0,1.0,,78.0,27.0,7.3,9.0,2,5.0,1.0,,,,1.0,,,1.0,1.0,,,,1.0,,1.0,2.0,,,,,1.0,,,,,
11252722,away,Colorado Rapids,Danny Wilson,danny-wilson,D. Wilson,D,27,187,29,M,49245,EUR,693792000,D,4,4,True,24.0,17.0,6.0,1.0,16.0,17.0,7.0,,,,,,1.0,,,,45.0,26.0,6.3,7.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11252722,away,Colorado Rapids,Keegan Rosenberry,keegan-rosenberry,K. Rosenberry,D,2,173,39,M,829556,EUR,755568000,D,2,2,True,17.0,12.0,2.0,1.0,11.0,14.0,3.0,2.0,1.0,,,,3.0,1.0,,,45.0,25.0,6.5,6.0,0,1.0,,1.0,1.0,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,
11252722,away,Colorado Rapids,Sam Nicholson,sam-nicholson,S. Nicholson,M,19,175,20,M,269183,EUR,790560000,M,28,28,True,16.0,12.0,2.0,1.0,8.0,10.0,6.0,2.0,2.0,,,,1.0,3.0,2.0,,45.0,27.0,7.2,6.0,2,4.0,,2.0,,,,1.0,,,2.0,,,,1.0,,1.0,,,,,,1.0,,,,,
11252722,away,Colorado Rapids,Braian Galván,braian-galvan,B. Galván,M,16,166,61,M,896247,EUR,970790400,M,29,29,True,4.0,3.0,,,2.0,3.0,2.0,1.0,,,,,1.0,1.0,,,12.0,7.0,7.1,2.0,0,2.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,Braian,Galván,,,,,,1.0
11252722,away,Colorado Rapids,Kevin Cabral,kevin-cabral,K. Cabral,M,91,185,145,M,958128,EUR,931564800,F,91,91,True,1.0,1.0,,,1.0,1.0,,2.0,,1.0,1.0,,,,,,13.0,4.0,6.3,2.0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11252722,away,Colorado Rapids,William Yarbrough,william-yarbrough,W. Yarbrough,G,,187,404,M,246097,EUR,606355200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252722,away,Colorado Rapids,Oliver Larraz,oliver-larraz,O. Larraz,M,8,178,72,M,1107911,EUR,1000598400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Oliver Larraz,,,,,,,
