match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_dribbleValueNormalized,captain,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_lastManTackle,stat_hitWoodwork
14109702,home,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190.0,61,M,213542,EUR,780710400,G,1,1,False,28.0,18.0,18.0,8.0,0.0,11.0,12.0,7.0,16.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,1.0,90.0,36.0,7.5,12.0,0.00439039,0.2252,0,-0.7671,0.11,-0.16,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109702,home,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172.0,61,M,781408,EUR,822268800,D,28,28,False,34.0,26.0,4.0,2.0,1.0,17.0,21.0,9.0,13.0,1.0,5.0,5.0,3.0,,,,,84.0,59.0,6.6,13.0,0.124468,,1,,0.1,-0.35,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.1093,2.0,-0.13,0.11,,,,,,,,,,,,,,,,
14109702,home,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,5,187.0,803,M,359332,EUR,835228800,D,5,5,False,40.0,32.0,7.0,4.0,0.0,23.0,26.0,9.0,14.0,2.0,3.0,4.0,7.0,,,,,90.0,50.0,6.5,8.0,0.0027549,,0,,-0.04,-0.16,,,,1.0,2.0,,,,1.0,,,1.0,,,,0.11,True,1.0,4.0,,,,,,,,,,,,,
14109702,home,Kayserispor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188.0,263,M,97404,EUR,736732800,D,4,4,False,34.0,30.0,6.0,2.0,0.0,21.0,21.0,9.0,13.0,1.0,3.0,5.0,7.0,1.0,,,,90.0,43.0,7.4,4.0,0.00427446,,2,,0.11,-0.32,,,,1.0,2.0,,,1.0,1.0,,,,0.2521,,0.51,0.04,,,,1.0,1.0,1.0,0.7765,,,,,,,,,
14109702,home,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180.0,84,M,122922,EUR,671414400,D,23,23,False,22.0,19.0,3.0,1.0,0.0,10.0,11.0,9.0,11.0,3.0,4.0,4.0,3.0,1.0,,,,90.0,41.0,6.8,9.0,0.0814416,,0,,0.29,-0.27,,2.0,1.0,1.0,2.0,,,,,,,,,2.0,,0.02,,,,1.0,,,,1.0,1.0,,,,,,,
14109702,home,Kayserispor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,24,180.0,156,M,796133,EUR,832636800,M,24,24,False,22.0,18.0,5.0,3.0,0.0,14.0,14.0,4.0,8.0,,3.0,,2.0,1.0,,,,62.0,30.0,6.9,5.0,0.057337,,0,,0.25,0.14,,,,1.0,2.0,,,,2.0,,1.0,1.0,,,,0.04,,1.0,1.0,,,,,,,,,,,,,
14109702,home,Kayserispor,Aaron Opoku,aaron-opoku,A. Opoku,F,17,185.0,375,M,930136,EUR,922579200,M,30,30,False,16.0,11.0,2.0,,0.0,7.0,8.0,4.0,8.0,,1.0,,3.0,,,,,62.0,25.0,6.4,9.0,0.00537293,,1,,0.02,-0.08,,2.0,,,5.0,3.0,1.0,1.0,,,,1.0,0.008,,0.01,0.04,,1.0,,2.0,,,,,,,,,,,,
14109702,home,Kayserispor,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175.0,70,M,226992,EUR,802915200,M,33,33,False,32.0,24.0,3.0,2.0,0.0,13.0,17.0,11.0,15.0,1.0,6.0,2.0,4.0,2.0,,,,77.0,49.0,7.7,10.0,0.0370101,,1,,0.06,-0.02,,,,1.0,7.0,2.0,1.0,,2.0,2.0,1.0,3.0,0.5071,,0.51,0.26,,,,2.0,1.0,1.0,0.8696,,,,,,,,,
14109702,home,Kayserispor,João Mendes,joao-mendes,J. Mendes,M,10,183.0,227,M,857376,EUR,782697600,M,10,10,False,25.0,20.0,4.0,2.0,2.0,7.0,8.0,13.0,17.0,,7.0,,2.0,4.0,,,,90.0,45.0,8.1,12.0,0.424288,,0,,0.53,-0.08,,7.0,3.0,,1.0,2.0,1.0,,2.0,,2.0,,,3.0,,-0.04,,,,,,,,3.0,1.0,,,,,,,
14109702,home,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172.0,381,M,859748,EUR,763344000,M,20,20,False,20.0,13.0,2.0,,0.0,3.0,6.0,10.0,14.0,2.0,4.0,,1.0,1.0,,,,77.0,27.0,6.3,10.0,0.016976,,0,,-0.07,-0.2,,1.0,,2.0,5.0,1.0,,,1.0,,1.0,2.0,,,,-0.43,,,,2.0,,,,,2.0,,,,,,,
