match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,player_firstName,player_lastName,stat_clearanceOffLine,player_sofascoreId,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_errorLeadToAShot,stat_hitWoodwork
12530830,home,Beşiktaş JK,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,14969,M,45923,EUR,635472000,F,17,17,False,,17.0,9.0,,,0.0,3.0,3.0,6.0,14.0,3.0,9.0,1.0,,,,,,78.0,39.0,6.7,18.0,0.00504375,2,,,5.0,12.0,1.0,,1.0,,4.0,2.0,,,,,,ciroimmobile17,,6.0,3.0,,3.0,,0.3114,,2.0,,,,1.0,,,
12530830,home,Beşiktaş JK,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3255,M,10577,EUR,745372800,M,15,15,True,,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,1.0,2.0,2.0,2.0,,,,,20.0,16.0,7.5,3.0,0.00570553,1,,,1.0,1.0,,,,,2.0,1.0,,,,,,AlexOxChambo,,,,,,1.0,0.0135,0.0761,,,,,,1.0,,
12530830,home,Beşiktaş JK,Bakhtiyar Zaynutdinov,bakhtiyar-zaynutdinov,B. Zaynutdinov,M,19,183,3645,M,887382,EUR,891475200,M,22,22,True,,9.0,7.0,2.0,,0.0,6.0,6.0,1.0,3.0,,,3.0,2.0,,,,,20.0,12.0,6.6,2.0,0.00050834,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530830,home,Beşiktaş JK,Cher Ndour,ndour-cher,C. Ndour,M,27,190,2165,M,1114422,EUR,1090886400,M,73,73,True,,9.0,7.0,1.0,,0.0,2.0,2.0,5.0,7.0,1.0,1.0,2.0,1.0,,,,,12.0,12.0,6.6,2.0,0.0043938,1,,,,,,,,,,,,,,,,,,,,,,,0.0196,,,1.0,,,,,,
12530830,home,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,F,9,9,True,,5.0,3.0,1.0,1.0,0.0,,,3.0,5.0,,,,,,,,,12.0,11.0,6.2,7.0,0.00242849,0,,,3.0,7.0,,,,,2.0,,1.0,,,,,semihkilicsoy9,,1.0,,1.0,2.0,,,,,,1.0,,1.0,,,
12530830,home,Beşiktaş JK,Ernest Muçi,ernest-muci,E. Muçi,M,10,180,5691,M,924670,EUR,984960000,M,23,23,True,,,,,,0.0,,,,,,,,1.0,,,,,1.0,3.0,,1.0,,1,,,,1.0,,,,,,,,,,,,ernest_muci,,,,,1.0,1.0,0.1588,0.2037,,,,1.0,,,,
12530830,home,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530830,home,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530830,home,Beşiktaş JK,Serkan Emrecan Terzi,serkan-emrecan-terzi,S. E. Terzi,D,3,177,716,M,1142614,EUR,1073260800,D,79,79,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530830,home,Beşiktaş JK,João Mário,joao-mario,J. Mário,M,10,179,3772,M,97001,EUR,727401600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,JoaoMario,,,,,,,,,,,,,,,,
12530830,home,Beşiktaş JK,Mustafa Hekimoğlu,mustafa-hekimoglu,M. Hekimoğlu,F,91,186,3037,M,1524303,EUR,1177200000,F,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Mustafa Hekimoglu,,,,,,,,,,,,,,,,,,,
12530830,away,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186,12815,M,190419,EUR,789609600,G,40,40,False,,33.0,23.0,17.0,7.0,0.0,17.0,20.0,6.0,13.0,,,,6.0,,3.0,4.0,,90.0,41.0,7.1,10.0,0.00100906,0,-0.2606,,,,,,,,,,,,,,,Livakovic40,,,,,,,,,,,,,,,,
12530830,away,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184,2870,M,836683,EUR,923097600,D,16,16,False,,24.0,17.0,2.0,,0.0,7.0,8.0,10.0,16.0,1.0,4.0,4.0,3.0,,,,,82.0,41.0,6.7,9.0,0.00334155,0,,,1.0,3.0,1.0,4.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
12530830,away,Fenerbahçe,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190,969,M,863600,EUR,763516800,D,3,3,False,,46.0,36.0,6.0,2.0,0.0,26.0,29.0,10.0,17.0,6.0,12.0,6.0,9.0,,,,,90.0,63.0,7.4,10.0,0.00370491,0,,,3.0,5.0,2.0,2.0,5.0,3.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,
12530830,away,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4708,M,289977,EUR,776390400,D,6,6,False,,69.0,58.0,11.0,6.0,0.0,38.0,41.0,20.0,28.0,5.0,6.0,5.0,7.0,,,,,90.0,79.0,6.9,11.0,0.00478307,1,,,3.0,7.0,,2.0,,,,1.0,4.0,,,,,alex_djiku,,,,,,,0.0965,,1.0,,,,,,1.0,
12530830,away,Fenerbahçe,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,126588,EUR,720576000,D,18,18,False,,34.0,26.0,4.0,1.0,0.0,11.0,12.0,16.0,27.0,,1.0,3.0,2.0,,,,,82.0,57.0,6.6,18.0,0.111065,0,,5.0,,4.0,,,1.0,,1.0,,2.0,1.0,,,,filipkostic,1.0,,,1.0,2.0,,,,,,,,,,,
12530830,away,Fenerbahçe,Fred,fred,Fred,M,7,169,11619,M,243623,EUR,731289600,M,13,13,False,,43.0,35.0,4.0,3.0,0.0,17.0,18.0,18.0,25.0,,4.0,,6.0,,,,,82.0,56.0,6.7,12.0,0.0605055,0,,,2.0,10.0,3.0,,2.0,2.0,1.0,2.0,3.0,,,,,fred08,,2.0,,1.0,1.0,,,,,,,,,,,
12530830,away,Fenerbahçe,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183,27456,M,359272,EUR,840585600,M,34,34,False,,52.0,42.0,8.0,4.0,0.0,19.0,19.0,23.0,33.0,,5.0,1.0,9.0,,,,,90.0,62.0,7.0,12.0,0.0993028,0,,,2.0,5.0,1.0,1.0,2.0,2.0,,3.0,1.0,,,,,sofyanamrabat,,1.0,,1.0,,,,,,,,,,,,
12530830,away,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12216,M,38560,EUR,595987200,M,10,10,False,,36.0,31.0,1.0,1.0,0.0,8.0,9.0,23.0,31.0,,1.0,,2.0,,,,,90.0,55.0,7.1,13.0,0.0560775,2,,4.0,1.0,4.0,,,1.0,1.0,2.0,,1.0,,,,,dusantadic,,,,2.0,2.0,1.0,0.4471,0.3954,1.0,,,1.0,2.0,,,1.0
12530830,away,Fenerbahçe,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183,3374,M,999396,EUR,972604800,F,70,70,False,,33.0,30.0,,,0.0,8.0,8.0,23.0,31.0,,3.0,2.0,7.0,,,,,90.0,54.0,6.8,12.0,0.232552,1,,6.0,,5.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,1.0,2.0,1.0,1.0,2.0,,0.033,,,1.0,1.0,,1.0,,,
12530830,away,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23278,M,14990,EUR,511401600,F,9,9,False,True,23.0,14.0,2.0,1.0,0.0,7.0,9.0,7.0,14.0,6.0,7.0,1.0,2.0,,,,,67.0,33.0,5.8,13.0,0.0730338,3,,,3.0,5.0,,,,,2.0,,,,,,,EDzeko,,2.0,1.0,,1.0,1.0,0.7926,,2.0,,,3.0,,,,
12530830,away,Fenerbahçe,Allan Saint-Maximin,allan-saint-maximin,A. Saint-Maximin,F,9,173,12636,M,347010,EUR,858124800,F,97,97,False,,17.0,12.0,3.0,2.0,0.0,2.0,3.0,10.0,14.0,2.0,6.0,1.0,3.0,,,,,67.0,37.0,7.6,15.0,0.426211,3,,,,6.0,,,,,4.0,1.0,1.0,,,,,st_maximin,,6.0,3.0,3.0,2.0,,0.1303,,1.0,2.0,3.0,,,,,
12530830,away,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10874,M,847983,EUR,926294400,M,53,53,True,,10.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,7.0,,2.0,,3.0,,,,,23.0,13.0,6.6,,0.0178339,0,,,,1.0,1.0,,1.0,,,1.0,,,,,,szymanski_11,,,,,,,,,,,,,,,,
12530830,away,Fenerbahçe,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34492,M,846470,EUR,865123200,F,19,19,True,,4.0,3.0,,,0.0,1.0,1.0,3.0,4.0,3.0,3.0,,1.0,,,,,23.0,7.0,6.4,2.0,0.0133114,1,,1.0,1.0,1.0,,,,,1.0,,,,,,,ennesyri15,1.0,,,,,,0.1724,,1.0,,,1.0,,,,1.0
12530830,away,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,791616,EUR,883526400,D,21,21,True,,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,2.0,,2.0,,,,,8.0,9.0,6.8,2.0,0.0026028,1,,,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,0.1358,,,1.0,,,,,,
12530830,away,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,226986,EUR,805766400,M,17,17,True,,7.0,5.0,2.0,,0.0,2.0,2.0,3.0,7.0,1.0,1.0,,1.0,,,,,8.0,13.0,6.6,6.0,0.00341907,0,,2.0,1.0,1.0,,1.0,,,1.0,,,,,,,irfankahveci,,,,,,,,,,,,,,,,
12530830,away,Fenerbahçe,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,F,23,23,True,,,,,,0.0,,,,,,,,,,,,,8.0,2.0,6.8,,,0,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,
12530830,away,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,594618,EUR,891216000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530830,away,Fenerbahçe,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176,1693,M,1085938,EUR,976406400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530830,away,Fenerbahçe,Rodrigo Becão,rodrigo-becao,R. Becão,D,50,191,1867,M,880207,EUR,822009600,D,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530830,away,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,952600,EUR,917308800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530830,away,Fenerbahçe,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4739,M,758876,EUR,868838400,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,cengizunder,,,,,,,,,,,,,,,,
