match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,player_sofascoreId,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_outfielderBlock,stat_bigChanceMissed
11451083,home,Beşiktaş JK,Ersin Destanoğlu,,,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,1,1,False,20.0,18.0,12.0,10.0,13.0,13.0,5.0,7.0,2.0,1.0,10.0,5.0,6.0,2.0,2.0,90.0,35.0,8.6,2.0,0.00117504,0,1.1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451083,home,Beşiktaş JK,Onur Bulut,,,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,False,55.0,48.0,3.0,1.0,13.0,16.0,38.0,46.0,1.0,1.0,4.0,,,,,90.0,79.0,7.1,14.0,0.257752,0,,7.0,3.0,2.0,1.0,7.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,
11451083,home,Beşiktaş JK,Eric Bailly,,,eric-bailly,E. Bailly,D,2,187,4266,M,606346,EUR,766108800,D,30,30,False,55.0,44.0,9.0,5.0,17.0,19.0,27.0,36.0,2.0,2.0,9.0,,,,,81.0,69.0,7.4,15.0,0.0118715,0,,,,,5.0,2.0,10.0,,,2.0,1.0,3.0,1.0,,,ericbailly,3.0,2.0,1.0,,,,,,,,,,,,
11451083,home,Beşiktaş JK,Necip Uysal,,,necip-uysal,N. Uysal,D,20,180,1751,M,43394,EUR,664675200,D,20,20,False,71.0,68.0,4.0,4.0,31.0,31.0,37.0,40.0,3.0,2.0,3.0,,,,,90.0,83.0,7.6,3.0,0.046305,0,,,,,1.0,1.0,3.0,,,,,,1.0,,,,1.0,1.0,1.0,True,,,,,,,,,,,
11451083,home,Beşiktaş JK,Bakhtiyar Zaynutdinov,,,bakhtiyar-zaynutdinov,B. Zaynutdinov,M,19,183,3645,M,887382,EUR,891475200,D,22,22,False,58.0,52.0,3.0,1.0,23.0,24.0,29.0,39.0,2.0,5.0,7.0,,,,,90.0,89.0,7.9,17.0,0.0370215,4,,5.0,,1.0,2.0,7.0,5.0,1.0,1.0,1.0,,4.0,2.0,,2.0,,1.0,1.0,3.0,,1.0,3.0,0.1451,0.3752,,,,,,,
11451083,home,Beşiktaş JK,Salih Uçan,,,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,False,49.0,42.0,7.0,5.0,9.0,10.0,33.0,39.0,1.0,1.0,7.0,,,,,67.0,58.0,7.8,8.0,0.0318315,2,,,,,2.0,3.0,4.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,3.0,,1.0,1.0,0.3217,0.869,1.0,,,,,,
11451083,home,Beşiktaş JK,Gedson Fernandes,,,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,52.0,41.0,8.0,6.0,12.0,14.0,29.0,38.0,,2.0,7.0,,,,,90.0,73.0,7.4,17.0,0.0425876,1,,,,1.0,2.0,7.0,13.0,1.0,2.0,5.0,3.0,1.0,4.0,,1.0,gedson_83,4.0,2.0,1.0,,,,0.0183,,,1.0,,,,,
11451083,home,Beşiktaş JK,Rachid Ghezzal,,,rachid-ghezzal,R. Ghezzal,M,18,182,3146,M,123228,EUR,705369600,M,18,18,False,12.0,8.0,1.0,1.0,2.0,2.0,6.0,11.0,,,,,,,,21.0,15.0,6.3,6.0,0.00312959,0,,1.0,,,,4.0,1.0,1.0,,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,,
11451083,home,Beşiktaş JK,Alex Oxlade-Chamberlain,,,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3255,M,10577,EUR,745372800,M,15,15,False,48.0,44.0,11.0,9.0,12.0,12.0,33.0,43.0,,2.0,4.0,,,,,81.0,69.0,8.0,16.0,0.190253,2,,7.0,1.0,,1.0,5.0,5.0,,2.0,7.0,4.0,,,,3.0,AlexOxChambo,,,,,,1.0,0.1339,0.2478,,1.0,1.0,1.0,,,
11451083,home,Beşiktaş JK,Milot Rashica,,,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,11,11,False,29.0,22.0,2.0,2.0,4.0,4.0,19.0,32.0,,1.0,6.0,,,,,90.0,54.0,7.2,22.0,0.425786,0,,7.0,1.0,1.0,,8.0,5.0,1.0,2.0,4.0,1.0,3.0,2.0,,2.0,MRashica,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,
