match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,isHome,incidentClass,player_id,player_name,injury,playerName,reason,rescinded,description,confirmed
12117241,FT,4.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12117241,,,,,90,0.0,,1,,,injuryTime,7.0,,,,,,,,,,,
12117241,,4.0,1.0,,89,,,2,,,goal,,187323603.0,True,regular,814723.0,Renato Kayzer,,,,,,
12117241,,,,,87,,,4,,,substitution,,123074255.0,True,regular,,,False,,,,,
12117241,,,,,87,,,4,,,substitution,,123074256.0,True,regular,,,False,,,,,
12117241,,,,,83,,,8,,,card,,121570515.0,True,red,551422.0,Zé Welison,,Zé Welison,Foul,False,,
12117241,,,,,82,,,9,,,substitution,,123074239.0,True,regular,,,False,,,,,
12117241,,3.0,1.0,,80,,,11,,,goal,,187323436.0,True,regular,824626.0,Tomás Pochettino,,,,,,
12117241,,,,,79,,,12,,,inGamePenalty,,118491334.0,True,missed,824626.0,Tomás Pochettino,,,goalkeeperSave,,Goalkeeper save,
12117241,,,,,78,,,13,,,varDecision,,28105.0,True,penaltyNotAwarded,824626.0,Tomás Pochettino,,,,,,False
12117241,,,,,76,,,15,,,substitution,,123074237.0,True,regular,,,False,,,,,
12117241,,,,,76,,,15,,,substitution,,123074227.0,True,regular,,,False,,,,,
12117241,,,,,74,,,17,,,substitution,,123074224.0,False,regular,,,False,,,,,
12117241,,,,,74,,,17,,,substitution,,123074223.0,False,regular,,,False,,,,,
12117241,,,,,74,,,17,,,substitution,,123074222.0,False,regular,,,False,,,,,
12117241,,,,,46,,,45,,,substitution,,123074139.0,False,regular,,,False,,,,,
12117241,,,,,46,,,45,,,substitution,,123074138.0,False,regular,,,False,,,,,
12117241,HT,2.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12117241,,,,,45,0.0,,1,,,injuryTime,2.0,,,,,,,,,,,
12117241,,,,,41,,,5,,,card,,121570404.0,True,yellow,359024.0,Juan Martín Lucero,,Juan Martín Lucero,Foul,False,,
12117241,,2.0,1.0,,37,,,9,,,goal,,187322274.0,True,regular,798127.0,Marinho,,,,,,
12117241,,1.0,1.0,,30,,,16,,,goal,,187322103.0,False,regular,386212.0,Everaldo,,,,,,
12117241,,1.0,0.0,,28,,,18,,,goal,,187322090.0,True,regular,798127.0,Marinho,,,,,,
12117241,,,,,20,,,26,,,card,,121570374.0,False,yellow,927975.0,Jean Lucas,,Jean Lucas,Foul,False,,
12117241,,,,,18,,,28,,,card,,121570373.0,True,yellow,842682.0,Matheus Rossetto,,Matheus Rossetto,Foul,False,,
