match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,captain,stat_outfielderBlock,stat_unsuccessfulTouch,stat_aerialLost,stat_lastManTackle,stat_keyPass,stat_errorLeadToAShot,stat_accurateCross,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals
14773676,home,Al-Khaleej,Anthony Moris,anthony-moris,A. Moris,G,49,184.0,295,M,39457,EUR,641347200.0,G,49,49,False,45.0,33.0,19.0,7.0,0.0,30.0,30.0,3.0,15.0,1.0,7.0,1.0,1.0,3.0,90.0,56.0,6.8,12.0,0.00155417,118.71984693879,21.0,75.6,11.235,0.2448,0,0.1037,0.09,0.02,-0.03,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773676,home,Al-Khaleej,Saeed Al Hamsal,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600.0,D,39,39,False,26.0,23.0,1.0,,0.0,11.0,12.0,12.0,14.0,4.0,5.0,1.0,,,81.0,46.0,6.4,7.0,0.00531195,128.76035316063,14.0,82.845,27.3,,0,,0.03,0.0,-0.18,,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,27.330555501124,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14773676,home,Al-Khaleej,Bart Schenkeveld,bart-schenkeveld,B. Schenkeveld,D,4,184.0,280,M,99150,EUR,683337600.0,D,4,4,False,49.0,46.0,2.0,1.0,0.0,33.0,34.0,13.0,15.0,5.0,1.0,2.0,,,90.0,59.0,6.6,3.0,0.0188011,193.23842479866,19.0,7.77,16.59,,1,,0.08,0.03,-0.22,,,2.0,1.0,,1.0,4.0,2.0,,,1.0,15.247123040102,1.0,1.0,1.0,0.0486,-0.23,,,,,,,,,,,,,,,,,,,,,
14773676,home,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800.0,D,3,3,False,49.0,43.0,4.0,2.0,0.0,25.0,28.0,18.0,21.0,5.0,5.0,,,,90.0,59.0,6.6,8.0,0.0138543,265.95431557283,26.0,145.53,29.61,,1,,0.06,0.26,-0.17,,,5.0,3.0,1.0,,3.0,1.0,,,2.0,54.026438549721,2.0,,1.0,0.0194,-0.17,True,1.0,2.0,,,,,,,,,,,,,,,,,,
14773676,home,Al-Khaleej,Pedro Rebocho,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200.0,D,5,5,False,46.0,40.0,6.0,6.0,0.0,13.0,13.0,27.0,33.0,5.0,2.0,2.0,,,90.0,72.0,8.4,14.0,0.127921,175.38999181133,21.0,66.99,14.175,,0,,0.9,0.07,0.51,,4.0,,7.0,2.0,2.0,,,3.0,3.0,1.0,15.207520803865,1.0,,,,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
14773676,home,Al-Khaleej,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800.0,M,15,15,False,16.0,9.0,1.0,,0.0,3.0,5.0,6.0,11.0,1.0,3.0,,,,45.0,20.0,5.9,10.0,0.0011508,29.615968308198,4.0,19.425,12.915,,0,,-0.26,0.1,-0.23,,,1.0,4.0,1.0,2.0,,,,,,15.845176710911,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
14773676,home,Al-Khaleej,Dimitrios Kourbelis,dimitrios-kourbelis,D. Kourbelis,M,21,182.0,579,M,128089,EUR,752198400.0,M,21,21,False,47.0,43.0,6.0,5.0,0.0,15.0,16.0,28.0,31.0,4.0,3.0,2.0,,,90.0,64.0,7.5,5.0,0.15311,271.25193407399,28.0,43.68,17.955,,1,,0.41,0.2,-0.01,,2.0,,4.0,2.0,,3.0,1.0,2.0,1.0,1.0,29.9732990752,2.0,,1.0,0.094,-0.07,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,
14773676,home,Al-Khaleej,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200.0,M,12,12,False,31.0,25.0,4.0,1.0,0.0,10.0,10.0,15.0,21.0,5.0,1.0,2.0,,,82.0,43.0,6.6,9.0,0.00924142,83.863595464799,14.0,43.575,8.19,,0,,0.05,0.05,-0.17,,,1.0,4.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
14773676,home,Al-Khaleej,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,791578,EUR,750556800.0,M,93,93,False,44.0,39.0,3.0,3.0,0.0,13.0,15.0,26.0,29.0,1.0,5.0,1.0,,,90.0,59.0,6.5,11.0,0.0842476,207.53754470256,26.0,71.715,15.75,,1,,0.08,0.14,-0.16,,3.0,,3.0,2.0,,1.0,,,,1.0,28.183155496384,2.0,,1.0,0.0238,-0.04,,,2.0,,,,,,,,,,,,,,,,,,
14773676,home,Al-Khaleej,Kostas Fortounis,kostas-fortounis,K. Fortounis,M,10,183.0,2903,M,115577,EUR,719193600.0,F,10,10,False,52.0,38.0,3.0,2.0,0.0,14.0,15.0,24.0,37.0,4.0,6.0,1.0,,,90.0,84.0,6.9,34.0,0.187114,359.1169986659,40.0,92.4,19.74,,2,,0.29,0.46,-0.1,,15.0,,7.0,1.0,6.0,,,,,,87.83235589022,4.0,3.0,,0.1891,-0.51,,,4.0,1.0,,1.0,,4.0,,,2.0,2.0,,,,,,,,,
