match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalCross,stat_wonTackle,stat_totalContest,stat_wonContest,stat_totalOffside,stat_keyPass,stat_accurateCross,captain,stat_shotOffTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_hitWoodwork,stat_bigChanceMissed
11396299,home,Darmstadt 98,Marcel Schuhen,marcel-schuhen,M. Schuhen,G,1,188,101,M,132654,EUR,726883200,G,1,1,False,29.0,21.0,19.0,11.0,15.0,18.0,6.0,11.0,7.0,1.0,2.0,5.0,90.0,39.0,7.0,9.0,0.00275383,0,-0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396299,home,Darmstadt 98,Matthias Bader,matthias-bader,M. Bader,M,26,176,59,M,800444,EUR,866505600,D,26,26,False,31.0,20.0,7.0,4.0,10.0,15.0,10.0,16.0,5.0,,,,90.0,53.0,6.6,13.0,0.00727251,0,,2.0,4.0,9.0,2.0,2.0,2.0,4.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396299,home,Darmstadt 98,Christoph Zimmermann,christoph-zimmermann,C. Zimmermann,D,,194,50,M,142568,EUR,726796800,D,4,4,False,46.0,34.0,6.0,3.0,27.0,31.0,7.0,15.0,7.0,,,,90.0,59.0,6.8,14.0,0.00342062,1,,3.0,2.0,4.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0376,0.3987,,,,,,,,,,,,,,,,,,,,
11396299,home,Darmstadt 98,Matej Maglica,matej-maglica,M. Maglica,D,5,196,199,M,1082797,EUR,906681600,D,5,5,False,43.0,29.0,8.0,1.0,16.0,21.0,13.0,23.0,4.0,,,,81.0,57.0,6.8,16.0,0.00545748,0,,1.0,3.0,6.0,,,2.0,1.0,5.0,,1.0,,3.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11396299,home,Darmstadt 98,Emir Karić,emir-karic,E. Karić,D,17,186,635,M,796032,EUR,865814400,D,19,19,False,56.0,49.0,7.0,3.0,20.0,22.0,29.0,36.0,4.0,,,,90.0,82.0,8.4,9.0,0.094537,2,,1.0,,9.0,,,1.0,1.0,2.0,1.0,,2.0,4.0,,,0.0497,0.07,,,2.0,2.0,5.0,5.0,1.0,2.0,,,,,,,,,,,,
11396299,home,Darmstadt 98,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,M,27,27,False,27.0,22.0,4.0,2.0,8.0,10.0,15.0,25.0,5.0,,,,90.0,40.0,6.3,16.0,0.0643894,0,,,5.0,,2.0,1.0,,,,,1.0,,,2.0,,,,,,8.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,
11396299,home,Darmstadt 98,Bartol Franjić,bartol-franjic,B. Franjić,D,4,188,631,M,880742,EUR,947808000,M,28,28,False,25.0,22.0,1.0,,15.0,16.0,7.0,9.0,4.0,,,,81.0,32.0,6.5,4.0,0.00348103,0,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11396299,home,Darmstadt 98,Fabian Holland,fabian-holland,F. Holland,M,32,172,44,M,39718,EUR,647654400,M,32,32,False,21.0,16.0,1.0,,6.0,6.0,11.0,16.0,2.0,,,,67.0,32.0,6.5,7.0,0.0388981,0,,1.0,5.0,5.0,1.0,,,1.0,2.0,1.0,1.0,,,1.0,2.0,,,,,1.0,1.0,2.0,1.0,,1.0,1.0,True,,,,,,,,,,
11396299,home,Darmstadt 98,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,M,25,25,False,28.0,20.0,2.0,1.0,4.0,5.0,16.0,23.0,8.0,,,,65.0,47.0,5.9,20.0,0.0146231,1,,,13.0,4.0,1.0,6.0,,,2.0,,1.0,,,4.0,3.0,0.024,,,,,,4.0,2.0,,,,,1.0,,,,,,,,,
11396299,home,Darmstadt 98,Luca Pfeiffer,luca-pfeiffer,L. Pfeiffer,F,16,196,147,M,842212,EUR,840499200,F,24,24,False,22.0,19.0,,,11.0,11.0,8.0,11.0,4.0,,,,90.0,30.0,7.2,4.0,0.0188942,3,,1.0,2.0,3.0,1.0,,2.0,,1.0,1.0,,2.0,,1.0,1.0,0.1908,0.2893,,,,1.0,,,,1.0,,,1.0,,,,,,,,,
