match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_bigChanceMissed,stat_shotOffTarget,stat_wonTackle,player_sofascoreId,stat_challengeLost,stat_blockedScoringAttempt,stat_totalCross,stat_totalContest,stat_outfielderBlock,stat_wasFouled,player_firstName,stat_wonContest,captain,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_goodHighClaim,stat_goals
14083137,home,Celta Vigo,Ionuț Radu,ionut-radu,I. Radu,G,13,188,3683,M,815202,EUR,864777600,G,13,13,False,21.0,17.0,8.0,4.0,0.0,17.0,19.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,26.0,5.9,4.0,4.824e-05,4.0854008371272,1.0,0.21,0.21,0.0665,0,-0.7668,0.0,0.0,-0.38,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083137,home,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178,597,M,1526627,EUR,1056585600,D,32,32,False,66.0,60.0,3.0,2.0,0.0,35.0,39.0,27.0,5.0,3.0,,,,,,,90.0,87.0,6.5,8.0,0.014838,148.18295658726,22.0,70.35,22.575,,1,,0.11,0.06,-0.26,,25.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.011,0.0169,1.0,-0.06,,,,,,,,,,,,,,,,,,
14083137,home,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,360718,EUR,801964800,D,2,2,False,87.0,81.0,7.0,2.0,0.0,58.0,61.0,26.0,9.0,4.0,,,,,,,90.0,101.0,6.7,6.0,0.00867069,247.29226675504,30.0,140.805,20.265,,1,,0.15,0.1,-0.14,,23.0,1.0,4.0,3.0,6.0,,,2.0,2.0,,,2.0,0.2411,,,-0.54,1.0,1.0,2.0,,,,,,,,,,,,,,,
14083137,home,Celta Vigo,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188,7636,M,69408,EUR,662342400,D,20,20,False,115.0,104.0,13.0,5.0,0.0,69.0,70.0,45.0,5.0,5.0,,,,,,,90.0,126.0,7.1,12.0,0.0534098,603.65314298859,59.0,380.31,34.02,,2,,0.4,0.27,-0.13,,35.0,2.0,2.0,3.0,2.0,,,1.0,,,1.0,,0.1094,,,0.02,,,,marcosalonso28,1.0,2.0,,,,,,,,,,,,
14083137,home,Celta Vigo,Javier Rueda,javier-rueda,J. Rueda,D,17,176,386,M,1008259,EUR,1020816000,M,17,17,False,22.0,16.0,2.0,1.0,0.0,6.0,7.0,15.0,1.0,1.0,,,,,,,70.0,35.0,6.3,10.0,0.015021,42.415676765125,7.0,3.78,9.03,,1,,-0.27,0.0,0.23,,10.0,,,4.0,1.0,1.0,1.0,,,,,2.0,0.0155,0.0747,,-0.06,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,
14083137,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,47.0,41.0,1.0,1.0,0.0,22.0,23.0,24.0,1.0,1.0,,,,,,,79.0,55.0,6.8,8.0,0.0163424,181.53032923229,20.0,92.295,15.75,,0,,0.09,0.12,0.14,,19.0,,1.0,2.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
14083137,home,Celta Vigo,Miguel Román,miguel-roman,M. Román,M,16,178,303,M,1398526,EUR,1040860800,M,16,16,False,36.0,32.0,6.0,3.0,0.0,16.0,17.0,19.0,,3.0,,,,,,,87.0,43.0,6.6,6.0,0.0421593,48.91498886862,9.0,-7.875,3.99,,1,,-0.13,0.14,-0.1,,16.0,1.0,,5.0,2.0,,,,1.0,,1.0,3.0,0.0313,,1.0,-0.13,,,1.0,,1.0,1.0,,,,1.0,Miguel Román,,,,,,,
14083137,home,Celta Vigo,Sergio Carreira,sergio-carreira,S. Carreira,M,5,170,466,M,1002764,EUR,971395200,M,5,5,False,75.0,69.0,6.0,3.0,0.0,45.0,49.0,26.0,1.0,7.0,,,,,,,90.0,94.0,6.9,10.0,0.0116772,194.0958491453,24.0,45.885,16.905,,1,,-0.03,0.15,-0.11,,24.0,1.0,3.0,6.0,9.0,1.0,,,3.0,,1.0,2.0,0.0214,,,-0.19,,,2.0,,1.0,1.0,,2.0,,2.0,,1.0,,,,,,
14083137,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,28.0,19.0,3.0,1.0,0.0,5.0,6.0,22.0,,5.0,,,,,,,70.0,42.0,6.3,17.0,0.0448966,84.310384463772,9.0,50.61,28.455,,1,,-0.15,0.15,-0.09,,14.0,,1.0,4.0,2.0,1.0,1.0,,,,3.0,,0.0304,0.0682,1.0,0.0,,,,i.aspas10,2.0,,3.0,1.0,,1.0,,,True,,,,,
14083137,home,Celta Vigo,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,7,7,False,20.0,18.0,2.0,1.0,0.0,6.0,6.0,14.0,1.0,3.0,,,,,,,79.0,30.0,7.0,3.0,0.0152532,52.502441073614,6.0,12.285,6.615,,1,,0.07,0.1,0.18,,12.0,1.0,,1.0,5.0,,,,,,1.0,,0.0266,,1.0,-0.15,,,,,,1.0,,1.0,1.0,4.0,,1.0,,1.0,,,,
