match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_accurateCross,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_errorLeadToAShot,stat_hitWoodwork
10913365,home,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200,G,1,1,False,30.0,19.0,17.0,6.0,15.0,18.0,4.0,12.0,1.0,1.0,1.0,1.0,7.0,3.0,5.0,90.0,41.0,7.3,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913365,home,Al-Taawoun,Abdulmalik Al Oyayari,al-oyayari-abdulmalik,A. A. Oyayari,D,15,175.0,54,M,1210456,EUR,1071014400,D,15,15,False,32.0,27.0,2.0,1.0,13.0,14.0,14.0,19.0,3.0,,,1.0,3.0,,,74.0,47.0,6.6,9.0,0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10913365,home,Al-Taawoun,Naldo,naldo,Naldo,D,5,188.0,74,M,243719,EUR,588470400,D,4,4,False,31.0,27.0,3.0,2.0,19.0,20.0,8.0,11.0,1.0,,,2.0,4.0,,,90.0,39.0,7.1,4.0,2,,1.0,2.0,,,True,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
10913365,home,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,33,33,False,36.0,32.0,9.0,6.0,18.0,20.0,14.0,16.0,2.0,,,4.0,4.0,,,90.0,44.0,6.5,5.0,0,,1.0,5.0,,2.0,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10913365,home,Al-Taawoun,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200,D,31,31,False,29.0,25.0,1.0,1.0,12.0,15.0,14.0,18.0,8.0,2.0,2.0,3.0,3.0,,,90.0,56.0,7.0,11.0,0,4.0,,9.0,1.0,3.0,,,,,2.0,1.0,5.0,1.0,5.0,,Saad Yaslam Balobaid,,1.0,2.0,,,,,,,,,,
10913365,home,Al-Taawoun,Flávio,flavio,Flávio,M,8,177.0,261,M,839521,EUR,823910400,M,24,24,False,45.0,41.0,2.0,2.0,11.0,11.0,30.0,37.0,4.0,1.0,1.0,1.0,2.0,,,87.0,54.0,6.5,8.0,1,3.0,2.0,4.0,1.0,,,1.0,1.0,,,,3.0,,,,,,,1.0,,,,,,,,,,
10913365,home,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,66.0,63.0,3.0,2.0,37.0,38.0,26.0,28.0,2.0,,,1.0,5.0,,,90.0,71.0,6.3,5.0,0,,,6.0,1.0,2.0,,1.0,,,,,3.0,,1.0,1.0,,,,2.0,,,,,,,,,,
10913365,home,Al-Taawoun,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,M,10,10,False,67.0,59.0,9.0,6.0,27.0,28.0,32.0,46.0,1.0,1.0,1.0,,5.0,,,90.0,80.0,6.7,17.0,0,7.0,,4.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,1.0,3.0,,,,,,,,
10913365,home,Al-Taawoun,Alejandro Romero,kaku,Kaku,M,10,171.0,1012,M,788936,EUR,789782400,F,17,17,False,55.0,43.0,5.0,3.0,16.0,18.0,32.0,43.0,4.0,2.0,2.0,,5.0,,,87.0,73.0,7.9,14.0,2,6.0,,1.0,2.0,,,,1.0,1.0,,,1.0,,,,,,5.0,,,3.0,1.0,,,,,,,
10913365,home,Al-Taawoun,Léandre Tawamba,leandre-tawamba,L. Tawamba,F,,189.0,255,M,315224,EUR,630115200,F,3,3,False,16.0,12.0,,,4.0,4.0,8.0,12.0,7.0,1.0,1.0,,,,,86.0,31.0,8.0,9.0,2,,3.0,3.0,3.0,1.0,,2.0,,1.0,,,1.0,,,,,,,5.0,,2.0,1.0,1.0,1.0,1.0,,,,
