match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_interceptionWon,captain,stat_aerialWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_dispossessed,stat_keyPass,player_firstName,player_lastName,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_punches
11352459,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,39.0,21.0,29.0,11.0,12.0,13.0,9.0,26.0,1.0,1.0,10.0,1.0,1.0,4.0,1.0,1.0,90.0,47.0,7.6,19.0,0.00184326,0,0.8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352459,home,Everton,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,False,10.0,7.0,1.0,1.0,2.0,2.0,5.0,8.0,,,1.0,,,,,,41.0,18.0,6.5,4.0,0.00406007,0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352459,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,6,6,False,22.0,15.0,5.0,,10.0,11.0,5.0,11.0,2.0,6.0,5.0,,,,,,90.0,36.0,7.1,9.0,0.00371365,0,,1.0,,2.0,True,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11352459,home,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195,2591,M,,979563,EUR,1025136000,D,32,32,False,24.0,17.0,5.0,2.0,15.0,17.0,2.0,7.0,7.0,3.0,5.0,2.0,,,,,90.0,37.0,7.3,7.0,0.00031666,0,,2.0,,3.0,,1.0,,,,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
11352459,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,18.0,11.0,5.0,1.0,7.0,8.0,5.0,11.0,9.0,6.0,9.0,1.0,,,,,90.0,50.0,7.5,11.0,0.0210194,1,,5.0,1.0,1.0,,1.0,2.0,,2.0,2.0,7.0,3.0,,1.0,1.0,1.0,2.0,0.055,,,,,,,,,,,,,,
11352459,home,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,,829570,EUR,848448000,M,11,11,False,24.0,15.0,3.0,1.0,4.0,7.0,13.0,21.0,5.0,,7.0,1.0,,,,,86.0,47.0,6.8,23.0,0.109086,1,,5.0,,,,,4.0,3.0,,,1.0,,1.0,4.0,2.0,1.0,7.0,0.0641,3.0,2.0,,,,,,,,,,,,
11352459,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,11.0,7.0,1.0,1.0,1.0,3.0,6.0,9.0,3.0,,2.0,,,,,,45.0,19.0,6.4,8.0,0.0035216,0,,5.0,1.0,,,1.0,3.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
11352459,home,Everton,James Garner,james-garner,J. Garner,M,37,182,3008,M,,927361,EUR,984441600,M,37,37,False,25.0,14.0,6.0,1.0,6.0,8.0,8.0,22.0,4.0,1.0,2.0,,,,,,90.0,39.0,6.7,16.0,0.0261336,0,,6.0,4.0,2.0,,,,,,1.0,4.0,3.0,1.0,5.0,,,,,,,,,,,,,,,,,,
11352459,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,M,7,7,False,17.0,10.0,3.0,,6.0,8.0,6.0,14.0,5.0,2.0,6.0,2.0,,,,,90.0,40.0,6.8,19.0,0.281591,1,,8.0,,1.0,,1.0,5.0,1.0,,2.0,1.0,1.0,1.0,5.0,2.0,,3.0,0.0799,1.0,1.0,Dwight,McNeil,1.0,1.0,1.0,0.2706,,,,,,
11352459,home,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,,96535,EUR,725846400,F,16,16,False,21.0,14.0,2.0,,10.0,12.0,5.0,11.0,1.0,,5.0,,,,,,90.0,35.0,7.0,12.0,0.00534012,3,,8.0,,3.0,,1.0,,,,2.0,,,2.0,2.0,1.0,,,0.1887,4.0,,,,,1.0,,0.4448,2.0,1.0,,,,
11352459,home,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,False,19.0,13.0,,,2.0,5.0,11.0,15.0,6.0,2.0,2.0,1.0,,,,,67.0,27.0,6.6,8.0,0.00754652,1,,8.0,,,,4.0,,,,5.0,1.0,1.0,3.0,1.0,,,,0.7875,1.0,,,,,1.0,1.0,0.5589,,,1.0,,,
11352459,home,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,,1020141,EUR,1003190400,D,2,2,True,9.0,6.0,2.0,,3.0,3.0,3.0,8.0,4.0,3.0,3.0,1.0,,,,,49.0,23.0,6.8,7.0,0.00216312,0,,4.0,1.0,,,1.0,,,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,Nathan,Patterson,,,,,,,,,,
11352459,home,Everton,Amadou Onana,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,8,8,True,14.0,13.0,1.0,1.0,8.0,9.0,5.0,5.0,4.0,,3.0,1.0,,,,,45.0,19.0,7.0,1.0,0.0115723,0,,1.0,,1.0,,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
11352459,home,Everton,Beto,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,14,14,True,5.0,2.0,1.0,,1.0,1.0,1.0,4.0,3.0,,,,,,,,23.0,7.0,6.6,3.0,4.095e-05,1,,4.0,2.0,,,3.0,,,,2.0,,,,,,,,0.0545,,,,,,1.0,,0.2721,,,,,,
11352459,home,Everton,Lewis Dobbin,lewis-dobbin,L. Dobbin,F,17,175,462,M,,998832,EUR,1041552000,F,61,61,True,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,12.0,4.0,7.5,,6.54e-06,1,,1.0,1.0,,,,,,1.0,,,,,,,,,0.0952,,,,,,1.0,,0.0714,,1.0,,,,
11352459,home,Everton,João Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,João,Virgínia,,,,,,,,,,
11352459,home,Everton,Ben Godfrey,ben-godfrey,B. Godfrey,D,14,183,614,M,,754698,EUR,884822400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352459,home,Everton,Mackenzie Hunt,mackenzie-hunt,M. Hunt,M,21,173,53,M,,929717,EUR,1005696000,M,58,58,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352459,home,Everton,Youssef Chermiti,youssef-chermiti,Y. Chermiti,F,9,192,1739,M,,1145627,EUR,1085356800,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352459,home,Everton,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,,827064,EUR,854668800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352459,away,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,37.0,31.0,10.0,4.0,30.0,32.0,1.0,5.0,,3.0,9.0,,,3.0,3.0,3.0,84.0,51.0,7.0,6.0,0.00025774,0,0.5464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0
11352459,away,Chelsea,Reece James,reece-james,R. James,D,24,180,49594,M,ReeceJ,885908,EUR,944611200,D,24,24,False,17.0,13.0,3.0,2.0,9.0,11.0,4.0,6.0,1.0,,3.0,,,,,,27.0,22.0,6.6,4.0,0.00162356,0,,,,,True,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11352459,away,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,axel_disasi,827243,EUR,889574400,D,2,2,False,86.0,75.0,4.0,,43.0,48.0,32.0,38.0,7.0,3.0,3.0,1.0,,,,,90.0,98.0,6.8,12.0,0.0983505,0,,4.0,,1.0,,4.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
11352459,away,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,5,5,False,92.0,82.0,7.0,1.0,66.0,70.0,16.0,22.0,8.0,4.0,11.0,1.0,,,,,90.0,105.0,6.8,12.0,0.00669399,1,,4.0,,2.0,,5.0,,,,2.0,2.0,2.0,,,,1.0,,0.0182,2.0,,,,,,,,,,,,,
11352459,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,3,3,False,70.0,59.0,3.0,,26.0,30.0,33.0,40.0,7.0,2.0,7.0,2.0,,,,,84.0,91.0,7.3,12.0,0.0495918,1,,5.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,,,,,0.0196,,1.0,,,,1.0,,0.0268,,,,,,
11352459,away,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,23,23,False,92.0,84.0,7.0,4.0,35.0,35.0,50.0,59.0,7.0,2.0,5.0,1.0,,,,,90.0,111.0,7.7,9.0,0.171557,1,,2.0,2.0,,,,1.0,1.0,,,5.0,4.0,,2.0,1.0,,,0.0086,,2.0,,,,,,,1.0,,,,,
